AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
1,0,0,1,0,3,5672,1,1,1,1,2,7,0,4,0,0,0
1,1,0,1,0,0,2613,1,1,1,0,0,7,0,1,0,1,1
1,0,0,0,2,0,3297,1,0,1,1,0,8,0,0,0,0,0
0,0,1,0,1,1,893,0,1,0,0,2,8,0,0,0,0,1
2,0,0,2,0,2,4965,1,1,1,1,0,11,0,1,0,0,0
0,0,0,0,2,0,266,1,0,1,1,2,8,0,0,0,0,0
1,1,0,0,2,2,5396,0,0,0,1,0,8,0,0,0,0,1
2,1,0,2,2,1,2866,0,1,1,1,2,1,0,8,1,3,0
1,1,0,1,0,2,7300,1,1,1,1,0,7,0,0,0,3,0
2,0,0,2,2,2,6480,1,0,0,1,0,9,0,3,1,3,0
3,1,0,3,0,2,6221,1,0,1,1,0,7,0,2,2,9,0
3,0,0,3,2,2,5995,1,1,0,0,0,14,0,2,1,0,0
2,0,0,2,0,3,3777,1,1,0,1,0,12,0,2,0,1,0
1,1,0,1,1,1,460,0,1,0,0,0,11,0,0,0,3,0
3,0,0,2,2,2,8084,1,0,1,1,0,9,0,0,0,2,0
3,1,0,2,0,0,5000,0,1,0,1,0,21,0,1,0,3,0
1,0,1,0,2,3,1076,0,1,1,1,0,8,0,0,0,0,0
1,0,0,0,0,1,2413,1,1,0,0,0,12,1,0,0,0,0
2,0,0,2,0,0,9018,1,1,0,1,2,10,0,2,0,0,0
2,0,0,1,2,2,5952,1,1,1,1,0,7,0,1,0,0,0
1,1,0,1,1,3,1012,0,1,0,1,0,14,0,2,0,1,0
1,0,0,0,2,0,1109,1,1,1,0,2,5,0,0,0,0,0
3,1,0,3,2,2,8040,1,0,1,1,0,8,0,9,2,8,0
2,1,0,2,2,2,2409,1,1,1,1,3,12,0,3,0,1,1
2,1,0,2,2,0,6815,0,1,0,1,2,21,0,6,0,1,0
3,0,0,3,2,2,6735,0,0,1,1,0,21,0,3,0,3,0
3,1,0,3,2,2,7417,1,0,1,1,0,8,0,5,2,7,0
0,0,1,0,0,1,3516,1,1,0,0,2,12,0,0,0,0,1
1,0,0,1,1,3,1073,1,1,0,0,0,11,0,0,0,1,0
1,1,0,1,2,0,3783,1,1,0,0,2,14,0,1,0,0,1
3,1,0,3,1,2,2943,1,1,1,1,0,6,0,6,2,4,0
2,0,0,2,1,2,5206,1,1,1,1,2,7,0,2,0,0,0
1,1,0,1,2,2,4137,1,1,1,1,0,12,0,1,0,2,0
3,1,0,2,2,2,5827,1,1,1,1,0,9,0,3,1,5,0
2,1,0,1,0,3,4150,1,0,1,1,2,9,0,4,0,3,0
1,0,0,1,0,1,822,1,1,0,1,0,11,0,0,0,1,0
2,1,1,0,0,2,5437,0,1,1,0,0,12,0,0,0,0,1
1,1,0,1,2,0,4905,0,1,1,1,1,10,1,3,0,1,1
3,1,0,3,2,2,5504,1,0,1,1,2,6,0,8,1,1,0
1,0,0,1,0,2,6867,1,1,1,1,2,4,0,3,0,1,0
2,1,0,0,0,2,9018,1,1,0,1,0,9,0,0,0,0,1
0,0,0,0,1,1,2519,1,1,0,0,2,10,0,0,0,0,1
0,1,0,0,0,1,339,1,1,0,1,0,13,1,0,0,0,0
2,0,0,0,2,2,7917,0,1,1,1,3,10,0,0,0,0,1
1,1,0,1,2,0,4634,1,1,1,1,2,7,0,3,1,0,0
0,0,1,0,0,1,5278,1,1,0,1,0,7,0,0,0,0,0
3,1,1,1,2,2,8675,1,1,1,1,2,5,0,2,3,2,1
3,1,0,2,2,2,7803,1,0,1,1,2,21,0,4,1,2,0
0,1,0,0,2,0,2574,1,1,1,1,2,7,0,0,0,0,1
0,0,0,0,0,1,1518,0,1,0,0,0,16,0,0,0,0,1
3,1,0,3,0,2,6057,1,0,0,0,0,15,0,0,0,2,0
3,0,0,3,0,0,4970,1,1,0,1,0,13,0,3,0,2,0
0,0,0,0,0,1,2661,1,1,1,1,0,9,0,0,0,0,0
1,1,0,1,1,1,1550,0,1,0,0,0,15,0,0,0,1,1
1,1,0,1,1,1,1447,0,1,0,0,0,10,0,0,0,3,1
1,1,0,0,0,0,9018,1,1,0,0,2,13,1,0,0,0,1
1,1,0,1,2,0,1803,1,1,0,1,0,21,0,3,0,1,1
2,0,0,1,2,2,8320,1,0,1,1,0,6,0,3,0,0,0
0,0,1,0,1,1,969,0,1,0,1,0,13,1,0,0,0,0
3,1,0,3,2,2,7160,1,0,1,0,0,15,0,3,2,3,0
1,0,0,1,2,2,8997,1,1,0,0,2,12,0,0,1,0,0
0,1,0,0,0,1,1385,0,1,1,0,0,10,0,0,0,0,1
1,0,0,1,0,0,4928,1,1,1,1,0,11,0,0,1,0,0
3,0,0,3,2,2,3775,0,0,1,1,0,10,0,4,1,1,0
3,0,0,3,2,2,6942,0,0,1,1,0,9,0,0,1,0,0
1,0,0,1,0,2,8864,1,0,1,1,0,11,0,1,0,0,0
0,1,0,0,0,3,2626,1,1,0,1,2,13,0,0,0,0,1
1,0,0,1,1,1,527,0,1,0,1,0,10,0,2,1,1,0
1,1,1,1,0,2,8726,0,1,1,0,0,12,1,1,0,1,1
2,1,0,0,0,2,7618,0,1,1,0,0,11,0,0,0,0,1
1,1,0,1,0,0,1840,1,0,1,0,0,10,0,0,0,1,0
1,1,0,0,2,3,4977,1,1,1,1,2,6,0,0,0,0,1
1,1,0,1,0,0,4092,0,1,1,1,0,9,0,1,1,0,1
2,1,0,2,2,2,5874,1,1,0,1,0,12,0,1,1,7,0
1,0,0,1,1,3,1857,0,1,0,1,0,11,0,1,0,2,1
1,1,0,1,0,0,6122,1,1,0,0,0,13,0,0,1,0,0
1,1,1,1,0,3,6135,0,1,0,0,0,21,0,2,0,2,1
2,1,0,2,2,2,3803,1,0,1,1,0,6,0,4,1,3,0
1,0,0,1,2,2,9018,1,0,0,0,0,13,0,1,0,0,0
1,1,0,1,2,2,7700,1,1,1,0,2,6,0,2,0,2,1
2,1,0,0,2,2,7832,1,0,1,1,0,10,0,0,0,0,0
2,1,0,2,0,2,7392,1,1,1,1,0,10,0,8,0,2,0
0,0,0,0,0,1,205,0,1,0,0,2,8,0,0,0,0,1
1,1,0,1,0,3,3889,1,1,1,1,0,7,0,1,0,2,0
2,1,0,2,0,2,4182,1,0,0,1,0,21,0,4,0,6,0
0,1,0,0,2,0,3377,1,1,0,0,0,11,0,0,0,0,0
0,0,0,0,0,3,2985,0,1,1,1,0,9,0,0,0,0,0
3,0,0,1,0,2,9018,1,1,1,1,0,7,0,0,0,1,0
3,1,0,3,2,2,7988,1,0,0,1,0,7,0,6,1,12,0
1,0,0,1,1,1,2733,0,1,0,0,0,21,1,1,1,2,0
2,0,0,0,2,2,4055,1,1,1,1,0,11,0,0,0,0,1
0,1,1,0,1,1,948,0,0,1,0,0,21,0,0,0,0,0
1,0,0,1,0,2,5864,1,1,1,1,0,6,0,1,0,1,0
2,1,0,2,0,2,5323,1,0,0,1,3,21,0,5,0,1,0
3,1,1,3,2,2,5949,1,0,1,1,0,7,0,10,1,3,0
2,0,0,2,2,2,7775,1,1,1,1,2,9,0,4,3,0,0
0,0,0,0,1,1,3079,1,1,0,0,0,21,0,0,0,0,0
0,0,0,0,1,1,3386,1,1,0,0,0,12,1,0,0,0,0
1,1,1,1,0,0,4248,0,0,0,1,2,6,0,6,0,4,0
1,1,0,1,1,1,1785,0,1,1,1,0,9,0,2,0,1,1
2,0,0,2,2,2,4548,1,1,1,0,0,9,1,2,1,1,0
3,0,0,2,2,2,8709,1,1,1,1,0,8,0,2,1,1,0
1,1,0,1,2,3,2114,0,1,0,0,0,13,0,1,1,2,1
0,1,0,0,1,1,379,1,1,0,1,0,21,0,0,0,0,1
3,0,0,1,0,0,2388,1,1,1,1,2,21,0,1,0,2,0
2,0,0,2,2,2,5582,1,1,1,1,2,4,0,5,1,2,0
3,0,0,3,0,2,3077,0,0,1,1,0,6,0,3,0,5,0
1,0,1,1,2,2,8457,0,0,0,0,0,14,0,0,0,0,0
3,1,0,3,2,2,6147,1,1,0,0,0,11,0,3,0,5,0
1,0,0,0,0,3,4346,0,1,0,1,2,5,0,0,0,0,1
0,0,0,0,1,1,1963,0,1,1,0,0,8,0,0,0,0,0
2,0,0,2,0,2,7273,1,1,1,1,0,21,0,0,0,2,0
3,1,0,3,2,2,9018,0,0,1,0,3,8,0,9,0,3,0
2,0,0,2,0,2,4569,1,1,1,1,0,7,0,6,0,2,0
2,0,1,1,0,2,8676,1,0,0,1,0,9,0,1,0,2,0
1,1,0,1,0,2,7352,1,0,0,1,0,9,0,3,1,2,0
3,1,0,3,2,2,3256,0,1,1,1,0,21,0,3,0,1,0
2,1,0,2,2,2,5869,1,1,1,1,0,10,0,3,2,4,0
1,1,0,1,0,3,3653,0,0,1,1,0,10,0,0,0,2,0
3,0,0,0,0,2,5959,1,0,1,1,0,10,1,0,0,0,0
3,1,0,3,2,2,6371,1,1,1,1,0,7,0,4,0,2,0
0,1,0,0,0,0,4478,1,1,1,0,0,13,0,0,0,0,1
3,0,1,0,0,2,6742,1,1,1,1,0,7,0,0,0,0,0
0,1,0,0,0,1,103,1,1,1,1,0,6,0,0,0,0,0
2,0,0,1,2,2,8144,1,1,1,1,0,9,0,1,0,1,0
1,0,0,1,1,3,2079,0,1,1,1,3,14,0,0,0,0,1
2,1,0,0,0,2,5241,1,1,1,1,0,7,1,0,0,0,1
2,0,0,0,2,0,4576,0,0,1,1,0,8,1,0,0,0,0
1,0,0,1,0,1,9018,0,1,0,0,2,7,1,3,0,0,1
0,1,0,0,2,0,2581,1,1,0,0,0,11,0,0,0,0,0
1,0,0,1,1,1,140,0,0,1,1,0,8,0,2,0,1,0
3,0,0,3,0,2,8272,1,1,1,1,0,6,0,3,0,4,0
0,0,0,0,0,1,797,1,1,0,1,0,6,0,0,0,0,0
2,1,0,0,0,2,8215,1,1,1,1,3,21,0,0,0,0,1
2,0,0,1,2,2,7738,1,1,1,1,0,21,0,1,0,0,0
1,0,0,1,1,1,755,0,1,1,1,0,21,0,1,0,0,0
0,0,0,0,2,0,4319,1,1,1,1,0,7,0,0,0,0,0
1,1,0,1,0,0,1574,1,0,0,0,0,21,0,3,0,1,0
2,0,0,1,0,0,6014,1,1,1,1,2,4,0,3,0,0,0
3,1,0,2,2,2,9018,1,0,1,1,0,12,0,3,0,3,0
1,1,0,0,0,0,9018,0,0,0,0,0,13,0,0,0,0,1
1,0,1,1,0,2,7318,1,0,1,0,0,9,0,1,0,0,0
0,1,1,0,1,1,9018,0,1,0,0,2,8,0,0,0,0,1
3,0,0,1,2,2,8551,0,1,1,1,0,10,0,1,0,0,0
1,0,0,1,2,2,7246,1,0,0,0,0,11,0,1,0,3,0
1,1,0,1,1,1,241,0,1,0,0,2,14,0,2,0,0,1
1,1,1,1,0,1,674,0,1,0,0,0,12,0,1,0,1,0
3,0,0,3,2,2,8556,0,1,1,1,0,7,0,4,0,0,0
1,0,0,1,2,2,4796,1,0,0,0,0,21,0,0,0,0,0
1,1,0,1,0,0,4040,1,1,1,1,2,7,0,5,1,1,1
3,1,0,1,2,2,8347,1,1,0,1,0,13,0,1,0,2,0
1,0,0,1,0,0,3559,0,1,0,1,0,6,0,2,1,1,0
1,1,0,1,2,3,2400,0,1,0,1,0,11,0,0,0,0,1
3,0,0,2,0,2,1641,0,0,1,1,0,14,0,1,0,0,0
2,0,0,0,2,0,5408,0,1,0,1,2,21,1,0,0,0,0
3,1,0,3,2,2,6006,1,0,1,1,0,9,0,3,1,5,0
2,1,1,0,0,2,7323,0,1,0,1,0,12,0,0,0,0,1
2,1,0,2,0,2,5507,1,1,0,1,2,11,0,6,0,1,1
2,0,0,2,2,0,9018,1,0,1,1,0,9,0,4,0,2,0
2,1,0,2,2,0,7253,1,1,1,1,0,8,0,3,0,1,0
2,0,0,2,0,2,9018,0,1,1,0,0,9,0,0,0,0,0
2,1,0,2,1,3,1046,0,1,0,1,0,10,0,4,0,5,0
1,0,0,1,0,3,3769,0,1,0,1,3,8,0,2,1,0,0
1,1,0,1,0,2,3642,1,0,1,0,0,21,0,0,0,1,0
3,1,1,0,2,2,6641,1,1,0,1,0,8,0,0,0,0,1
0,1,0,0,0,1,949,0,1,0,1,2,9,0,0,0,0,1
3,0,0,3,2,2,6763,1,0,1,1,2,6,0,3,0,3,0
2,1,0,0,2,2,4338,1,1,1,1,2,8,0,0,0,0,1
1,1,0,0,0,1,9018,0,1,0,0,0,10,0,0,0,0,1
2,1,0,2,0,3,1002,0,1,0,0,0,14,0,2,1,0,1
2,1,0,1,0,2,7488,1,1,0,1,0,9,0,1,0,1,0
3,0,0,2,0,2,7436,1,1,0,1,0,7,0,3,0,1,0
0,0,0,0,1,1,4645,1,1,0,1,0,21,0,0,0,0,1
2,1,0,2,2,2,1424,1,1,0,1,0,9,0,6,0,0,0
0,1,0,0,1,1,1220,1,1,0,0,0,10,0,0,0,0,1
1,0,0,1,2,3,3049,1,0,0,0,0,10,0,2,0,0,0
0,0,0,0,0,3,1380,1,1,0,0,2,16,0,0,0,0,1
2,0,0,2,0,3,6156,0,1,0,1,0,21,0,3,2,1,0
3,1,0,3,2,0,9018,0,1,1,1,0,8,0,3,2,4,0
3,1,0,1,0,2,8833,1,1,1,1,0,7,0,0,1,0,0
3,1,0,2,0,0,1503,1,1,1,1,0,10,0,6,1,2,0
2,0,0,1,0,2,7867,1,0,0,1,0,11,0,0,0,1,0
1,0,1,1,1,2,8266,1,0,1,1,0,7,0,0,0,2,0
1,1,0,1,0,1,1124,0,1,0,1,0,12,0,0,0,2,0
3,1,0,3,0,0,6075,1,1,1,1,0,9,0,8,0,4,0
2,0,0,2,0,2,7427,1,0,1,1,2,7,0,4,2,0,0
3,1,1,2,2,2,2178,1,0,1,1,0,10,0,4,0,4,0
0,1,0,0,1,1,2,1,1,0,1,0,9,0,0,0,0,0
0,0,0,0,0,3,2715,0,1,0,0,2,14,0,0,0,0,1
2,0,0,1,0,2,6740,1,1,0,0,2,11,0,3,0,0,0
1,1,0,0,0,3,9018,0,1,1,1,2,7,0,0,0,0,0
2,0,0,0,2,2,7448,1,1,1,0,0,12,0,0,0,0,0
1,1,0,1,2,2,3206,1,0,1,1,0,10,0,1,0,3,0
0,0,0,0,0,3,7812,1,1,1,0,2,10,0,0,0,0,1
2,1,0,2,2,2,5222,1,0,0,0,2,11,0,2,2,2,0
1,1,0,1,0,3,3281,1,1,0,1,2,7,0,2,0,0,0
1,0,0,1,0,2,7942,1,1,1,1,0,10,0,0,0,1,0
0,1,0,0,2,3,1288,1,1,1,1,2,6,0,0,0,0,1
2,0,0,0,2,3,1607,1,1,0,0,0,12,0,0,0,0,0
1,0,0,1,2,2,4426,1,1,1,1,0,6,0,0,0,0,0
1,0,0,1,2,2,8283,1,0,1,1,0,10,0,0,0,1,0
3,1,0,3,2,2,7549,1,0,1,1,0,8,0,7,0,6,0
2,1,0,1,0,3,200,0,1,1,1,0,21,0,0,0,3,1
2,1,0,1,0,2,5958,1,0,1,1,0,8,0,1,0,0,0
0,1,0,0,2,0,3425,1,1,1,1,2,8,0,0,0,0,1
3,0,0,3,2,2,9018,1,0,1,1,2,5,0,10,1,1,0
1,0,0,1,0,0,5649,1,1,1,1,1,8,0,1,0,2,1
2,0,0,0,1,3,490,0,0,0,1,2,6,0,0,0,0,0
2,1,0,2,0,3,3265,1,1,0,0,0,10,0,6,0,4,0
1,0,0,1,0,3,4719,0,1,0,1,0,11,0,0,0,1,1
2,0,0,2,0,2,9018,1,1,1,1,0,11,0,5,1,1,0
3,1,0,1,2,2,7975,1,1,0,0,0,12,0,2,1,0,0
1,0,0,1,0,3,1421,0,1,1,1,0,7,0,2,1,2,0
1,0,0,1,1,1,3151,0,1,0,0,0,13,0,0,0,1,0
0,1,0,0,1,1,9018,0,1,0,0,0,12,0,0,0,0,1
1,1,0,0,0,3,4015,0,1,0,1,0,12,0,0,0,0,1
3,0,0,2,0,2,2845,1,0,1,1,2,1,0,8,0,2,0
2,1,0,2,2,2,4880,1,1,1,1,0,9,0,2,1,2,0
3,0,0,1,2,2,6571,1,1,1,1,0,7,0,0,1,0,0
3,1,1,3,0,2,3826,0,1,1,1,0,7,1,4,0,4,0
2,0,0,2,2,2,9018,1,0,1,1,0,7,0,3,0,3,0
2,1,0,2,2,2,5626,1,0,0,0,2,11,0,1,0,1,0
2,1,0,1,0,2,9018,1,1,1,1,0,7,0,0,0,1,0
1,1,0,1,1,1,153,1,1,0,1,0,8,0,1,0,1,0
0,0,0,0,1,1,2635,1,1,0,1,0,10,0,0,0,0,0
2,0,0,0,1,0,1145,1,1,1,1,2,4,0,0,0,0,1
1,1,0,0,2,3,4303,0,1,0,0,0,13,0,0,0,0,1
2,0,0,2,2,2,8028,1,1,0,1,0,11,0,1,0,2,0
1,0,0,1,2,2,7306,1,0,0,0,2,11,0,2,1,0,0
1,1,1,1,2,2,7365,0,0,0,1,0,10,0,1,0,2,0
3,1,0,3,0,2,5383,1,0,1,1,0,7,0,2,0,11,0
2,0,0,1,0,2,6155,1,1,1,1,0,10,0,0,0,0,0
0,1,0,0,0,1,1379,1,1,1,0,0,10,0,0,0,0,0
1,0,0,1,1,0,8644,1,1,0,1,1,11,0,2,0,1,1
0,0,0,0,0,3,2796,1,0,0,0,3,15,0,0,0,0,0
0,0,0,0,0,1,495,1,1,0,0,0,9,0,0,0,0,0
2,0,0,1,2,2,4245,1,1,1,1,3,7,0,0,0,1,0
3,1,0,0,0,2,8824,1,1,1,1,3,8,0,0,0,0,1
3,1,0,0,1,2,9018,1,0,1,1,0,8,0,0,0,0,0
3,0,0,3,0,2,6529,1,1,1,1,2,5,0,3,2,0,0
1,1,0,1,1,2,4804,1,0,1,0,0,10,0,1,0,2,0
3,0,0,3,2,2,8588,1,1,1,1,0,9,0,2,0,2,0
1,1,0,1,1,1,1940,0,1,0,1,0,12,0,0,0,3,1
1,0,1,1,0,0,9018,0,1,1,1,0,10,0,1,0,0,1
0,0,0,0,2,3,774,0,1,1,1,2,5,0,0,0,0,1
0,1,1,0,1,1,2610,1,1,1,0,0,11,0,0,0,0,0
0,1,0,0,0,1,168,0,1,0,0,0,12,0,0,0,0,1
3,1,0,3,2,2,7627,1,1,1,1,2,1,0,14,0,3,0
0,0,0,0,2,3,3626,1,1,0,0,2,9,0,0,0,0,1
2,0,0,2,0,0,1604,1,1,0,1,1,10,0,2,0,1,1
3,1,0,1,0,2,7168,1,0,1,1,0,21,0,2,0,2,0
0,1,0,0,0,1,9018,1,1,1,1,0,8,0,0,0,0,1
2,1,0,0,2,2,4232,0,1,1,1,0,9,0,0,0,0,1
1,1,0,1,2,0,2687,1,0,0,0,0,14,1,0,0,0,0
2,1,0,2,2,2,7835,1,1,1,1,0,7,0,2,1,5,0
2,0,0,0,0,2,8557,0,0,0,1,3,9,0,0,0,0,1
0,0,1,0,0,1,421,0,1,0,1,0,14,0,0,0,0,1
3,1,0,3,2,2,4725,1,1,1,1,0,21,0,2,1,2,0
0,0,1,0,0,1,2148,0,0,0,0,2,12,0,0,0,0,1
1,0,0,1,0,3,3870,1,1,0,0,0,21,0,0,1,0,0
2,0,0,2,0,0,2373,1,0,1,1,3,11,0,4,0,2,0
1,1,0,1,0,2,5366,1,0,1,0,0,13,0,1,1,1,0
3,1,0,3,2,2,7079,0,0,1,1,2,7,0,12,2,3,0
1,0,0,1,0,3,5857,0,1,0,0,0,15,0,0,0,0,1
2,1,0,0,2,2,4920,1,1,0,0,0,9,1,0,0,0,1
2,1,0,2,2,2,7842,1,1,1,0,0,11,0,5,1,0,0
0,1,0,0,0,1,631,0,1,0,0,0,12,0,0,0,0,1
1,1,0,1,1,0,6963,1,1,1,1,3,7,0,1,0,0,0
0,0,0,0,2,0,1939,1,0,0,1,0,11,0,0,0,0,0
1,1,0,1,0,0,2433,1,1,1,1,0,11,0,0,1,3,0
1,0,0,1,0,1,1762,0,1,0,0,0,14,0,0,1,1,0
0,0,0,0,0,3,5587,1,1,0,0,0,13,0,0,0,0,1
1,1,0,0,0,1,2398,0,1,0,1,2,11,0,0,0,0,1
1,0,0,1,0,0,6137,1,0,1,1,0,6,0,1,0,0,0
2,0,0,2,1,3,2190,1,1,1,0,2,21,0,2,1,2,0
1,1,0,0,1,3,600,1,0,0,1,0,10,0,0,0,0,0
2,1,0,1,2,2,6749,1,0,1,1,0,8,0,2,1,2,0
0,1,0,0,0,0,9018,1,1,0,0,0,17,0,0,0,0,1
1,0,0,0,2,3,3329,0,1,0,1,0,12,0,0,0,0,1
0,1,1,0,1,1,2330,0,1,0,1,0,13,0,0,0,0,1
0,0,1,0,1,1,2343,0,1,1,1,2,2,0,0,0,0,1
3,1,0,3,0,2,9018,0,0,1,0,0,11,0,4,1,5,0
2,1,0,2,2,2,6465,1,0,0,1,2,8,0,8,1,6,0
0,0,0,0,1,1,9018,1,1,0,0,0,17,0,0,0,0,0
0,0,1,0,1,1,380,1,1,0,0,2,21,0,0,0,0,0
3,1,0,3,0,2,9018,1,0,1,0,0,15,0,2,1,9,0
3,1,0,3,2,2,4817,1,1,1,1,2,8,0,16,0,3,0
3,1,0,2,1,0,5732,1,0,0,1,0,9,0,3,1,1,0
3,1,0,3,0,2,7960,1,1,0,1,0,7,0,6,2,6,0
1,0,0,1,1,1,695,1,1,1,0,0,14,0,1,1,1,0
1,0,0,0,0,3,3441,1,1,0,0,0,11,0,0,0,0,1
2,1,0,2,0,2,6978,1,0,1,1,0,12,0,3,0,6,0
0,0,1,0,1,1,1660,0,1,1,1,0,10,0,0,0,0,0
3,1,0,1,1,2,7821,1,0,1,0,0,11,0,4,0,2,0
2,1,0,2,0,2,5668,1,0,1,1,3,7,0,3,0,1,0
3,1,0,3,0,2,5320,1,0,1,1,0,21,0,1,2,2,0
1,1,0,0,1,3,2500,1,1,1,0,0,10,0,0,0,0,0
2,1,0,1,0,3,2808,1,1,1,1,2,6,0,4,0,0,0
3,0,0,3,2,2,3630,0,1,0,1,0,10,0,3,0,2,0
3,0,0,3,2,2,7193,1,0,1,1,2,7,0,5,1,1,0
2,1,0,2,0,2,3710,1,0,1,1,0,10,0,4,2,4,0
3,1,0,0,2,2,5338,1,1,0,1,0,13,0,0,0,0,1
3,0,0,1,1,0,8030,1,0,0,1,2,9,0,3,0,0,0
2,1,0,2,0,2,8572,1,1,1,1,0,6,0,5,0,5,0
1,0,0,1,0,3,4832,0,1,0,1,0,8,0,1,0,0,0
1,1,0,1,0,0,5499,1,1,0,1,2,9,0,5,0,0,0
3,0,0,3,2,2,8300,1,1,1,1,0,10,0,3,1,2,0
1,1,0,0,2,2,9018,1,1,0,0,0,12,0,0,0,0,1
0,1,0,0,0,1,325,1,1,0,0,0,9,0,0,0,0,1
1,0,0,1,0,3,9018,1,1,0,1,2,9,0,0,1,0,0
0,0,1,0,0,0,2381,0,0,1,1,0,9,0,0,0,0,0
1,0,0,1,0,0,6334,1,1,0,0,0,13,0,0,0,0,0
1,0,0,0,1,1,331,1,1,1,1,0,7,0,0,0,0,0
1,0,0,1,1,1,706,1,1,1,0,0,10,0,0,1,2,0
0,0,0,0,0,1,277,1,1,0,1,2,8,0,0,0,0,0
0,0,0,0,0,1,2446,0,1,1,1,0,11,0,0,0,0,1
1,0,0,1,2,2,5549,1,0,1,0,0,10,0,1,0,1,0
1,0,1,0,0,3,2714,0,1,1,1,0,8,0,0,0,0,1
0,1,0,0,2,2,9018,1,0,0,0,0,15,0,0,0,0,0
1,1,0,1,0,3,9018,0,1,0,0,2,9,1,4,0,0,1
1,0,0,1,1,1,3018,0,1,0,1,0,21,0,1,0,0,0
1,1,0,1,0,3,4486,1,1,0,1,0,10,0,0,0,1,0
2,0,0,2,0,2,8714,1,1,1,1,0,10,0,1,1,2,0
1,0,0,1,1,1,657,0,1,0,0,0,13,0,0,0,1,0
2,1,0,1,0,0,4039,1,0,1,1,0,10,0,1,0,0,0
3,0,0,3,2,2,6280,1,1,1,1,2,7,0,10,1,5,0
1,1,0,1,2,1,9018,0,1,0,1,0,9,0,1,0,0,1
1,0,0,0,1,1,2853,0,1,0,0,0,12,0,0,0,0,1
3,0,0,1,2,2,7735,0,0,0,1,0,12,0,0,0,1,1
0,1,0,0,0,0,1828,0,1,0,0,0,11,0,0,0,0,1
1,1,0,1,0,3,2145,1,1,0,1,0,12,0,3,0,2,0
2,1,0,1,2,0,6555,1,1,1,1,0,21,0,1,0,4,0
1,0,0,1,0,3,4698,1,1,0,1,0,8,0,0,1,1,0
2,1,0,0,1,2,8911,1,0,1,1,2,7,0,0,0,0,0
3,0,0,2,1,2,2752,1,1,1,1,2,6,0,6,0,1,0
1,1,0,1,0,3,2031,1,1,0,0,0,21,0,1,0,0,0
2,1,0,2,2,2,6646,1,0,1,1,0,12,0,0,0,3,0
2,1,0,2,0,2,7226,1,0,1,1,0,6,0,7,1,3,0
1,0,0,1,0,3,5439,1,1,0,1,0,8,0,0,0,1,0
2,0,0,0,2,2,7340,1,0,0,1,0,9,0,0,0,0,0
1,1,0,1,0,3,1552,1,1,0,0,0,15,0,1,0,0,1
1,1,0,1,1,1,507,0,1,0,1,2,21,0,2,1,2,1
0,0,0,0,1,1,5017,0,1,0,0,0,12,0,0,0,0,1
0,1,0,0,1,1,1052,1,1,0,0,0,9,0,0,0,0,0
1,0,0,1,1,3,9018,1,1,0,0,2,21,0,2,2,0,0
2,1,1,1,1,0,5109,1,1,0,0,0,12,0,3,0,1,0
2,1,0,1,2,2,7144,1,0,0,1,0,13,0,0,0,2,0
2,1,0,1,2,2,5841,1,0,1,1,0,7,0,5,0,1,0
1,0,0,1,0,3,1134,1,1,1,0,0,8,0,0,1,1,0
1,1,0,0,2,0,4383,1,1,1,0,0,16,0,0,0,0,1
2,1,0,2,0,3,2311,0,1,1,0,2,21,0,7,2,3,0
2,1,0,2,0,0,9018,0,1,1,1,0,6,0,5,0,9,0
2,0,0,0,2,0,5540,1,1,1,1,0,6,0,0,0,0,0
1,0,0,1,0,0,9018,1,1,1,0,0,12,0,1,0,2,0
1,1,0,1,2,2,7505,1,1,0,1,0,8,0,0,2,1,0
1,1,0,1,0,0,9018,0,1,0,1,0,13,0,2,0,0,1
1,1,0,1,2,2,3475,1,1,0,0,0,13,1,1,0,0,0
2,1,0,2,0,2,8663,1,1,0,0,0,21,0,1,1,0,0
1,0,0,1,1,3,2607,0,1,0,0,2,11,0,1,1,0,1
2,1,0,2,2,2,7664,1,1,0,0,2,9,0,7,1,2,0
3,0,0,3,1,3,923,0,1,1,1,2,6,0,3,0,2,0
0,1,0,0,0,1,1268,1,1,0,0,0,11,0,0,0,0,1
0,0,1,0,1,1,737,0,1,0,0,2,12,0,0,0,0,1
1,1,0,1,2,0,5376,1,1,0,0,2,13,0,3,1,1,0
0,1,0,0,0,2,4983,0,1,1,1,2,21,0,0,0,0,1
2,1,0,2,2,2,6751,1,0,1,0,0,9,0,1,1,5,0
3,1,0,3,0,2,8140,1,1,1,1,0,8,0,3,1,5,0
1,0,1,0,0,2,9018,1,0,0,0,0,15,0,0,0,0,0
2,0,0,2,1,2,7676,1,0,1,1,0,8,0,2,0,1,0
1,1,0,1,1,1,574,0,1,0,1,0,14,0,1,1,2,1
2,0,0,2,2,2,8865,1,1,0,1,0,21,0,3,0,0,0
1,1,0,1,2,2,6173,0,0,0,1,0,11,0,4,1,0,0
2,0,0,2,2,2,9018,1,0,1,1,0,8,0,0,0,1,0
1,1,0,1,1,3,2170,1,1,0,1,1,13,0,0,0,1,1
