col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,class
2,97,32,2,1,1,8,13,0,0,0,0,0,40,0,1
2,327,68,2,1,2,8,55,0,0,0,1,0,86,0,1
2,33,0,3,3,6,3,0,0,1,4,0,0,124,1,1
2,38,19,2,1,6,3,0,0,1,3,0,0,93,136,1
1,307,5,2,1,6,3,0,0,0,0,1,2,149,25,1
1,118,39,2,1,6,3,0,0,1,1,0,0,163,93,1
2,105,29,2,1,9,8,9,0,1,2,1,0,31,3,1
2,76,0,2,1,9,8,25,0,1,11,0,2,0,0,1
2,234,101,2,1,6,3,0,0,1,2,0,0,28,1,1
2,153,68,3,3,10,8,3,0,0,0,1,2,159,0,1
2,13,72,2,1,9,8,1,0,0,0,1,0,23,31,1
1,18,0,3,3,8,3,0,0,0,0,0,0,161,0,1
1,349,166,2,1,6,3,0,0,0,0,0,0,170,214,1
2,10,4,2,1,2,8,4,0,0,0,0,0,13,0,1
1,120,49,2,1,6,3,0,0,0,0,0,0,90,1,1
2,159,36,2,1,6,3,0,0,1,1,0,0,167,19,1
2,41,122,2,1,2,8,13,0,0,0,0,0,0,0,1
2,349,72,3,3,7,1,100,0,0,0,0,0,0,1,1
2,233,48,2,1,2,8,36,0,0,0,0,0,0,95,1
2,209,91,2,1,11,8,72,0,0,0,0,0,126,35,1
0,143,21,2,1,13,8,6,0,0,0,1,0,80,0,1
2,304,45,2,1,4,8,73,0,0,0,1,0,0,100,1
2,205,201,2,1,13,8,2,0,0,0,0,0,86,204,1
2,192,0,0,0,0,0,0,0,0,0,0,1,170,0,1
2,142,25,3,3,2,8,1,0,0,0,0,0,61,0,1
2,205,108,2,1,7,1,84,0,0,0,0,0,46,128,1
2,102,10,3,3,2,8,36,0,0,0,1,0,23,0,1
1,89,63,3,3,2,8,0,0,0,0,0,0,8,0,1
2,85,29,2,1,10,8,2,0,1,4,0,0,65,178,1
2,62,16,2,1,2,8,3,0,0,0,0,0,96,0,1
1,210,10,2,1,6,3,0,0,1,10,0,0,40,18,1
1,75,53,2,1,8,5,0,0,1,1,0,0,40,36,1
1,122,72,2,1,10,8,63,0,1,1,1,0,74,10,1
2,158,74,2,1,2,8,57,0,1,2,1,0,23,32,1
1,151,42,2,1,13,4,1,0,1,3,0,0,0,28,1
2,64,62,2,1,9,8,19,0,0,0,0,0,34,0,1
2,9,88,2,1,7,4,10,0,0,0,1,0,8,0,1
1,62,171,2,1,9,4,2,0,0,0,0,0,86,5,1
2,52,89,3,3,7,4,1,0,0,0,0,0,15,49,1
2,15,118,2,1,7,8,3,0,0,0,0,0,147,49,1
2,34,86,3,3,7,8,25,0,0,0,1,0,96,149,1
2,48,13,2,1,2,8,3,0,0,0,0,0,0,34,1
2,114,54,2,1,4,8,19,0,0,0,1,0,159,0,1
2,82,28,2,1,7,4,2,0,0,0,1,0,51,5,1
2,229,65,3,3,7,4,114,0,0,0,1,2,40,0,1
2,72,168,2,1,7,8,10,0,0,0,0,0,0,0,1
0,111,68,3,3,0,0,2,0,0,0,0,2,159,0,1
1,11,16,2,1,7,8,4,0,1,6,1,0,61,29,1
2,81,76,3,3,9,8,10,0,1,1,1,0,74,44,1
1,14,143,2,1,1,8,42,0,1,10,1,0,0,10,1
2,83,13,3,3,2,8,1,0,1,2,0,0,10,6,1
2,193,34,2,1,10,8,28,0,0,0,0,2,73,0,1
2,346,203,3,3,6,3,1,0,1,2,0,0,0,101,1
2,128,4,3,3,9,8,2,0,0,0,0,0,49,184,1
2,89,185,3,3,1,8,1,0,0,0,1,0,8,112,1
2,31,82,3,3,6,3,0,0,0,0,1,0,34,1,1
0,269,32,2,1,11,8,3,0,0,0,1,0,68,0,1
1,276,25,2,1,11,4,62,1,1,1,0,0,89,144,0
2,86,29,2,1,11,8,82,1,1,2,1,0,141,179,0
2,230,143,2,1,10,8,98,1,1,14,0,0,61,210,0
1,47,173,2,1,2,4,95,1,0,0,0,0,90,0,0
1,31,92,3,3,2,4,64,1,0,0,0,0,61,0,0
2,34,143,2,1,13,8,36,1,0,0,0,0,8,188,0
1,94,29,2,1,14,4,26,1,0,0,1,0,23,219,0
2,43,140,2,1,2,8,40,1,1,3,1,0,110,26,0
2,103,16,2,1,2,8,35,1,1,5,1,0,84,0,0
2,46,122,2,1,2,8,39,1,1,3,0,0,40,169,0
2,349,86,2,1,14,8,84,1,1,3,1,0,77,189,0
2,227,101,2,1,3,8,72,1,1,10,1,0,0,0,0
1,337,5,2,1,6,3,0,1,1,1,0,0,58,49,0
2,129,104,2,1,14,8,83,1,1,2,0,0,116,7,0
1,135,84,2,1,2,8,27,1,1,1,1,0,100,0,0
2,160,204,2,1,2,8,100,1,1,16,0,0,0,212,0
1,32,138,2,1,1,8,19,1,1,2,0,0,162,123,0
1,91,72,2,1,11,4,43,1,1,18,0,0,0,114,0
1,154,174,2,1,2,8,46,1,1,1,0,0,51,19,0
2,51,99,3,3,13,8,51,1,1,1,1,0,159,93,0
2,0,86,3,3,13,8,42,1,1,2,1,0,8,149,0
1,271,86,2,1,8,5,0,1,0,0,0,0,1,147,0
1,265,0,2,1,2,8,57,1,0,0,0,0,0,0,0
2,44,149,2,1,5,2,0,1,0,0,0,0,0,0,0
2,71,66,3,3,2,4,59,1,0,0,0,0,0,0,0
2,349,159,2,1,14,8,98,1,0,0,0,0,0,0,0
1,333,101,2,1,1,8,75,1,1,4,0,0,0,48,0
2,6,25,2,1,2,8,42,1,1,5,1,0,94,129,0
1,128,12,2,1,11,8,15,1,1,4,0,0,159,0,0
2,229,50,2,1,14,8,3,1,1,5,1,0,131,0,0
0,46,126,2,1,9,8,36,1,1,1,0,0,23,82,0
1,146,106,2,1,5,2,51,1,1,5,1,0,169,114,0
2,73,72,2,1,10,8,31,1,1,1,0,0,67,138,0
1,69,135,2,1,11,8,42,1,1,10,0,0,159,148,1
1,133,49,2,1,11,8,55,1,0,0,1,0,122,0,1
2,268,45,2,1,2,8,57,1,0,0,1,0,15,0,1
2,248,51,2,1,9,8,5,1,0,0,0,0,23,0,1
1,321,11,2,1,7,1,25,1,0,0,1,0,63,186,1
1,313,124,2,1,9,4,99,1,1,3,1,0,1,35,1
2,261,212,2,1,11,4,5,1,1,1,0,0,158,46,1
1,98,56,2,1,2,4,62,1,0,0,1,0,96,1,1
1,90,22,2,1,1,4,42,1,0,0,0,0,111,0,1
2,260,60,2,1,7,1,19,1,0,0,0,0,145,0,1
2,242,28,2,1,6,3,0,1,0,0,0,0,12,1,1
2,165,65,2,1,1,8,103,1,0,0,1,0,142,0,1
1,185,47,3,3,6,3,0,1,0,0,0,0,86,0,1
1,93,39,2,1,6,3,0,1,0,0,0,0,159,0,1
2,199,76,2,1,14,4,73,1,0,0,1,0,151,0,1
2,189,51,2,1,13,1,6,1,0,0,1,0,24,0,1
2,348,108,2,1,0,0,14,1,0,0,0,0,0,98,1
2,36,45,3,3,3,8,46,1,0,0,1,0,1,20,1
2,256,72,2,1,7,1,25,1,0,0,0,0,0,76,1
2,39,150,3,3,9,4,22,1,0,0,1,0,15,0,1
2,207,85,2,1,13,8,28,1,0,0,1,0,40,0,1
2,147,33,3,3,7,1,13,1,1,10,1,0,13,26,1
2,264,163,3,3,4,8,36,1,0,0,0,2,0,0,1
2,82,15,3,3,13,8,60,1,1,6,1,0,44,99,1
2,84,45,2,1,4,4,44,1,1,6,0,0,40,97,0
2,179,32,2,1,14,8,19,1,1,7,1,0,90,206,0
2,285,174,2,1,10,8,127,1,0,0,0,2,4,0,0
2,347,209,2,1,5,9,119,1,1,1,1,0,0,52,0
2,297,150,2,1,7,1,0,1,1,11,0,0,0,162,0
2,194,195,2,1,12,6,91,1,1,9,1,0,0,60,0
2,223,79,2,1,13,8,75,1,1,14,0,0,105,167,0
1,68,166,3,3,14,4,19,1,1,4,0,0,0,96,0
2,250,14,2,1,2,4,5,1,1,6,0,0,51,146,0
2,141,94,2,1,13,8,103,1,1,2,1,0,88,0,0
1,169,44,2,1,13,8,27,1,1,16,0,0,8,183,0
2,298,1,2,1,14,4,1,1,0,0,0,0,0,199,0
1,73,61,2,1,11,4,52,1,1,7,1,0,15,192,0
1,94,177,2,1,3,4,72,1,1,6,0,0,111,111,0
2,114,36,2,1,14,4,30,1,0,0,0,0,0,215,0
2,79,45,2,1,2,4,34,1,0,0,0,0,117,76,0
2,88,178,2,1,11,4,38,1,0,0,1,0,8,0,0
2,253,102,2,1,11,4,119,1,0,0,1,0,163,0,0
1,50,72,2,1,1,8,1,1,0,0,0,0,1,0,0
2,76,168,2,1,13,4,49,1,1,11,1,0,77,91,0
1,96,71,2,1,14,4,23,1,0,0,0,0,96,0,0
2,259,12,3,3,2,8,9,1,1,8,1,0,80,69,0
1,202,30,2,1,1,8,19,1,1,4,0,0,0,174,0
2,329,69,2,1,13,8,42,1,1,5,1,0,147,38,0
2,51,72,3,3,4,8,27,1,1,8,1,0,23,1,0
2,62,17,3,3,14,8,1,1,1,1,1,0,160,39,0
1,338,191,2,1,6,3,0,1,1,11,1,0,0,170,0
1,45,150,2,1,2,4,25,1,1,4,0,0,135,173,0
2,170,5,3,3,2,4,70,1,1,1,1,0,120,224,0
2,148,16,2,1,2,8,42,1,1,11,0,0,85,117,0
2,96,114,2,1,2,8,25,1,1,3,0,0,0,0,0
2,229,48,2,1,2,8,36,1,1,10,0,0,36,211,0
2,228,114,2,1,10,8,31,1,1,5,1,0,3,154,0
2,163,27,2,1,14,8,32,1,1,8,1,0,81,202,0
2,243,1,2,1,5,8,1,0,1,1,0,2,145,0,0
2,286,91,2,1,10,8,3,1,0,0,1,0,54,0,0
2,173,138,3,3,13,4,89,1,0,0,1,0,21,0,0
1,127,195,3,3,5,9,0,1,0,0,0,0,0,231,0
2,345,200,2,1,6,3,0,1,0,0,1,0,0,0,0
2,337,205,2,1,14,4,128,1,1,9,1,0,0,149,0
2,299,195,2,1,2,8,109,1,1,9,0,0,0,0,0
2,113,51,3,3,2,8,25,1,1,5,1,0,23,217,0
2,98,18,2,1,2,8,7,1,1,7,1,0,167,213,0
2,148,118,2,1,3,8,67,1,1,8,0,0,88,157,0
2,117,25,2,1,2,4,77,1,1,3,1,0,84,65,0
2,77,0,0,0,0,0,0,0,0,0,0,1,170,0,0
2,188,105,2,1,13,8,2,0,0,0,1,0,77,6,0
2,224,8,2,1,9,8,2,1,0,0,1,0,74,0,0
2,103,25,2,1,2,1,6,1,0,0,0,0,92,23,0
1,272,72,2,1,2,8,54,1,1,8,1,0,108,207,0
1,57,114,2,1,1,8,57,1,1,3,0,0,159,145,0
0,42,4,2,1,11,8,25,0,1,1,0,0,61,135,0
2,47,63,2,1,2,8,46,1,1,11,1,0,40,199,0
1,140,15,2,1,9,8,14,1,1,4,0,0,103,114,0
0,254,51,3,3,0,0,0,0,0,0,1,0,19,1,1
2,144,39,3,3,9,8,6,0,0,0,0,0,53,0,1
2,42,9,2,1,11,8,3,0,0,0,0,0,40,0,1
2,80,19,2,1,2,4,2,1,0,0,0,0,34,0,1
1,141,51,3,3,9,8,30,0,0,0,1,0,74,0,1
2,7,1,2,1,2,8,1,0,0,0,0,0,0,0,0
2,171,81,2,1,9,8,13,0,0,0,1,0,58,0,1
2,349,1,3,3,4,8,77,0,0,0,1,0,128,0,1
2,281,90,2,1,14,1,2,0,0,0,1,0,141,0,1
2,41,39,3,3,9,8,3,0,0,0,0,0,15,4,1
2,122,77,3,3,11,4,86,0,1,2,1,0,98,1,1
2,63,26,2,1,13,8,7,0,1,1,0,0,116,90,1
2,35,162,2,1,2,1,15,0,1,2,1,0,40,7,1
1,221,92,2,1,2,8,3,0,0,0,0,0,23,0,1
2,139,39,2,1,2,4,6,0,1,2,1,0,111,51,1
2,71,25,2,1,7,8,38,0,1,1,1,0,111,9,1
2,170,191,3,3,6,3,0,0,1,2,0,0,23,1,1
2,141,98,2,1,10,8,46,0,1,1,1,0,128,42,1
2,26,158,3,3,1,8,3,1,0,0,0,0,8,104,1
2,65,60,2,1,7,8,3,0,0,0,0,0,23,10,1
2,71,5,2,1,2,5,51,0,0,0,1,2,0,0,0
1,101,0,0,0,0,0,0,0,0,0,0,1,170,0,0
2,31,0,2,1,11,8,17,0,0,0,0,0,23,1,1
2,58,26,3,3,3,8,17,0,0,0,0,0,23,0,1
2,83,174,2,1,2,8,48,0,0,0,0,2,159,0,1
2,63,130,3,3,7,1,4,0,0,0,1,0,170,0,1
2,204,66,2,1,6,3,0,0,0,0,0,0,0,149,1
2,138,184,2,1,4,4,13,0,0,0,0,0,55,0,1
1,38,21,2,1,13,8,40,0,0,0,0,0,51,5,1
1,74,39,2,1,11,8,6,0,0,0,1,0,8,139,1
1,119,10,2,1,10,4,3,0,1,1,1,0,70,51,1
1,225,45,2,1,6,3,0,0,0,0,0,0,157,0,1
2,172,58,3,3,9,3,0,0,0,0,0,0,8,0,1
1,83,24,2,1,13,8,6,0,1,1,1,0,61,4,1
2,23,64,2,1,2,6,24,0,1,2,1,0,23,122,1
2,242,16,3,3,10,8,13,0,0,0,1,0,12,0,1
2,37,145,2,1,1,8,20,0,0,0,0,0,159,100,1
2,133,83,2,1,1,8,6,0,0,0,1,0,1,0,1
2,201,25,2,1,9,8,36,0,0,0,1,0,57,0,1
2,188,69,2,1,7,1,57,0,0,0,1,0,58,76,1
0,179,60,3,3,3,8,72,0,0,0,1,0,40,62,1
2,162,25,3,3,1,8,72,0,0,0,1,0,86,0,1
1,305,122,2,1,1,4,64,0,0,0,0,0,0,0,1
2,205,14,3,3,13,8,7,0,0,0,1,0,82,2,1
2,214,67,2,1,3,8,4,0,0,0,1,0,0,115,1
1,50,135,2,1,2,8,4,0,0,0,0,0,0,101,1
2,85,138,2,1,1,8,6,0,0,0,1,0,0,0,1
2,101,11,2,1,9,4,72,0,0,0,1,0,90,0,1
1,198,84,2,1,6,3,0,0,1,6,0,0,0,76,1
2,282,84,2,1,7,1,25,0,0,0,0,0,1,2,1
1,3,129,2,1,11,8,3,0,1,1,1,0,0,68,1
1,69,13,2,1,7,8,8,0,0,0,1,2,17,0,1
2,57,168,2,1,7,8,13,1,0,0,1,0,1,42,1
1,82,27,2,1,11,8,10,0,1,1,1,0,40,11,1
1,52,101,3,3,6,3,0,0,0,0,0,0,0,0,1
2,102,77,2,1,2,4,52,0,1,1,1,0,115,21,1
1,226,49,2,1,1,8,6,0,0,0,0,0,0,105,1
1,2,12,2,1,2,8,25,0,0,0,0,0,8,18,1
1,133,84,2,1,2,8,6,0,1,1,1,0,110,66,1
2,66,138,2,1,1,8,2,0,0,0,0,0,0,0,1
2,144,81,2,1,2,8,4,0,0,0,0,0,49,0,1
1,81,45,2,1,13,8,23,0,0,0,1,0,23,0,1
2,168,86,3,3,3,8,36,0,0,0,1,0,8,0,1
2,158,45,3,3,13,8,1,0,0,0,0,2,23,0,1
2,165,1,3,3,10,8,1,0,0,0,0,0,0,0,1
1,60,172,2,1,2,8,6,0,0,0,1,0,34,0,1
1,20,17,2,1,2,8,42,0,1,1,1,0,159,5,1
2,150,16,2,1,4,4,2,0,0,0,1,2,63,0,1
2,300,55,3,3,6,3,36,0,0,0,0,0,8,1,1
2,275,112,2,1,13,8,92,0,0,0,0,0,129,65,1
2,104,183,2,1,3,8,13,0,0,0,0,0,0,2,1
1,295,28,2,1,1,8,13,0,0,0,1,0,61,55,1
0,140,54,3,3,5,4,46,0,0,0,0,0,66,17,1
1,214,65,2,1,7,4,5,0,0,0,0,0,67,85,1
1,248,33,2,1,1,8,17,0,0,0,0,0,61,83,1
1,153,160,2,1,11,4,2,0,1,12,1,0,11,3,1
2,36,125,2,1,10,8,1,0,1,1,0,0,1,1,1
1,20,154,2,1,6,3,0,0,0,0,0,0,0,35,1
1,42,39,2,1,2,8,0,0,0,0,0,0,0,0,1
2,37,10,2,1,9,8,7,0,0,0,0,0,74,102,1
2,125,32,3,3,4,4,64,0,0,0,0,0,32,116,1
2,12,78,2,1,7,8,8,0,0,0,1,0,15,2,1
2,208,25,3,3,4,8,15,0,0,0,0,0,61,3,1
2,240,78,2,1,10,8,72,0,0,0,1,2,111,0,1
2,52,152,3,3,5,4,30,0,0,0,0,0,67,0,1
1,71,25,2,1,2,8,46,0,1,2,1,0,40,106,1
1,97,186,3,3,6,3,46,0,1,1,1,0,40,1,1
2,20,7,2,1,1,8,1,0,0,0,0,0,74,134,1
2,197,80,2,1,2,4,108,0,0,0,1,0,0,0,1
2,15,238,2,1,7,8,6,0,0,0,0,0,-8,297,1
1,278,109,2,1,14,1,116,1,0,0,0,0,-4,222,0
2,33,202,2,0,9,8,29,0,0,0,0,0,-2,311,1
2,-27,192,2,1,2,1,17,0,1,2,1,0,45,1,0
2,2,82,2,1,2,8,2,1,0,0,1,0,107,-1,1
1,74,138,2,3,6,4,69,1,0,2,1,0,9,11,0
2,32,223,2,1,7,0,11,1,1,2,1,0,-1,170,1
2,73,15,3,3,13,0,100,0,1,3,0,0,-26,266,0
2,-11,151,2,1,0,8,96,1,0,0,1,0,17,202,1
2,129,119,2,1,1,1,22,0,0,11,0,0,-6,304,0
2,120,19,2,3,4,8,64,0,0,1,1,0,18,12,0
2,75,211,2,1,6,0,12,0,0,0,0,0,20,15,0
1,173,239,2,2,10,8,16,0,0,0,1,0,-14,95,1
1,-44,153,3,3,0,0,75,0,0,0,0,1,65,12,1
1,-31,182,2,1,13,8,16,1,1,1,0,0,-6,20,1
1,197,211,2,1,11,8,135,0,1,0,0,0,-11,14,1
2,72,33,2,1,0,8,15,0,0,0,0,0,-21,11,0
2,-41,206,2,1,4,3,92,0,0,2,0,0,28,107,1
1,302,50,3,1,14,8,62,0,0,3,1,0,86,3,0
1,175,48,2,1,1,8,118,1,1,0,1,0,-13,15,0
2,-37,87,2,1,14,4,90,1,1,0,0,0,7,4,0
2,-23,50,3,1,4,8,7,1,1,0,0,0,-11,16,1
2,95,184,2,3,5,4,14,0,1,0,1,0,72,8,1
2,-16,86,3,1,2,0,132,1,1,11,0,0,27,12,0
1,220,114,2,3,12,8,120,1,1,0,0,0,-11,6,0
0,173,112,3,1,3,4,109,0,0,10,0,0,-17,185,0
2,81,196,2,1,6,4,38,1,0,4,0,1,-8,221,0
2,146,129,0,3,10,4,20,0,1,2,0,0,-14,16,1
2,228,227,2,1,9,8,13,0,0,6,1,0,10,16,0
1,-3,231,2,1,2,4,8,1,0,7,1,0,-5,12,1
2,84,58,2,1,3,8,102,0,0,0,0,2,-6,236,1
2,-13,164,2,1,2,8,27,0,0,0,0,0,-16,15,1
2,133,126,2,1,6,8,20,0,0,2,1,0,9,14,1
2,27,110,2,1,2,9,138,0,1,2,0,1,-15,8,1
1,30,181,2,0,6,0,33,0,0,3,0,0,161,115,0
2,194,114,2,3,6,9,30,1,1,0,0,0,7,68,0
2,129,66,2,1,2,8,5,1,1,1,0,0,-3,17,1
2,83,68,2,1,4,4,13,0,0,12,1,0,-11,11,0
2,2,9,2,1,0,3,17,1,0,0,0,1,-7,289,0
2,70,215,3,1,6,1,45,0,0,9,0,0,92,263,0
2,12,184,0,3,0,8,-1,1,0,6,0,0,13,200,1
1,51,167,2,1,0,4,41,0,1,6,0,2,19,10,0
2,225,115,0,3,5,3,33,0,0,0,0,0,48,17,0
2,99,47,2,1,2,4,1,1,0,0,1,0,17,5,1
2,-3,57,2,1,2,3,75,1,0,0,1,0,14,8,0
1,185,160,2,1,5,8,-8,1,1,16,0,0,18,14,1
2,206,181,3,1,11,8,1,0,0,0,0,2,-20,18,1
2,74,76,3,1,7,3,3,0,1,0,1,0,0,15,1
2,59,106,2,0,2,8,152,0,1,0,0,0,19,7,1
1,178,123,2,1,3,8,91,0,1,0,1,0,-2,14,1
2,0,11,2,1,11,5,2,0,0,0,0,0,-3,3,1
1,52,40,3,1,6,2,12,0,1,2,0,0,-6,-2,1
2,-11,250,2,3,3,8,8,1,1,0,0,2,18,9,1
1,-51,77,2,1,13,8,115,1,1,1,0,0,65,-6,1
2,30,173,2,3,11,1,155,1,1,0,1,0,84,15,1
1,26,163,2,1,11,4,22,1,0,1,0,0,2,17,1
2,22,62,2,1,10,0,19,1,0,0,0,0,1,97,1
2,95,70,2,1,2,8,56,1,0,22,0,0,-1,31,1
2,123,78,2,1,9,4,12,1,0,5,1,2,133,2,0
2,337,100,3,1,5,8,21,0,1,1,1,0,17,122,1
1,74,146,0,0,2,4,9,1,1,2,0,0,23,17,1
0,199,209,3,1,9,8,2,0,0,0,1,0,-16,6,1
1,87,33,2,1,11,8,11,0,1,2,1,2,43,5,0
1,17,163,2,3,11,4,129,1,1,3,1,0,1,12,0
1,50,18,3,1,1,4,142,1,1,3,0,0,86,12,1
2,11,162,2,1,7,4,40,0,0,0,0,0,-1,106,1
2,219,217,2,1,3,4,5,1,0,0,1,2,-6,2,1
2,164,166,2,1,13,8,132,1,0,0,0,2,-9,3,1
1,33,141,3,1,11,0,124,0,1,0,1,0,-18,16,1
2,125,27,3,1,10,4,133,0,0,0,1,0,-16,292,0
2,143,111,2,1,3,8,67,1,1,6,0,0,-18,11,1
2,111,177,0,3,2,4,30,0,1,3,0,0,92,129,1
2,226,103,2,3,11,8,106,1,0,0,1,0,40,4,0
2,-20,101,2,1,1,4,10,0,0,1,0,0,20,161,0
2,204,64,3,1,2,8,86,1,1,11,1,0,17,13,1
2,75,52,2,1,10,8,11,1,1,0,0,0,-13,6,0
1,129,107,3,3,7,8,-3,0,0,2,0,0,12,107,1
2,57,43,3,1,10,8,18,1,1,4,0,0,36,4,1
2,67,220,2,1,10,8,51,0,1,0,1,0,-6,174,1
1,23,121,2,1,11,1,68,0,0,0,0,0,-23,18,1
1,-7,49,2,3,2,4,5,1,1,0,1,0,5,140,0
2,47,41,2,1,3,4,32,0,0,0,1,0,-6,6,1
2,216,171,3,3,10,8,19,1,1,6,0,0,-13,19,1
1,-46,184,2,1,13,8,6,0,1,0,0,0,19,11,0
2,30,189,3,1,10,8,6,1,1,0,1,0,-1,277,0
2,41,133,2,1,6,8,142,0,1,1,0,0,107,12,1
2,49,32,2,3,2,8,123,1,1,6,1,1,-5,124,0
2,-22,57,2,1,13,8,19,0,0,21,0,1,17,10,0
2,9,59,2,1,9,4,-1,0,0,1,0,0,-10,14,1
2,-7,70,2,1,9,8,149,1,0,1,1,0,5,97,0
2,-20,160,2,1,2,3,0,1,0,9,0,0,15,11,1
2,66,41,2,1,11,8,62,1,0,0,0,0,12,10,1
1,3,23,2,1,1,0,49,0,0,1,1,0,-3,77,1
2,84,76,2,3,2,8,9,1,1,0,1,0,-22,289,1
2,87,226,3,1,10,1,-5,0,1,0,0,0,6,72,1
2,-11,22,2,1,10,7,11,0,1,0,1,0,2,7,0
1,248,53,2,1,9,8,11,0,1,0,0,0,28,14,0
2,-51,105,3,2,8,4,8,0,1,0,0,0,-8,6,1
2,36,192,3,1,5,3,8,1,0,1,0,0,52,14,0
1,33,185,2,3,10,8,9,1,0,0,0,0,37,4,0
1,54,135,2,1,2,1,96,1,0,1,0,0,42,5,0
0,38,24,2,1,5,4,22,0,0,6,1,0,-14,305,1
0,199,154,0,1,9,5,30,1,1,0,1,0,-13,9,0
2,117,58,2,3,3,8,-1,0,0,3,1,0,5,15,0
0,108,204,2,1,2,4,12,1,1,15,1,0,65,13,1
2,145,47,2,3,2,0,5,1,1,2,0,2,102,5,0
2,219,186,0,3,2,8,9,1,1,1,0,0,45,-3,0
2,0,146,0,2,2,8,11,1,1,2,0,0,-12,13,1
2,-60,149,2,1,10,8,114,0,0,1,1,0,-16,272,1
2,59,105,3,1,6,8,10,1,0,1,1,0,-8,10,1
2,44,12,3,1,4,4,141,1,1,0,1,0,-3,-2,1
2,-43,38,3,1,9,4,2,1,1,0,1,0,2,5,0
2,171,26,2,1,7,8,17,0,1,0,1,0,56,4,1
1,214,45,2,3,13,8,160,1,1,3,0,0,113,12,0
2,57,45,2,1,10,8,13,0,1,0,0,0,19,15,1
1,203,71,2,1,10,8,79,0,0,6,0,0,24,4,0
2,78,59,0,3,1,8,124,0,1,1,1,0,37,11,1
2,34,129,2,2,9,8,68,1,0,0,1,0,118,14,1
1,138,121,2,2,14,8,126,1,1,3,0,0,-10,15,0
2,19,162,2,3,10,4,12,0,0,0,1,0,-6,14,1
1,72,51,2,1,2,8,57,1,0,0,0,0,-1,7,0
2,160,55,0,3,0,8,80,0,1,16,1,0,2,15,1
1,132,101,3,1,14,8,44,1,1,0,0,0,-5,5,0
2,39,128,2,0,1,8,116,0,0,0,0,0,-4,15,1
2,38,42,3,3,6,8,6,0,0,2,1,0,10,1,0
1,164,153,3,1,3,4,89,1,1,2,0,0,113,4,0
1,45,71,2,1,1,8,11,0,1,11,0,0,107,9,1
2,16,140,2,3,2,4,1,1,1,3,0,0,11,3,1
2,185,52,3,3,10,8,9,0,0,0,1,0,76,19,1
1,71,234,0,1,11,1,22,0,0,0,0,1,18,270,1
2,211,156,2,3,8,8,20,0,1,0,1,0,-8,305,0
2,119,60,3,1,1,8,50,0,1,0,0,0,0,92,0
2,41,209,2,0,6,8,117,0,0,0,0,0,-6,17,1
1,207,53,2,3,1,0,7,1,1,1,0,0,11,16,1
2,211,64,3,3,7,8,10,0,0,7,0,1,2,286,0
2,-18,73,2,1,11,8,-5,0,1,1,1,0,-7,120,1
2,133,172,2,1,6,3,62,1,1,0,0,0,-17,12,1
2,151,82,0,1,7,8,20,1,0,0,1,0,19,18,1
1,0,117,2,3,11,8,1,1,0,1,0,0,33,3,1
1,100,55,2,1,2,3,16,0,0,18,1,0,119,4,1
2,38,126,3,1,9,9,148,0,0,0,0,1,18,17,1
2,214,134,2,3,11,4,153,0,0,0,1,0,-5,5,1
1,85,45,2,1,3,4,21,1,1,0,0,0,-4,9,0
0,-3,57,0,1,2,8,51,0,0,2,0,2,8,20,0
1,-2,118,2,1,2,8,18,1,1,1,0,0,-17,164,1
2,47,166,2,1,14,8,12,0,1,0,0,0,4,19,1
2,33,57,3,1,5,4,1,1,0,0,1,0,-16,309,0
2,228,134,2,1,2,1,57,0,0,2,0,0,1,1,0
1,88,111,2,1,2,4,48,0,0,1,0,0,-11,14,1
2,2,163,2,3,1,8,56,0,0,3,1,0,-12,6,1
2,148,68,3,3,7,8,17,0,0,0,1,2,37,7,1
1,241,23,2,1,2,8,53,1,1,1,1,0,75,13,0
2,70,45,2,1,7,0,29,0,0,0,1,1,123,19,1
1,-27,85,2,3,2,8,66,1,1,0,1,0,27,11,0
2,141,234,2,1,11,4,19,0,0,1,1,0,-6,17,1
1,191,71,2,1,9,8,171,0,0,0,0,0,29,15,1
2,249,115,2,3,2,1,53,1,1,1,0,1,-13,268,1
2,124,74,2,1,1,9,21,0,0,0,0,0,56,9,0
2,72,197,2,1,4,0,114,0,1,0,0,0,-23,337,1
2,221,3,0,1,2,0,96,1,0,0,1,0,-25,286,0
1,91,128,3,1,3,8,17,1,1,0,1,0,0,206,0
2,3,40,2,3,0,1,16,0,1,19,0,0,20,101,1
2,-14,256,3,1,5,8,8,0,0,1,1,0,-14,27,0
2,141,109,2,1,14,3,65,1,1,1,0,0,12,15,1
2,112,168,2,1,4,4,3,1,1,5,1,0,-8,18,0
2,259,149,2,3,9,6,27,0,1,0,0,0,62,193,0
1,105,92,3,1,13,8,119,0,0,0,0,0,14,7,0
2,42,36,2,3,2,8,82,0,1,0,1,0,-17,10,0
2,-15,132,2,1,2,8,150,0,0,0,0,0,14,11,1
2,-21,39,3,1,6,4,85,1,0,1,0,2,152,99,0
1,75,173,3,1,6,8,136,1,1,0,0,0,-13,13,1
2,-7,123,2,1,1,4,18,0,0,0,1,0,180,246,0
1,201,26,2,1,13,4,40,1,0,16,1,2,-1,13,1
2,30,74,2,3,4,4,151,1,0,1,1,0,106,4,1
