age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,Target
21,0,0,1,0,1200,1,1,0,15,0,772,0,0,0,3,0
10,7,2,1,0,2725,1,0,0,4,3,134,1,200,1,2,0
40,9,1,1,0,1505,1,0,0,9,3,511,2,180,6,2,1
2,8,2,1,0,1207,0,0,1,10,8,172,4,368,5,0,0
34,9,1,1,0,3755,0,0,0,21,1,22,17,0,0,3,0
20,9,1,1,0,916,1,0,2,20,8,73,0,0,0,3,0
33,4,1,2,0,1531,1,0,0,16,0,97,0,0,0,3,0
21,9,1,1,0,1513,1,0,2,20,8,298,1,0,0,3,0
40,1,1,1,0,916,0,0,0,17,1,27,16,0,0,3,0
20,2,0,2,0,1420,1,0,2,25,8,68,2,0,0,3,0
15,0,1,1,0,916,1,0,0,9,5,181,0,0,0,3,0
19,9,1,1,0,2729,1,0,0,2,5,112,1,321,2,1,0
27,4,1,2,0,1702,0,0,0,9,11,84,2,0,0,3,1
23,4,1,2,0,1433,1,0,2,4,8,251,0,0,0,3,0
21,7,1,1,0,1089,1,0,0,17,9,96,1,179,2,0,0
51,5,1,0,0,1495,0,0,0,13,1,230,0,0,0,3,0
22,7,1,1,0,2841,0,0,2,28,8,37,0,0,0,3,0
29,3,1,0,0,1305,0,0,2,5,6,145,1,0,0,3,0
34,7,1,1,0,921,1,1,0,10,5,94,1,0,0,3,0
15,4,1,2,0,1238,1,0,0,15,0,77,2,0,0,3,0
36,1,1,0,0,2027,0,0,1,25,1,385,8,0,0,3,0
2,8,2,0,0,1050,0,0,0,11,5,273,0,274,3,1,0
18,9,1,1,0,1348,1,0,0,10,8,61,2,252,2,0,0
29,4,1,1,0,1710,1,1,0,16,9,564,1,0,0,3,0
29,0,1,1,0,5807,0,0,1,20,9,129,2,0,0,3,0
13,4,2,2,0,1012,0,0,0,28,1,63,1,0,0,3,0
39,3,1,0,0,1487,0,0,0,25,7,181,1,0,0,3,0
33,3,1,1,0,3128,0,0,0,26,8,1413,0,0,0,3,0
20,1,0,1,0,1142,1,0,0,14,8,167,3,0,0,3,0
15,1,1,1,0,2054,1,1,2,22,8,509,0,0,0,3,0
9,7,2,1,0,960,0,0,2,6,11,11,0,0,0,3,0
35,1,1,3,0,1509,0,0,1,5,3,137,0,0,0,3,0
14,7,1,0,0,807,1,0,0,30,5,77,4,0,0,3,0
30,4,1,1,0,1033,1,0,0,15,0,635,0,0,0,3,0
49,4,1,3,0,981,0,0,0,3,1,320,0,0,0,3,0
12,0,2,1,0,880,0,0,0,15,5,561,8,0,0,3,1
19,0,1,1,0,1445,1,0,0,15,11,234,0,146,2,1,0
46,10,0,1,0,1504,0,0,0,7,7,409,0,0,0,3,1
17,7,1,1,0,1293,0,1,0,30,5,30,12,0,0,3,0
13,1,1,1,0,430,1,0,0,20,5,357,0,0,0,3,0
28,9,1,2,0,1507,0,0,0,19,1,50,2,0,0,3,0
11,9,1,1,0,2512,1,0,0,7,5,115,0,58,1,0,0
40,1,1,0,0,2509,1,0,0,11,8,470,1,0,0,3,0
25,7,1,1,0,2538,1,0,0,19,0,390,0,0,0,3,0
13,10,1,2,0,4299,0,0,0,19,9,120,0,0,0,3,0
12,8,2,1,0,3885,0,0,0,1,1,226,2,185,1,0,0
28,7,0,1,0,916,0,0,2,19,6,1019,2,0,0,3,1
18,2,2,1,0,1782,1,0,0,10,8,629,0,170,1,0,1
10,7,2,1,0,1084,0,0,0,0,6,347,2,137,2,2,1
20,1,1,0,0,467,1,1,0,18,9,219,1,0,0,3,0
18,1,1,1,0,1789,1,0,2,19,6,44,2,0,0,3,0
38,4,1,2,0,1898,0,0,0,18,1,113,5,0,0,3,0
13,10,2,0,0,917,0,0,0,1,3,19,5,0,0,3,0
20,1,2,1,0,2931,1,0,0,4,8,87,3,346,2,0,0
26,1,1,0,0,1840,1,0,2,3,6,89,2,0,0,3,0
29,0,1,1,0,1284,0,0,0,20,8,403,0,84,6,2,1
17,4,2,2,0,978,1,0,0,19,0,213,2,0,0,3,1
16,9,1,1,0,916,1,0,0,14,5,144,0,0,0,3,0
13,4,1,2,0,1187,0,0,0,17,9,89,0,0,0,3,0
34,9,1,2,0,2693,0,0,0,9,9,133,2,86,1,0,0
53,5,1,1,0,2960,0,0,0,8,9,379,1,89,3,0,0
36,2,1,2,0,1000,0,0,0,28,5,34,1,0,0,3,0
13,7,1,1,1,758,1,0,0,20,9,214,1,0,0,3,0
10,4,1,2,0,1809,0,0,0,17,4,204,1,91,2,2,0
38,1,1,1,0,1261,1,0,1,21,5,605,0,0,0,3,0
39,1,1,0,0,2417,1,0,2,27,8,269,1,0,0,3,0
33,9,1,1,0,4481,1,1,1,17,9,82,5,0,0,3,0
37,9,1,1,0,902,1,0,0,11,8,82,3,0,0,3,0
41,1,0,0,0,1373,1,0,2,18,8,63,0,0,0,3,0
35,6,0,1,0,6186,1,1,0,19,9,64,0,0,0,3,0
13,1,1,1,0,1574,1,1,0,16,0,268,0,267,1,0,0
36,1,1,0,0,2273,1,1,0,4,8,305,4,346,7,1,0
13,0,1,1,0,949,1,0,0,4,8,290,1,0,0,3,0
27,1,1,0,0,934,1,0,2,25,8,90,1,0,0,3,0
23,0,1,2,0,2450,0,0,0,6,1,273,0,92,2,0,1
41,4,1,3,0,4153,1,1,0,18,9,103,0,0,0,3,0
14,0,1,1,0,967,1,1,0,6,5,297,0,0,0,3,1
13,9,1,2,0,2113,1,0,2,23,6,351,2,0,0,3,0
16,2,2,2,0,731,0,0,0,28,4,114,0,0,0,3,0
35,0,1,1,0,545,1,0,0,29,4,103,0,249,1,0,0
32,4,1,3,0,1830,1,0,2,28,8,359,2,0,0,3,0
37,1,1,1,0,2673,1,0,0,4,3,445,0,264,1,0,0
32,1,1,0,0,1319,0,0,0,27,1,119,5,0,0,3,0
14,9,1,1,0,1392,1,0,0,21,5,503,6,0,0,3,0
17,10,2,1,0,3010,1,0,0,12,8,409,1,0,0,3,0
11,4,2,2,0,1344,0,0,0,21,8,293,1,0,0,3,1
13,7,1,1,0,916,1,1,0,20,5,270,3,0,0,3,0
15,0,1,1,0,933,1,0,0,12,8,74,0,348,1,0,0
25,9,1,1,0,1492,0,0,0,1,3,229,0,0,0,3,0
17,0,1,1,0,829,1,0,2,2,6,1296,6,0,0,3,1
25,7,1,1,0,2366,1,0,2,3,6,227,1,0,0,3,0
19,1,1,1,0,1031,1,1,2,27,8,91,2,0,0,3,0
22,1,2,1,0,1238,1,0,0,6,8,201,0,0,0,3,0
12,1,2,0,0,1380,1,0,0,12,0,686,0,0,0,3,0
34,7,1,0,0,1222,1,0,0,12,8,650,4,0,0,3,1
11,1,2,0,0,1021,1,0,2,15,8,326,0,0,0,3,0
35,5,1,2,0,2368,0,1,0,18,9,442,1,110,3,0,0
31,4,1,2,0,984,1,1,2,18,8,163,2,0,0,3,0
25,4,1,2,0,916,0,0,0,1,3,319,1,0,0,3,0
28,9,1,0,0,1634,1,0,0,5,3,80,1,265,1,0,0
30,1,1,0,0,5745,1,0,2,18,8,263,0,0,0,3,0
34,1,1,1,0,1943,0,0,0,22,5,59,0,0,0,3,0
29,4,1,2,0,4242,1,0,2,19,6,130,3,0,0,3,0
14,4,2,2,0,1072,1,0,0,3,3,82,1,243,6,0,0
40,7,0,1,0,1099,0,0,0,21,1,167,1,0,0,3,0
55,5,1,0,0,1169,0,0,0,19,0,345,0,0,0,3,1
20,9,0,1,0,1326,0,0,0,10,1,63,5,0,0,3,0
7,7,2,1,0,1009,0,0,0,15,5,130,0,0,0,3,0
9,9,1,1,0,916,1,1,0,24,5,190,1,0,0,3,0
51,3,2,3,0,3359,0,0,0,12,1,368,0,0,0,3,0
39,6,1,0,0,882,1,1,0,10,8,108,5,368,2,0,0
20,9,2,1,0,2621,0,0,0,19,0,379,2,199,1,2,1
14,0,1,1,0,6317,1,1,2,20,10,294,0,0,0,3,1
38,3,1,0,0,1870,0,0,2,19,6,81,9,0,0,3,0
27,3,1,0,0,6311,1,0,0,13,10,108,0,0,0,3,0
33,9,1,2,0,2231,0,0,1,4,6,303,1,0,0,3,0
37,1,1,1,0,6725,0,0,1,4,9,111,8,475,4,1,0
35,0,1,1,0,2720,0,0,0,28,5,86,5,0,0,3,0
35,0,2,1,0,1461,1,0,0,11,8,305,0,367,1,0,0
16,4,0,2,0,1416,1,0,2,28,8,399,0,0,0,3,0
37,0,1,1,0,1775,0,0,1,11,8,148,5,305,1,0,0
13,9,1,1,0,929,0,0,0,28,1,245,1,0,0,3,0
12,7,2,2,0,2696,0,0,0,3,1,288,0,178,2,0,1
39,3,1,0,0,969,0,0,2,0,5,215,2,0,0,3,0
23,1,1,1,0,1187,1,0,0,16,9,148,1,169,2,0,0
17,9,1,2,0,1274,0,0,0,28,1,92,8,0,0,3,0
16,9,1,1,0,2554,1,0,0,16,0,380,0,0,0,3,0
6,9,2,1,0,1514,0,0,0,11,8,762,0,179,2,2,1
37,11,1,2,0,916,0,0,2,15,8,409,2,0,0,3,0
25,4,1,2,0,2104,0,0,0,12,10,1411,1,136,2,0,0
18,4,1,2,0,916,1,0,0,27,4,60,0,247,1,1,0
11,7,1,1,0,234,1,1,2,22,8,98,0,0,0,3,0
16,9,0,2,0,2158,1,0,2,28,8,578,2,0,0,3,0
7,8,2,1,0,2673,1,0,1,13,0,111,2,323,2,0,0
15,0,1,1,0,916,0,0,0,3,9,86,2,0,0,3,0
27,5,2,2,0,1128,0,0,2,8,6,63,0,0,0,3,0
24,1,1,1,0,917,0,0,0,14,5,462,0,0,0,3,0
29,1,0,0,0,1042,1,0,2,2,6,1547,1,0,0,3,1
13,1,0,1,0,1303,1,0,2,11,8,220,2,0,0,3,0
19,2,1,1,0,1125,1,0,0,16,0,100,0,0,0,3,0
21,1,1,0,0,1231,1,0,0,14,8,259,2,350,3,0,0
29,6,1,1,0,916,0,0,0,28,1,90,5,0,0,3,0
20,9,1,2,0,915,0,0,0,7,1,188,3,0,0,3,0
16,4,2,2,0,557,1,1,0,19,0,7,5,0,0,3,0
25,10,1,1,0,919,0,0,0,20,5,231,1,0,0,3,0
14,4,2,2,0,5226,0,0,0,25,1,10,17,0,0,3,0
12,7,2,1,0,1109,1,0,0,28,4,326,0,241,2,0,0
21,11,2,3,0,3656,0,0,0,20,9,573,2,0,0,3,0
13,1,1,1,0,1052,0,0,0,11,8,228,1,264,1,0,1
15,6,1,0,0,916,0,0,0,5,1,139,7,0,0,3,0
18,1,2,1,0,3452,0,0,2,17,6,60,5,0,0,3,0
35,1,1,1,0,702,1,0,2,19,6,49,3,0,0,3,0
8,8,2,1,0,1698,0,0,0,28,4,297,0,0,0,3,0
16,0,2,1,0,1097,1,0,0,20,5,296,0,0,0,3,0
38,4,1,2,0,1479,1,0,0,5,8,100,1,165,1,0,0
14,4,0,2,0,4789,0,0,0,26,1,88,2,0,0,3,0
34,4,0,2,0,916,0,0,0,20,9,328,0,0,0,3,0
21,4,1,2,0,3644,0,0,2,8,6,77,0,0,0,3,0
23,1,1,1,0,1029,0,0,0,24,5,92,14,0,0,3,0
12,9,2,1,0,6451,0,1,0,25,1,130,9,0,0,3,0
27,1,1,0,0,1019,0,0,0,27,4,64,2,0,0,3,0
18,4,1,2,0,923,1,0,0,16,9,501,1,0,0,3,0
14,1,1,0,1,642,1,1,2,26,8,321,0,0,0,3,0
14,4,1,2,0,1843,0,0,0,7,10,282,0,0,0,3,0
25,9,1,1,0,1052,0,0,0,24,1,363,6,0,0,3,1
35,4,0,2,0,1169,0,0,0,26,1,202,5,0,0,3,0
5,9,1,1,0,6218,1,0,2,28,8,409,2,0,0,3,0
36,2,1,0,0,1859,1,1,1,10,8,194,0,337,2,0,0
20,4,1,3,0,2265,1,0,2,5,8,100,0,0,0,3,0
27,9,1,1,0,1774,0,0,0,4,3,617,3,248,2,0,0
23,6,1,1,0,1065,1,0,2,14,8,27,0,0,0,3,0
7,1,2,1,0,916,1,0,2,14,8,244,1,0,0,3,0
10,9,0,2,0,1510,1,1,2,17,6,54,2,0,0,3,0
13,6,2,1,0,916,1,0,0,14,5,364,1,0,0,3,0
25,9,2,2,0,7106,1,0,2,2,6,164,6,0,0,3,0
26,4,1,2,0,2696,0,0,0,4,1,166,1,0,0,3,0
41,4,0,2,0,840,1,1,2,5,8,264,0,0,0,3,0
20,4,1,2,0,2398,1,1,0,20,5,361,0,0,0,3,0
17,9,2,1,0,1146,0,0,0,27,1,104,0,0,0,3,0
32,0,1,0,0,841,0,1,1,8,5,233,6,0,0,3,0
9,1,2,1,0,3592,1,0,0,17,8,165,1,0,0,3,0
16,4,0,2,0,916,0,0,0,13,1,227,2,0,0,3,0
40,1,2,1,0,1035,1,1,0,11,8,983,0,0,0,3,1
11,9,2,1,1,525,1,0,2,27,8,114,0,0,0,3,0
39,0,1,1,0,1319,1,0,0,17,8,603,0,337,2,1,1
26,4,1,2,0,1362,0,0,0,24,5,63,11,0,0,3,0
19,4,1,2,0,4370,0,0,0,6,5,224,0,0,0,3,1
19,1,2,0,0,5889,1,0,2,19,8,412,0,0,0,3,0
16,0,1,1,0,2322,1,0,0,19,1,63,1,82,1,2,1
27,9,1,1,0,1730,0,0,0,0,11,691,1,0,0,3,0
23,1,1,0,0,2566,1,0,2,13,8,35,0,0,0,3,0
24,3,1,1,0,1243,0,0,0,13,1,110,0,0,0,3,0
18,9,2,1,0,1969,1,0,2,20,8,147,0,0,0,3,0
25,4,0,2,0,3247,0,0,0,21,11,83,0,110,3,2,1
10,1,1,1,0,1295,0,1,0,16,5,164,0,0,0,3,0
14,0,2,1,0,1387,0,1,0,1,0,243,2,0,0,3,1
24,5,1,1,0,972,1,0,2,4,8,215,0,0,0,3,0
12,1,2,0,0,2311,1,0,0,20,9,569,0,172,3,1,0
27,7,0,1,0,1259,1,0,0,4,8,301,1,0,0,3,0
34,4,1,2,0,2271,1,0,0,29,4,131,0,238,1,0,0
15,1,1,0,0,913,1,0,1,16,0,114,1,0,0,3,0
16,1,2,1,0,963,1,0,0,13,0,232,0,144,2,0,0
26,7,1,0,0,3417,1,0,0,13,0,250,0,178,8,2,1
37,9,0,1,0,1845,0,1,1,27,11,80,2,0,0,3,0
13,7,1,1,0,608,1,0,2,25,8,269,0,0,0,3,0
15,7,0,1,0,2072,1,0,0,14,8,612,0,174,2,0,0
35,1,1,3,0,1027,0,0,2,19,6,39,2,0,0,3,0
28,1,1,1,0,987,1,0,2,5,8,416,0,0,0,3,0
33,6,1,1,0,5095,0,0,1,1,6,392,1,0,0,3,0
29,1,1,0,0,916,0,0,0,25,1,185,3,0,0,3,0
35,1,1,0,0,2006,1,0,0,8,0,207,0,0,0,3,0
54,4,1,1,0,5647,0,0,0,2,11,531,0,0,0,3,0
25,9,1,1,0,954,1,0,0,13,8,273,0,0,0,3,0
9,8,2,1,0,1676,0,0,0,27,4,177,1,0,0,3,0
16,3,1,1,1,916,0,0,0,20,1,398,1,0,0,3,0
29,10,0,1,1,1258,1,0,0,14,0,177,0,0,0,3,0
20,4,1,2,0,1244,0,0,0,7,1,230,1,0,0,3,0
41,4,1,2,0,2639,0,0,0,29,0,119,0,0,0,3,0
28,1,1,1,0,913,1,0,0,28,4,79,1,262,2,0,0
18,0,1,1,0,2857,1,1,0,19,9,158,1,171,3,0,0
28,0,1,1,0,1855,0,0,0,4,3,69,1,8,1,1,0
63,5,1,1,0,1009,0,0,0,6,2,164,0,0,0,3,0
31,7,1,0,0,977,1,0,2,5,8,246,0,0,0,3,0
22,0,1,1,0,922,1,0,2,5,8,60,2,0,0,3,0
26,1,1,1,0,817,1,0,2,5,8,111,1,0,0,3,0
11,4,1,2,0,1938,1,0,0,23,5,408,0,0,0,3,0
17,9,1,1,0,2920,1,1,0,17,9,83,1,141,1,0,0
32,9,1,0,0,602,0,1,0,7,5,173,0,0,0,3,0
29,7,1,0,0,1591,0,0,0,6,1,152,1,0,0,3,0
28,4,1,2,0,1265,0,0,0,14,3,295,1,513,1,0,1
18,10,1,1,0,1524,1,0,0,1,3,114,0,260,3,1,0
10,10,2,2,0,916,1,0,2,4,8,125,1,0,0,3,0
19,8,2,3,0,1360,0,0,0,3,8,1057,4,0,0,3,1
18,7,2,1,0,1427,1,1,0,29,4,706,0,249,1,0,0
33,4,1,2,0,1728,0,0,1,1,5,248,2,0,0,3,0
34,1,1,0,0,1275,0,0,1,25,1,361,13,0,0,3,0
25,0,1,1,0,1793,1,0,0,1,3,135,0,0,0,3,0
15,4,2,2,0,1348,0,0,1,19,1,588,5,0,0,3,1
28,9,1,3,0,4491,1,0,0,29,0,247,0,0,0,3,0
14,1,2,1,0,2318,1,0,0,6,8,343,2,292,5,1,0
11,1,1,0,0,1375,1,1,0,16,0,202,2,315,1,0,0
34,9,0,1,0,916,0,0,1,16,9,215,2,0,0,3,0
37,5,0,2,0,916,0,0,0,17,8,616,0,367,1,2,1
28,1,1,0,0,6152,0,0,0,7,1,263,4,0,0,3,0
24,1,1,0,0,2446,1,0,0,22,5,98,2,0,0,3,0
36,1,1,1,0,937,0,0,0,14,6,439,0,0,0,3,0
15,1,1,1,0,663,1,0,0,11,8,89,2,0,0,3,0
31,6,1,1,0,1210,1,0,2,1,6,230,2,0,0,3,0
11,7,2,1,0,837,1,1,0,17,8,16,3,352,4,1,0
15,1,1,1,0,4174,1,0,0,19,0,54,0,0,0,3,0
22,7,1,1,0,1029,1,0,2,3,6,126,0,0,0,3,0
7,7,2,1,0,1004,1,0,0,28,5,121,17,0,0,3,0
33,9,1,1,0,1016,0,0,0,1,3,467,1,0,0,3,1
55,5,2,1,0,1966,0,0,0,3,11,73,1,0,0,3,0
39,4,1,0,0,3727,1,1,1,5,8,276,1,0,0,3,0
9,0,2,2,0,989,0,0,0,28,4,242,0,0,0,3,0
12,4,2,1,0,3622,0,1,0,16,9,548,0,0,0,3,0
16,9,0,2,0,982,0,1,0,4,3,102,0,167,2,0,0
32,4,1,2,0,1473,1,0,2,16,6,200,3,0,0,3,0
33,2,1,2,0,919,0,0,0,18,9,276,1,0,0,3,0
33,9,1,1,0,6700,1,0,2,12,8,332,0,0,0,3,0
27,1,1,1,0,1157,0,0,0,12,1,536,4,0,0,3,0
22,0,1,1,0,983,0,0,0,20,9,199,1,0,0,3,0
15,9,1,2,0,1419,0,0,0,28,1,91,1,0,0,3,0
14,0,1,1,0,4188,0,0,0,27,4,112,0,0,0,3,0
13,0,2,1,0,1212,1,0,2,12,8,161,0,0,0,3,0
38,9,0,1,0,1588,0,0,0,20,5,71,8,0,0,3,0
28,6,2,1,0,3717,0,0,2,5,6,40,0,0,0,3,0
43,5,0,1,0,1326,0,1,0,30,5,470,3,0,0,3,0
15,1,2,1,0,6799,1,0,2,19,6,27,24,0,0,3,0
40,2,1,2,0,1280,1,0,0,29,4,168,0,0,0,3,0
36,10,0,1,0,2575,0,0,0,14,11,106,0,102,3,2,1
16,9,2,2,0,379,1,1,0,30,5,68,2,0,0,3,0
10,4,2,2,0,1306,0,0,0,28,11,844,0,229,4,2,1
28,0,1,1,0,3887,1,0,1,20,9,192,8,0,0,3,0
35,4,1,2,0,4383,0,0,0,21,0,307,0,275,2,0,1
18,9,0,2,0,916,0,0,2,22,8,539,1,0,0,3,0
27,1,0,0,0,847,1,0,0,12,8,118,1,0,0,3,0
37,9,1,2,0,1085,0,1,0,4,1,618,1,0,0,3,1
18,9,1,1,0,4439,1,0,0,10,5,393,0,0,0,3,0
22,4,2,2,0,1242,1,0,2,27,8,64,0,0,0,3,0
32,4,1,2,0,3179,0,0,0,11,1,121,1,0,0,3,0
36,0,0,1,0,1651,0,0,0,27,10,300,0,0,0,3,0
15,4,1,2,0,2584,1,0,0,11,1,284,6,0,0,3,0
23,1,0,0,0,1580,0,1,0,14,5,953,4,0,0,3,1
15,9,2,1,0,965,0,0,2,20,8,151,0,0,0,3,0
13,1,1,1,0,916,0,0,2,1,6,147,0,0,0,3,0
24,1,1,1,0,1597,1,0,0,17,9,203,0,0,0,3,0
38,9,0,1,0,1605,1,0,0,16,9,110,0,100,4,0,0
41,5,1,0,0,1740,1,0,1,27,5,81,2,0,0,3,0
18,4,2,0,0,967,0,0,1,13,5,179,2,0,0,3,0
8,7,2,1,0,916,0,0,0,24,5,129,2,0,0,3,0
38,1,0,3,0,2279,0,0,2,22,6,54,2,0,0,3,0
40,4,0,2,0,7092,1,0,0,20,9,53,0,28,1,0,0
17,1,1,0,0,4267,1,0,2,29,8,148,3,0,0,3,0
8,4,1,2,0,1700,1,1,0,4,8,247,1,355,2,0,0
30,1,1,0,0,6363,0,0,2,13,8,158,2,0,0,3,0
22,0,2,1,0,2904,1,0,2,29,8,113,0,0,0,3,0
20,6,1,1,0,6179,0,0,0,21,8,94,6,0,0,3,0
33,10,1,2,0,1090,0,1,0,10,5,222,6,0,0,3,0
29,1,1,0,0,1797,1,0,0,13,8,143,0,367,2,0,0
12,0,1,0,0,745,1,0,2,27,8,125,1,0,0,3,0
37,7,2,1,0,2453,0,0,2,19,6,65,1,0,0,3,0
35,5,0,1,1,716,0,1,2,5,6,161,0,0,0,3,0
19,4,1,1,0,3947,1,0,2,19,8,168,0,0,0,3,0
37,0,1,1,0,6418,0,0,0,12,10,135,0,110,2,0,0
24,9,0,1,0,346,0,0,0,27,4,69,0,0,0,3,0
17,4,2,2,0,625,1,0,0,17,8,166,1,269,6,0,0
12,0,2,2,0,1183,0,0,0,1,3,124,0,0,0,3,0
20,1,1,0,0,1314,1,1,0,16,0,239,0,329,1,0,0
10,9,2,1,0,907,1,1,2,8,8,175,4,0,0,3,0
14,9,2,1,0,1231,1,0,0,4,3,280,1,0,0,3,0
16,4,2,2,0,1491,0,0,0,8,7,116,0,0,0,3,1
36,3,1,1,0,1907,0,0,1,30,5,11,5,0,0,3,0
27,9,2,3,0,5934,1,1,0,17,9,53,0,169,3,0,0
22,9,1,1,0,3152,0,0,0,25,8,175,2,86,7,1,1
42,5,1,2,0,6560,0,0,0,18,1,56,6,0,0,3,0
19,5,1,1,0,664,0,0,0,21,5,438,2,0,0,3,0
36,1,1,0,0,916,1,0,0,11,8,77,3,338,2,0,0
13,1,2,1,0,949,1,0,2,14,8,214,3,0,0,3,0
12,9,2,2,0,1327,0,0,0,21,10,127,2,146,2,0,1
31,6,1,2,0,1015,1,1,0,30,1,83,0,0,0,3,0
14,9,1,1,0,1915,0,0,0,10,1,382,2,0,0,3,0
35,9,1,2,0,1347,1,0,2,10,6,74,0,0,0,3,0
33,4,0,2,0,961,0,0,0,18,1,95,3,0,0,3,0
5,8,2,3,0,3392,0,0,0,11,8,411,0,0,0,3,1
15,1,2,1,0,2829,1,0,0,7,8,87,1,64,2,0,0
24,1,1,1,0,771,1,0,0,14,5,231,2,0,0,3,0
9,1,1,0,0,976,1,0,2,2,6,550,0,0,0,3,0
13,0,2,1,0,994,1,0,0,10,8,360,0,367,1,1,0
7,8,1,2,0,5097,1,1,0,18,3,266,1,216,12,1,0
16,4,2,2,0,2987,0,0,0,7,1,371,5,0,0,3,0
13,4,2,2,0,1207,1,0,0,14,8,48,0,0,0,3,0
31,4,1,2,0,980,0,0,2,10,6,586,0,0,0,3,1
19,1,1,1,0,1124,0,0,0,12,8,466,0,0,0,3,0
28,1,1,1,0,1584,1,0,2,14,8,1230,1,0,0,3,1
24,1,1,0,0,1723,1,0,0,18,9,1051,0,0,0,3,1
26,5,1,1,0,1097,1,0,2,18,8,131,5,0,0,3,0
18,1,1,1,0,863,1,0,0,19,0,9,4,319,8,1,0
21,1,1,1,0,1083,1,1,0,11,8,612,0,0,0,3,1
39,3,1,0,0,1604,0,0,0,20,5,67,1,0,0,3,0
21,10,1,1,0,2566,0,0,2,19,6,264,5,0,0,3,0
32,10,1,1,0,7132,0,0,0,20,9,13,1,0,0,3,0
42,9,0,2,0,601,1,0,2,26,8,498,0,0,0,3,0
43,5,1,2,0,5273,0,0,0,17,1,212,6,185,3,2,0
12,3,2,2,0,3954,1,0,0,29,2,158,2,0,0,3,0
24,1,0,1,0,2177,1,1,0,9,5,272,0,0,0,3,0
17,0,2,1,0,1007,1,0,2,22,8,185,3,0,0,3,0
6,8,2,1,0,1298,0,0,0,29,0,567,1,0,0,3,1
25,3,1,0,0,934,1,1,2,14,8,192,2,0,0,3,0
23,4,1,2,0,1060,0,0,0,26,3,123,2,0,0,3,0
16,4,2,2,0,6644,1,0,0,14,8,153,0,173,1,0,0
39,4,1,2,0,4666,1,0,1,24,5,394,1,0,0,3,0
10,9,1,1,0,824,1,0,0,16,0,872,0,0,0,3,0
13,10,1,1,0,973,1,1,2,22,8,104,4,0,0,3,0
5,7,2,1,0,1416,1,0,2,3,6,111,2,0,0,3,0
26,4,1,0,0,5339,1,1,0,27,5,58,4,0,0,3,0
54,5,1,0,0,916,0,0,0,27,6,348,5,91,6,0,0
30,1,1,0,0,1076,1,0,2,3,6,109,2,0,0,3,0
18,9,1,1,0,470,1,0,0,10,5,252,0,0,0,3,0
32,4,1,2,0,2393,1,0,0,17,9,283,1,0,0,3,0
23,1,1,1,0,1254,1,0,2,13,8,87,0,0,0,3,0
19,4,2,2,0,2365,0,0,2,2,6,291,0,0,0,3,0
34,1,1,1,0,2290,1,0,0,16,0,267,1,319,1,0,0
25,1,1,0,0,3460,1,0,2,14,8,347,3,0,0,3,0
34,1,1,1,0,962,1,0,2,7,8,132,0,0,0,3,0
16,4,1,2,0,1702,1,1,0,17,9,250,0,0,0,3,0
10,7,1,1,0,1426,1,1,0,7,5,1465,1,0,0,3,1
11,1,1,1,0,867,1,1,0,20,5,210,0,0,0,3,0
24,9,1,1,0,4840,0,0,0,16,9,158,1,0,0,3,0
39,0,2,1,0,1654,0,0,0,3,8,490,2,165,1,0,0
28,9,1,1,0,916,0,0,1,19,0,173,1,0,0,3,0
29,9,1,1,0,4217,0,1,1,21,8,152,0,0,0,3,0
24,4,0,2,0,1317,1,0,0,23,5,217,8,0,0,3,0
42,5,1,1,0,2956,0,0,0,25,7,454,0,85,3,1,0
30,4,1,2,1,916,0,1,2,17,6,103,0,0,0,3,0
38,9,0,3,0,2842,1,0,0,29,5,121,2,0,0,3,0
15,4,1,2,0,1030,1,1,0,17,5,207,8,0,0,3,0
40,5,0,1,1,525,0,1,0,13,1,386,0,0,0,3,0
41,7,1,0,0,1843,0,0,0,6,1,1501,1,0,0,3,0
7,9,2,1,0,2021,1,0,0,16,0,608,0,0,0,3,0
23,6,1,1,0,3907,1,0,0,18,9,291,1,0,0,3,0
41,10,0,1,0,3736,0,0,1,2,3,251,0,0,0,3,0
11,1,2,1,0,1838,1,0,0,17,8,72,0,0,0,3,0
32,10,1,1,0,1441,1,0,1,17,9,177,1,0,0,3,0
17,4,2,2,0,2295,0,0,0,19,9,370,0,0,0,3,0
33,9,1,1,0,1496,1,0,1,1,9,117,4,0,0,3,0
31,7,2,1,0,1224,1,0,2,3,6,96,2,0,0,3,0
28,1,1,1,0,3458,1,1,0,10,8,50,2,274,2,0,0
36,0,1,1,0,916,0,0,0,26,4,565,0,0,0,3,1
28,9,0,1,0,4171,1,0,0,19,9,120,3,187,2,0,0
13,9,0,1,0,742,0,1,0,29,5,113,9,0,0,3,0
10,0,2,1,0,1268,1,1,0,17,8,431,0,0,0,3,1
46,9,1,1,0,2389,1,0,0,12,3,121,1,0,0,3,0
6,0,2,1,0,2635,1,0,0,6,8,59,0,0,0,3,0
20,0,1,1,0,1188,1,1,2,8,6,174,1,0,0,3,0
25,4,2,2,0,1962,0,0,2,8,6,899,0,0,0,3,1
16,4,2,2,0,2795,1,0,2,8,8,162,4,0,0,3,0
6,1,2,1,0,1243,1,0,2,27,8,333,1,0,0,3,0
19,9,2,1,0,2043,1,0,0,19,0,249,1,0,0,3,0
14,1,1,0,0,2072,1,0,2,25,8,185,4,0,0,3,0
