gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,0,729,4592,0
1,0,0,0,66,1,0,0,2,2,0,0,0,0,1,1,3,455,2999,0
1,0,0,0,24,1,0,0,2,0,0,0,0,0,0,1,0,367,385,1
1,1,0,0,24,1,2,0,0,2,0,0,0,0,0,0,1,455,531,0
1,0,0,0,69,1,2,0,2,2,2,2,0,2,1,1,1,872,4468,1
0,0,0,0,53,1,0,1,0,2,2,0,2,2,1,1,3,1287,4360,0
0,0,0,0,60,0,1,0,2,0,2,0,2,2,2,0,2,431,2814,0
0,0,1,0,7,1,0,1,0,0,0,0,2,0,0,1,2,922,4753,1
0,0,0,0,20,1,0,2,1,1,1,1,1,1,1,1,1,16,3684,0
0,0,1,1,23,1,2,1,0,0,0,0,0,2,0,0,2,1007,1440,0
1,0,1,1,72,1,0,0,2,0,2,2,2,2,2,1,2,916,4727,0
1,0,1,0,11,1,2,1,0,0,0,0,0,0,0,1,2,806,6114,1
1,0,0,0,21,1,0,2,1,1,1,1,1,1,2,0,3,21,3343,0
1,1,0,0,1,1,2,1,0,0,0,0,2,2,0,1,2,1159,6393,1
1,1,0,0,31,1,2,1,0,2,0,0,2,0,0,1,2,1107,2459,0
0,0,0,0,57,1,0,0,0,2,2,2,2,0,2,0,3,710,3335,0
0,0,1,1,45,1,0,2,1,1,1,1,1,1,2,1,0,29,6288,0
1,0,0,0,10,1,2,1,0,2,2,0,0,2,0,1,2,1193,41,0
0,0,1,0,58,1,2,1,0,0,2,2,2,2,0,1,1,1321,4829,1
1,0,0,1,14,1,0,2,1,1,1,1,1,1,0,0,3,28,2330,0
1,0,1,0,27,1,2,0,2,0,0,2,2,2,1,0,3,917,1837,0
0,0,1,1,14,1,2,1,0,2,0,0,0,2,0,1,0,1111,472,1
0,0,1,1,12,0,1,0,0,2,0,0,0,0,0,0,3,130,2682,1
0,0,1,1,69,1,2,1,0,2,0,2,0,2,2,1,0,1154,5158,0
0,0,1,1,25,1,0,1,0,2,2,0,2,0,0,1,0,1076,1891,1
1,1,1,0,58,1,2,1,2,2,2,0,2,2,1,1,2,1447,5079,1
0,0,1,1,35,0,1,0,2,0,0,2,2,0,2,1,1,331,1146,0
0,1,0,0,16,1,2,1,0,0,0,0,2,0,0,1,2,990,641,1
1,0,1,1,45,1,2,0,0,2,2,0,2,2,1,0,1,875,3119,0
0,0,0,0,17,1,0,1,0,2,0,0,2,0,0,1,2,966,598,0
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,319,3822,1
1,0,0,0,22,1,0,2,1,1,1,1,1,1,1,0,3,21,3602,0
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,714,5455,1
1,0,1,1,67,1,0,0,2,0,2,2,0,2,2,0,3,675,3924,0
0,0,1,1,67,1,2,1,0,0,2,2,2,2,2,1,0,1388,5327,0
0,0,1,0,2,0,1,0,0,0,0,0,2,2,0,0,2,297,6482,1
1,0,0,0,23,1,2,1,0,0,0,0,0,0,0,1,2,806,1211,1
0,1,0,0,9,1,0,1,0,0,2,0,0,0,0,0,1,817,5136,0
0,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,3,32,317,0
1,0,0,0,54,0,1,0,2,0,0,2,2,0,2,0,1,309,2114,0
0,0,0,0,57,1,0,1,0,0,2,0,2,2,2,1,2,1193,4539,1
1,0,0,0,24,1,2,1,0,0,2,0,2,0,0,1,3,1090,1779,1
0,0,1,1,49,1,2,1,0,2,0,0,2,2,1,0,3,1290,4189,1
1,0,0,0,5,1,2,0,0,0,0,0,0,0,0,0,2,335,1861,1
1,0,0,0,2,1,0,1,0,0,0,0,0,2,0,1,2,904,1357,1
0,0,0,1,4,1,2,1,0,0,2,2,0,0,0,1,3,1037,2953,1
1,0,1,1,70,1,2,0,2,2,2,2,2,0,2,1,0,885,4736,0
1,0,0,0,5,1,2,1,0,0,0,0,0,0,0,1,0,825,3094,1
1,0,1,1,53,1,2,0,2,0,2,2,2,2,0,0,2,1009,3920,0
0,0,1,0,47,1,2,1,2,2,2,0,2,0,0,1,2,1257,3859,1
0,0,0,1,31,1,0,2,1,1,1,1,1,1,1,0,1,31,4831,0
1,0,1,1,13,1,0,0,0,2,2,2,0,0,0,0,0,578,5779,0
0,0,1,1,28,1,2,0,0,0,0,0,0,0,0,0,3,374,751,0
0,0,0,0,10,1,2,1,0,0,0,0,0,2,0,0,2,1024,6137,1
1,0,1,0,38,1,0,2,1,1,1,1,1,1,2,0,0,37,5742,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,311,3816,1
1,0,1,0,67,1,2,1,0,2,2,0,2,2,1,0,2,1357,5541,1
1,0,1,0,52,1,0,0,2,2,0,0,2,2,1,1,3,815,3305,0
1,0,1,1,62,1,0,1,2,2,2,2,2,2,2,0,3,1434,5393,0
0,0,0,0,16,1,0,1,0,2,0,0,0,2,0,1,2,1020,622,0
0,1,1,0,5,1,2,1,0,2,0,0,0,0,0,1,2,920,3200,1
1,0,0,0,12,1,0,1,0,0,2,0,2,2,1,0,2,1202,344,0
0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,1571,6202,0
1,1,0,0,71,1,2,1,0,2,0,2,2,2,1,0,0,1390,5705,0
0,0,1,0,24,1,0,2,1,1,1,1,1,1,1,0,3,32,3885,0
0,0,0,0,15,1,0,2,1,1,1,1,1,1,2,0,3,21,2875,0
1,0,1,0,67,1,0,1,2,2,0,0,0,2,1,1,1,1105,4951,1
1,0,0,1,2,1,2,0,2,2,0,0,0,0,0,0,0,562,619,0
0,0,1,1,5,0,1,0,0,0,0,0,0,0,0,0,3,93,455,0
0,0,1,0,15,1,0,1,0,0,0,0,2,2,0,0,2,1056,713,1
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,33,1610,1
1,0,1,1,41,1,0,0,2,2,2,0,0,0,1,1,0,549,2171,0
0,0,0,1,43,1,0,0,2,2,0,0,0,2,0,1,2,607,2380,0
1,1,1,0,1,1,2,1,0,0,0,0,0,0,0,0,2,793,5717,0
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,727,5513,0
0,0,1,1,26,1,0,1,0,0,0,0,2,2,0,1,2,1109,1998,1
1,0,0,0,22,1,2,1,0,2,0,0,0,0,0,1,2,887,1238,1
1,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,0,1104,5161,0
1,0,0,0,7,1,0,2,1,1,1,1,1,1,2,0,3,18,1127,0
0,1,0,0,28,1,2,0,0,2,2,2,0,0,0,0,0,617,1438,0
1,1,0,0,16,1,0,1,0,0,0,0,0,0,0,0,2,708,83,0
1,0,0,0,7,1,0,2,1,1,1,1,1,1,1,0,3,19,513,0
0,0,0,0,69,1,2,1,0,2,2,2,2,2,2,1,0,1478,5749,0
0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,86,2042,0
1,0,0,0,3,1,0,0,2,0,2,0,2,2,0,1,2,851,1685,0
1,1,0,0,21,1,0,1,0,0,2,0,2,2,0,1,0,1223,1663,1
0,0,1,0,69,1,2,1,0,2,2,0,0,0,0,1,0,1003,4820,0
0,0,1,0,71,0,1,0,2,2,2,2,0,0,2,1,0,337,2931,0
0,0,1,1,69,1,0,2,1,1,1,1,1,1,2,0,3,17,631,0
0,0,0,0,48,1,2,1,0,0,2,2,2,2,0,1,2,1352,4190,0
1,0,1,0,47,1,2,1,0,2,2,0,0,0,0,1,0,962,3476,1
0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,1,2,364,116,1
1,0,0,0,45,1,2,1,2,0,2,2,2,2,0,1,1,1440,4200,0
1,0,0,0,51,1,2,1,0,2,0,0,0,0,0,0,0,920,3485,0
0,0,1,0,22,1,2,0,2,0,0,2,2,2,0,1,2,884,1260,1
1,0,0,0,72,1,2,0,2,2,2,2,2,2,2,0,0,1028,5055,0
1,0,1,1,37,1,2,1,0,2,2,0,2,0,0,1,2,1148,2959,0
1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,2,1100,5111,0
1,0,1,1,7,1,0,0,0,0,2,0,0,0,0,0,2,350,2945,1
0,0,0,0,66,1,2,2,1,1,1,1,1,1,2,1,1,95,1178,0
1,0,1,1,51,1,0,0,2,0,0,2,2,2,1,1,0,835,3390,0
0,0,1,1,30,1,0,2,1,1,1,1,1,1,1,0,0,20,4969,0
0,0,0,0,34,1,2,1,0,0,0,0,2,0,0,0,2,1002,2500,0
1,0,1,1,64,1,2,2,1,1,1,1,1,1,2,1,3,88,932,0
1,1,1,0,65,1,2,1,0,2,2,0,2,2,1,1,0,1339,5374,0
1,0,0,0,47,1,2,1,2,2,0,2,2,0,0,0,3,1296,3948,0
0,0,0,0,1,1,0,1,2,0,0,0,2,2,0,1,2,1200,6445,1
0,0,0,0,49,1,2,0,2,2,0,0,0,0,0,1,1,538,2537,1
0,0,1,1,67,1,2,1,0,2,0,2,2,0,2,0,1,1170,5097,0
1,0,0,1,39,1,0,2,1,1,1,1,1,1,1,0,0,16,5904,0
1,0,0,0,14,1,0,2,1,1,1,1,1,1,0,0,3,27,2444,0
0,1,0,0,43,1,0,1,2,2,0,2,2,2,0,1,1,1434,3911,1
1,1,0,0,56,1,2,1,0,0,2,0,2,2,0,1,2,1302,4629,0
0,0,0,0,14,1,0,0,0,0,0,2,0,2,1,0,1,526,5880,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,741,5569,1
1,0,1,1,16,1,0,0,2,2,0,0,0,0,1,1,3,476,6236,0
1,0,1,1,70,1,2,1,2,2,0,0,2,2,0,1,2,1396,5804,0
1,1,1,0,72,1,2,0,2,2,2,0,2,2,2,1,1,977,4900,0
0,0,1,1,23,1,0,1,0,0,2,0,0,0,0,1,1,813,1202,0
1,0,0,1,21,1,2,2,1,1,1,1,1,1,0,0,3,86,3949,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,32,1609,1
1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,710,5451,1
0,1,1,0,32,1,2,1,0,0,0,0,2,2,0,1,2,1152,2534,1
1,0,1,1,17,1,0,1,0,0,0,0,2,0,0,0,2,917,735,1
0,0,0,0,4,0,1,0,2,2,0,0,0,0,0,1,2,171,667,1
0,0,0,0,36,1,2,0,0,0,2,0,0,0,1,0,2,475,1546,0
0,0,0,0,50,0,1,0,0,2,2,2,0,0,2,0,1,238,1535,0
0,0,1,1,48,0,1,0,0,0,0,2,0,0,0,1,1,136,777,0
0,0,0,1,50,1,0,2,1,1,1,1,1,1,2,0,1,32,6487,0
1,0,1,0,72,1,2,0,2,2,2,2,0,2,2,0,1,891,4790,0
1,0,0,1,10,1,2,2,1,1,1,1,1,1,0,0,1,88,1865,0
0,0,0,0,18,1,0,2,1,1,1,1,1,1,0,0,3,22,3349,0
1,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,899,5975,1
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,15,1481,1
1,0,0,0,9,1,0,1,0,0,2,0,2,2,0,1,2,1169,6069,0
1,0,0,0,2,1,2,1,2,0,0,0,0,2,0,0,3,1108,1254,0
0,0,1,0,40,1,2,1,0,0,0,2,0,0,0,1,1,877,2717,0
1,0,1,0,69,1,2,1,0,0,2,0,2,2,1,0,0,1271,5405,0
0,0,1,0,37,1,2,1,2,0,2,2,0,2,1,1,2,1265,3225,1
1,0,0,1,18,1,2,1,0,0,2,0,0,0,0,1,1,911,743,0
1,1,1,0,11,1,0,1,0,0,0,0,0,0,0,1,2,719,6157,0
0,0,1,0,8,1,2,1,0,0,0,0,0,2,0,1,1,999,5074,1
0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,2,812,2063,1
1,0,1,1,55,1,0,0,2,0,0,0,0,2,1,0,1,532,2740,0
1,0,1,0,33,1,2,1,0,2,2,0,0,2,0,1,2,1155,2689,0
0,0,0,0,46,1,0,0,0,0,0,0,0,0,0,0,0,304,1781,0
1,0,0,0,34,1,2,2,1,1,1,1,1,1,2,0,0,114,6502,0
0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,2,33,5207,0
1,0,1,1,30,1,0,2,1,1,1,1,1,1,2,0,3,54,5578,0
0,0,0,0,33,1,2,0,2,0,0,2,0,0,1,0,2,531,1556,0
1,0,1,1,45,1,2,1,0,2,2,0,0,2,1,1,1,1188,3709,0
1,0,0,0,40,1,0,0,2,2,0,2,0,0,0,1,3,579,2291,0
0,0,0,0,71,1,2,1,2,2,2,2,2,2,2,1,2,1583,6201,0
1,0,0,0,1,1,2,0,0,0,2,0,0,0,0,0,2,446,4487,1
0,0,1,1,72,0,1,0,2,2,2,2,2,2,2,0,0,617,3855,0
0,0,1,1,22,1,0,1,0,0,0,0,0,2,0,1,2,903,1331,0
1,0,1,1,46,1,0,2,1,1,1,1,1,1,1,1,0,33,6192,0
0,0,1,1,55,1,0,2,1,1,1,1,1,1,2,0,3,49,384,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,38,1615,0
0,0,0,0,12,1,2,0,0,0,0,2,2,2,1,1,3,824,6222,0
1,0,0,0,31,1,2,1,0,2,0,0,0,0,0,1,2,909,2077,0
1,0,1,0,5,0,1,0,0,0,0,0,0,0,0,1,2,91,4,1
0,0,1,1,67,1,2,0,2,0,0,0,2,2,2,1,2,817,4379,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,294,3742,0
1,0,1,0,40,0,1,0,2,2,2,0,0,0,1,1,2,267,1221,1
1,0,1,1,41,1,2,0,2,2,2,0,2,0,0,1,1,798,2626,0
1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,813,5769,1
1,0,0,0,51,1,2,1,2,2,0,0,2,0,1,1,2,1184,4083,1
1,0,1,1,42,0,1,0,2,0,2,2,2,0,2,0,1,341,1666,0
1,0,1,1,23,1,0,2,1,1,1,1,1,1,1,0,3,22,3704,0
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,726,5512,1
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,32,1609,0
0,0,0,0,56,1,2,1,2,2,0,0,2,2,0,1,1,1407,4835,0
1,0,0,1,15,1,2,1,0,2,0,0,2,0,0,1,2,1113,797,0
1,0,1,1,12,1,2,2,1,1,1,1,1,1,2,1,0,100,2719,0
0,0,1,1,54,1,0,0,2,0,2,2,0,2,2,0,0,714,3313,0
0,0,0,0,7,1,0,0,0,0,0,0,2,2,0,1,2,662,3895,0
0,0,1,1,33,1,2,1,0,0,0,0,0,2,0,0,1,1018,2385,1
1,0,1,1,16,1,0,2,1,1,1,1,1,1,0,0,2,32,2952,0
0,0,0,1,21,1,0,0,2,0,2,0,0,2,1,0,3,625,610,0
1,1,1,0,30,1,2,0,0,0,2,0,2,2,2,0,2,804,1797,0
1,0,0,0,3,1,0,0,0,0,0,2,0,0,0,1,3,386,867,0
1,0,0,0,11,1,0,1,0,0,2,0,0,0,0,0,2,766,6091,0
0,0,0,0,62,1,2,1,2,2,2,2,2,2,1,1,1,1546,5597,0
1,0,0,0,18,1,0,2,1,1,1,1,1,1,0,0,2,9,3016,0
1,0,0,1,6,1,0,2,1,1,1,1,1,1,0,0,3,20,513,0
0,0,0,0,46,1,2,1,0,0,2,0,2,2,1,1,2,1303,3956,0
1,0,0,0,21,1,2,1,0,0,0,0,0,2,0,1,2,977,1246,0
1,0,0,0,68,1,2,2,1,1,1,1,1,1,2,1,0,75,901,0
0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,2,378,4225,0
0,0,1,0,25,1,0,1,0,0,2,0,0,0,0,1,2,799,1338,0
0,0,0,1,24,1,0,2,1,1,1,1,1,1,2,0,3,24,4211,0
0,0,1,0,30,1,2,1,0,0,0,0,0,2,0,1,2,995,2271,1
0,0,0,0,2,1,0,1,0,0,0,0,0,2,0,0,2,911,1395,1
1,0,1,0,51,1,2,1,0,2,2,0,2,2,1,1,0,1411,4557,0
0,0,1,1,57,1,2,0,2,0,2,2,2,2,2,1,2,985,4086,0
0,0,0,0,15,1,2,2,1,1,1,1,1,1,2,0,0,93,3180,0
0,0,1,1,72,1,0,0,2,2,2,2,2,2,2,1,0,969,4980,0
0,0,0,0,2,1,0,1,0,0,2,0,0,0,0,1,2,823,1056,1
1,0,1,0,28,1,2,1,0,2,2,0,2,0,0,0,1,1219,2335,0
1,1,1,0,29,1,2,1,0,0,2,0,2,2,0,1,2,1252,2601,1
1,0,1,1,70,1,0,1,2,2,2,2,2,0,2,1,1,1303,5498,0
0,0,0,0,13,1,0,2,1,1,1,1,1,1,1,0,3,33,2375,0
0,1,1,0,59,1,2,1,2,2,2,2,0,0,1,1,2,1169,4550,0
1,1,1,0,13,1,2,1,0,0,0,0,2,2,0,1,2,1193,428,1
1,1,1,0,7,1,2,1,0,0,0,0,0,0,0,1,3,795,4411,1
0,0,1,0,62,1,0,0,2,0,2,2,2,2,2,0,3,920,4217,0
0,0,0,0,21,1,0,0,2,0,2,2,0,0,1,1,2,548,470,0
0,0,0,0,2,1,0,0,0,0,2,0,0,2,0,0,2,560,210,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,284,3661,0
1,0,0,0,4,1,0,1,0,0,2,0,0,2,0,0,2,1016,2672,0
0,0,0,0,19,1,0,2,1,1,1,1,1,1,1,0,1,34,3279,0
0,0,0,0,30,1,0,1,0,0,0,2,2,0,0,0,2,998,2214,1
1,0,1,1,67,1,0,2,1,1,1,1,1,1,2,1,1,17,517,0
1,1,1,0,72,1,2,1,2,2,2,0,0,2,2,1,1,1330,5802,0
1,0,1,0,53,1,0,2,1,1,1,1,1,1,2,0,1,27,212,0
0,0,0,0,5,1,0,2,1,1,1,1,1,1,1,0,2,20,6510,0
1,1,1,0,71,1,0,1,0,2,2,2,0,2,2,1,1,1198,5323,0
0,0,1,1,50,1,2,0,0,2,2,2,2,2,1,1,1,978,3560,0
1,0,1,1,56,1,2,1,0,0,2,2,2,2,2,1,2,1340,4825,0
1,0,0,0,2,1,0,0,0,0,0,2,0,0,0,1,1,380,174,0
0,1,0,0,2,1,2,1,0,0,2,0,0,2,0,1,2,1064,1325,1
1,0,1,1,24,1,2,0,2,0,0,0,0,0,0,0,2,454,614,1
1,0,1,1,46,1,0,2,1,1,1,1,1,1,2,0,1,28,6245,0
1,0,1,0,71,1,2,1,2,2,2,2,2,2,2,1,2,1562,6232,0
0,0,0,0,29,0,1,0,0,0,0,2,0,0,0,1,2,163,6380,0
1,0,1,1,69,1,2,2,1,1,1,1,1,1,2,0,0,81,1222,0
1,0,1,0,71,1,2,0,0,2,2,2,2,2,2,0,1,979,4880,0
0,1,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,1119,6344,1
1,1,1,0,56,1,0,0,2,2,2,2,2,2,2,1,0,1008,4076,0
1,0,0,1,56,1,0,2,1,1,1,1,1,1,1,1,3,53,437,0
1,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,890,5968,1
0,0,1,0,28,1,2,2,1,1,1,1,1,1,1,0,3,103,5329,0
0,0,1,1,19,1,0,2,1,1,1,1,1,1,0,0,3,33,3271,0
1,0,1,0,66,1,2,0,0,0,0,2,0,2,0,0,2,605,3635,0
0,0,1,1,17,1,2,0,0,0,2,2,0,0,1,1,3,580,140,0
1,0,1,1,52,1,2,2,1,1,1,1,1,1,2,0,3,107,630,0
0,0,0,0,19,1,0,0,0,2,0,0,2,0,1,0,2,510,87,0
0,0,0,0,36,1,0,0,2,2,2,2,2,2,1,0,0,1012,2600,0
1,1,1,0,7,1,0,1,0,0,0,0,0,0,0,1,3,717,3951,1
1,0,1,1,72,1,2,1,2,2,2,2,0,2,1,1,1,1373,5790,0
1,0,1,1,67,1,2,1,2,2,2,0,2,2,1,1,2,1492,5762,1
1,1,0,0,34,1,0,1,0,2,2,0,2,2,1,1,2,1278,2901,0
1,1,1,0,57,1,2,1,0,2,2,0,0,2,0,1,0,1193,4507,1
0,0,1,0,7,1,0,1,0,0,2,0,2,0,0,1,2,1020,4821,1
0,1,1,0,1,1,2,1,0,0,2,0,2,2,0,1,2,1297,5,1
1,0,1,0,8,1,0,2,1,1,1,1,1,1,0,1,0,20,1066,0
0,0,0,0,69,1,2,1,0,0,2,2,2,2,2,0,2,1355,5532,0
0,0,1,0,50,1,2,1,2,0,2,0,2,2,1,1,3,1363,4386,0
1,0,0,0,10,1,0,2,1,1,1,1,1,1,1,0,3,19,1888,0
0,0,1,1,12,1,2,2,1,1,1,1,1,1,2,0,1,97,2382,0
0,0,0,0,14,1,0,1,0,2,0,0,0,2,0,1,2,1021,338,1
0,0,1,0,70,0,1,0,2,0,2,2,0,2,2,1,0,373,2926,0
0,1,0,0,64,1,2,1,2,0,2,2,2,2,0,1,0,1449,5581,0
0,0,1,1,66,1,2,0,2,2,2,2,2,2,2,0,1,1091,4882,0
0,0,1,1,71,1,0,0,2,0,2,2,2,2,2,1,1,940,4909,0
1,1,0,0,20,1,0,1,0,0,0,0,2,2,0,0,2,1092,1124,0
1,0,1,0,72,1,0,0,2,2,0,2,2,2,2,1,0,887,4750,0
0,0,1,1,71,1,0,0,2,2,2,2,0,0,2,0,1,609,3807,0
1,0,1,1,38,1,2,1,0,0,2,0,2,2,0,1,1,1304,3381,0
0,0,0,0,28,1,2,1,0,2,0,0,0,2,0,1,2,1092,2273,1
1,1,1,0,17,1,0,1,0,2,0,0,0,0,0,1,2,836,427,1
1,0,0,0,33,0,1,0,0,2,0,0,2,0,1,1,2,227,566,0
0,0,1,1,23,0,1,0,2,0,0,2,0,0,2,0,3,183,6078,0
1,0,1,1,58,1,0,2,1,1,1,1,1,1,1,1,2,20,208,0
0,1,1,0,70,1,2,1,0,2,0,2,2,2,2,1,0,1364,5694,0
1,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,2,725,2541,0
1,0,1,1,45,1,0,2,1,1,1,1,1,1,2,0,3,36,6387,0
1,0,0,0,10,1,0,1,0,0,0,0,0,0,0,1,2,715,5726,1
1,0,1,1,36,1,0,2,1,1,1,1,1,1,2,0,1,18,5792,0
1,0,0,0,54,1,0,0,2,2,0,2,2,0,0,1,3,713,3322,0
1,0,1,1,23,1,2,0,0,2,0,2,0,0,2,0,3,537,759,0
0,0,1,1,41,1,2,0,2,2,2,0,2,0,1,1,1,867,2796,0
1,1,0,0,5,1,0,1,0,0,0,0,0,0,0,1,3,743,3199,0
1,0,1,1,27,0,1,0,0,2,2,0,0,2,1,1,1,322,450,0
0,0,0,0,1,1,0,1,0,0,0,2,2,2,0,1,2,1205,6447,0
0,0,1,1,67,0,1,0,2,0,0,2,0,0,2,0,1,203,2197,0
0,1,1,1,72,1,2,0,2,2,2,2,2,2,2,1,1,1084,5185,0
0,0,1,1,56,1,2,2,1,1,1,1,1,1,2,1,1,91,863,0
1,0,1,1,44,1,2,2,1,1,1,1,1,1,1,0,2,89,32,0
0,1,1,0,66,1,2,1,0,2,0,0,2,2,0,1,2,1297,5312,0
0,0,0,0,34,1,2,0,2,2,0,2,0,0,1,1,3,616,1716,1
0,0,1,0,69,1,2,1,0,0,2,2,2,2,2,0,0,1382,5639,0
0,0,1,1,1,1,2,1,2,0,2,0,2,2,0,1,2,1326,36,1
0,0,0,0,40,1,0,2,1,1,1,1,1,1,2,0,1,22,6134,0
1,0,1,1,30,1,2,0,2,0,0,0,0,0,0,1,0,448,1040,0
0,0,0,0,11,1,0,0,0,0,0,2,2,2,0,0,3,725,6128,0
0,0,0,0,15,1,0,2,1,1,1,1,1,1,1,0,1,31,2620,0
1,0,0,0,11,1,0,0,0,0,2,0,2,2,0,1,2,702,5586,0
0,0,1,1,64,1,0,2,1,1,1,1,1,1,1,0,0,25,609,0
1,1,1,0,72,1,0,0,2,2,2,2,2,0,2,0,0,795,4472,0
1,1,1,0,72,1,2,1,2,2,2,2,0,0,2,1,0,1150,5340,0
0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,3,400,4301,0
0,0,0,1,15,1,0,0,2,2,2,2,0,0,1,0,1,640,24,0
0,0,0,0,60,1,2,0,0,0,2,2,2,2,1,0,1,911,4087,0
1,0,0,0,56,1,0,0,2,0,2,0,0,0,1,0,3,420,2618,0
0,0,0,0,8,1,0,2,1,1,1,1,1,1,2,0,3,46,1069,0
0,0,0,0,3,1,0,1,0,0,2,2,0,0,0,0,1,902,1788,1
0,0,1,0,49,1,2,0,0,0,0,0,0,0,0,1,1,415,2235,0
0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,2,904,845,1
0,0,0,0,6,1,0,1,2,2,2,2,0,2,0,1,0,1245,4685,1
1,0,0,0,70,1,2,1,2,2,2,2,2,2,2,1,0,1544,5874,0
1,0,0,0,12,1,2,1,0,2,2,2,2,2,0,1,3,1513,694,1
1,1,1,0,52,1,0,1,2,0,2,2,2,2,1,1,0,1364,4549,0
0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,1525,6073,0
0,0,0,0,40,1,0,2,1,1,1,1,1,1,2,1,0,41,6119,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,733,5519,1
0,1,0,0,3,1,0,1,0,0,2,0,2,0,0,1,2,1032,1830,1
0,1,0,0,40,1,0,1,0,0,0,0,2,2,0,1,2,1124,3168,0
1,0,0,1,1,1,0,0,0,0,2,0,0,0,0,1,2,373,4146,0
1,0,1,0,30,1,0,2,1,1,1,1,1,1,1,0,1,25,4753,0
1,0,1,1,23,1,0,1,2,0,0,2,2,2,0,1,2,1278,1967,1
1,0,1,1,1,1,2,1,0,0,0,0,0,0,0,1,2,797,5721,1
0,1,1,0,44,1,2,1,0,0,2,2,2,2,0,0,2,1358,3809,0
1,0,0,0,65,1,2,1,0,2,2,2,2,2,0,1,2,1453,5472,1
0,1,0,0,7,1,0,0,2,0,0,0,0,0,0,1,2,342,2946,0
1,1,0,0,72,1,2,2,1,1,1,1,1,1,2,1,1,94,1324,0
0,1,0,0,8,1,2,1,0,0,0,2,2,2,0,1,1,1284,6340,0
0,0,0,0,16,1,2,0,0,0,2,0,0,2,0,1,1,632,84,1
1,1,1,1,66,1,2,1,0,0,2,0,2,2,0,1,1,1271,5391,1
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,745,5570,1
1,0,0,1,3,1,0,0,2,0,2,0,0,0,0,0,3,477,1019,0
1,0,1,0,53,1,2,1,2,0,2,0,0,2,0,0,2,1166,4258,1
1,1,1,0,8,1,0,0,0,0,2,2,0,2,0,1,1,616,4788,0
1,1,1,0,69,1,2,1,0,2,2,2,2,2,2,1,0,1439,5676,1
0,0,0,0,5,1,0,1,0,2,0,0,2,0,0,1,3,1001,3592,0
0,0,1,1,72,1,2,1,2,0,2,2,2,2,2,0,3,1422,5813,0
0,0,1,0,13,0,1,0,0,0,2,0,2,2,0,1,0,351,5114,1
0,0,0,0,4,1,2,1,0,0,0,0,2,0,0,1,2,1008,2791,1
0,0,1,1,54,1,2,0,2,2,2,2,2,2,2,0,1,1119,4201,0
1,0,1,0,72,1,2,0,0,2,2,2,2,2,2,0,0,1014,5019,0
1,0,0,0,12,1,2,1,0,2,2,0,2,2,0,1,2,1409,465,1
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,95,2150,1
1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,309,3814,0
0,0,1,0,54,1,2,1,0,2,2,2,2,2,1,0,2,1476,4833,1
1,0,1,1,69,1,2,1,0,0,2,0,0,0,2,1,1,884,4504,0
