col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,class
2,97,32,2,1,1,8,13,0,0,0,0,0,40,0,1
2,327,68,2,1,2,8,55,0,0,0,1,0,86,0,1
2,33,0,3,3,6,3,0,0,1,4,0,0,124,1,1
2,38,19,2,1,6,3,0,0,1,3,0,0,93,136,1
1,307,5,2,1,6,3,0,0,0,0,1,2,149,25,1
1,118,39,2,1,6,3,0,0,1,1,0,0,163,93,1
2,105,29,2,1,9,8,9,0,1,2,1,0,31,3,1
2,76,0,2,1,9,8,25,0,1,11,0,2,0,0,1
2,234,101,2,1,6,3,0,0,1,2,0,0,28,1,1
2,153,68,3,3,10,8,3,0,0,0,1,2,159,0,1
2,13,72,2,1,9,8,1,0,0,0,1,0,23,31,1
1,18,0,3,3,8,3,0,0,0,0,0,0,161,0,1
1,349,166,2,1,6,3,0,0,0,0,0,0,170,214,1
2,10,4,2,1,2,8,4,0,0,0,0,0,13,0,1
1,120,49,2,1,6,3,0,0,0,0,0,0,90,1,1
2,159,36,2,1,6,3,0,0,1,1,0,0,167,19,1
2,41,122,2,1,2,8,13,0,0,0,0,0,0,0,1
2,349,72,3,3,7,1,100,0,0,0,0,0,0,1,1
2,233,48,2,1,2,8,36,0,0,0,0,0,0,95,1
2,209,91,2,1,11,8,72,0,0,0,0,0,126,35,1
0,143,21,2,1,13,8,6,0,0,0,1,0,80,0,1
2,304,45,2,1,4,8,73,0,0,0,1,0,0,100,1
2,205,201,2,1,13,8,2,0,0,0,0,0,86,204,1
2,192,0,0,0,0,0,0,0,0,0,0,1,170,0,1
2,142,25,3,3,2,8,1,0,0,0,0,0,61,0,1
2,205,108,2,1,7,1,84,0,0,0,0,0,46,128,1
2,102,10,3,3,2,8,36,0,0,0,1,0,23,0,1
1,89,63,3,3,2,8,0,0,0,0,0,0,8,0,1
2,85,29,2,1,10,8,2,0,1,4,0,0,65,178,1
2,62,16,2,1,2,8,3,0,0,0,0,0,96,0,1
1,210,10,2,1,6,3,0,0,1,10,0,0,40,18,1
1,75,53,2,1,8,5,0,0,1,1,0,0,40,36,1
1,122,72,2,1,10,8,63,0,1,1,1,0,74,10,1
2,158,74,2,1,2,8,57,0,1,2,1,0,23,32,1
1,151,42,2,1,13,4,1,0,1,3,0,0,0,28,1
2,64,62,2,1,9,8,19,0,0,0,0,0,34,0,1
2,9,88,2,1,7,4,10,0,0,0,1,0,8,0,1
1,62,171,2,1,9,4,2,0,0,0,0,0,86,5,1
2,52,89,3,3,7,4,1,0,0,0,0,0,15,49,1
2,15,118,2,1,7,8,3,0,0,0,0,0,147,49,1
2,34,86,3,3,7,8,25,0,0,0,1,0,96,149,1
2,48,13,2,1,2,8,3,0,0,0,0,0,0,34,1
2,114,54,2,1,4,8,19,0,0,0,1,0,159,0,1
2,82,28,2,1,7,4,2,0,0,0,1,0,51,5,1
2,229,65,3,3,7,4,114,0,0,0,1,2,40,0,1
2,72,168,2,1,7,8,10,0,0,0,0,0,0,0,1
0,111,68,3,3,0,0,2,0,0,0,0,2,159,0,1
1,11,16,2,1,7,8,4,0,1,6,1,0,61,29,1
2,81,76,3,3,9,8,10,0,1,1,1,0,74,44,1
1,14,143,2,1,1,8,42,0,1,10,1,0,0,10,1
2,83,13,3,3,2,8,1,0,1,2,0,0,10,6,1
2,193,34,2,1,10,8,28,0,0,0,0,2,73,0,1
2,346,203,3,3,6,3,1,0,1,2,0,0,0,101,1
2,128,4,3,3,9,8,2,0,0,0,0,0,49,184,1
2,89,185,3,3,1,8,1,0,0,0,1,0,8,112,1
2,31,82,3,3,6,3,0,0,0,0,1,0,34,1,1
0,269,32,2,1,11,8,3,0,0,0,1,0,68,0,1
1,276,25,2,1,11,4,62,1,1,1,0,0,89,144,0
2,86,29,2,1,11,8,82,1,1,2,1,0,141,179,0
2,230,143,2,1,10,8,98,1,1,14,0,0,61,210,0
1,47,173,2,1,2,4,95,1,0,0,0,0,90,0,0
1,31,92,3,3,2,4,64,1,0,0,0,0,61,0,0
2,34,143,2,1,13,8,36,1,0,0,0,0,8,188,0
1,94,29,2,1,14,4,26,1,0,0,1,0,23,219,0
2,43,140,2,1,2,8,40,1,1,3,1,0,110,26,0
2,103,16,2,1,2,8,35,1,1,5,1,0,84,0,0
2,46,122,2,1,2,8,39,1,1,3,0,0,40,169,0
2,349,86,2,1,14,8,84,1,1,3,1,0,77,189,0
2,227,101,2,1,3,8,72,1,1,10,1,0,0,0,0
1,337,5,2,1,6,3,0,1,1,1,0,0,58,49,0
2,129,104,2,1,14,8,83,1,1,2,0,0,116,7,0
1,135,84,2,1,2,8,27,1,1,1,1,0,100,0,0
2,160,204,2,1,2,8,100,1,1,16,0,0,0,212,0
1,32,138,2,1,1,8,19,1,1,2,0,0,162,123,0
1,91,72,2,1,11,4,43,1,1,18,0,0,0,114,0
1,154,174,2,1,2,8,46,1,1,1,0,0,51,19,0
2,51,99,3,3,13,8,51,1,1,1,1,0,159,93,0
2,0,86,3,3,13,8,42,1,1,2,1,0,8,149,0
1,271,86,2,1,8,5,0,1,0,0,0,0,1,147,0
1,265,0,2,1,2,8,57,1,0,0,0,0,0,0,0
2,44,149,2,1,5,2,0,1,0,0,0,0,0,0,0
2,71,66,3,3,2,4,59,1,0,0,0,0,0,0,0
2,349,159,2,1,14,8,98,1,0,0,0,0,0,0,0
1,333,101,2,1,1,8,75,1,1,4,0,0,0,48,0
2,6,25,2,1,2,8,42,1,1,5,1,0,94,129,0
1,128,12,2,1,11,8,15,1,1,4,0,0,159,0,0
2,229,50,2,1,14,8,3,1,1,5,1,0,131,0,0
0,46,126,2,1,9,8,36,1,1,1,0,0,23,82,0
1,146,106,2,1,5,2,51,1,1,5,1,0,169,114,0
2,73,72,2,1,10,8,31,1,1,1,0,0,67,138,0
1,69,135,2,1,11,8,42,1,1,10,0,0,159,148,1
1,133,49,2,1,11,8,55,1,0,0,1,0,122,0,1
2,268,45,2,1,2,8,57,1,0,0,1,0,15,0,1
2,248,51,2,1,9,8,5,1,0,0,0,0,23,0,1
1,321,11,2,1,7,1,25,1,0,0,1,0,63,186,1
1,313,124,2,1,9,4,99,1,1,3,1,0,1,35,1
2,261,212,2,1,11,4,5,1,1,1,0,0,158,46,1
1,98,56,2,1,2,4,62,1,0,0,1,0,96,1,1
1,90,22,2,1,1,4,42,1,0,0,0,0,111,0,1
2,260,60,2,1,7,1,19,1,0,0,0,0,145,0,1
2,242,28,2,1,6,3,0,1,0,0,0,0,12,1,1
2,165,65,2,1,1,8,103,1,0,0,1,0,142,0,1
1,185,47,3,3,6,3,0,1,0,0,0,0,86,0,1
1,93,39,2,1,6,3,0,1,0,0,0,0,159,0,1
2,199,76,2,1,14,4,73,1,0,0,1,0,151,0,1
2,189,51,2,1,13,1,6,1,0,0,1,0,24,0,1
2,348,108,2,1,0,0,14,1,0,0,0,0,0,98,1
2,36,45,3,3,3,8,46,1,0,0,1,0,1,20,1
2,256,72,2,1,7,1,25,1,0,0,0,0,0,76,1
2,39,150,3,3,9,4,22,1,0,0,1,0,15,0,1
2,207,85,2,1,13,8,28,1,0,0,1,0,40,0,1
2,147,33,3,3,7,1,13,1,1,10,1,0,13,26,1
2,264,163,3,3,4,8,36,1,0,0,0,2,0,0,1
2,82,15,3,3,13,8,60,1,1,6,1,0,44,99,1
2,84,45,2,1,4,4,44,1,1,6,0,0,40,97,0
2,179,32,2,1,14,8,19,1,1,7,1,0,90,206,0
2,285,174,2,1,10,8,127,1,0,0,0,2,4,0,0
2,347,209,2,1,5,9,119,1,1,1,1,0,0,52,0
2,297,150,2,1,7,1,0,1,1,11,0,0,0,162,0
2,194,195,2,1,12,6,91,1,1,9,1,0,0,60,0
2,223,79,2,1,13,8,75,1,1,14,0,0,105,167,0
1,68,166,3,3,14,4,19,1,1,4,0,0,0,96,0
2,250,14,2,1,2,4,5,1,1,6,0,0,51,146,0
2,141,94,2,1,13,8,103,1,1,2,1,0,88,0,0
1,169,44,2,1,13,8,27,1,1,16,0,0,8,183,0
2,298,1,2,1,14,4,1,1,0,0,0,0,0,199,0
1,73,61,2,1,11,4,52,1,1,7,1,0,15,192,0
1,94,177,2,1,3,4,72,1,1,6,0,0,111,111,0
2,114,36,2,1,14,4,30,1,0,0,0,0,0,215,0
2,79,45,2,1,2,4,34,1,0,0,0,0,117,76,0
2,88,178,2,1,11,4,38,1,0,0,1,0,8,0,0
2,253,102,2,1,11,4,119,1,0,0,1,0,163,0,0
1,50,72,2,1,1,8,1,1,0,0,0,0,1,0,0
2,76,168,2,1,13,4,49,1,1,11,1,0,77,91,0
1,96,71,2,1,14,4,23,1,0,0,0,0,96,0,0
2,259,12,3,3,2,8,9,1,1,8,1,0,80,69,0
1,202,30,2,1,1,8,19,1,1,4,0,0,0,174,0
2,329,69,2,1,13,8,42,1,1,5,1,0,147,38,0
2,51,72,3,3,4,8,27,1,1,8,1,0,23,1,0
2,62,17,3,3,14,8,1,1,1,1,1,0,160,39,0
1,338,191,2,1,6,3,0,1,1,11,1,0,0,170,0
1,45,150,2,1,2,4,25,1,1,4,0,0,135,173,0
2,170,5,3,3,2,4,70,1,1,1,1,0,120,224,0
2,148,16,2,1,2,8,42,1,1,11,0,0,85,117,0
2,96,114,2,1,2,8,25,1,1,3,0,0,0,0,0
2,229,48,2,1,2,8,36,1,1,10,0,0,36,211,0
2,228,114,2,1,10,8,31,1,1,5,1,0,3,154,0
2,163,27,2,1,14,8,32,1,1,8,1,0,81,202,0
2,243,1,2,1,5,8,1,0,1,1,0,2,145,0,0
2,286,91,2,1,10,8,3,1,0,0,1,0,54,0,0
2,173,138,3,3,13,4,89,1,0,0,1,0,21,0,0
1,127,195,3,3,5,9,0,1,0,0,0,0,0,231,0
2,345,200,2,1,6,3,0,1,0,0,1,0,0,0,0
2,337,205,2,1,14,4,128,1,1,9,1,0,0,149,0
2,299,195,2,1,2,8,109,1,1,9,0,0,0,0,0
2,113,51,3,3,2,8,25,1,1,5,1,0,23,217,0
2,98,18,2,1,2,8,7,1,1,7,1,0,167,213,0
2,148,118,2,1,3,8,67,1,1,8,0,0,88,157,0
2,117,25,2,1,2,4,77,1,1,3,1,0,84,65,0
2,77,0,0,0,0,0,0,0,0,0,0,1,170,0,0
2,188,105,2,1,13,8,2,0,0,0,1,0,77,6,0
2,224,8,2,1,9,8,2,1,0,0,1,0,74,0,0
2,103,25,2,1,2,1,6,1,0,0,0,0,92,23,0
1,272,72,2,1,2,8,54,1,1,8,1,0,108,207,0
1,57,114,2,1,1,8,57,1,1,3,0,0,159,145,0
0,42,4,2,1,11,8,25,0,1,1,0,0,61,135,0
2,47,63,2,1,2,8,46,1,1,11,1,0,40,199,0
1,140,15,2,1,9,8,14,1,1,4,0,0,103,114,0
0,254,51,3,3,0,0,0,0,0,0,1,0,19,1,1
2,144,39,3,3,9,8,6,0,0,0,0,0,53,0,1
2,42,9,2,1,11,8,3,0,0,0,0,0,40,0,1
2,80,19,2,1,2,4,2,1,0,0,0,0,34,0,1
1,141,51,3,3,9,8,30,0,0,0,1,0,74,0,1
2,7,1,2,1,2,8,1,0,0,0,0,0,0,0,0
2,171,81,2,1,9,8,13,0,0,0,1,0,58,0,1
2,349,1,3,3,4,8,77,0,0,0,1,0,128,0,1
2,281,90,2,1,14,1,2,0,0,0,1,0,141,0,1
2,41,39,3,3,9,8,3,0,0,0,0,0,15,4,1
2,122,77,3,3,11,4,86,0,1,2,1,0,98,1,1
2,63,26,2,1,13,8,7,0,1,1,0,0,116,90,1
2,35,162,2,1,2,1,15,0,1,2,1,0,40,7,1
1,221,92,2,1,2,8,3,0,0,0,0,0,23,0,1
2,139,39,2,1,2,4,6,0,1,2,1,0,111,51,1
2,71,25,2,1,7,8,38,0,1,1,1,0,111,9,1
2,170,191,3,3,6,3,0,0,1,2,0,0,23,1,1
2,141,98,2,1,10,8,46,0,1,1,1,0,128,42,1
2,26,158,3,3,1,8,3,1,0,0,0,0,8,104,1
2,65,60,2,1,7,8,3,0,0,0,0,0,23,10,1
2,71,5,2,1,2,5,51,0,0,0,1,2,0,0,0
1,101,0,0,0,0,0,0,0,0,0,0,1,170,0,0
2,31,0,2,1,11,8,17,0,0,0,0,0,23,1,1
2,58,26,3,3,3,8,17,0,0,0,0,0,23,0,1
2,83,174,2,1,2,8,48,0,0,0,0,2,159,0,1
2,63,130,3,3,7,1,4,0,0,0,1,0,170,0,1
2,204,66,2,1,6,3,0,0,0,0,0,0,0,149,1
2,138,184,2,1,4,4,13,0,0,0,0,0,55,0,1
1,38,21,2,1,13,8,40,0,0,0,0,0,51,5,1
1,74,39,2,1,11,8,6,0,0,0,1,0,8,139,1
1,119,10,2,1,10,4,3,0,1,1,1,0,70,51,1
1,225,45,2,1,6,3,0,0,0,0,0,0,157,0,1
2,172,58,3,3,9,3,0,0,0,0,0,0,8,0,1
1,83,24,2,1,13,8,6,0,1,1,1,0,61,4,1
2,23,64,2,1,2,6,24,0,1,2,1,0,23,122,1
2,242,16,3,3,10,8,13,0,0,0,1,0,12,0,1
2,37,145,2,1,1,8,20,0,0,0,0,0,159,100,1
2,133,83,2,1,1,8,6,0,0,0,1,0,1,0,1
2,201,25,2,1,9,8,36,0,0,0,1,0,57,0,1
2,188,69,2,1,7,1,57,0,0,0,1,0,58,76,1
0,179,60,3,3,3,8,72,0,0,0,1,0,40,62,1
2,162,25,3,3,1,8,72,0,0,0,1,0,86,0,1
1,305,122,2,1,1,4,64,0,0,0,0,0,0,0,1
2,205,14,3,3,13,8,7,0,0,0,1,0,82,2,1
2,214,67,2,1,3,8,4,0,0,0,1,0,0,115,1
1,50,135,2,1,2,8,4,0,0,0,0,0,0,101,1
2,85,138,2,1,1,8,6,0,0,0,1,0,0,0,1
2,101,11,2,1,9,4,72,0,0,0,1,0,90,0,1
1,198,84,2,1,6,3,0,0,1,6,0,0,0,76,1
2,282,84,2,1,7,1,25,0,0,0,0,0,1,2,1
1,3,129,2,1,11,8,3,0,1,1,1,0,0,68,1
1,69,13,2,1,7,8,8,0,0,0,1,2,17,0,1
2,57,168,2,1,7,8,13,1,0,0,1,0,1,42,1
1,82,27,2,1,11,8,10,0,1,1,1,0,40,11,1
1,52,101,3,3,6,3,0,0,0,0,0,0,0,0,1
2,102,77,2,1,2,4,52,0,1,1,1,0,115,21,1
1,226,49,2,1,1,8,6,0,0,0,0,0,0,105,1
1,2,12,2,1,2,8,25,0,0,0,0,0,8,18,1
1,133,84,2,1,2,8,6,0,1,1,1,0,110,66,1
2,66,138,2,1,1,8,2,0,0,0,0,0,0,0,1
2,144,81,2,1,2,8,4,0,0,0,0,0,49,0,1
1,81,45,2,1,13,8,23,0,0,0,1,0,23,0,1
2,168,86,3,3,3,8,36,0,0,0,1,0,8,0,1
2,158,45,3,3,13,8,1,0,0,0,0,2,23,0,1
2,165,1,3,3,10,8,1,0,0,0,0,0,0,0,1
1,60,172,2,1,2,8,6,0,0,0,1,0,34,0,1
1,20,17,2,1,2,8,42,0,1,1,1,0,159,5,1
2,150,16,2,1,4,4,2,0,0,0,1,2,63,0,1
2,300,55,3,3,6,3,36,0,0,0,0,0,8,1,1
2,275,112,2,1,13,8,92,0,0,0,0,0,129,65,1
2,104,183,2,1,3,8,13,0,0,0,0,0,0,2,1
1,295,28,2,1,1,8,13,0,0,0,1,0,61,55,1
0,140,54,3,3,5,4,46,0,0,0,0,0,66,17,1
1,214,65,2,1,7,4,5,0,0,0,0,0,67,85,1
1,248,33,2,1,1,8,17,0,0,0,0,0,61,83,1
1,153,160,2,1,11,4,2,0,1,12,1,0,11,3,1
2,36,125,2,1,10,8,1,0,1,1,0,0,1,1,1
1,20,154,2,1,6,3,0,0,0,0,0,0,0,35,1
1,42,39,2,1,2,8,0,0,0,0,0,0,0,0,1
2,37,10,2,1,9,8,7,0,0,0,0,0,74,102,1
2,125,32,3,3,4,4,64,0,0,0,0,0,32,116,1
2,12,78,2,1,7,8,8,0,0,0,1,0,15,2,1
2,208,25,3,3,4,8,15,0,0,0,0,0,61,3,1
2,240,78,2,1,10,8,72,0,0,0,1,2,111,0,1
2,52,152,3,3,5,4,30,0,0,0,0,0,67,0,1
1,71,25,2,1,2,8,46,0,1,2,1,0,40,106,1
1,97,186,3,3,6,3,46,0,1,1,1,0,40,1,1
2,20,7,2,1,1,8,1,0,0,0,0,0,74,134,1
2,197,80,2,1,2,4,108,0,0,0,1,0,0,0,1
2,26,91,2,1,13,8,4,0,1,2,1,0,35,0,1
2,28,81,2,1,8,8,83,1,1,1,1,0,4,7,0
2,281,146,2,1,12,8,112,1,1,9,1,0,5,196,0
2,43,27,3,3,3,8,4,0,0,0,0,0,60,1,1
2,109,197,2,1,2,8,5,1,1,2,0,0,0,123,0
2,349,137,2,1,11,8,128,1,1,8,1,0,0,136,0
2,56,21,3,3,3,8,3,1,0,0,0,0,14,0,1
2,90,61,2,1,12,8,85,1,1,1,1,0,152,1,0
2,91,54,2,1,9,8,9,0,0,0,1,0,4,3,1
2,26,30,2,1,13,8,47,1,0,0,1,0,0,9,0
2,73,44,2,1,9,8,1,0,0,0,1,0,6,0,1
2,50,0,2,1,1,8,7,1,0,0,0,0,7,0,1
2,61,29,2,1,0,8,9,0,0,0,1,0,39,3,1
2,292,57,2,1,14,8,73,1,0,0,1,0,19,10,0
2,65,54,3,3,9,8,24,1,1,1,1,0,14,0,1
2,319,151,2,1,8,8,131,1,0,0,0,0,0,5,0
1,124,192,2,1,11,8,84,1,0,0,1,0,0,0,0
1,102,204,2,1,9,8,0,1,0,0,0,0,13,0,1
2,318,125,2,1,10,8,86,1,1,14,0,0,18,138,0
2,277,61,2,1,11,8,112,1,1,0,1,0,0,0,0
2,57,6,2,1,13,8,4,0,1,2,0,0,5,0,1
2,119,12,3,3,5,8,6,0,0,0,0,0,1,0,1
2,97,102,2,1,9,8,49,1,0,0,1,0,3,4,1
2,19,186,2,1,10,8,40,1,1,2,1,0,13,131,0
2,48,0,2,1,2,8,0,0,0,0,0,0,3,0,1
2,86,12,2,1,3,8,4,0,0,0,0,0,0,0,1
2,86,81,2,1,11,8,41,1,1,1,0,0,0,0,0
2,30,58,2,1,2,8,8,0,0,0,0,0,0,0,1
2,110,94,2,1,9,8,4,1,0,0,0,0,5,0,0
2,76,24,2,1,3,8,4,0,0,0,0,0,1,4,1
1,112,12,2,1,12,8,0,0,0,0,0,0,12,2,1
2,130,70,2,1,12,8,106,1,0,0,1,0,0,3,0
2,216,145,2,1,9,8,73,1,1,10,0,0,5,134,0
2,144,44,2,1,2,8,0,0,0,0,1,2,4,0,1
1,78,12,2,1,7,8,5,0,0,0,0,0,0,3,1
2,119,140,2,1,10,8,10,1,1,0,0,0,2,5,0
2,289,179,2,1,11,8,69,1,1,9,1,0,7,145,0
1,258,120,2,1,11,8,92,1,1,12,0,0,0,189,0
2,15,49,2,1,10,8,73,1,1,2,1,0,7,3,0
1,91,124,2,1,11,8,93,1,1,1,1,0,4,211,0
2,0,4,2,1,1,8,4,0,0,0,0,0,0,0,1
1,41,179,2,1,11,8,13,1,1,1,0,0,10,136,0
2,7,13,3,3,2,8,7,0,0,0,0,0,0,2,1
2,77,35,2,1,9,8,5,1,1,2,0,0,0,207,0
2,82,161,2,1,8,8,96,1,1,0,1,0,1,6,0
2,16,18,2,1,2,8,0,1,1,1,0,0,6,100,1
2,91,85,2,1,1,8,10,0,0,0,0,0,0,0,1
2,46,101,2,1,14,8,9,1,0,0,0,0,0,0,1
2,33,49,2,1,9,8,31,1,0,0,1,0,0,0,1
1,65,55,2,1,2,8,5,0,0,0,0,0,6,2,1
2,21,81,2,1,13,8,20,1,1,1,1,0,15,159,0
2,278,66,2,1,13,8,85,1,0,0,1,0,4,6,0
2,64,83,2,1,12,8,66,1,1,1,1,0,0,3,0
2,290,201,2,1,9,8,128,1,1,12,0,0,0,110,0
2,94,124,2,1,2,8,0,0,0,0,1,0,0,0,1
2,27,198,2,1,13,8,2,1,0,0,0,0,0,8,0
2,21,104,2,1,13,8,85,1,1,2,0,0,0,155,0
2,83,27,2,1,1,8,8,0,0,0,0,2,0,0,1
1,44,38,2,1,2,8,0,1,0,0,0,0,13,0,0
2,46,181,2,1,10,4,85,1,1,4,1,0,7,155,0
2,28,9,2,1,12,8,7,0,1,1,1,0,60,12,1
2,66,79,2,1,12,8,47,1,1,1,1,0,0,0,0
2,48,82,2,1,11,8,13,1,1,1,0,0,29,118,0
2,31,38,2,1,10,8,62,1,0,0,0,0,168,0,0
2,33,18,2,1,10,8,5,1,1,1,0,0,13,0,1
2,142,122,2,1,11,8,99,1,1,1,1,0,170,146,0
2,293,174,2,1,11,8,53,1,1,13,1,0,8,141,0
1,101,172,2,1,11,8,72,1,1,1,0,0,11,217,0
2,81,141,2,1,10,8,2,1,1,1,0,0,0,171,0
2,55,0,2,1,2,8,4,1,0,0,0,0,22,8,0
2,100,77,3,3,14,3,47,1,0,0,1,0,138,5,0
2,293,189,2,1,12,4,131,1,1,15,1,0,13,217,0
2,25,59,2,1,13,8,69,1,0,0,1,0,83,0,1
2,120,119,3,3,11,8,86,1,1,1,1,0,99,2,0
1,38,143,2,1,11,8,5,1,1,2,1,0,0,3,1
2,16,9,2,1,3,8,5,0,0,0,0,0,3,3,1
2,215,184,2,1,10,8,107,1,1,8,0,0,0,138,0
2,39,0,3,3,1,8,8,0,0,0,0,0,49,0,1
2,30,92,2,1,11,8,98,1,1,14,0,0,7,223,0
1,40,197,2,1,7,8,14,1,0,0,0,0,3,0,0
2,34,99,3,3,9,4,74,1,1,2,0,0,7,164,0
2,49,161,2,1,11,8,48,1,0,0,0,0,0,5,0
1,81,54,2,1,11,8,7,1,0,0,1,0,0,0,1
2,266,57,2,1,12,8,89,1,1,7,0,0,0,132,0
2,37,35,2,1,12,8,0,0,1,2,0,0,4,1,1
1,90,4,2,1,12,8,9,0,0,0,0,0,17,0,1
2,84,16,3,3,10,8,6,0,0,0,1,0,0,0,1
2,86,157,2,1,10,8,9,1,1,1,0,0,0,69,0
2,262,161,2,1,10,8,104,1,1,7,1,0,4,122,0
2,40,21,3,3,2,8,1,0,0,0,0,0,9,5,1
2,57,30,3,3,2,8,4,0,0,0,0,0,6,3,1
2,106,63,2,1,11,8,78,1,1,1,1,0,16,98,0
2,97,1,3,3,8,4,0,0,0,0,1,0,27,6,1
2,79,15,3,3,2,8,10,1,0,0,0,0,0,4,1
2,83,76,2,1,3,8,87,1,0,0,0,0,9,2,0
2,109,32,2,1,14,8,47,1,0,0,0,0,5,0,0
2,349,200,2,1,13,8,124,1,1,19,1,0,6,224,0
2,75,55,2,1,11,8,5,0,0,0,1,0,14,3,1
1,81,17,2,1,11,8,1,0,0,0,1,0,0,0,1
2,48,75,2,1,2,8,4,0,0,0,1,0,6,0,1
2,67,24,2,1,1,8,8,0,0,0,0,0,11,3,1
2,273,125,2,1,11,8,114,1,1,5,0,0,11,98,0
2,50,35,2,1,9,8,0,0,1,2,1,0,47,3,1
1,22,49,2,1,8,8,2,1,0,0,0,0,18,4,1
2,291,199,2,1,13,8,86,1,1,0,1,0,63,0,0
2,87,39,2,1,1,8,1,0,0,0,0,0,10,1,1
2,0,31,2,1,4,8,3,0,1,1,0,0,15,3,1
2,18,37,3,3,12,8,69,1,0,0,1,0,11,0,1
2,33,56,2,1,13,8,13,0,0,0,0,0,6,0,1
2,33,36,2,1,2,8,6,0,0,0,1,0,0,0,1
2,80,57,2,1,11,8,127,1,1,2,1,0,16,239,0
2,0,126,2,1,8,8,63,1,1,5,0,0,0,235,0
2,68,43,3,3,0,8,4,1,0,0,0,0,0,5,1
2,41,66,3,3,3,8,2,0,0,0,1,0,45,6,1
2,30,214,2,1,10,8,90,1,1,1,1,0,0,124,0
1,115,43,3,3,5,8,10,0,0,0,0,0,8,4,1
2,41,35,3,3,1,8,12,0,0,0,1,0,22,0,1
1,92,137,2,1,9,8,0,1,0,0,0,0,0,1,1
2,85,0,3,3,8,3,2,0,0,0,0,0,49,1,1
2,61,182,2,1,13,8,94,1,1,6,0,0,1,128,0
2,305,143,2,1,8,8,91,1,1,16,1,0,10,156,0
2,62,28,2,1,7,8,1,0,0,0,0,0,0,0,1
2,59,13,3,3,3,8,5,0,0,0,1,0,50,1,1
1,87,144,2,1,12,8,82,1,1,1,0,0,6,120,0
2,160,123,2,1,10,8,17,0,0,0,1,0,22,3,1
2,76,20,3,3,2,8,3,0,0,0,0,2,0,2,1
2,88,88,2,1,12,8,5,1,0,0,0,0,0,4,1
2,41,0,2,1,2,8,4,0,0,0,0,0,0,1,1
1,30,1,2,1,10,8,5,1,1,1,0,0,0,134,1
2,90,49,2,1,13,8,95,1,1,1,1,0,127,1,1
2,71,19,3,3,13,8,0,0,1,1,0,0,18,5,1
2,349,203,3,3,10,8,90,1,1,10,1,0,16,154,0
2,101,189,2,1,10,8,85,1,1,0,1,0,0,150,0
2,54,106,2,1,14,8,110,1,0,0,1,0,132,0,1
2,31,90,3,3,4,8,4,0,0,0,0,0,3,4,1
2,263,177,2,1,11,8,101,1,1,14,1,0,0,178,0
2,61,67,2,1,3,8,23,1,1,1,0,0,3,0,0
2,111,93,3,3,3,8,89,1,0,0,1,0,145,6,0
1,134,42,2,1,13,8,8,0,0,0,1,0,13,4,1
2,68,48,2,1,4,8,2,0,0,0,0,0,0,0,1
2,45,6,2,1,2,8,4,0,0,0,0,0,0,0,1
2,11,13,2,1,9,8,3,0,0,0,0,0,0,1,1
2,0,104,2,1,10,8,101,1,0,0,1,0,5,4,0
1,92,21,2,1,11,8,0,0,0,0,0,0,14,0,1
2,68,21,2,1,13,8,9,0,1,1,0,0,23,7,1
2,104,65,2,1,4,8,110,1,1,4,0,0,4,89,0
2,72,74,2,1,3,8,4,1,0,0,1,0,0,8,1
2,250,180,2,1,12,8,100,1,1,2,1,0,7,124,0
2,91,60,2,1,11,8,64,1,1,2,1,0,13,0,0
2,81,82,2,1,9,8,0,1,0,0,1,0,58,4,1
2,30,31,2,1,11,8,1,0,0,0,1,0,37,0,1
1,62,27,2,1,2,8,0,0,0,0,0,0,3,3,1
2,10,93,2,1,12,8,80,1,0,0,1,0,3,3,0
2,132,105,2,1,11,8,75,1,0,0,1,0,75,0,1
2,63,37,2,1,3,8,9,0,0,0,0,0,3,3,1
2,37,126,2,1,11,8,91,1,1,1,0,0,0,109,0
1,54,188,2,1,11,8,75,1,1,1,0,0,0,166,0
2,84,92,3,3,12,8,118,1,0,0,1,0,0,0,0
2,62,38,2,1,9,8,16,0,0,0,1,0,34,9,1
1,97,20,3,3,5,8,4,0,0,0,0,0,0,0,1
1,5,36,2,1,11,8,4,0,1,1,0,0,35,8,1
2,58,143,2,1,13,8,44,1,1,1,0,0,2,239,0
2,13,40,2,1,11,8,102,1,1,0,0,0,11,1,0
2,246,58,2,1,3,8,106,1,0,0,0,0,13,7,0
2,61,76,2,1,12,8,36,1,0,0,1,0,11,0,0
2,8,97,2,1,7,8,56,1,0,0,1,0,14,1,0
2,97,171,2,1,13,8,7,1,1,2,0,0,0,162,0
2,73,98,3,3,9,8,75,1,1,0,1,0,0,0,0
2,66,93,2,1,13,8,2,0,1,2,1,0,41,0,1
2,68,63,2,1,12,8,81,1,1,1,1,0,10,136,0
2,70,46,2,1,14,8,64,1,1,1,0,0,2,144,0
2,337,157,2,1,11,8,61,1,1,6,1,0,4,135,0
1,27,176,2,1,10,8,78,1,1,1,1,0,1,165,0
2,47,157,2,1,9,8,57,1,1,1,1,0,4,158,0
2,62,51,2,1,10,8,42,1,1,2,0,0,20,188,0
2,41,63,2,1,13,8,66,1,1,1,1,0,73,141,0
2,127,29,2,1,7,8,0,0,0,0,0,0,12,0,1
2,52,143,2,1,11,8,70,1,1,1,0,0,14,166,0
