age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,Target
19,7,1,1,0,916,1,0,2,2,6,126,0,0,0,3,0
28,9,1,2,0,1321,0,0,0,10,1,138,2,0,0,3,0
9,4,2,1,0,1759,0,0,0,11,5,123,1,182,1,2,0
20,9,0,1,0,1818,1,0,0,13,1,108,0,99,4,2,0
33,4,1,2,0,3487,0,0,0,7,7,209,1,185,3,2,0
41,5,0,1,0,5517,0,0,0,13,8,1054,1,0,0,3,1
27,0,1,1,0,743,1,0,2,26,8,315,1,0,0,3,0
20,1,2,2,0,934,0,0,2,16,6,605,4,0,0,3,0
41,5,1,1,0,3548,0,1,2,16,6,249,1,0,0,3,0
36,7,0,1,0,959,0,1,0,20,9,289,0,0,0,3,0
24,6,1,2,0,650,0,1,2,24,6,322,0,0,0,3,0
11,9,1,1,0,888,0,0,0,6,5,531,0,0,0,3,0
19,9,1,1,0,1723,1,0,0,20,9,634,3,0,0,3,0
14,1,1,0,0,1125,1,1,2,19,6,8,30,0,0,3,0
30,0,0,1,0,515,1,0,0,13,8,210,1,349,1,0,0
36,7,2,1,0,916,0,0,0,22,11,209,0,0,0,3,1
30,9,1,3,0,983,1,0,2,13,8,328,3,0,0,3,0
30,1,0,0,0,1239,0,0,2,1,6,230,1,0,0,3,0
13,0,2,1,0,1312,1,0,2,18,8,104,0,0,0,3,0
20,9,1,2,0,1452,0,0,0,19,1,360,3,0,0,3,0
15,9,1,1,0,1234,1,0,0,13,8,108,3,339,14,1,0
14,0,2,2,0,1214,0,0,0,7,1,494,0,0,0,3,0
10,1,1,1,0,1141,1,1,2,6,8,865,1,0,0,3,0
13,1,1,1,0,1630,1,0,2,22,8,254,0,0,0,3,0
15,1,1,1,0,1439,1,0,0,17,8,18,4,357,5,0,0
7,8,2,2,0,2105,0,0,0,2,6,165,0,0,0,3,1
14,9,2,1,0,1237,1,0,0,10,1,156,1,0,0,3,0
24,4,1,2,0,1302,1,0,2,6,8,168,0,0,0,3,0
39,1,1,0,0,6699,1,0,0,14,0,103,1,0,0,3,0
42,4,0,3,0,1320,1,0,2,8,8,95,1,0,0,3,0
13,9,2,1,0,925,0,0,0,6,5,167,1,0,0,3,0
40,4,1,2,0,3035,1,0,0,3,3,41,1,271,3,0,0
22,7,1,3,0,4597,1,0,2,15,6,162,2,0,0,3,0
33,4,1,2,0,2525,1,0,0,17,9,61,1,128,1,0,0
16,0,1,1,0,2383,1,0,0,16,0,113,0,329,2,0,0
35,9,1,1,0,1635,1,0,2,13,8,230,0,0,0,3,0
29,0,1,1,0,1214,1,0,0,10,8,183,0,0,0,3,0
21,4,1,2,0,683,1,0,0,18,9,249,0,0,0,3,0
10,9,2,1,0,947,0,0,0,7,5,323,1,0,0,3,0
18,0,2,1,0,1161,1,0,0,5,8,159,0,0,0,3,0
17,9,2,1,0,5170,0,1,0,6,1,115,1,0,0,3,0
31,2,1,1,1,738,0,1,2,11,6,84,0,0,0,3,0
17,4,2,2,0,996,0,0,0,3,11,434,1,91,1,1,1
13,0,1,1,0,943,0,1,2,8,8,63,0,0,0,3,0
22,4,1,2,0,932,0,1,0,8,3,47,3,0,0,3,0
19,7,1,1,0,2315,1,0,0,16,0,420,0,0,0,3,0
12,6,1,2,0,1610,0,0,0,6,1,185,3,0,0,3,0
29,4,1,2,0,1330,0,0,2,17,6,387,0,0,0,3,0
13,0,2,2,0,1299,0,1,0,5,3,119,0,211,1,0,0
27,2,0,2,0,2189,1,1,2,10,6,197,2,0,0,3,0
16,1,1,1,0,1716,0,0,0,4,0,144,0,0,0,3,1
12,9,2,1,0,1040,0,0,0,28,1,60,3,0,0,3,0
15,0,2,1,0,1008,0,0,0,17,5,157,2,0,0,3,0
52,5,1,1,0,1532,0,0,0,26,0,149,1,179,1,0,0
24,4,1,0,0,505,1,0,0,4,3,81,2,270,3,0,0
11,4,0,2,0,1523,1,1,2,7,8,240,2,0,0,3,0
16,7,1,1,0,831,1,0,0,7,8,129,3,0,0,3,0
11,1,2,1,0,2148,1,0,0,15,0,258,0,313,2,0,0
31,4,0,2,0,2808,0,1,0,16,9,131,1,0,0,3,0
31,7,1,1,0,1170,1,0,2,12,8,179,0,0,0,3,0
39,5,1,1,0,4426,0,0,1,19,9,90,1,0,0,3,0
12,9,1,1,0,1490,0,0,0,12,1,394,3,0,0,3,0
26,0,0,1,0,1527,0,0,0,30,5,6,9,0,0,3,0
9,1,1,0,0,1022,1,0,2,29,8,150,4,0,0,3,0
15,4,1,2,0,916,1,0,1,3,8,33,6,0,0,3,0
8,0,1,2,0,1822,0,0,0,1,9,109,0,157,1,2,0
30,10,1,0,0,1212,1,0,2,8,8,164,7,0,0,3,0
8,7,1,1,0,916,0,0,0,17,5,409,1,0,0,3,0
15,9,2,2,0,1065,1,0,0,18,9,424,1,179,1,1,1
21,1,1,0,0,492,1,0,2,7,8,159,2,0,0,3,0
33,1,0,1,0,1119,1,0,0,7,8,134,0,167,5,0,0
13,7,1,1,0,1348,1,0,2,7,8,446,0,0,0,3,0
11,4,1,2,0,4583,1,0,2,27,8,166,0,0,0,3,0
29,1,1,1,0,2264,0,1,0,3,1,255,0,0,0,3,0
9,0,2,1,0,916,1,0,0,17,8,552,4,0,0,3,0
16,1,1,1,0,983,1,1,2,7,8,672,2,0,0,3,0
24,1,2,1,0,940,0,0,2,13,8,229,0,0,0,3,0
12,1,1,0,0,2017,1,1,0,18,9,779,1,172,1,0,0
37,5,1,1,0,1907,0,0,0,10,5,593,1,0,0,3,0
11,4,2,2,0,1246,1,0,2,20,8,315,0,0,0,3,0
18,9,1,2,0,922,1,0,0,26,4,100,0,425,1,0,0
29,1,1,1,0,2899,0,0,2,4,6,761,1,0,0,3,1
23,0,1,0,0,2230,1,0,0,19,0,159,0,323,1,0,0
26,1,1,1,0,1083,1,0,0,14,8,79,1,370,1,0,0
12,1,1,0,0,920,1,0,2,7,8,32,1,0,0,3,0
12,4,2,1,0,1209,1,0,0,4,3,232,0,250,2,0,0
12,7,2,1,0,1056,1,0,0,14,8,760,0,0,0,3,1
27,9,1,3,0,2841,0,0,0,27,4,574,0,0,0,3,0
19,1,1,1,0,916,1,0,0,12,8,54,0,297,1,0,0
13,4,1,2,0,6508,0,0,0,7,1,72,5,0,0,3,0
28,9,1,1,0,6406,0,0,0,20,10,201,4,91,3,2,0
41,3,1,1,0,1956,0,0,0,4,1,123,1,0,0,3,0
9,3,1,0,0,1191,1,0,0,13,8,196,1,0,0,3,0
22,1,1,1,0,1127,1,0,2,4,8,216,3,0,0,3,0
33,4,0,2,0,714,0,0,0,18,1,504,3,0,0,3,0
30,1,2,0,0,1232,0,0,2,4,6,560,1,0,0,3,0
37,9,1,1,0,1393,0,0,0,7,5,138,0,0,0,3,0
28,0,1,1,0,3693,1,0,0,19,9,151,1,0,0,3,0
8,1,2,0,0,1535,1,1,0,13,8,720,0,349,1,0,0
27,0,1,1,0,1147,1,0,2,17,6,151,2,0,0,3,0
21,4,1,1,0,1433,1,0,0,17,9,387,2,193,2,0,0
28,2,1,1,0,920,1,1,2,26,6,216,0,0,0,3,0
22,9,2,1,0,1314,1,0,0,14,8,642,0,0,0,3,0
30,2,1,0,0,1302,0,1,0,26,1,185,4,0,0,3,0
29,4,1,2,0,3560,0,0,2,22,6,339,3,0,0,3,0
29,4,1,2,0,1534,1,0,0,6,8,50,1,356,3,0,0
14,0,2,2,0,1406,1,0,2,8,8,94,1,0,0,3,0
12,9,2,2,0,916,0,0,0,21,1,121,1,0,0,3,0
16,1,1,1,0,1029,1,0,0,12,8,16,1,0,0,3,0
14,9,2,2,0,985,0,0,0,6,8,95,0,354,3,1,0
11,9,2,1,0,1694,1,0,2,5,6,1515,1,0,0,3,0
13,1,1,0,0,1211,1,0,0,11,8,235,5,0,0,3,0
23,9,1,2,0,1660,1,0,2,13,8,125,0,0,0,3,0
12,4,2,2,0,1150,1,0,2,2,6,242,1,0,0,3,0
5,7,2,1,0,1166,1,0,0,17,8,222,0,0,0,3,0
10,0,1,1,0,1246,0,0,0,1,2,357,0,185,3,1,1
28,9,0,2,0,1204,1,0,2,8,8,166,0,0,0,3,0
18,4,2,2,0,4083,0,0,0,17,9,307,0,0,0,3,0
15,4,1,2,0,1248,1,1,0,27,4,706,0,0,0,3,0
15,5,1,0,0,1087,1,0,0,11,8,304,2,0,0,3,0
22,9,2,1,0,1557,0,0,0,15,5,156,5,0,0,3,0
23,1,1,0,0,5395,1,0,0,11,8,280,1,332,3,0,0
22,7,1,1,0,916,1,0,0,1,6,297,0,25,3,0,0
28,4,1,2,0,2362,0,0,0,3,8,359,0,0,0,3,0
24,0,2,1,0,1600,0,0,0,6,2,163,0,183,1,2,0
28,1,2,0,0,1012,1,0,0,18,9,217,0,0,0,3,0
22,1,1,1,0,916,1,0,0,10,8,54,0,0,0,3,0
10,0,2,1,0,3174,1,0,0,17,8,1540,0,0,0,3,1
10,0,2,1,0,936,1,0,0,13,8,17,4,367,4,1,0
22,1,1,0,0,3023,1,0,0,19,0,1143,2,0,0,3,0
14,1,2,1,0,358,0,0,2,8,8,115,0,0,0,3,0
40,11,1,0,0,931,0,0,0,10,1,57,1,0,0,3,0
22,2,0,1,0,1117,1,0,0,8,3,25,1,0,0,3,0
20,4,0,2,0,1028,1,0,0,6,1,266,3,0,0,3,0
13,4,2,2,0,916,0,0,0,27,1,35,30,0,0,3,0
13,0,1,1,0,1271,1,0,0,17,9,530,0,190,1,0,0
24,4,2,1,0,1816,1,0,2,13,11,6,0,481,7,1,0
28,4,0,1,0,1277,1,0,2,18,8,86,6,0,0,3,0
18,4,1,2,0,1068,1,0,0,5,8,467,1,0,0,3,0
20,0,2,1,0,4433,0,0,2,5,6,81,4,0,0,3,0
21,7,1,1,1,269,1,0,0,30,5,423,1,0,0,3,0
26,0,1,1,0,2164,1,1,0,7,8,428,2,0,0,3,0
28,0,1,1,0,986,1,0,0,26,7,229,1,0,0,3,1
16,7,1,1,0,420,1,0,0,20,9,144,5,182,2,0,0
27,7,1,1,0,916,1,1,2,22,8,268,0,0,0,3,0
6,1,2,0,0,3023,1,1,1,17,8,51,0,0,0,3,0
15,4,2,2,0,5349,0,0,0,3,8,267,0,88,1,0,1
7,4,2,2,0,2233,0,0,0,25,8,176,0,0,0,3,1
20,0,1,2,0,1209,0,0,0,14,0,85,0,0,0,3,0
8,0,1,1,0,916,1,0,0,17,5,788,5,0,0,3,0
24,9,1,1,0,1715,0,0,0,27,4,234,0,178,6,0,0
13,4,1,1,0,916,0,0,0,28,4,120,1,157,2,0,0
17,4,1,2,0,1200,0,1,0,5,1,258,1,0,0,3,0
23,1,1,1,0,965,1,0,0,14,8,342,1,0,0,3,0
17,4,2,2,0,1587,1,0,0,0,6,128,0,80,1,2,0
21,1,0,3,0,1086,1,0,2,5,8,268,1,0,0,3,0
34,6,1,1,0,1287,1,0,1,3,3,50,0,205,1,1,0
17,4,2,2,0,1477,1,0,2,11,8,405,2,0,0,3,0
13,7,1,1,0,2947,1,0,0,17,9,271,4,0,0,3,0
14,9,2,1,0,916,0,0,0,25,1,181,1,0,0,3,0
18,4,1,2,0,1021,0,0,0,27,4,76,0,0,0,3,0
38,1,1,1,0,916,0,1,0,15,5,390,1,0,0,3,0
20,7,1,1,0,916,1,0,0,4,8,263,1,0,0,3,0
37,5,0,1,0,2493,0,1,2,18,6,1004,0,0,0,3,1
26,1,1,0,0,2063,1,0,0,11,8,23,0,0,0,3,0
37,7,0,0,0,1012,1,1,2,4,8,311,1,0,0,3,0
18,1,1,1,0,1971,1,0,0,3,3,62,0,0,0,3,0
8,1,2,0,0,4082,1,0,2,3,6,329,3,0,0,3,0
41,9,1,1,0,3191,0,0,0,29,0,815,0,84,1,1,1
36,4,1,2,1,1069,0,0,2,8,6,99,2,0,0,3,0
16,9,2,1,0,1402,1,0,0,15,0,204,0,325,2,0,0
31,1,1,0,0,1315,0,0,0,28,4,679,0,0,0,3,0
25,4,1,2,0,1260,1,1,0,27,4,282,0,235,2,0,0
29,9,1,1,0,1254,0,1,0,10,5,344,1,0,0,3,0
4,4,2,2,0,1019,1,0,0,17,8,130,1,0,0,3,0
41,1,1,0,0,926,1,0,2,6,8,133,2,0,0,3,0
13,9,2,1,0,570,1,0,0,17,8,410,0,0,0,3,0
30,4,1,2,0,5301,0,0,0,16,9,116,1,0,0,3,0
12,0,0,1,0,1286,1,0,2,14,8,160,0,0,0,3,0
12,7,1,1,0,1169,1,0,0,4,8,235,1,0,0,3,0
14,2,1,2,0,1024,1,1,2,11,8,112,0,0,0,3,0
23,9,1,1,0,1910,0,0,0,21,1,117,3,0,0,3,0
24,4,2,2,0,2931,1,0,0,23,5,1157,3,0,0,3,0
25,9,1,1,0,5107,1,0,0,2,11,219,2,182,2,2,1
24,9,1,2,0,6886,0,0,0,2,6,247,1,0,0,3,0
33,4,1,2,0,916,1,1,2,28,8,410,4,0,0,3,0
21,1,2,1,0,1091,0,0,0,11,8,17,0,362,2,1,0
25,2,1,0,0,1262,1,0,0,20,9,9,4,0,0,3,0
11,9,1,2,0,133,1,1,0,30,5,58,1,0,0,3,0
17,9,0,1,0,916,1,0,0,11,8,183,5,0,0,3,0
12,0,2,1,0,1231,1,0,0,13,8,883,2,343,4,0,1
36,0,1,0,0,916,0,0,0,29,5,255,1,0,0,3,0
12,1,2,1,0,2388,1,0,0,19,9,769,3,0,0,3,0
13,9,2,0,0,1365,1,0,2,27,8,174,0,0,0,3,0
18,4,0,2,0,2322,1,0,0,17,1,266,3,0,0,3,0
27,0,0,1,0,3233,1,0,0,4,7,182,0,104,2,1,1
35,1,1,1,0,7033,0,0,2,23,6,146,3,0,0,3,0
42,0,0,1,0,1579,0,1,0,29,4,385,2,194,1,1,0
30,4,0,2,0,1165,0,0,0,5,1,293,5,0,0,3,0
39,4,1,2,0,2571,0,0,0,3,1,642,0,0,0,3,1
11,7,1,1,0,1279,1,0,0,14,8,164,0,0,0,3,0
27,1,1,0,0,1616,1,0,1,12,8,29,3,0,0,3,0
14,4,2,2,0,1180,1,0,2,8,8,211,1,0,0,3,0
26,4,0,2,0,916,1,1,0,18,9,128,0,0,0,3,0
21,0,0,1,0,938,0,0,2,27,8,121,2,0,0,3,0
30,4,2,2,0,1346,1,0,0,15,0,44,0,0,0,3,0
29,2,1,2,0,916,1,0,0,12,8,213,0,0,0,3,0
55,5,1,3,0,1435,0,0,1,15,10,434,0,54,1,0,1
17,0,2,2,0,1896,0,0,0,28,10,68,1,0,0,3,0
11,4,2,2,0,1008,0,0,0,1,6,101,0,89,5,2,0
21,9,1,1,0,1541,1,0,0,16,0,185,0,314,2,0,0
17,4,2,1,0,916,1,0,0,5,8,495,0,0,0,3,0
37,2,1,2,0,1239,1,1,0,12,8,200,0,0,0,3,0
27,4,1,2,0,6062,1,0,0,4,8,85,7,0,0,3,0
24,1,1,1,0,984,1,0,2,26,8,198,0,0,0,3,0
20,9,2,1,0,2567,0,0,0,28,5,392,1,0,0,3,0
34,0,0,1,0,3831,1,1,0,11,8,65,1,282,2,0,0
17,9,0,1,0,972,0,0,0,28,1,24,11,0,0,3,0
17,4,1,2,0,2348,1,0,0,4,8,54,2,0,0,3,0
18,7,1,1,0,916,0,0,0,16,9,94,0,0,0,3,0
28,1,1,3,0,325,1,0,2,27,8,96,0,0,0,3,0
16,9,2,1,0,4059,0,0,0,0,10,197,1,0,0,3,0
27,0,1,1,0,1211,1,0,0,22,5,92,0,0,0,3,0
29,4,1,2,0,916,0,0,0,26,10,508,0,0,0,3,1
25,1,1,1,0,1541,1,0,2,29,11,175,0,0,0,3,0
8,8,2,1,0,3885,1,0,2,13,8,107,0,0,0,3,0
39,0,0,0,0,1123,1,0,0,15,0,284,0,314,4,0,0
28,4,1,1,0,1682,1,0,2,15,5,6,0,0,0,3,0
19,4,1,2,0,1173,0,0,2,19,11,11,0,0,0,3,0
37,0,1,1,0,2018,1,0,2,14,8,126,1,0,0,3,0
12,1,2,1,0,3038,1,0,0,17,8,727,1,0,0,3,1
40,1,1,0,0,825,1,0,2,8,8,164,4,0,0,3,0
40,9,1,1,0,2392,1,0,0,16,0,286,0,0,0,3,0
5,7,2,1,0,1021,1,1,2,8,8,305,1,0,0,3,0
33,1,1,1,0,1484,1,0,2,3,6,37,0,0,0,3,0
12,9,2,1,0,978,1,0,1,2,3,678,1,249,1,1,0
35,4,1,2,0,916,1,0,0,8,5,296,0,0,0,3,0
30,9,1,1,0,2513,0,0,0,4,1,117,0,0,0,3,0
32,1,1,0,0,818,0,1,0,7,1,550,1,0,0,3,0
22,4,1,2,0,936,1,0,2,18,6,106,1,0,0,3,0
4,3,2,1,0,2702,0,0,0,27,6,369,2,0,0,3,1
40,5,1,3,0,6363,0,0,0,20,5,889,3,0,0,3,1
25,1,1,1,0,2025,1,0,2,13,8,160,1,0,0,3,0
10,8,2,1,0,983,0,0,0,19,1,329,2,196,2,1,1
41,1,1,0,0,2842,0,0,0,22,0,172,0,0,0,3,1
15,9,2,1,0,982,0,0,0,4,6,157,1,0,0,3,1
17,9,2,1,0,687,1,0,2,26,8,100,1,0,0,3,0
28,4,2,2,0,1227,1,1,0,26,10,96,0,155,1,0,0
18,4,1,2,0,1357,1,1,0,16,9,160,1,0,0,3,0
41,5,1,0,0,916,0,0,0,4,6,493,1,0,0,3,1
41,5,1,1,0,1100,0,0,0,7,5,163,0,0,0,3,0
11,2,2,0,0,1013,1,0,0,28,4,200,0,0,0,3,0
34,10,1,0,0,1341,0,0,2,18,6,122,0,0,0,3,0
10,8,2,1,0,2293,1,0,0,13,8,688,1,0,0,3,1
19,4,1,2,0,956,0,0,0,26,1,1029,3,0,0,3,1
16,2,1,2,0,1992,1,0,0,3,8,1110,2,85,10,2,0
18,4,2,2,0,1690,0,0,0,18,9,193,1,0,0,3,0
21,1,1,0,0,1798,1,0,2,29,8,25,3,0,0,3,0
34,5,1,3,0,4052,0,0,2,5,6,33,0,0,0,3,0
8,4,2,2,0,1110,0,0,0,21,0,407,1,0,0,3,1
17,10,1,1,0,917,1,0,0,27,5,173,7,0,0,3,0
15,9,1,1,0,1584,1,1,0,12,8,771,1,170,4,1,0
13,10,0,2,0,1172,1,0,0,15,5,872,1,0,0,3,1
16,4,1,2,0,4131,0,0,0,2,6,88,1,0,0,3,0
38,4,1,2,0,1746,1,1,2,5,8,1179,0,0,0,3,1
10,0,2,1,0,2154,1,0,2,27,8,252,1,0,0,3,0
21,0,0,1,0,935,1,0,0,1,5,503,1,144,5,2,1
33,0,1,1,0,3827,0,0,0,6,8,476,0,349,1,1,1
32,4,0,2,0,1620,1,0,2,7,8,233,1,0,0,3,0
15,9,1,2,0,3443,0,0,0,10,1,117,2,0,0,3,0
16,9,2,1,0,1743,1,0,0,5,8,254,0,264,4,0,0
31,1,1,0,0,1508,0,0,0,27,1,133,14,0,0,3,0
32,1,0,1,0,1797,1,1,0,19,0,162,0,0,0,3,0
4,8,2,1,0,1064,0,0,0,1,3,926,0,0,0,3,0
33,0,1,1,0,1840,1,0,2,15,6,215,2,0,0,3,0
15,3,2,1,0,1107,0,0,0,8,3,118,1,0,0,3,0
32,6,1,1,0,5639,1,1,2,28,8,456,0,0,0,3,0
9,4,2,2,0,1747,1,0,0,20,5,369,0,0,0,3,0
37,10,1,1,0,2352,1,0,0,3,3,967,1,0,0,3,0
8,0,2,2,0,1229,0,1,0,1,6,199,0,93,2,2,1
22,7,1,1,0,2584,1,1,0,3,3,144,0,271,2,1,0
23,1,1,1,0,1391,1,0,1,16,0,254,0,0,0,3,0
42,4,1,2,0,4050,0,0,2,16,6,1551,2,0,0,3,1
21,1,1,1,0,5240,0,0,2,8,6,317,0,0,0,3,0
26,4,0,2,0,3296,1,0,0,20,5,141,1,0,0,3,0
16,0,1,1,0,1172,0,0,2,26,8,388,1,0,0,3,0
12,4,1,2,0,1181,1,0,2,25,8,45,3,0,0,3,0
18,6,1,2,0,1422,0,0,0,2,3,124,0,89,3,2,0
42,0,1,3,0,1394,0,0,0,10,11,324,7,0,0,3,0
10,6,2,2,0,1075,0,0,0,13,10,246,1,412,2,1,1
32,4,1,2,0,1452,0,0,2,19,6,75,2,0,0,3,0
19,4,1,2,0,916,0,0,0,10,1,187,3,0,0,3,0
41,4,1,1,0,2161,0,0,0,28,4,285,0,0,0,3,0
29,0,2,2,0,1094,0,0,1,4,3,17,5,0,0,3,0
12,0,1,1,0,955,1,0,0,27,5,101,2,0,0,3,0
11,0,2,1,0,1231,1,0,2,1,6,121,3,0,0,3,0
23,4,1,1,0,1417,0,0,0,5,1,150,3,0,0,3,0
20,8,1,1,0,1056,0,0,0,27,1,12,20,0,0,3,0
16,7,0,1,0,658,1,0,0,4,8,259,0,0,0,3,0
31,1,1,1,0,916,1,0,1,10,8,52,0,0,0,3,0
26,1,1,0,0,4382,1,0,2,27,8,122,3,0,0,3,0
23,4,1,2,0,2324,0,0,0,22,5,403,2,0,0,3,0
27,7,1,1,0,1378,1,0,0,10,8,65,1,0,0,3,0
29,9,1,1,0,916,0,0,1,13,5,81,1,0,0,3,0
14,9,1,1,0,4066,1,0,0,19,0,380,0,71,4,0,0
26,4,1,1,0,954,1,0,2,14,8,152,1,0,0,3,0
18,4,2,2,0,1594,0,1,2,3,5,85,2,0,0,3,0
13,1,1,1,0,1119,1,0,2,26,8,426,1,0,0,3,0
30,10,1,1,0,1771,1,0,2,8,8,241,1,0,0,3,0
13,7,0,1,0,978,1,0,0,11,8,56,2,348,3,1,0
26,1,1,0,0,3338,0,0,1,20,5,19,0,0,0,3,0
9,1,1,1,0,1944,1,1,0,13,8,580,0,326,1,0,0
26,4,1,1,0,3791,1,0,2,14,8,770,1,0,0,3,0
15,9,2,3,0,6569,0,0,0,4,3,202,0,264,2,0,0
38,2,1,0,0,1000,0,0,0,28,4,184,1,0,0,3,0
23,2,1,2,0,1222,1,0,2,19,6,102,2,0,0,3,0
32,4,1,0,0,1033,1,0,1,12,8,216,3,0,0,3,0
13,4,2,2,0,1263,1,0,0,26,1,59,5,0,0,3,0
10,1,2,3,0,1364,1,0,2,27,8,307,0,0,0,3,0
29,7,1,1,0,2390,1,0,0,14,8,77,0,365,3,0,0
17,7,2,2,0,916,0,0,0,2,5,704,0,0,0,3,1
38,0,1,1,0,1269,1,0,2,4,8,106,1,0,0,3,0
40,5,0,0,0,922,0,0,2,15,8,228,0,0,0,3,0
18,0,1,1,0,798,1,1,2,22,8,263,1,0,0,3,0
40,10,1,1,0,1526,1,0,1,28,5,246,1,0,0,3,0
14,4,1,0,0,921,1,0,0,15,0,194,1,0,0,3,0
15,3,1,2,0,926,1,0,0,19,0,129,0,319,2,0,0
20,0,2,1,0,1031,0,0,0,4,1,250,2,179,10,0,0
17,1,0,0,0,916,0,0,2,0,5,55,0,0,0,3,0
17,4,1,2,0,1253,0,0,0,10,1,177,4,0,0,3,0
31,7,1,0,0,2734,1,0,0,12,1,261,0,176,1,2,1
22,1,0,1,0,916,1,0,2,5,8,121,1,0,0,3,0
14,7,1,1,0,2380,1,0,2,2,6,193,0,0,0,3,0
18,0,1,1,0,1770,1,0,0,1,3,130,0,0,0,3,0
30,4,1,2,0,5975,1,0,0,1,3,316,2,0,0,3,0
23,1,1,1,0,2278,1,0,0,17,9,25,0,0,0,3,0
6,8,1,3,0,1062,0,0,0,15,0,176,0,0,0,3,0
25,4,1,2,0,944,1,0,0,19,9,73,0,0,0,3,0
33,4,1,3,0,5741,1,0,2,18,8,182,1,0,0,3,0
38,1,1,3,0,1581,1,0,2,19,6,109,1,0,0,3,0
43,4,1,1,0,1901,0,0,0,17,1,996,5,0,0,3,1
35,1,1,1,0,916,0,0,1,30,5,36,3,0,0,3,0
12,9,2,1,0,1732,1,0,2,13,9,179,0,0,0,3,1
13,4,2,2,0,3259,1,0,0,13,0,608,1,0,0,3,0
15,4,2,1,0,499,1,0,2,25,8,862,0,0,0,3,0
37,9,0,2,0,916,0,0,0,17,1,237,0,0,0,3,1
20,2,1,1,0,924,0,0,2,11,6,339,2,0,0,3,0
18,4,2,2,0,1469,0,0,0,10,1,106,1,0,0,3,0
18,0,0,2,0,1197,0,0,0,29,4,60,1,2,1,1,0
28,6,1,0,0,4016,0,0,0,13,1,77,7,0,0,3,0
15,4,1,2,0,2111,1,0,1,12,8,355,3,0,0,3,0
22,1,2,0,0,3115,1,0,1,13,8,7,6,0,0,3,0
16,7,1,1,0,2098,1,0,2,27,8,124,0,0,0,3,0
12,2,1,0,0,1302,1,0,0,14,8,253,3,0,0,3,0
57,5,1,0,0,4206,0,0,1,8,1,195,0,0,0,3,0
24,7,1,3,0,6025,0,0,0,20,9,126,1,0,0,3,0
18,7,1,2,0,1478,0,0,0,24,8,90,0,0,0,3,0
12,1,1,1,0,3359,0,0,0,27,4,293,1,0,0,3,1
22,1,0,3,0,1444,1,0,0,12,8,340,1,354,5,0,0
18,1,0,1,0,776,1,0,2,25,8,222,1,0,0,3,0
17,0,0,2,0,1178,1,0,0,19,0,690,1,332,4,1,0
9,0,2,1,0,919,1,0,0,7,8,346,1,0,0,3,0
6,7,2,3,0,1524,1,0,0,13,8,184,0,0,0,3,0
11,9,2,1,0,2247,1,1,0,13,8,246,0,0,0,3,0
21,0,2,1,0,916,0,1,2,18,6,142,0,0,0,3,0
12,6,2,2,0,1817,1,1,2,15,8,601,0,0,0,3,0
33,4,1,1,0,1056,1,0,2,20,8,45,9,0,0,3,0
24,7,1,1,0,4180,1,1,0,15,5,1035,1,0,0,3,1
20,7,2,1,0,1007,0,0,0,1,7,207,0,0,0,3,1
22,0,1,1,0,3993,0,0,2,5,6,82,0,0,0,3,0
11,0,2,1,0,4412,0,0,0,29,0,249,0,0,0,3,0
21,2,2,1,0,1745,0,0,0,4,3,336,0,0,0,3,0
23,9,1,1,0,1657,1,0,0,5,8,606,2,332,6,1,0
40,4,0,2,0,916,0,0,1,9,5,227,6,0,0,3,0
16,0,1,1,0,1163,1,1,2,11,8,1459,4,0,0,3,0
31,7,0,1,0,1231,1,0,2,8,8,117,1,0,0,3,0
9,9,1,1,0,615,1,0,2,11,8,66,2,0,0,3,0
38,3,1,0,0,1361,0,0,0,20,9,13,5,0,0,3,0
35,5,1,0,0,916,0,0,0,29,5,123,0,0,0,3,0
26,9,1,1,0,814,0,1,0,27,1,65,3,0,0,3,0
27,4,1,1,0,2014,0,0,0,3,1,75,0,0,0,3,0
51,5,2,2,0,3037,0,0,0,28,5,417,0,181,4,2,1
28,10,0,1,0,916,0,0,0,29,5,638,2,0,0,3,0
16,4,1,2,0,1606,1,0,0,0,6,95,1,0,0,3,0
39,3,1,1,0,1908,0,0,2,8,6,329,2,0,0,3,0
15,9,2,1,0,1155,1,0,2,20,8,127,0,0,0,3,0
27,9,0,1,0,965,0,0,0,4,1,164,2,0,0,3,0
20,9,2,2,0,660,1,0,2,8,8,116,0,0,0,3,0
39,7,1,1,0,1231,0,0,0,17,9,127,3,0,0,3,0
21,7,1,2,0,916,0,0,0,16,0,486,1,0,0,3,0
36,3,1,0,0,1052,0,0,0,28,5,92,1,0,0,3,0
13,1,1,1,0,1994,1,0,0,12,8,248,0,327,3,1,0
17,1,1,1,0,1614,1,1,2,29,8,1283,2,0,0,3,1
22,4,1,1,0,1072,0,0,0,18,9,357,0,0,0,3,0
31,1,1,0,0,4189,0,0,0,25,1,165,3,0,0,3,0
36,1,1,1,0,1440,1,0,2,14,8,55,0,0,0,3,0
14,7,2,1,0,1357,0,1,0,24,5,135,1,0,0,3,0
28,2,1,2,0,4989,1,0,0,7,0,405,0,0,0,3,0
18,4,0,2,0,1479,0,0,2,19,6,10,3,0,0,3,0
20,7,1,1,0,3456,0,0,2,4,6,27,1,0,0,3,0
16,1,2,2,0,1013,0,0,0,13,8,67,2,0,0,3,0
