AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
2,1,0,2,0,0,8901,1,1,0,1,0,12,0,1,0,4,0
0,1,0,0,0,1,225,0,1,0,0,0,12,0,0,0,0,1
2,1,0,2,0,2,4859,1,1,1,1,0,5,0,5,0,2,0
0,1,0,0,0,1,725,0,1,0,0,0,16,0,0,0,0,1
0,0,0,0,0,0,8828,1,1,1,1,0,9,0,0,0,0,0
2,0,0,2,0,3,8648,1,1,0,1,0,11,0,0,0,1,0
1,1,0,1,2,0,2540,1,1,0,1,0,10,0,3,0,4,0
1,1,0,1,1,3,2018,1,1,0,1,0,9,0,2,0,1,0
3,0,0,1,2,2,7468,1,1,1,1,0,8,0,0,0,0,0
1,1,0,1,2,0,9018,1,1,1,1,2,5,0,6,0,0,0
2,1,0,2,2,2,5260,1,1,1,1,2,5,0,6,0,1,0
2,1,0,1,0,3,889,0,1,0,0,0,14,0,1,0,2,0
2,1,0,2,2,2,7895,1,0,1,1,0,5,0,6,0,9,0
2,1,0,2,2,2,7917,1,0,1,1,2,5,0,6,0,1,0
1,0,0,1,2,0,8932,1,0,0,0,0,13,0,0,0,1,0
3,1,0,3,2,2,7656,1,1,1,1,0,12,0,0,0,2,0
1,1,0,1,0,3,1154,1,1,1,1,2,6,0,3,0,2,0
2,1,0,2,0,0,8962,1,1,1,1,2,6,0,3,0,1,0
1,1,0,1,0,0,8975,1,1,1,1,2,5,0,6,0,0,1
0,1,0,0,0,0,9018,1,1,0,0,0,14,0,0,0,0,1
2,0,0,1,0,2,9018,1,1,0,0,0,14,0,0,0,1,0
2,0,0,0,2,2,7569,1,1,1,1,2,5,0,0,0,0,1
3,1,0,2,2,2,8905,1,1,1,1,0,5,0,4,0,2,0
3,1,0,1,2,2,7318,1,1,1,1,0,6,0,0,0,0,0
1,1,0,0,0,3,2516,1,1,0,0,2,10,0,0,0,0,1
1,1,0,1,0,3,2092,0,1,1,1,2,7,0,2,0,0,1
1,1,0,0,0,3,546,0,1,0,0,0,10,0,0,0,0,1
2,0,0,1,2,2,8814,1,0,1,1,0,9,0,0,0,0,0
1,1,0,0,0,3,2333,1,1,0,0,0,21,0,0,0,0,1
1,0,0,0,0,3,3367,0,1,1,1,2,6,0,0,0,0,1
0,0,0,0,0,1,1877,0,1,0,0,0,15,0,0,0,0,1
0,1,0,0,1,1,975,0,1,0,0,0,13,0,0,0,0,1
2,1,0,1,0,0,9018,1,1,1,1,0,9,0,2,0,1,0
2,1,0,1,2,2,8948,1,1,1,1,2,5,0,3,0,1,0
2,0,0,0,2,2,7614,1,1,1,1,0,9,0,0,0,0,0
2,0,0,0,0,2,8949,1,1,1,1,0,9,0,0,0,0,0
0,0,0,0,0,1,1121,1,1,0,0,0,16,0,0,0,0,0
2,0,0,2,0,2,7680,1,1,1,1,0,9,0,1,0,1,0
2,1,0,2,2,2,8315,1,1,1,1,0,10,0,3,1,4,0
1,1,0,1,2,2,8747,1,0,1,1,2,6,0,5,0,0,0
3,1,0,3,2,2,7719,1,1,1,1,0,6,0,5,0,3,0
1,0,0,1,0,0,9006,1,1,1,1,0,9,0,1,0,1,0
2,0,0,1,0,2,8708,1,1,1,1,0,9,0,1,0,0,0
2,0,0,0,2,2,7227,1,0,1,1,2,6,0,0,0,0,0
1,1,0,2,0,3,2233,1,1,0,0,0,14,0,1,0,2,0
3,1,0,3,2,2,8269,1,1,1,1,0,5,0,4,0,4,0
0,0,0,0,0,0,9018,1,1,0,0,0,14,0,0,0,0,1
2,0,0,1,2,2,7536,1,1,1,1,2,5,0,6,0,0,0
3,1,0,3,0,2,4706,1,1,1,1,0,5,0,6,0,7,0
3,1,0,2,2,2,7798,1,0,1,1,0,6,0,4,1,3,0
2,0,0,2,0,0,8788,1,1,0,1,0,14,0,0,0,1,0
2,1,0,2,0,0,4197,1,1,1,1,0,5,0,4,0,4,0
2,0,0,2,0,0,8964,1,1,0,0,0,15,0,1,0,2,0
2,0,0,2,0,2,7740,1,0,1,1,2,4,0,1,0,0,0
1,1,0,1,1,1,424,0,1,0,1,0,9,0,0,0,0,1
1,1,0,1,2,2,7938,1,1,1,1,2,4,0,2,0,0,0
0,0,0,0,0,0,8856,1,1,1,1,0,9,0,0,0,0,0
2,0,0,2,0,2,8667,1,1,1,1,0,9,0,2,0,2,0
2,1,0,2,2,2,9018,1,1,1,1,0,10,0,3,0,2,0
2,0,0,3,2,2,8228,1,0,1,1,0,4,0,8,0,8,0
2,1,0,2,2,2,7764,1,1,1,1,2,5,0,6,0,2,0
2,0,0,1,2,2,7093,1,1,1,1,0,9,0,1,0,1,0
2,1,0,0,0,3,1400,0,1,1,1,2,6,0,0,0,0,1
3,1,0,3,2,2,8537,1,0,1,1,0,10,0,3,1,4,0
3,0,0,2,2,2,8347,1,0,1,1,2,4,0,6,0,1,0
1,1,0,1,2,2,8198,1,1,1,1,2,6,0,4,0,0,1
3,0,0,2,2,2,7908,1,0,1,1,2,4,0,5,0,0,0
2,0,0,0,2,2,7955,1,0,1,1,2,9,0,0,0,0,0
1,1,0,0,2,2,9018,1,1,1,1,2,7,0,0,0,0,1
3,0,0,2,2,2,7910,1,0,1,1,2,6,0,2,0,0,0
1,1,0,0,1,1,287,0,1,0,0,0,13,0,0,0,0,1
3,0,0,3,0,2,8973,1,0,1,1,0,12,0,0,0,1,0
2,1,0,2,2,2,7652,1,1,1,1,2,6,0,6,0,2,0
2,0,0,2,2,2,7546,1,0,1,1,2,5,0,5,0,0,0
1,1,0,1,2,2,8639,1,1,1,1,2,4,0,4,0,1,0
1,1,0,1,0,0,9018,1,1,1,1,2,6,0,3,0,0,0
2,1,0,1,2,0,8985,1,1,1,1,2,5,0,4,0,2,0
0,1,0,0,2,2,7546,1,1,0,0,0,14,0,0,0,0,1
3,1,0,3,0,2,8778,1,1,1,1,0,6,0,4,0,5,0
2,0,0,1,0,3,2015,1,1,0,1,0,13,0,0,0,1,0
2,1,0,2,2,0,3696,1,1,0,1,0,12,0,2,0,4,0
1,0,0,1,1,3,2319,0,1,1,1,2,6,0,2,0,0,0
2,0,0,0,2,2,7788,1,1,1,1,2,5,0,0,0,0,0
0,1,0,0,0,3,8912,0,1,0,0,0,15,0,0,0,0,1
0,1,0,0,0,1,746,0,1,0,0,0,13,0,0,0,0,1
1,1,0,1,0,3,2277,1,1,0,1,2,4,0,4,0,3,0
0,1,0,0,0,3,320,1,1,0,0,0,13,0,0,0,0,1
3,1,0,2,2,2,7716,1,1,1,1,0,12,0,2,0,4,0
2,1,0,2,2,2,8080,1,1,1,1,0,10,0,2,0,2,0
1,1,0,1,0,0,9018,1,1,0,0,0,13,0,1,0,1,0
2,0,0,2,0,0,9018,1,1,1,1,0,9,0,0,0,0,0
3,0,0,0,2,2,8160,1,0,1,1,0,12,0,0,0,0,0
3,1,0,1,2,2,8248,1,1,1,1,0,12,0,0,0,2,1
3,0,0,3,0,2,7757,1,1,1,1,0,9,0,3,0,3,0
2,1,0,1,2,2,7681,1,1,1,1,2,6,0,0,0,0,0
1,0,0,1,0,0,8831,1,1,1,1,0,9,0,1,0,0,0
0,0,0,0,0,3,1542,1,1,0,0,0,13,0,0,0,0,1
2,0,0,0,0,0,9018,1,1,0,1,0,13,0,0,0,0,0
3,1,0,3,0,2,8190,1,1,1,1,0,8,0,5,0,5,0
1,1,0,0,0,3,2706,1,1,0,0,0,14,0,0,0,0,1
0,1,0,0,0,1,972,0,1,0,0,0,13,0,0,0,0,1
2,1,0,1,2,2,8733,1,1,1,1,0,10,0,1,0,2,0
3,1,0,1,2,2,7625,1,1,1,1,2,5,0,0,0,0,0
2,0,0,2,2,2,8499,1,1,1,1,2,4,0,5,0,1,0
2,1,0,0,2,2,8910,1,1,1,1,0,8,0,0,0,0,1
3,0,0,1,2,2,8135,1,1,1,1,2,5,0,1,0,0,0
1,0,0,0,0,1,1804,1,1,0,0,0,13,0,0,0,0,0
2,0,0,2,0,2,9018,1,1,1,1,0,4,0,1,0,0,0
1,0,0,0,1,1,246,0,1,0,0,0,13,0,0,0,0,1
3,1,0,1,2,2,7579,1,1,1,1,0,8,0,4,0,2,0
1,1,0,0,0,3,1296,0,1,0,1,2,9,0,0,0,0,1
3,0,0,0,2,2,8204,1,1,1,1,2,5,0,0,0,0,0
1,1,0,1,2,0,8701,1,1,1,1,2,5,0,6,0,0,0
3,1,0,0,2,2,8019,1,1,1,1,0,6,0,0,0,0,0
1,1,0,1,2,0,9018,1,1,0,1,2,9,0,0,0,0,1
2,0,0,2,0,0,9018,1,1,1,1,0,5,0,3,0,1,0
0,0,0,0,0,1,522,1,1,0,0,0,12,0,0,0,0,1
1,1,0,1,2,2,8711,1,1,1,1,0,10,0,0,0,0,1
0,0,0,0,1,1,652,0,1,0,0,0,15,0,0,0,0,1
1,1,0,1,0,3,1155,0,1,0,1,0,9,0,0,0,0,1
2,0,0,1,0,0,8671,1,1,0,1,0,11,0,0,0,0,0
2,0,0,1,2,2,8406,1,0,0,1,0,13,0,0,0,0,0
2,0,0,2,0,2,8879,1,1,1,1,2,5,0,5,0,1,0
2,0,0,2,0,0,8708,1,1,1,1,0,9,0,1,0,1,0
3,0,0,3,2,2,8595,1,0,1,1,0,14,0,1,0,2,0
1,1,0,1,0,0,9009,1,1,1,1,2,5,0,2,0,0,0
1,1,0,1,2,0,8860,1,1,1,1,2,5,0,2,0,0,0
1,1,0,1,2,2,7882,1,0,1,1,0,11,0,0,0,0,0
1,1,0,1,0,3,1939,0,1,0,1,0,9,0,2,0,0,1
1,0,0,1,0,3,8967,1,1,0,0,0,11,0,0,0,0,0
2,0,0,1,0,2,8608,1,1,1,1,2,4,0,2,0,0,0
2,0,0,1,0,0,8758,1,1,1,1,2,5,0,3,0,1,0
1,1,0,1,2,2,9018,1,1,0,0,0,10,0,0,0,0,1
1,0,0,1,0,0,9018,1,1,1,1,0,9,0,1,0,0,0
0,0,0,0,1,1,487,0,1,0,1,0,21,0,0,0,0,1
1,0,0,1,0,1,3308,1,1,0,0,0,14,0,0,0,0,0
0,1,0,0,0,1,792,0,1,0,1,2,5,0,0,0,0,1
1,1,0,1,1,1,387,0,1,0,0,0,14,0,0,0,0,1
1,1,0,1,0,0,9018,1,1,1,1,0,4,0,0,0,0,1
2,0,0,0,2,2,7639,1,0,1,1,0,9,0,0,0,0,0
2,0,0,1,0,2,7756,1,1,1,1,2,5,0,1,0,0,0
3,0,0,0,2,2,7808,1,0,1,1,0,9,0,0,0,0,0
2,0,0,2,0,0,8996,1,1,0,0,0,13,0,1,0,3,0
3,1,0,1,2,2,8928,1,1,1,1,0,5,0,4,0,0,0
1,0,0,1,0,2,9018,1,0,0,1,0,13,0,1,0,1,0
3,0,0,3,2,2,7867,1,0,1,1,0,11,0,1,0,2,0
0,1,0,0,0,3,498,0,1,1,1,2,5,0,0,0,0,1
2,1,0,2,2,2,8530,1,1,1,1,0,10,0,3,0,4,0
3,0,0,3,2,2,7887,1,0,1,1,0,5,0,8,0,0,0
3,0,0,3,2,2,8225,1,0,1,1,0,6,0,11,1,1,0
0,1,0,0,0,3,1188,0,1,0,1,0,12,0,0,0,0,1
1,1,0,1,0,3,2391,0,1,1,1,2,5,0,4,0,0,1
1,0,0,1,1,1,390,0,1,0,1,2,5,0,2,0,0,0
2,0,0,1,0,2,6851,1,0,0,0,0,13,0,0,0,0,0
3,1,0,1,2,2,7823,1,1,1,1,2,6,0,4,0,0,0
2,1,0,2,2,2,3321,1,1,1,1,0,8,0,4,0,6,0
2,1,0,1,2,2,7988,1,1,1,1,0,11,0,1,0,1,0
3,1,0,3,2,2,8107,1,1,1,1,0,10,0,2,0,2,0
1,0,0,1,1,1,132,1,1,0,1,0,11,0,1,0,1,0
2,1,0,1,2,2,6694,1,0,1,1,0,10,0,1,0,1,0
1,0,0,1,2,0,8724,1,1,1,1,2,6,0,5,0,0,0
3,1,0,3,0,2,7752,1,1,1,1,0,10,0,3,1,6,0
2,0,0,2,0,2,8912,1,0,1,1,0,9,0,0,0,0,0
0,0,0,0,1,1,115,0,1,0,0,0,14,0,0,0,0,1
2,0,0,2,1,3,1192,1,1,0,1,0,11,0,0,0,1,0
1,1,0,1,0,0,657,1,1,0,0,0,13,0,0,0,0,1
0,0,0,0,2,2,7527,1,1,1,1,2,6,0,0,0,0,0
0,0,0,0,0,3,2401,1,1,0,1,0,9,0,0,0,0,1
2,1,0,2,2,0,5477,1,1,1,1,2,4,0,6,0,2,0
0,1,0,0,0,1,759,0,1,0,0,0,14,0,0,0,0,1
2,1,0,1,2,2,7321,1,1,1,1,2,5,0,4,0,0,0
1,1,0,1,0,3,1929,0,1,1,1,2,5,0,2,0,1,0
3,0,0,3,2,2,8387,1,0,1,1,0,6,0,9,1,7,0
1,1,0,1,0,3,1418,0,1,0,0,0,13,0,1,0,2,1
3,0,0,3,0,2,8953,1,1,1,1,0,12,0,1,0,3,0
2,1,0,2,1,3,1563,1,1,1,1,2,6,0,3,0,2,0
1,0,0,0,0,0,9018,1,1,1,1,2,4,0,0,0,0,0
1,1,0,1,2,2,7629,1,1,1,1,0,9,0,1,0,0,0
2,1,0,2,1,1,443,0,1,1,1,2,5,0,5,0,2,0
2,0,0,1,0,2,8805,1,1,1,1,0,6,0,2,0,1,0
3,0,0,3,2,2,8322,1,1,1,1,0,8,0,3,0,2,0
3,0,0,3,2,2,8431,1,0,1,1,0,10,0,1,0,1,0
1,1,0,1,0,0,2823,1,1,0,1,0,12,0,2,0,2,0
1,0,0,1,1,1,938,0,1,0,1,0,11,0,0,0,0,1
3,1,0,2,2,2,7992,1,1,1,1,2,5,0,4,0,0,0
1,0,0,1,1,1,881,0,1,0,1,0,12,0,1,0,1,0
2,0,0,3,2,2,7767,1,0,1,1,0,5,0,4,0,8,0
0,0,0,0,1,1,441,0,1,0,1,2,5,0,0,0,0,1
2,1,0,1,2,2,8025,1,1,1,1,2,5,0,3,0,1,0
2,0,0,2,0,0,8726,1,1,1,1,0,9,0,3,0,1,0
3,0,0,0,2,2,8781,1,0,1,1,0,6,0,0,0,0,0
2,1,0,2,0,0,8747,1,1,1,1,0,8,0,4,0,2,0
2,0,0,0,2,2,7845,1,0,1,1,0,9,0,0,0,0,0
1,1,0,1,2,2,8631,1,1,1,1,2,5,0,3,0,1,0
3,0,0,3,2,2,7520,1,0,1,1,2,6,0,12,1,7,0
2,1,0,2,0,0,8911,1,1,0,1,0,12,0,1,0,2,0
2,0,0,1,2,2,8161,1,0,1,1,2,5,0,5,0,0,0
2,0,0,2,0,0,735,1,1,0,1,0,11,0,0,0,1,0
0,1,0,0,2,3,1485,0,1,0,0,0,16,0,0,0,0,1
1,1,0,1,0,3,3219,0,1,1,1,2,5,0,4,0,0,1
1,1,0,1,2,2,7875,1,0,0,0,0,13,0,0,0,0,0
2,0,0,2,2,2,8472,1,0,0,0,0,13,0,0,0,1,0
3,1,0,3,2,2,7596,1,0,1,1,0,10,0,2,0,3,0
1,1,0,1,2,2,8970,1,1,1,1,2,6,0,4,0,2,0
2,0,0,1,0,3,1884,1,1,1,1,2,4,0,1,0,0,0
0,1,0,0,0,1,2007,0,1,0,0,0,12,0,0,0,0,1
0,0,0,0,0,2,8765,1,0,0,1,0,11,0,0,0,0,0
3,1,0,1,2,2,7296,1,1,1,1,0,8,0,2,0,2,0
2,0,0,2,0,0,8852,1,1,1,1,0,6,0,3,0,1,0
3,0,0,1,2,2,7127,1,0,1,1,2,5,0,2,0,0,0
3,1,0,3,2,2,8180,1,1,1,1,0,8,0,4,0,4,0
3,0,0,3,2,2,8596,1,1,1,1,0,5,0,8,0,8,0
1,1,0,1,2,0,8864,1,1,0,1,0,11,0,0,0,0,1
2,1,0,2,2,2,8168,1,1,1,1,2,4,0,4,0,1,0
1,1,0,1,0,0,9018,1,1,1,1,2,5,0,0,0,0,1
0,0,0,0,0,0,8748,1,1,0,1,0,11,0,0,0,0,0
3,0,0,3,2,2,7849,1,0,1,1,0,9,0,0,0,0,0
1,1,0,0,1,1,772,0,1,0,1,2,21,0,0,0,0,1
2,1,0,2,0,0,9018,1,1,1,1,0,5,0,3,0,5,0
2,0,0,0,0,0,9018,1,1,0,1,0,11,0,0,0,0,0
0,0,0,0,1,1,1570,1,1,0,1,0,9,0,0,0,0,0
2,0,0,2,0,2,9018,1,1,0,1,0,11,0,0,0,2,0
3,1,0,3,2,2,8653,1,0,1,1,2,5,0,6,0,1,0
0,0,0,0,0,3,1957,1,1,1,1,2,5,0,0,0,0,0
1,0,0,1,1,1,718,0,1,0,1,0,9,0,0,0,0,1
2,1,0,2,0,2,8819,1,1,1,1,0,11,0,3,0,3,0
1,0,0,1,0,3,1920,0,1,0,0,0,15,0,0,0,0,0
2,0,0,0,2,2,7716,1,0,1,1,0,9,0,0,0,0,0
3,1,0,3,2,2,8980,1,1,1,1,0,5,0,5,0,5,0
2,0,0,1,2,2,8782,1,0,1,1,2,5,0,1,0,0,0
0,0,0,0,0,1,1605,1,1,0,0,0,15,0,0,0,0,1
1,1,0,0,0,3,1885,0,1,0,1,0,11,0,0,0,0,1
0,0,0,0,0,1,1323,0,1,0,0,0,14,0,0,0,0,1
1,0,0,0,0,3,584,1,1,1,1,2,6,0,0,0,0,1
2,1,0,2,0,0,1528,1,1,1,1,0,5,0,6,0,3,0
1,0,0,1,0,0,9018,1,1,0,1,0,11,0,0,0,0,0
2,0,0,1,0,0,8691,1,1,0,1,0,13,0,1,0,1,0
0,0,0,0,0,3,0,1,1,0,0,0,16,0,0,0,0,0
2,1,0,2,0,2,9018,1,1,1,1,0,10,0,3,0,3,0
0,1,0,0,1,1,822,0,1,0,0,0,13,0,0,0,0,1
1,1,0,1,1,1,0,0,1,0,1,2,5,0,6,0,3,0
1,0,0,0,2,2,9018,1,1,0,0,0,14,0,0,0,0,0
1,1,0,0,0,0,2824,0,1,1,1,0,8,0,0,0,0,1
1,0,0,1,0,3,1478,1,1,0,1,0,10,0,1,0,1,0
2,0,0,2,0,2,9018,1,1,1,1,2,4,0,4,0,1,0
2,1,0,1,0,3,2236,0,1,1,1,0,5,0,4,0,4,0
3,0,0,3,2,2,6907,1,0,1,1,0,9,0,1,0,1,0
2,0,0,0,0,0,8839,1,1,1,1,0,8,0,0,0,0,0
2,0,0,2,0,2,7214,1,0,1,1,0,9,0,1,0,1,0
0,1,0,0,0,3,442,0,1,0,1,2,8,0,0,0,0,1
1,1,0,1,2,0,8941,1,1,0,0,0,13,0,0,0,0,0
2,0,0,2,0,3,4133,1,1,0,1,0,11,0,1,0,1,0
2,1,0,3,2,2,8634,1,1,1,1,0,8,0,4,0,4,0
3,0,0,0,2,2,8145,1,1,1,1,2,6,0,0,0,0,0
0,1,0,0,0,3,3180,1,1,0,0,0,12,0,0,0,0,1
3,0,0,3,0,2,8314,1,0,1,1,0,8,0,3,1,2,0
1,0,0,1,0,0,9018,1,1,1,1,0,9,0,0,0,0,0
0,1,0,0,2,0,9018,1,1,0,0,0,11,0,0,0,0,1
1,0,0,0,0,0,8641,1,0,0,0,0,11,0,0,0,0,0
1,0,0,0,0,0,8823,1,1,0,1,0,13,0,0,0,0,0
3,1,0,2,0,2,8880,1,1,1,1,0,11,0,3,1,4,0
2,1,0,2,2,2,8152,1,1,1,1,0,6,0,5,1,3,0
3,1,0,3,2,2,8905,1,1,1,1,0,8,0,5,0,3,0
2,0,0,1,2,2,7070,1,1,1,1,0,5,0,2,0,0,0
0,1,0,0,0,1,975,0,1,0,0,0,14,0,0,0,0,1
1,1,0,1,2,0,8994,1,1,0,0,0,15,0,0,0,0,0
3,0,0,3,2,2,8309,1,0,1,1,0,8,0,3,0,2,0
1,0,0,1,1,1,2297,0,1,0,0,0,13,0,0,0,1,0
0,0,0,0,1,1,0,1,1,0,1,2,9,0,0,0,0,0
1,1,0,1,0,0,2358,1,1,0,1,0,10,0,0,0,0,0
3,0,0,3,2,2,7708,1,0,1,1,0,11,0,1,0,2,0
1,1,0,1,2,2,8662,1,1,1,1,2,5,0,4,0,2,1
0,1,0,0,2,2,4732,1,1,0,0,0,12,0,0,0,0,1
2,0,0,0,2,2,7935,1,0,1,1,0,9,0,0,0,0,0
2,0,0,0,0,2,6841,1,1,1,1,2,6,0,0,0,0,0
2,0,0,0,2,2,7649,1,1,1,1,2,6,0,0,0,0,0
0,0,0,0,0,3,1472,1,1,0,0,0,13,0,0,0,0,1
1,1,0,0,0,1,709,0,1,0,0,0,10,0,0,0,0,1
2,0,0,0,0,2,8931,1,1,1,1,0,9,0,0,0,0,0
0,0,0,0,0,1,946,1,1,0,1,2,9,0,0,0,0,0
2,1,0,1,0,0,8889,1,1,1,1,0,5,0,4,0,2,0
2,1,0,1,1,3,1942,0,1,1,1,2,4,0,4,0,2,0
2,0,0,0,2,2,8586,1,1,1,1,2,6,0,0,0,0,0
1,1,0,0,0,3,2335,1,1,0,0,0,13,0,0,0,0,1
1,1,0,1,0,3,1455,1,1,1,1,2,5,0,3,0,1,1
3,0,0,3,2,2,7940,1,1,1,1,0,8,0,2,0,1,0
3,1,0,3,0,0,4228,1,1,1,1,0,8,0,0,0,8,0
1,1,0,0,2,0,8845,1,1,1,1,2,6,0,6,0,0,1
0,1,0,0,0,3,2902,1,1,0,0,0,13,0,0,0,0,1
2,1,0,2,0,0,3072,1,1,1,1,0,8,0,5,0,5,0
1,0,0,0,2,0,9018,1,1,1,1,0,9,0,0,0,0,0
3,1,0,2,2,2,7541,1,1,1,1,0,9,0,3,0,3,0
2,1,0,2,0,3,2926,1,1,0,1,0,10,0,4,0,4,0
1,0,0,1,0,1,2576,1,1,0,1,0,11,0,0,0,0,0
2,1,0,2,1,1,1020,1,1,0,1,0,5,0,5,0,2,0
1,1,0,1,1,1,814,0,1,0,0,0,13,0,0,0,0,1
2,1,0,2,2,2,7696,1,1,1,1,0,10,0,3,0,2,0
0,0,0,0,1,1,226,0,1,0,0,0,13,0,0,0,0,1
1,1,0,0,2,0,2023,0,1,1,1,2,7,0,0,0,0,1
0,1,0,0,2,0,1349,0,1,0,0,0,14,0,0,0,0,1
2,1,0,1,0,0,9018,1,1,0,0,0,15,0,1,0,2,0
1,0,0,2,0,0,8754,1,1,0,1,0,11,0,1,0,1,0
0,1,0,0,0,0,8908,1,1,1,1,0,11,0,0,0,0,1
1,0,0,1,0,0,9018,1,0,0,1,0,11,0,0,0,0,0
0,0,0,0,1,1,1365,0,1,0,0,0,11,0,0,0,0,1
1,1,0,0,0,1,1255,0,1,0,0,0,14,0,0,0,0,1
1,1,0,1,2,0,9018,1,1,0,0,0,13,0,0,0,0,1
2,1,0,1,0,0,8856,1,1,1,1,2,5,0,4,0,1,0
1,1,0,1,0,0,4379,1,1,1,1,2,5,0,3,0,1,0
3,0,0,3,0,2,8947,1,1,1,1,0,8,0,4,0,4,0
1,1,0,1,2,0,9018,1,1,1,1,0,9,0,0,0,0,0
1,0,0,1,1,1,925,0,1,0,1,0,9,0,1,0,1,0
0,0,0,0,0,3,8963,1,1,0,0,0,11,0,0,0,0,0
2,0,0,1,1,3,2127,0,1,1,1,2,5,0,3,0,0,0
3,0,0,2,2,2,7875,1,0,1,1,0,9,0,1,0,1,0
2,1,0,2,2,2,4998,1,1,1,1,2,7,0,5,0,1,0
2,0,0,1,0,0,8894,1,1,1,1,2,6,0,3,0,0,0
1,0,0,0,0,0,9001,1,1,0,1,0,11,0,0,0,0,0
3,1,0,2,2,2,7960,1,1,1,1,0,8,0,2,0,1,0
0,0,0,0,0,1,1112,1,1,0,0,0,16,0,0,0,0,0
2,1,0,2,2,2,8142,1,1,1,1,0,5,0,5,0,5,0
0,1,0,0,1,1,212,0,1,0,0,0,15,0,0,0,0,1
3,0,0,1,2,2,7744,1,0,1,1,0,9,0,0,0,0,0
0,1,0,0,2,0,9018,1,1,0,0,0,11,0,0,0,0,1
2,1,0,1,0,3,1524,1,1,0,1,0,11,0,1,0,2,0
1,1,0,1,0,3,1550,1,1,0,0,0,16,0,0,0,0,0
3,1,0,1,2,2,7782,1,1,1,1,2,6,0,4,0,0,0
2,0,0,2,0,2,7315,1,0,1,1,0,9,0,1,0,1,0
2,1,0,1,1,1,756,0,1,0,1,0,13,0,0,0,2,0
0,1,0,0,0,1,495,0,1,0,1,2,8,0,0,0,0,1
3,1,0,1,2,2,7552,1,1,1,1,2,5,0,4,0,0,0
0,0,0,0,0,1,538,1,1,0,0,0,13,0,0,0,0,1
2,0,0,2,0,0,8978,1,1,0,1,0,11,0,1,0,1,0
2,1,0,2,2,2,7805,1,1,1,1,0,5,0,4,1,4,0
2,0,0,2,0,0,9018,1,1,1,1,0,9,0,1,0,0,0
2,1,0,2,0,2,5035,1,1,1,1,0,5,0,4,1,3,0
1,0,0,1,0,0,8780,1,1,1,1,2,4,0,2,0,0,0
2,1,0,3,0,0,9018,1,1,1,1,0,12,0,2,0,4,0
1,1,0,1,1,1,920,0,1,1,1,2,4,0,3,0,0,0
2,0,0,2,2,2,8181,1,0,1,1,0,10,0,1,0,1,0
3,0,0,3,2,2,8324,1,1,1,1,0,5,0,4,0,2,0
0,0,0,0,0,3,1959,1,1,0,1,0,9,0,0,0,0,0
1,1,0,0,2,2,8055,1,0,0,0,0,13,0,0,0,0,0
0,0,0,0,0,1,1993,1,1,0,0,0,11,0,0,0,0,1
2,0,0,2,2,2,8178,1,0,1,1,2,5,0,6,0,0,0
1,0,0,1,2,2,9018,1,1,1,1,2,5,0,1,0,0,0
2,1,0,2,2,2,7964,1,1,1,1,0,8,0,3,0,6,0
2,1,0,2,0,2,3511,1,1,1,1,0,12,0,3,0,4,0
3,0,0,2,0,2,9018,1,1,1,1,0,12,0,2,1,4,0
1,0,0,1,2,0,8851,1,1,1,1,2,5,0,0,0,0,0
2,1,0,2,0,0,9018,1,1,1,1,0,6,0,3,0,2,0
2,0,0,0,0,0,8810,1,1,1,1,0,9,0,0,0,0,0
1,1,0,1,0,0,9018,1,1,0,1,0,11,0,1,0,1,0
1,0,0,1,0,0,9018,1,1,0,1,0,13,0,0,0,0,0
3,0,0,3,2,2,8066,1,0,1,1,2,4,0,7,1,1,0
2,0,0,0,0,2,8886,1,0,0,1,0,11,0,0,0,0,0
3,0,0,3,2,2,7495,1,0,1,1,0,9,0,1,0,1,0
1,1,0,1,2,2,8414,1,1,0,0,0,14,0,0,0,0,1
0,0,0,0,1,1,1385,0,1,0,1,0,9,0,0,0,0,1
2,0,0,0,2,2,7442,1,1,1,1,2,5,0,0,0,0,0
3,1,0,2,0,2,9018,1,1,1,1,0,6,0,4,0,0,0
1,0,0,1,2,2,7986,1,1,1,1,2,5,0,2,0,0,0
3,1,0,3,2,2,8012,1,0,1,1,0,8,0,4,0,2,0
0,0,0,0,0,3,3388,1,1,0,1,0,11,0,0,0,0,0
1,1,0,1,2,2,8182,1,1,0,1,0,12,0,0,0,1,0
1,0,0,1,0,3,9018,1,1,0,0,0,15,0,0,0,0,0
0,1,0,0,2,0,3873,0,1,0,0,0,12,0,0,0,0,1
3,0,0,3,0,2,7780,1,1,1,1,0,10,0,3,1,3,0
1,0,0,0,2,2,8488,1,0,0,0,0,14,0,0,0,0,0
2,1,0,2,2,2,8547,1,1,1,1,0,10,0,2,0,2,0
3,0,0,3,2,2,8181,1,0,1,1,0,6,0,8,0,7,0
3,0,0,2,0,2,9018,1,1,1,1,2,6,0,4,0,0,0
1,0,0,0,0,3,9018,1,1,0,1,0,9,0,0,0,0,0
3,0,0,1,2,2,6889,1,1,1,1,0,11,0,0,0,0,0
1,1,0,1,2,2,8169,1,1,1,1,0,11,0,0,0,0,0
