age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
41,4,37395,9,2,10,0,2,1,99995,0,47,39,1
16,4,28909,12,4,4,3,4,1,0,0,31,39,0
21,4,337289,6,2,7,2,4,1,0,0,40,26,0
36,8,46932,9,4,3,1,4,0,0,0,40,39,0
78,4,115578,11,6,7,1,4,1,0,0,22,39,0
23,4,226281,15,2,3,0,4,1,0,0,40,39,0
63,4,373336,11,2,7,0,4,1,0,0,38,26,0
56,2,78054,5,0,3,1,4,1,0,0,10,39,0
53,4,120690,9,2,10,0,4,1,100038,0,44,39,1
67,4,145188,9,2,9,0,4,1,99997,0,73,39,1
24,4,258410,9,4,8,4,4,0,0,0,18,39,0
23,4,183440,9,2,12,0,4,1,0,0,21,39,0
23,4,281790,13,4,1,2,3,0,0,0,45,39,1
49,6,317720,10,2,10,0,4,1,99987,0,48,39,1
35,4,236571,13,0,1,4,4,0,5111,0,40,39,1
57,6,446825,10,0,6,2,2,0,100020,0,39,39,1
29,3,209311,10,2,10,2,3,0,100010,0,36,30,1
23,3,177773,12,4,11,2,3,0,0,0,52,17,0
43,4,177194,9,0,4,1,4,0,100026,0,53,39,1
31,4,472342,3,1,1,1,4,1,0,0,46,39,0
47,4,234871,9,2,4,0,4,1,100044,0,42,6,1
51,7,34637,13,0,8,1,4,0,0,0,23,39,0
42,4,184128,10,2,4,0,4,0,100025,0,34,39,1
31,4,178727,7,4,2,2,4,0,0,0,36,39,0
48,6,131164,12,2,10,0,4,1,100034,0,48,39,1
31,4,337160,9,4,2,2,4,0,0,0,21,31,0
37,6,188638,14,1,10,1,4,0,0,0,61,39,0
36,7,51130,9,2,5,1,4,1,0,1626,55,39,0
39,4,277479,14,1,10,0,4,0,100044,440,55,39,1
55,4,175160,9,2,4,5,4,0,0,0,13,39,1
38,3,362672,14,2,10,0,3,1,99974,0,44,36,1
20,4,201334,9,4,12,1,4,0,0,0,22,39,0
29,2,360000,12,4,4,0,4,0,0,0,44,39,1
51,4,281943,12,2,3,0,2,1,100008,0,52,39,1
25,0,370641,13,4,3,2,3,1,0,0,43,0,0
76,4,217134,12,2,10,0,4,1,100067,0,50,39,1
66,0,35768,4,4,3,1,4,1,4953,0,40,39,0
35,4,330201,9,2,5,0,4,1,0,0,40,39,1
54,3,281801,8,0,3,2,1,0,0,0,34,30,0
65,6,203734,11,4,5,0,4,1,0,0,52,39,0
19,4,324960,11,5,7,1,4,0,0,0,13,17,0
25,0,33700,15,2,0,1,4,1,0,0,19,39,0
35,4,164669,11,2,1,0,4,1,99987,0,52,39,1
21,3,112738,6,0,7,3,4,0,0,0,27,26,0
45,6,36854,12,0,9,3,4,0,0,0,22,39,0
49,6,224053,12,2,5,0,4,1,5032,0,51,39,0
64,4,149638,9,2,4,0,4,1,99997,0,71,39,1
40,4,246931,12,2,4,0,4,1,100038,0,45,39,1
53,4,271595,11,1,8,1,1,0,0,0,30,22,0
37,2,36038,9,1,10,1,2,0,5076,0,12,39,0
30,4,215658,9,4,1,0,4,1,0,0,40,39,0
45,6,149157,9,2,5,0,4,1,100012,0,40,39,1
21,4,211151,11,4,12,3,4,0,0,0,12,39,0
42,3,103273,11,2,3,0,2,1,3372,0,40,10,0
25,2,414648,9,4,10,1,3,1,100047,0,11,39,1
37,4,321898,12,4,1,2,2,0,0,0,41,39,1
24,0,179794,9,2,0,1,4,0,0,0,40,39,0
52,4,331202,15,2,1,0,4,1,0,0,59,39,0
63,4,177523,11,2,10,0,4,1,4872,0,7,39,0
63,2,313408,14,2,10,5,4,0,0,0,16,36,0
42,4,153840,9,2,10,0,2,0,0,0,20,35,0
37,7,215637,9,0,3,1,4,1,0,0,32,39,0
34,3,331570,12,2,9,0,4,1,99974,0,40,0,1
20,6,162635,11,2,7,2,4,1,0,0,40,26,0
20,4,151101,15,4,12,3,4,0,0,0,21,0,0
55,1,363326,11,2,4,0,3,1,100005,0,59,39,1
50,4,32631,12,4,8,1,3,0,0,0,41,35,0
36,4,205212,15,4,1,4,0,1,0,0,40,39,0
23,6,181304,15,2,3,0,4,1,0,0,40,39,0
63,4,418066,9,1,7,0,4,1,99965,0,48,39,1
41,4,228580,5,4,11,3,2,1,0,0,32,10,0
70,5,192238,12,2,10,0,4,1,100066,0,55,39,1
32,6,172832,8,3,4,1,4,0,100025,0,60,39,1
39,4,72532,12,2,6,0,4,1,99994,0,55,39,1
61,5,131743,9,2,4,0,4,1,99986,0,17,39,1
40,2,196639,13,2,9,0,4,0,100017,0,46,39,1
60,4,206557,12,2,5,0,4,1,100038,0,36,39,1
23,4,127184,9,2,4,2,4,1,0,0,30,39,0
46,2,112383,9,2,6,2,2,0,100017,0,40,39,0
62,5,180189,11,2,1,0,3,1,99997,0,49,39,1
55,0,182765,6,2,0,0,3,1,0,0,49,39,0
23,4,190622,9,4,8,3,1,0,0,0,25,39,0
51,6,31793,11,3,3,0,2,0,100040,0,45,39,1
35,6,59824,15,2,3,0,4,1,0,0,52,39,0
35,5,179644,13,2,10,0,3,1,99676,0,51,25,1
36,2,276867,11,2,7,5,4,0,0,0,55,39,0
35,2,128656,11,2,14,0,4,1,0,0,40,39,1
37,3,400274,14,2,11,2,2,0,0,0,42,39,0
50,2,104226,12,2,10,0,4,1,13808,0,30,39,1
46,1,306559,8,0,1,1,4,0,0,0,50,39,0
39,4,178321,9,4,3,1,1,1,0,0,82,6,0
53,3,22986,9,0,8,1,4,0,0,0,1,39,0
51,4,276586,13,1,10,0,4,1,100106,0,55,39,1
37,5,174436,10,0,3,3,4,0,0,0,28,39,0
35,6,30681,12,2,4,0,4,1,99987,0,76,39,1
22,6,263230,9,2,11,0,3,1,0,0,34,39,0
40,4,122719,13,4,5,3,4,0,0,0,50,12,0
47,4,197426,8,1,1,4,1,1,0,0,51,39,0
77,4,194228,11,0,3,1,4,1,0,0,6,39,0
45,6,145736,0,0,2,4,4,0,0,0,30,39,0
70,0,171883,10,2,0,0,4,0,0,0,40,39,0
19,4,99719,6,4,1,3,4,0,0,0,40,39,0
39,4,148054,11,0,1,2,1,0,0,0,35,6,0
53,4,236014,11,0,3,1,4,0,9107,0,40,17,0
35,3,370349,8,0,1,4,4,0,0,0,44,39,0
40,4,240382,15,2,4,0,0,1,0,0,43,39,0
37,4,536353,10,4,3,1,2,1,0,0,67,39,0
25,6,158672,5,4,3,2,2,0,0,0,40,39,0
54,5,204721,15,2,4,0,4,1,0,0,51,39,1
19,4,209392,12,4,12,3,4,0,0,0,20,39,0
20,4,208773,9,4,8,1,4,0,0,0,30,39,0
54,0,172778,13,2,0,2,2,0,0,0,40,39,0
40,3,170193,7,1,1,4,0,0,0,0,26,39,0
24,4,327684,11,4,1,3,3,1,99990,0,39,39,1
37,4,298113,14,4,3,1,4,0,0,0,19,39,0
25,4,155896,11,0,3,1,2,1,0,0,31,39,0
40,5,190168,12,2,4,0,4,1,99971,0,51,39,1
41,7,307913,14,4,1,3,2,0,0,0,19,0,0
45,7,269393,8,4,4,4,1,0,0,0,40,3,0
65,2,195979,12,0,10,1,4,1,0,0,48,39,1
19,4,162698,0,4,12,3,4,0,0,0,16,39,0
46,3,389944,10,0,3,3,4,0,0,0,31,17,0
19,4,390874,11,4,6,4,2,0,3311,0,33,39,0
19,0,169827,1,4,0,3,3,0,0,0,30,39,0
37,5,339353,8,2,4,0,4,1,99954,0,40,39,1
45,4,125202,15,2,1,0,4,1,0,0,79,39,1
68,6,35474,15,6,10,1,4,0,0,0,25,39,0
61,7,37933,12,0,10,0,4,1,5141,0,40,39,0
67,7,258603,9,2,4,0,4,1,0,0,40,39,1
40,4,334194,15,4,1,1,4,1,0,453,51,0,1
23,2,308875,9,4,5,2,4,0,0,0,20,39,0
61,2,238761,5,4,10,1,4,0,0,0,9,2,0
39,1,129256,8,2,9,0,1,0,100022,0,50,6,1
32,4,146570,11,3,4,0,4,1,99718,0,62,39,1
46,4,200461,10,2,5,0,4,1,100052,0,41,39,1
67,2,432190,11,2,6,0,2,1,0,1329,40,39,1
58,0,192842,15,2,0,0,4,1,0,0,22,39,0
36,5,40906,9,2,4,0,4,1,99977,0,65,39,1
25,6,209574,9,4,8,1,4,1,5040,0,40,39,0
30,3,171620,15,0,7,3,4,0,0,0,20,39,0
30,4,137623,15,2,14,0,4,1,0,0,69,39,0
42,6,182924,11,2,0,2,2,0,100023,0,59,39,1
28,3,178585,5,2,2,1,4,1,0,0,40,26,0
35,2,42936,9,2,10,0,4,1,100028,0,20,39,1
23,4,168146,2,4,6,2,3,1,0,0,40,39,0
59,0,169876,0,4,0,1,3,0,0,0,11,39,0
24,7,286224,9,4,4,1,1,1,0,1301,40,39,0
67,4,146835,11,2,4,0,3,1,0,1607,40,39,0
19,8,171355,9,4,0,3,3,0,0,0,21,39,0
40,4,219369,9,2,12,5,4,0,0,0,49,39,1
49,5,28424,15,2,12,0,4,1,0,0,50,39,1
52,0,36184,9,0,1,4,3,0,5013,0,34,39,0
29,4,146999,8,0,7,2,2,0,0,0,40,39,0
47,7,289210,9,0,1,1,3,0,0,0,33,39,0
24,4,182724,7,4,5,2,4,0,0,316,25,39,0
36,4,144008,9,4,3,0,4,1,100026,0,40,39,1
51,4,432806,11,4,7,2,4,0,100027,0,41,39,1
24,4,255697,9,4,8,2,4,0,0,0,40,39,0
45,4,101591,11,1,11,4,4,1,5464,0,43,39,0
66,5,54297,11,2,8,0,4,1,100004,0,52,39,1
41,4,194035,10,2,8,0,4,0,100001,0,4,39,1
65,5,382970,12,2,4,0,2,1,100034,0,38,39,1
51,2,100982,12,0,7,1,4,0,0,0,50,39,0
50,4,256803,13,0,9,4,4,0,100064,0,30,39,1
43,4,139501,5,2,1,0,4,1,0,0,40,39,0
46,4,53129,10,0,10,0,3,0,100150,0,39,34,1
45,2,416819,13,4,11,2,4,0,0,0,41,39,0
67,6,118764,15,2,1,5,3,0,0,452,40,0,0
46,6,142891,11,0,12,4,4,0,0,0,21,39,0
35,7,336985,10,2,3,2,2,1,0,0,40,17,0
40,4,41777,11,4,5,1,4,1,0,0,9,39,0
36,7,172355,6,0,8,3,2,0,0,440,63,39,0
57,0,176950,12,1,0,1,4,0,4801,0,6,39,0
23,4,255702,9,4,8,1,4,0,0,0,61,39,0
20,4,159823,11,2,1,0,4,1,0,0,40,39,0
28,4,206965,11,4,8,1,4,1,0,0,40,39,0
32,4,167924,6,4,8,4,2,0,0,0,40,25,0
42,6,39934,13,4,5,0,4,1,4825,0,19,39,0
40,4,194615,11,2,8,0,4,1,0,0,40,39,1
76,3,401006,10,2,10,0,3,1,100046,438,50,30,0
26,4,332183,10,4,10,1,4,1,0,0,69,39,0
26,4,323770,9,4,3,1,2,1,0,1917,40,6,0
35,6,444747,12,0,7,2,2,0,0,0,46,39,0
40,4,163828,13,4,6,0,4,1,100009,0,71,39,1
19,4,217230,11,4,8,1,1,1,0,0,51,26,0
18,0,38805,15,4,0,3,4,0,0,0,40,39,0
50,2,269531,12,4,10,1,4,1,0,0,40,39,0
42,4,124773,5,2,3,0,2,0,0,0,35,39,0
103,0,29651,13,6,0,0,4,1,0,0,10,39,1
23,6,496124,7,4,5,2,2,1,0,1247,40,39,0
19,4,341539,6,4,1,3,2,0,0,0,40,39,0
47,4,185553,12,0,2,1,3,0,0,0,32,17,0
43,0,231091,15,2,11,0,4,1,4897,0,41,39,1
34,4,332620,9,0,1,2,0,0,0,0,40,39,0
73,4,204746,11,2,3,0,4,1,99964,0,55,39,1
40,0,26060,15,6,1,1,4,0,0,0,25,39,0
57,6,175732,11,0,7,2,4,0,4967,0,36,39,0
35,2,157793,13,2,9,2,4,1,99961,0,67,39,1
20,4,260353,4,4,1,3,3,0,0,0,12,0,0
25,4,246425,9,2,10,0,4,1,0,0,52,39,0
58,0,144198,13,6,0,1,4,0,4939,0,40,39,0
60,6,178490,9,2,0,0,4,1,0,0,15,39,0
20,0,50842,9,4,0,3,3,0,0,0,44,39,0
52,4,251453,13,3,9,0,4,1,100004,0,32,39,1
45,6,209154,15,2,11,0,4,1,0,1906,76,39,1
42,4,128809,10,2,10,0,3,1,100021,0,70,22,1
38,2,306972,9,2,3,0,2,1,0,0,44,39,0
35,5,170133,10,0,5,3,3,1,99965,0,74,27,0
25,4,300874,8,4,1,2,2,1,0,0,46,3,0
31,4,306725,9,4,1,1,2,1,0,0,40,39,0
20,4,161984,15,2,5,0,4,1,4275,0,58,39,0
46,4,266116,9,4,3,1,4,1,0,0,52,39,0
46,2,154011,15,4,1,3,2,0,0,458,40,0,1
57,4,267677,14,2,1,0,2,1,0,0,40,39,1
36,4,68717,15,2,1,0,4,1,0,0,50,39,1
49,3,254052,5,0,6,1,4,0,0,0,20,39,0
35,3,255919,11,2,8,0,4,1,0,0,87,27,0
61,4,182235,11,0,1,1,3,0,100028,0,54,30,1
50,6,110452,15,2,4,0,0,1,0,0,51,22,0
24,5,176813,15,4,1,3,4,0,0,0,22,39,0
39,4,85113,11,2,6,0,4,1,0,0,40,39,0
42,4,226248,11,2,4,0,4,1,100012,0,56,39,1
32,4,218950,9,2,10,0,4,1,100004,0,60,39,1
43,5,188579,11,0,12,1,2,0,100042,0,44,39,0
66,2,403370,12,0,10,1,4,0,100079,0,48,39,1
42,7,103131,11,0,1,4,0,0,0,0,40,39,0
52,5,243954,9,2,4,0,1,1,100016,0,44,10,1
30,4,92260,12,2,3,0,4,0,0,0,38,39,1
41,6,250060,11,2,3,0,4,1,0,0,83,39,1
14,3,485831,6,2,0,0,4,1,0,0,39,39,0
49,4,409476,15,2,4,0,2,1,0,0,58,2,1
30,4,236352,7,2,4,0,4,1,100051,0,56,3,1
26,4,281099,11,4,7,2,2,0,0,0,40,39,0
59,4,33815,14,4,10,4,1,0,0,0,45,39,1
37,4,100869,15,4,4,1,4,0,0,0,70,39,0
19,4,283994,2,4,1,1,2,0,0,0,22,39,0
55,5,166871,11,2,12,0,2,1,99958,0,59,39,1
47,5,256980,15,2,11,0,4,1,100016,0,47,39,1
24,4,140593,13,1,9,3,4,0,0,0,49,39,0
58,6,202622,9,4,3,1,4,1,0,0,40,39,0
53,4,245458,12,0,10,4,4,0,0,0,45,39,0
45,4,196218,11,2,1,0,4,1,0,1574,40,39,1
22,4,65306,9,4,1,3,4,1,0,0,29,39,0
45,5,388998,7,0,4,2,4,0,0,0,47,39,0
20,4,155850,1,4,1,2,4,1,0,0,40,0,0
36,3,163289,10,4,8,2,3,0,0,0,31,27,0
51,4,188011,9,4,4,1,4,0,0,0,43,25,1
49,4,333360,14,6,10,4,2,0,0,0,46,22,0
31,6,189573,9,4,4,0,4,1,0,0,48,39,0
19,4,290256,9,2,10,0,3,0,100019,0,36,5,1
24,4,151214,10,4,6,1,4,0,0,0,32,39,0
70,4,85010,11,0,3,1,4,0,0,0,5,39,0
51,1,125295,15,2,0,0,4,1,0,1904,60,39,1
66,4,48951,14,1,3,0,4,0,100013,0,35,39,1
73,4,166462,9,2,6,0,4,1,99981,0,-3,39,1
45,3,275890,11,1,11,4,2,0,0,0,46,39,0
24,4,328083,2,4,1,2,1,1,0,1380,40,26,0
44,5,69952,12,3,8,0,4,0,100025,0,57,39,1
19,4,184262,9,4,1,1,4,1,0,0,40,39,0
19,6,188824,11,1,5,3,4,1,0,0,12,39,0
77,6,110983,5,6,10,4,4,0,5061,0,39,11,0
52,2,94026,12,6,10,1,4,0,0,0,49,39,0
44,4,390909,14,0,11,4,4,0,0,0,15,39,0
47,4,30702,11,0,5,4,4,0,5105,0,40,39,0
24,4,334100,10,4,14,1,4,1,0,0,40,39,0
22,0,170478,11,2,0,0,4,1,0,0,40,39,0
58,5,297516,14,1,10,0,3,0,100054,0,75,39,1
19,4,194309,9,2,9,0,4,1,100000,0,63,39,1
63,2,322804,9,0,10,1,4,1,0,0,40,39,1
36,2,411902,9,1,3,1,4,0,0,0,50,39,0
19,4,54617,11,4,3,3,4,0,0,0,40,26,0
19,1,405408,4,4,0,3,3,0,0,0,26,26,0
36,7,184071,8,0,3,0,1,1,0,0,51,22,0
45,6,82221,15,2,7,0,4,1,0,0,50,39,1
40,4,273030,9,1,8,1,4,0,0,0,50,39,0
41,4,287063,12,0,7,1,4,1,0,0,50,39,0
37,6,272650,11,2,14,0,1,1,100049,0,63,34,1
38,7,35458,11,0,3,0,2,1,0,0,40,39,0
30,4,255215,13,4,13,2,4,0,0,1879,40,17,0
35,5,210498,13,0,9,1,4,0,0,0,73,39,0
67,4,187688,8,4,12,3,1,1,0,0,0,3,0
46,6,157102,11,2,4,0,4,1,0,0,39,39,1
31,4,144638,8,4,1,3,4,1,0,0,57,39,0
43,3,157736,13,2,6,0,2,0,100015,0,47,39,1
44,4,193544,11,2,6,0,4,1,100000,0,42,39,1
19,0,174828,2,2,0,2,2,0,0,0,22,39,0
52,2,180920,14,2,0,5,4,0,0,0,32,39,0
75,4,124626,14,3,10,0,1,0,99922,0,48,36,1
54,0,36194,13,2,0,1,4,0,100028,0,6,39,1
23,4,97524,4,4,6,1,4,0,0,0,21,26,0
32,5,182263,9,2,11,5,3,0,100020,0,50,16,1
32,4,242823,9,0,4,1,4,1,100061,2251,54,39,1
39,6,199677,15,2,1,0,2,0,99995,0,51,39,1
41,3,233967,12,2,4,0,4,1,100006,0,32,39,1
43,7,308174,12,0,7,1,4,0,0,0,40,39,0
40,2,287125,14,2,10,0,2,0,100032,0,49,30,1
35,4,129413,9,2,14,0,4,1,0,0,60,39,1
19,4,178414,15,2,5,0,4,1,0,0,41,39,1
40,2,183703,8,0,9,2,2,0,0,0,61,30,0
48,0,172592,6,6,0,4,2,0,0,0,36,39,0
44,4,126138,11,2,10,0,4,1,0,0,47,39,1
40,2,120135,13,1,10,0,3,0,100029,0,43,36,1
20,0,189075,4,4,0,1,4,0,0,0,18,39,0
21,1,367001,9,4,0,1,2,1,0,0,40,39,0
45,0,87578,8,2,0,0,4,1,0,0,40,39,1
45,4,183360,7,0,9,4,4,0,0,0,21,39,0
38,4,217649,11,3,6,0,4,1,100001,0,59,39,1
26,2,453741,4,4,0,3,1,0,0,0,30,27,0
41,2,104043,11,2,4,0,4,1,100008,0,46,39,1
51,4,277774,14,1,3,1,4,0,0,0,32,39,0
22,0,136119,15,2,0,0,3,0,0,0,60,39,1
35,1,162840,14,0,10,1,4,0,100038,0,39,39,1
48,4,393948,12,2,7,0,4,1,100031,0,45,39,1
60,4,169903,8,0,12,1,4,0,0,0,10,39,0
46,4,163332,9,2,3,0,4,1,100035,0,40,39,1
37,2,327471,12,2,10,0,4,0,99997,0,40,16,1
71,1,144599,12,0,10,1,4,0,0,0,41,39,0
31,3,42206,11,2,8,2,2,0,0,0,22,39,0
19,4,431462,15,2,12,0,4,0,0,0,20,39,0
24,3,82584,10,3,6,2,4,0,0,0,31,39,0
24,4,147387,11,2,5,3,4,0,0,0,29,39,0
35,6,45929,9,4,3,1,4,1,4960,0,40,39,0
63,4,47258,9,4,10,1,4,0,0,0,58,39,0
30,4,161370,3,4,6,2,3,0,0,0,34,38,0
47,5,62655,10,2,4,0,3,1,99983,0,57,36,1
77,6,235100,11,2,3,0,4,1,100005,0,33,39,1
68,4,146354,8,0,1,2,3,0,0,0,35,5,0
48,2,131015,10,2,4,0,4,1,100013,0,48,39,1
45,2,37732,7,0,8,4,4,0,0,0,31,33,0
73,1,33831,8,2,10,0,0,1,4983,0,35,36,1
38,4,185250,11,0,3,1,4,1,0,0,40,39,0
52,2,214710,9,0,1,4,4,0,0,0,40,33,1
44,7,445199,12,0,10,1,3,0,5585,0,40,39,1
25,1,73335,9,3,4,2,2,0,0,0,45,39,0
35,7,175266,9,0,4,2,2,0,0,0,13,39,0
53,4,76591,5,4,10,1,4,1,0,0,9,39,0
53,4,85385,11,2,7,0,4,1,99997,0,41,39,1
46,4,156752,15,2,1,0,4,1,100006,0,71,39,1
19,4,162592,11,4,8,3,4,1,0,0,13,39,0
65,2,168869,12,1,10,0,4,1,100040,0,54,39,1
41,4,126794,11,2,14,0,4,1,0,0,57,39,0
79,4,259692,11,0,3,1,4,1,0,0,40,39,0
42,4,100626,11,2,3,0,4,1,0,0,16,39,0
65,5,179477,13,2,3,0,3,1,100013,0,46,39,1
39,4,140878,11,2,3,0,1,1,5042,0,40,11,1
61,4,158942,11,4,8,4,4,1,0,0,-2,39,0
30,4,42495,9,0,12,3,4,0,0,0,58,39,1
42,6,84922,12,2,10,5,4,0,0,1624,46,0,0
25,4,171468,2,4,1,1,3,0,0,0,40,39,0
49,4,104295,12,4,10,1,4,0,0,0,52,39,0
20,5,178593,11,0,8,3,3,0,0,0,30,39,0
45,4,311152,9,2,10,0,4,1,99994,0,51,39,1
39,2,346128,9,2,1,0,1,0,100007,0,51,22,1
47,3,151619,12,1,2,4,3,0,0,0,33,39,0
40,4,177231,11,2,4,0,4,1,100012,0,51,39,1
31,4,160632,1,3,7,0,1,1,0,0,24,26,0
40,4,277805,9,2,5,0,4,1,100009,0,19,39,1
55,4,196320,14,2,4,0,4,1,99975,0,44,39,1
63,4,184760,13,2,1,0,4,1,99985,0,52,39,1
61,4,408508,11,4,3,1,4,1,5009,1899,40,39,1
58,7,26480,9,0,3,1,4,0,5132,0,29,39,0
38,4,197467,15,2,12,0,4,1,0,0,40,39,0
30,4,224354,7,4,4,1,4,0,0,0,46,39,0
35,8,173581,9,0,2,4,2,0,0,0,33,39,0
39,6,221947,11,2,4,0,2,1,100023,0,51,39,1
47,4,443109,10,2,5,0,4,1,99991,0,47,39,1
24,4,247246,9,4,8,1,1,1,0,0,40,26,0
35,6,172840,11,5,3,4,4,0,0,0,40,39,0
19,3,133074,11,2,0,2,4,0,0,0,17,39,0
37,2,305955,11,6,3,4,4,0,-948,0,40,17,0
39,4,402354,9,2,6,0,4,1,0,0,43,39,1
39,3,327576,11,3,5,2,2,0,0,0,32,39,0
57,4,264151,14,4,1,0,0,0,0,0,38,39,0
45,0,407138,9,2,0,2,2,0,0,0,40,39,0
38,1,23208,13,3,3,1,1,1,0,0,32,30,0
51,5,147944,9,2,6,0,4,1,99981,0,40,39,1
59,7,179592,9,0,1,1,4,0,0,0,40,39,0
69,6,47614,3,2,6,0,2,1,0,0,73,39,0
32,0,28668,15,4,1,3,3,0,0,0,27,0,0
48,7,49829,15,2,4,0,4,1,99979,0,62,39,1
49,4,401512,10,2,5,0,4,1,100027,0,56,39,1
42,4,272994,13,2,3,0,4,1,100038,0,40,39,1
39,7,168451,15,5,1,1,2,0,0,0,40,39,0
24,4,135939,4,2,3,0,4,1,0,0,50,26,0
24,4,211325,5,2,3,0,4,1,0,0,51,39,0
41,4,315595,9,2,4,0,4,1,99996,0,50,39,1
62,0,160400,0,2,6,0,4,1,0,0,15,39,0
42,5,478755,10,0,4,1,4,0,100063,0,37,39,1
23,4,337631,9,4,8,3,4,1,0,0,40,39,0
23,4,266743,9,4,10,1,4,0,0,0,45,39,0
23,0,161140,11,2,0,2,4,1,0,0,40,39,0
44,4,278632,9,1,9,2,2,0,0,0,46,39,0
62,4,140191,14,4,10,3,3,0,0,441,51,39,1
42,6,218024,15,2,10,0,4,0,0,0,51,39,0
21,4,170281,15,4,12,3,2,1,0,0,10,39,0
38,2,322348,13,2,9,3,3,0,100032,0,60,6,1
26,4,145519,5,4,6,3,4,1,0,0,31,39,0
67,4,164158,12,2,4,0,4,1,4970,0,50,22,1
46,4,425568,5,1,3,4,4,0,0,0,38,39,0
19,5,169833,15,4,12,3,3,0,0,0,23,39,0
40,4,292023,14,2,3,0,2,1,99987,0,45,39,1
31,4,244022,9,2,4,0,4,0,100020,0,57,39,1
44,4,96369,10,2,4,0,4,1,100014,0,58,39,1
36,2,38987,9,0,5,1,4,0,100001,0,74,39,1
65,4,180767,9,2,5,0,4,1,0,0,48,39,1
65,6,281103,11,2,3,0,4,1,0,0,77,39,1
52,6,162369,10,2,10,0,4,1,0,0,32,39,0
30,3,179978,13,0,5,2,4,0,0,0,30,39,0
75,3,419293,10,2,10,0,3,0,100006,0,32,35,1
69,4,236098,10,2,3,0,4,1,100077,0,43,39,1
64,4,412264,14,2,7,0,4,1,100009,0,56,39,1
30,5,193778,4,6,0,1,3,0,4310,0,26,39,0
21,4,153169,11,4,5,3,4,1,0,0,17,39,0
24,4,160717,11,4,11,3,3,1,0,0,31,39,0
43,3,437816,4,1,11,2,2,0,0,0,42,39,0
34,4,129361,12,2,10,0,4,1,0,1876,40,0,1
51,5,251918,9,2,4,0,4,1,100081,0,46,25,1
24,4,256616,15,4,12,3,4,1,0,0,17,39,0
57,4,395501,14,2,7,0,3,1,100041,0,47,39,1
49,2,279293,12,2,10,0,4,1,4620,0,40,39,0
39,4,364706,9,2,6,0,4,1,99995,0,50,39,1
24,4,89376,3,0,1,2,4,0,0,0,29,39,0
50,5,162407,12,4,1,3,3,0,0,0,22,39,0
50,4,326156,0,0,7,4,1,0,0,0,40,36,0
70,6,112666,12,6,10,1,4,0,0,0,38,11,1
26,4,260635,10,4,4,0,4,1,14146,0,40,39,1
41,2,253380,9,1,11,4,2,0,0,0,45,39,0
44,4,198513,12,4,1,1,4,1,0,0,16,39,0
61,7,415079,11,0,2,4,4,0,0,0,30,39,0
58,4,101951,15,2,10,5,4,0,0,0,20,39,0
39,4,284387,12,2,7,0,4,1,100004,0,52,39,1
47,4,106046,10,1,10,4,4,0,4870,0,68,39,0
37,1,106586,15,2,3,0,4,1,0,0,51,22,0
33,2,367404,12,0,11,4,4,0,0,0,17,39,0
59,4,174264,11,2,4,0,4,1,100032,0,45,39,1
35,4,261551,9,2,4,2,4,1,0,1918,40,39,0
36,2,291296,12,2,14,0,4,1,0,0,48,39,1
67,6,208256,11,2,3,0,4,1,0,1538,40,39,1
46,4,194956,11,2,4,0,4,1,100010,0,44,39,1
40,4,139225,11,2,6,0,4,1,100000,0,40,39,1
31,6,48701,11,2,14,0,4,1,0,0,80,39,0
46,4,106297,15,4,12,0,3,1,0,448,44,3,0
68,5,304302,9,2,3,0,4,1,100038,0,40,11,1
50,2,280050,12,4,8,1,4,0,0,0,51,39,0
19,4,398626,11,4,4,3,4,1,100049,0,29,39,1
50,4,223185,11,2,3,0,4,1,100011,0,72,39,1
64,4,154890,9,2,10,0,4,1,100034,0,64,39,1
42,2,416705,9,0,10,2,2,0,0,0,47,39,0
34,4,169298,15,4,5,3,1,0,0,0,32,6,0
29,4,232842,8,0,2,4,3,0,0,0,40,33,0
46,4,205356,9,2,11,0,4,1,99981,0,42,39,1
45,7,384295,10,2,4,5,4,0,0,0,49,6,1
57,4,443897,13,0,11,1,4,1,0,0,68,39,0
42,1,323680,13,2,10,0,4,1,100069,0,50,39,1
50,1,98642,9,2,1,5,4,0,0,0,40,30,1
35,6,276516,11,2,3,0,4,1,100003,0,64,39,1
36,5,211315,11,2,8,0,4,0,100021,0,68,39,1
51,2,222199,9,2,4,0,4,1,100010,0,61,39,1
78,1,161303,15,6,10,1,4,0,0,0,2,39,0
54,6,95053,15,2,1,0,4,1,7427,0,71,5,1
41,4,116189,9,2,4,0,4,1,99990,0,49,39,1
21,4,362402,12,4,6,3,2,1,100010,0,38,39,1
54,5,288684,12,0,9,1,4,1,100058,0,40,39,1
40,5,199768,15,2,12,0,4,1,0,0,53,39,0
35,4,177846,15,2,14,0,4,1,99977,0,74,39,1
24,6,288742,13,2,3,0,4,1,0,0,40,39,0
39,1,100004,15,4,6,1,2,0,0,0,48,39,0
66,4,265441,11,1,11,0,4,1,99991,0,46,39,1
56,7,25676,9,1,4,1,3,0,99992,0,68,39,1
21,7,165889,15,4,0,1,4,1,0,1608,22,39,0
68,4,185173,10,2,10,0,4,1,100010,0,57,39,1
58,6,428363,11,2,3,0,4,1,4935,0,40,39,0
43,3,126079,10,0,4,4,4,0,0,0,55,39,0
33,0,96108,6,0,0,4,4,0,0,0,40,39,0
