age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
36,4,151067,11,2,3,0,4,1,0,0,28,39,1
35,4,250052,1,6,5,3,4,0,0,0,30,39,0
39,4,208254,9,2,12,0,4,1,4676,0,55,39,1
62,0,150877,5,2,0,0,4,1,0,0,40,39,0
27,6,49014,11,4,9,5,4,0,0,1644,30,39,0
37,4,439371,11,2,9,0,4,1,99993,0,40,39,1
57,4,172860,14,2,8,0,4,1,100081,0,57,39,1
38,5,103038,15,2,3,0,4,1,0,0,27,39,1
64,4,428374,14,2,10,0,4,1,100009,0,43,39,1
30,4,232548,1,3,7,3,2,0,0,0,40,39,0
30,4,40655,9,0,3,4,4,0,0,0,16,23,0
44,4,173552,9,2,4,0,4,1,99946,0,58,39,1
19,1,237627,1,4,8,3,4,0,0,0,29,39,0
43,4,187014,9,2,3,0,4,1,0,2272,30,39,0
50,6,350517,11,2,9,0,4,1,100039,0,40,39,1
57,4,194969,6,2,3,0,4,1,4725,0,59,27,1
35,4,345472,11,2,4,5,4,0,0,0,46,39,1
43,6,201595,11,2,3,0,1,1,4550,0,25,39,0
40,4,280135,9,2,10,0,4,0,100021,0,70,39,1
34,4,212487,9,2,12,0,4,1,100007,0,53,39,1
58,1,149902,8,0,7,4,0,0,0,0,40,27,0
40,5,111611,10,2,7,0,2,1,99963,0,51,28,1
42,4,188057,11,0,3,1,4,0,0,0,33,39,0
20,4,148707,5,4,3,0,4,1,0,0,30,39,0
25,0,340200,13,2,0,0,4,0,0,0,40,39,0
35,4,181341,14,2,4,0,4,1,100020,0,60,39,1
43,6,178556,3,2,3,5,4,0,0,0,23,39,0
77,4,134906,9,4,3,1,3,0,0,1494,46,39,0
43,6,184960,11,2,5,0,4,1,4772,0,16,39,0
58,4,108227,9,1,8,3,4,0,0,0,32,39,0
37,4,252684,11,2,12,0,4,1,0,0,50,39,1
37,4,242839,14,0,10,1,4,1,0,0,52,39,0
32,6,353797,11,2,3,0,4,1,0,1901,40,27,0
49,4,42203,11,0,10,1,4,0,0,0,54,39,0
35,4,200974,11,0,10,1,4,0,0,0,57,39,0
44,4,103322,9,2,4,0,4,1,0,0,45,39,1
39,1,127580,14,0,1,2,2,0,0,0,33,39,0
56,4,116388,12,2,10,0,4,1,100001,0,45,39,1
56,4,163335,15,2,8,0,4,1,0,0,32,39,1
39,2,51944,9,2,4,5,1,0,0,1621,42,39,0
39,4,184509,11,2,11,0,4,1,100016,0,47,39,1
32,4,166243,9,2,8,0,4,0,0,0,72,39,1
28,4,250765,13,2,6,0,4,1,100012,0,59,39,1
23,6,220881,1,4,5,3,4,0,0,0,27,39,0
58,7,256668,15,2,7,0,4,1,0,0,40,39,1
51,4,73413,8,4,3,1,4,1,0,0,48,39,0
20,4,158633,7,1,6,3,4,1,0,0,22,39,0
17,3,159173,7,2,6,3,4,0,0,0,32,39,0
23,5,146301,8,0,10,5,4,0,0,1213,33,39,1
31,4,212288,15,0,4,4,4,0,0,0,28,39,0
42,4,165299,11,3,3,1,4,1,0,0,48,39,0
37,2,341963,15,0,2,5,2,0,0,0,11,39,0
46,4,177827,9,2,10,0,4,1,100027,0,51,39,1
17,7,64658,15,4,1,3,4,1,0,0,30,39,0
31,4,171421,8,2,3,0,4,1,0,0,44,39,0
28,4,209026,15,4,2,4,2,0,0,0,12,39,0
38,6,42370,13,2,3,0,4,1,99976,0,44,39,1
52,4,157497,12,2,4,0,4,0,99897,0,50,39,1
42,0,228123,14,0,10,1,4,1,4939,0,60,39,1
42,1,171133,14,2,8,0,1,0,100010,0,62,30,1
43,4,155766,11,2,3,0,0,1,0,0,40,39,0
39,5,201230,12,2,4,0,4,1,100053,0,38,39,1
61,4,199014,9,2,7,0,4,1,4674,0,60,2,1
39,6,48765,11,2,7,0,1,1,99927,0,37,19,1
51,4,178364,1,2,6,0,4,1,0,0,36,39,0
41,4,338059,13,0,3,4,4,0,0,0,40,39,0
41,4,188003,9,3,3,0,4,1,4754,0,63,39,1
48,5,188360,11,2,5,0,4,1,99983,0,64,39,1
49,4,101822,9,2,4,0,4,1,99983,0,53,39,1
48,4,174624,9,0,7,4,2,0,5006,0,71,39,0
34,7,55927,15,4,10,1,4,0,0,0,65,39,1
24,4,111837,15,6,1,1,4,0,0,0,29,12,0
51,4,177082,9,2,10,0,1,0,4691,0,53,35,1
39,2,214639,11,0,11,3,2,0,0,0,40,39,0
35,4,74804,11,5,8,5,4,0,0,0,30,39,0
33,6,84937,14,2,10,0,4,1,99988,0,59,39,1
30,2,253527,7,4,1,3,2,0,0,0,40,23,0
32,4,335147,7,2,3,0,4,1,0,0,26,39,0
17,4,142697,1,4,8,3,4,0,0,0,30,39,0
30,4,527654,1,4,6,3,4,0,0,0,30,39,0
47,4,210640,9,4,10,1,4,0,1942,0,54,39,0
40,4,199190,11,1,4,1,1,0,0,0,42,39,0
52,2,123245,7,0,1,4,4,0,0,0,9,39,0
29,4,159195,7,4,6,1,4,1,99907,0,53,39,1
43,5,357784,10,2,7,0,4,1,0,0,47,28,0
31,4,46357,11,4,7,4,1,0,0,0,30,39,0
50,4,40856,11,0,7,1,4,1,0,0,72,39,0
73,4,128893,6,4,8,3,4,0,0,0,18,26,0
53,4,149987,15,2,4,0,4,1,0,0,40,39,1
30,4,271897,14,4,10,3,4,0,0,0,24,39,0
23,0,188526,8,4,0,1,4,1,0,0,40,39,0
51,2,42251,10,0,0,4,4,0,0,0,44,39,0
21,7,299434,4,0,3,1,4,0,0,0,40,26,0
20,4,114374,1,0,2,3,4,1,0,0,37,39,0
29,7,350322,15,2,7,0,4,1,0,1921,40,39,1
42,2,298335,14,2,2,0,4,1,0,0,40,39,1
31,2,44530,12,0,10,3,4,0,0,0,35,28,0
32,4,187718,11,3,5,0,4,1,99940,0,61,39,1
51,4,163732,11,2,8,2,4,0,0,0,16,39,0
32,5,56770,11,2,14,0,4,1,100035,0,65,39,1
53,4,163846,11,4,3,5,4,0,0,0,34,39,1
39,4,112956,11,4,3,1,1,0,0,1638,51,39,0
34,7,85916,14,2,10,0,1,0,0,0,46,27,0
19,4,182710,11,2,3,0,4,1,0,0,26,39,0
65,4,106530,1,2,3,3,4,1,0,0,9,39,0
27,2,47266,11,2,6,3,4,1,0,0,40,39,0
45,5,336267,9,2,10,0,4,0,4999,0,40,39,0
51,4,119284,11,3,8,0,4,0,99976,0,48,39,1
41,4,180276,11,0,3,1,4,0,0,0,37,25,0
33,4,43169,11,2,5,0,4,1,0,0,50,39,0
24,2,56299,11,4,8,5,4,0,0,0,38,39,0
42,5,58159,10,0,3,3,4,0,99973,0,43,22,1
23,2,126240,11,4,1,2,2,1,0,0,40,39,0
40,1,177194,7,0,1,4,2,0,0,0,40,39,0
31,4,201590,15,6,3,0,4,1,4873,0,31,39,0
45,5,331152,14,2,10,0,4,1,99997,0,44,39,1
31,7,60684,7,2,10,0,4,1,0,0,40,39,1
50,6,306177,13,2,5,0,4,1,100012,0,44,39,1
48,0,99303,14,0,0,1,4,0,0,0,51,39,1
47,5,171490,11,2,4,0,3,0,0,0,29,35,0
52,4,192370,11,0,3,0,4,1,0,0,29,39,0
31,4,240163,15,2,8,0,4,1,0,0,50,39,0
56,2,159214,10,4,11,3,4,1,0,0,53,39,0
57,4,211065,14,0,4,5,4,0,0,0,49,39,1
38,6,347826,15,2,0,0,4,0,0,1921,40,39,1
40,7,226042,8,5,10,1,2,0,0,0,22,39,0
45,6,169563,9,4,7,1,1,0,9388,0,49,39,0
38,2,38444,11,0,8,3,2,0,0,0,44,39,0
17,4,194979,15,4,6,3,4,1,4887,0,29,39,1
24,7,219292,9,0,1,3,2,0,0,0,40,35,0
51,4,315152,9,2,10,0,4,1,99989,0,62,39,1
51,4,169099,15,2,7,0,4,1,0,0,48,39,1
40,4,104478,3,0,7,4,1,0,0,0,37,17,0
64,4,194185,14,2,10,0,4,0,100004,0,55,39,1
57,5,156517,14,2,10,5,1,0,0,0,33,32,0
36,4,43431,11,0,3,3,4,0,0,0,48,39,0
31,4,250828,15,2,12,0,4,1,0,0,60,39,1
20,4,109257,1,4,12,3,4,0,0,0,30,39,0
39,5,162924,10,2,7,0,3,0,99976,0,34,9,1
31,5,120756,2,4,1,4,2,0,0,0,40,39,0
35,7,297520,14,4,1,3,4,0,0,0,23,39,0
26,4,178554,11,2,3,0,4,1,99984,0,60,17,1
59,4,89908,9,0,4,3,3,0,0,0,23,33,0
47,2,50930,10,2,10,0,4,1,5024,0,40,39,1
35,7,335507,15,2,8,5,4,0,0,0,36,39,0
18,2,218608,0,2,8,3,4,1,0,0,19,39,0
40,5,103020,10,2,5,0,4,1,0,0,47,39,1
33,5,161775,14,1,2,4,2,0,0,0,50,39,0
48,4,177741,9,2,4,0,4,1,99981,0,66,39,1
52,6,189562,11,2,3,0,4,1,99971,0,40,39,1
49,2,27732,10,2,8,5,4,0,0,0,29,39,0
51,4,97583,9,2,3,0,4,1,99972,0,46,39,1
36,4,196245,1,4,8,4,4,0,0,0,31,39,0
30,4,124892,12,2,10,1,4,0,100002,0,60,39,1
24,4,176512,11,4,6,1,0,1,0,0,22,39,0
43,2,193209,8,2,10,5,4,0,0,0,40,39,1
49,2,186876,9,0,10,1,4,1,3420,0,19,39,0
52,4,168693,11,2,3,0,4,1,99987,0,65,22,1
34,3,187782,13,2,6,5,4,0,0,0,27,39,0
36,5,382743,9,2,9,0,4,1,0,0,76,39,0
54,4,161815,9,2,3,0,1,1,99966,0,40,35,1
33,2,48894,12,4,6,1,4,1,0,1326,40,10,0
48,4,104952,12,2,10,0,4,1,100026,0,53,39,1
54,0,139865,9,2,10,0,4,1,0,0,40,0,1
50,5,115019,1,0,1,3,0,1,0,0,35,28,0
31,0,114627,13,2,7,4,2,0,0,0,27,39,0
43,4,177740,11,2,3,0,4,1,0,0,27,39,0
20,1,139947,4,4,0,3,4,1,0,0,29,39,0
45,5,191598,9,2,9,0,4,1,4969,0,48,39,1
46,4,75916,15,3,1,3,4,0,0,0,22,39,0
44,4,183178,10,1,8,3,4,0,0,0,59,39,0
30,4,215684,9,4,4,3,4,0,0,0,49,39,1
26,6,40908,11,2,1,5,1,0,0,0,40,39,0
49,4,41697,15,6,8,3,4,0,0,0,29,39,0
48,4,181573,7,0,4,4,4,0,0,0,18,39,0
44,5,203408,9,2,5,0,4,1,100020,0,40,10,1
18,1,412674,4,4,0,3,4,1,0,0,40,39,0
52,4,197138,11,4,3,5,4,0,4504,0,16,39,0
32,2,288715,1,0,9,4,2,0,0,0,30,39,0
47,6,184292,11,2,3,0,4,1,0,0,53,39,0
34,4,231580,0,0,8,4,0,0,0,0,12,39,0
30,4,140578,15,2,3,0,4,1,0,0,46,39,0
30,4,43298,10,2,4,0,4,1,99998,0,46,39,1
40,4,178679,11,2,7,0,4,1,99981,0,50,39,1
39,2,108620,9,2,8,5,4,0,4808,0,36,39,1
72,6,94601,11,2,3,0,4,1,0,0,40,39,1
19,4,48859,1,4,8,3,4,0,0,0,38,39,0
52,4,79005,6,0,1,4,4,0,0,0,11,39,0
56,4,83461,11,2,3,0,1,1,99958,0,55,35,1
51,8,184414,4,2,3,0,4,1,99976,0,60,27,1
19,4,413165,7,0,8,4,4,0,0,0,6,39,0
50,4,139299,14,2,3,0,2,1,0,0,20,39,0
32,4,233177,15,2,7,0,4,1,4903,0,60,39,1
53,4,163478,8,5,3,0,1,1,0,0,54,17,1
30,4,464171,14,0,10,4,4,0,100200,0,48,39,0
61,2,259934,9,2,10,5,4,0,0,1786,40,39,1
43,5,365019,13,0,1,3,4,0,0,0,12,39,0
33,7,120368,9,2,10,0,4,1,0,0,34,39,1
36,4,464520,2,4,1,4,0,1,0,0,40,39,0
45,4,216956,11,2,3,0,4,1,4810,0,60,39,1
23,5,137063,1,0,9,3,4,0,0,0,23,39,0
43,7,52748,14,0,10,1,4,1,0,0,40,39,1
35,7,412254,14,4,4,4,4,0,0,0,42,39,0
69,5,225357,14,2,9,0,4,1,100008,0,40,39,1
36,5,185542,12,2,11,0,4,1,99967,0,61,39,1
32,7,232919,10,3,8,0,4,0,99988,0,40,28,1
45,2,194000,3,4,4,5,4,0,0,0,36,22,0
41,0,196765,14,0,0,1,2,0,0,0,18,39,0
52,4,95402,11,2,3,0,4,1,0,0,24,39,1
31,6,61143,11,2,10,0,4,1,0,0,49,39,1
45,6,180392,1,4,12,3,4,1,0,0,22,25,0
41,6,155301,11,4,5,1,4,0,1393,0,29,39,0
38,4,113905,14,2,10,5,3,0,0,0,18,39,1
41,4,47259,15,2,3,5,4,0,11148,0,19,39,0
56,4,131739,3,4,1,3,4,0,0,0,16,39,0
43,2,179725,14,2,10,5,4,0,0,0,25,39,1
30,4,224073,11,4,7,5,4,0,0,0,37,25,0
30,4,185532,11,2,7,5,1,0,0,0,51,12,0
42,5,169334,9,2,6,5,4,0,99957,0,42,39,1
49,5,66384,8,2,3,0,4,1,99957,0,54,39,1
50,6,37278,11,2,3,0,4,1,0,0,52,39,1
40,5,340827,10,2,9,0,4,1,100013,1920,48,39,1
58,4,333138,11,2,1,5,4,0,0,0,40,30,0
57,0,188630,11,4,0,3,4,0,0,0,47,39,0
31,4,275318,9,2,4,5,2,0,0,0,40,39,0
20,6,147623,1,4,6,1,4,0,0,0,29,39,0
20,4,344282,1,4,7,3,4,0,0,0,27,39,0
37,4,156065,7,0,2,1,4,0,0,0,48,39,0
30,4,226488,14,1,4,3,4,0,100047,0,28,39,1
48,5,350585,10,2,10,0,3,1,99942,0,38,32,1
39,5,191016,9,2,10,0,4,1,99964,0,50,27,1
50,4,101265,11,4,3,1,4,1,0,0,46,39,0
26,3,240396,9,4,7,3,4,0,0,0,32,39,0
47,5,184737,11,2,7,0,4,1,99995,0,46,39,1
60,6,129854,11,4,3,0,4,1,0,0,58,39,1
32,4,253809,15,3,12,1,4,0,0,0,15,39,0
68,4,100144,11,2,4,0,4,1,0,0,40,39,0
24,4,227288,15,4,2,3,2,1,0,0,40,39,0
53,4,112454,15,0,3,1,3,1,0,0,40,0,0
34,4,202816,15,0,8,4,4,0,0,0,31,39,0
46,4,37434,11,0,1,1,4,0,5693,0,40,39,0
41,4,181077,3,2,3,5,4,0,3889,0,40,39,0
31,6,45395,10,4,7,3,4,0,0,0,65,31,0
20,2,358911,1,2,8,3,4,0,0,0,14,39,0
54,6,207930,11,2,3,0,4,1,4552,0,52,39,1
50,5,193487,11,2,4,5,4,0,0,0,42,39,1
39,4,204913,3,2,3,0,4,1,4849,0,52,22,0
41,6,48886,14,2,10,0,4,1,0,0,53,39,1
18,6,42966,11,4,6,3,4,0,0,0,25,39,0
41,5,188077,13,2,9,0,3,1,99970,0,43,39,1
29,4,215273,15,2,3,0,4,1,0,0,45,15,0
50,4,89648,11,2,3,0,4,0,0,0,43,39,0
19,0,405805,1,2,0,0,4,1,0,0,40,39,0
39,6,113838,11,2,7,5,4,0,0,0,46,12,1
20,6,211517,1,2,12,0,4,1,0,0,40,39,0
31,4,150535,8,2,8,5,4,0,0,0,33,39,0
38,2,231190,7,2,8,0,4,1,0,0,40,39,0
36,0,111746,1,4,8,3,4,0,0,0,32,39,0
51,3,395249,9,6,1,1,4,0,4649,0,20,12,0
35,4,227605,11,3,3,0,4,1,0,0,40,39,0
47,5,105652,11,3,3,0,4,0,0,0,39,39,0
43,4,328537,9,2,3,0,4,1,99996,0,43,17,1
33,2,176311,7,4,2,3,2,0,0,1087,47,39,0
23,4,227861,1,5,12,3,4,0,0,0,40,39,0
37,0,272206,9,2,0,5,2,0,0,0,40,30,0
39,6,42804,11,2,2,0,4,1,0,0,40,39,0
55,4,218636,14,1,6,1,3,0,99970,0,50,39,0
38,4,178411,11,2,8,4,1,0,4841,0,32,35,0
30,3,169309,8,5,4,1,4,0,0,0,30,39,0
31,7,191877,9,4,10,1,4,1,0,0,60,39,0
74,6,214408,11,3,3,0,2,1,0,0,40,29,0
24,6,159462,9,4,10,1,4,1,0,0,40,39,0
54,4,85492,9,2,10,0,4,1,99980,0,76,39,1
42,6,214086,11,2,12,0,4,1,7487,0,40,39,1
19,4,218260,11,2,7,5,4,0,0,0,40,39,0
54,6,205211,11,4,3,1,1,0,0,0,40,27,1
23,4,69530,7,4,12,1,4,1,0,0,23,39,0
32,4,135708,11,0,8,2,4,0,4878,0,37,39,0
37,4,118021,12,0,4,1,4,0,0,0,28,39,0
40,6,215552,10,2,5,0,4,1,0,0,40,39,0
38,4,46470,11,3,3,1,4,1,0,0,49,39,0
44,4,220234,9,0,1,3,4,0,0,0,40,32,0
41,4,47624,15,2,3,0,4,1,0,1920,40,39,1
23,4,179928,11,2,12,0,4,1,0,0,40,39,1
41,5,238400,9,2,7,0,4,0,100027,0,40,35,1
51,6,171232,1,2,9,2,4,0,4956,0,6,39,1
57,4,102978,15,4,7,1,4,1,4442,0,49,41,0
44,4,174973,13,3,3,4,4,1,0,0,40,28,0
36,5,212111,10,2,10,0,4,1,100009,0,49,27,1
31,4,120215,1,0,9,1,4,0,0,0,13,39,0
35,4,166170,14,2,4,0,4,1,100018,0,51,39,1
41,1,223620,11,0,0,3,4,0,0,0,30,39,0
40,4,187486,15,2,8,3,2,0,8008,0,60,39,1
53,6,260281,12,2,10,0,4,1,100019,0,59,39,1
40,4,184243,11,2,3,0,4,1,5310,0,37,39,1
19,4,105272,15,4,1,1,4,0,0,0,22,39,0
38,5,40782,11,2,8,0,4,0,99958,0,36,39,1
31,4,138110,11,4,8,4,2,0,0,0,14,39,0
20,2,101018,4,4,1,3,4,0,0,0,40,0,0
40,1,199439,9,0,10,1,2,0,0,0,40,35,0
18,8,239893,1,2,7,0,4,1,0,0,40,39,0
38,4,60012,14,2,8,5,4,0,0,0,49,39,0
44,2,50049,13,0,10,4,4,0,0,1909,36,39,0
61,4,179430,11,2,3,5,1,0,0,0,40,27,0
36,4,182926,9,0,11,1,4,0,0,0,57,39,0
47,4,134764,11,2,8,5,4,0,4836,0,10,39,1
66,0,171362,14,1,0,1,4,0,4614,0,40,39,0
44,5,190751,10,0,4,2,4,0,4694,0,36,39,0
39,5,193296,10,2,7,0,4,1,0,0,56,39,1
32,7,349445,7,2,10,0,4,1,0,0,40,39,1
54,5,184550,12,2,3,0,4,1,99968,0,65,39,1
40,4,43560,14,1,3,0,3,1,99966,0,54,39,1
51,4,146669,11,2,9,0,4,1,99981,0,46,39,0
30,0,199985,3,4,0,1,4,0,0,0,40,39,0
39,2,39175,11,4,1,2,2,0,0,0,50,39,0
25,4,270816,11,6,12,3,4,0,0,0,27,39,0
39,5,171155,9,2,4,0,3,1,99996,0,69,35,1
30,4,468932,15,4,3,3,2,0,0,0,19,39,0
44,2,267945,9,2,10,0,4,0,0,0,40,39,1
23,4,195389,1,4,12,3,2,0,0,0,34,39,0
33,4,345381,7,0,9,4,4,0,0,0,36,39,0
42,2,338016,13,2,10,1,4,0,0,471,60,39,1
30,3,125247,3,4,6,5,4,0,0,0,24,39,0
51,5,40551,7,2,8,2,4,0,4766,0,40,28,0
34,4,173321,11,2,4,0,4,1,0,0,40,39,0
20,4,187873,15,4,3,1,1,1,0,0,30,39,0
42,4,261518,15,2,4,0,1,1,99983,0,62,39,1
36,0,170819,1,2,12,0,4,1,0,0,40,39,0
50,4,184246,15,2,12,0,4,1,100009,0,60,39,1
51,3,49442,10,0,2,2,2,0,0,0,39,39,0
66,4,20067,1,6,10,3,4,0,0,1529,35,39,0
59,7,152608,14,4,10,3,4,0,0,0,32,39,0
36,8,198308,11,2,5,0,4,1,4654,0,40,39,0
57,4,349759,10,2,9,0,4,0,99995,0,43,39,1
46,4,180459,9,4,4,1,4,1,13523,0,51,39,1
34,5,205413,14,2,9,0,2,1,99907,0,60,27,1
32,4,121673,14,1,9,4,4,0,100000,0,57,39,1
58,4,115820,9,4,1,3,1,1,0,0,21,32,0
24,4,227235,15,4,14,3,2,1,0,0,40,39,0
25,4,378418,15,4,6,3,3,1,0,0,40,39,0
35,4,105428,3,2,7,0,4,1,0,0,40,39,0
19,2,133641,7,1,1,3,4,0,0,2633,11,39,0
38,2,189393,11,2,3,5,2,0,5141,0,40,39,0
48,2,221634,14,4,10,0,4,0,100055,0,56,39,1
38,4,332616,14,2,10,0,4,1,0,0,59,29,0
41,6,192248,11,4,8,1,1,0,0,0,28,39,0
22,2,40048,1,4,12,3,4,0,0,0,52,39,0
46,3,215891,1,1,7,3,4,0,0,0,31,39,0
40,4,188358,8,2,8,0,4,1,0,0,19,39,0
32,4,198421,9,2,3,2,2,0,99987,0,43,39,0
40,4,108880,11,0,8,4,4,0,0,0,40,39,0
41,0,176088,9,2,4,0,4,1,0,0,40,5,1
41,4,160448,11,0,8,4,4,0,0,0,20,39,0
39,5,37239,13,0,3,5,4,0,0,0,31,39,0
36,4,208206,7,2,8,2,4,0,0,0,10,39,0
29,7,179304,9,2,4,0,3,1,99932,0,56,39,1
30,4,355444,15,4,12,3,4,1,0,0,27,39,0
57,4,182784,11,2,3,0,4,1,0,0,101,39,1
27,5,167187,9,2,10,0,4,1,99963,0,19,39,1
39,4,210500,9,2,3,0,4,1,99974,0,57,27,1
36,4,45015,11,4,1,1,1,0,0,0,40,35,0
42,5,160233,14,2,10,0,4,1,100036,0,46,39,1
19,4,391212,4,0,3,3,4,1,0,0,19,26,0
19,4,445886,15,4,6,3,4,0,0,0,40,39,0
19,4,100449,11,2,8,0,4,1,0,0,27,39,0
44,5,192606,11,2,10,0,4,1,6194,1924,40,23,1
36,4,224778,9,4,7,1,4,0,0,0,28,27,0
39,4,193903,15,2,3,0,4,1,4713,0,54,39,0
30,4,167039,7,2,7,0,4,0,99928,0,45,32,1
46,5,183320,9,2,7,0,4,1,99996,0,40,39,1
50,5,328738,13,2,10,0,2,0,100017,0,45,39,1
33,4,338310,13,1,8,3,4,0,0,0,32,39,0
44,5,78768,11,2,3,0,4,1,100033,0,73,39,1
40,4,191965,15,0,3,1,4,0,4627,0,40,39,1
42,4,178638,11,2,3,0,4,1,4547,0,37,39,1
48,6,174876,11,0,4,4,4,0,100045,0,27,39,0
41,6,104613,2,4,3,1,1,0,0,0,31,39,0
67,4,82323,14,2,4,0,4,1,100030,0,40,39,1
41,5,126618,11,2,3,0,4,1,0,0,46,39,1
65,4,65168,14,2,10,5,4,0,0,1502,36,39,1
41,4,195290,9,2,3,0,4,1,0,1921,40,2,1
43,5,256305,14,2,10,0,4,1,100033,0,47,2,1
41,4,358475,7,2,12,0,4,1,0,0,54,39,1
52,2,188388,11,2,10,0,4,0,3242,0,40,39,1
19,7,89564,1,4,7,3,2,0,0,0,10,39,0
60,4,191177,15,2,7,0,4,1,99990,0,40,15,1
35,4,455988,9,4,14,3,3,1,0,0,22,39,0
46,2,172514,14,1,10,2,4,0,0,0,50,37,0
36,3,350902,14,0,9,3,4,0,5279,0,60,39,1
44,4,268449,9,2,10,0,4,1,4866,0,59,39,1
45,0,186825,15,4,0,1,4,0,0,0,29,39,0
44,4,106696,9,0,4,1,4,0,18122,0,41,39,1
50,0,193575,9,2,4,0,3,1,0,0,31,39,1
31,5,162405,10,4,10,3,4,0,0,0,19,39,0
50,2,38556,7,0,4,3,4,0,0,1351,17,39,0
31,4,177817,9,0,9,4,2,0,0,0,36,34,0
26,4,154415,11,4,3,1,4,1,0,0,61,39,0
19,6,371643,15,4,0,3,4,0,0,0,20,39,0
31,7,203798,8,4,0,1,4,1,0,0,40,39,0
51,4,126686,13,1,3,0,4,1,99997,0,43,39,1
30,4,43936,11,0,1,4,2,0,0,0,40,39,0
45,5,179585,13,2,4,0,4,1,4634,0,53,39,1
25,7,260554,15,4,0,1,4,0,0,1637,40,39,0
54,5,56003,14,2,10,0,4,1,100034,0,49,39,1
19,4,234900,15,4,6,3,4,1,0,0,40,39,0
43,4,187977,0,2,3,0,4,1,-1992,0,61,39,0
46,4,352834,2,0,3,4,1,0,0,0,58,28,0
45,4,84808,15,2,3,0,4,1,100015,0,51,39,1
30,4,154932,8,4,1,2,4,0,4881,0,28,39,0
40,2,190917,7,2,10,0,4,1,0,1921,50,39,0
25,2,262702,7,0,2,1,2,0,0,0,52,39,0
38,5,447690,14,2,10,0,4,1,100073,0,52,39,1
19,6,221290,1,4,7,1,4,1,0,0,40,39,0
44,6,144327,11,2,7,5,4,0,0,0,40,39,1
37,6,58878,15,2,7,0,4,1,0,0,50,39,1
43,5,229898,7,2,9,0,4,1,100028,0,60,39,1
50,2,103068,11,2,8,0,4,1,2969,0,40,39,0
52,4,41812,11,0,8,2,4,0,0,0,47,39,0
35,5,95254,9,2,4,0,4,1,100033,0,47,39,1
45,4,214788,9,2,6,0,4,1,100014,0,40,39,1
50,2,180090,9,2,11,0,4,1,3939,0,60,39,1
49,0,121534,9,2,12,3,4,1,0,0,35,39,1
29,4,145309,7,2,6,0,4,1,99931,0,30,39,1
40,6,223650,11,2,3,0,4,1,99992,0,64,39,1
55,3,169268,10,0,7,0,4,0,0,0,73,39,0
38,6,106752,11,2,4,0,4,1,0,0,62,39,1
36,2,217425,13,0,11,3,4,0,0,0,44,25,0
89,5,216522,13,2,9,0,4,1,100037,0,67,39,1
41,4,177150,11,4,3,1,1,1,0,0,40,2,0
24,4,117150,11,4,1,3,4,0,0,0,34,39,0
29,4,222372,7,2,6,0,4,1,99973,0,68,39,1
38,3,116131,14,1,5,2,3,0,0,0,24,32,0
38,4,177815,10,2,7,0,4,1,99965,0,40,39,1
45,1,171463,14,2,9,0,4,1,99984,0,59,39,1
36,4,213942,11,2,3,0,4,1,99969,0,56,39,1
19,0,225492,15,4,14,3,4,1,0,0,22,39,0
56,4,170867,9,0,10,1,3,0,0,0,25,39,0
49,5,120305,13,2,10,0,4,1,100026,0,71,28,1
44,6,35608,13,2,3,0,4,1,99947,0,42,31,0
57,3,116363,4,6,1,4,1,0,0,0,36,0,0
20,4,139423,1,0,12,4,4,0,0,0,25,39,0
36,4,194185,8,2,10,0,4,1,99964,0,54,39,1
50,2,112969,3,2,3,0,4,1,0,0,40,39,1
49,4,139254,11,2,3,0,4,1,4879,0,49,39,0
45,6,194029,7,2,10,1,4,0,0,0,19,39,0
27,3,501180,13,4,7,3,4,0,0,0,42,39,0
39,5,141351,14,2,10,0,4,1,100039,0,65,12,1
45,4,342137,14,2,10,3,4,0,14659,0,33,39,1
28,4,175189,12,2,10,0,4,0,99857,0,61,39,1
40,4,212903,7,0,11,4,4,0,4937,0,40,39,0
33,5,111638,9,4,10,3,4,0,99980,0,36,39,1
43,2,365565,13,0,7,4,3,0,0,0,40,39,1
41,5,195514,8,2,11,0,4,1,4780,0,40,39,1
37,6,190391,11,2,12,0,4,1,4834,0,54,39,1
56,0,126880,10,4,10,1,4,1,0,1487,40,39,1
37,6,216914,9,2,9,0,4,1,0,0,40,29,1
28,7,240494,7,5,10,3,2,1,0,0,20,39,0
39,4,452450,11,2,4,0,4,1,0,0,53,39,1
20,4,350934,14,2,10,0,4,1,0,0,21,39,1
66,4,112311,4,2,3,2,4,1,0,0,40,0,0
31,8,132176,14,2,7,2,4,0,0,0,13,39,0
32,4,50386,12,0,10,1,1,0,0,0,33,12,1
22,4,160154,9,4,9,3,4,0,0,0,25,39,0
37,4,209331,14,2,7,0,4,1,0,0,40,39,0
50,4,186301,15,2,8,0,4,1,4972,0,47,39,1
34,6,210908,11,2,4,0,4,1,4567,0,40,39,1
42,2,41882,7,0,1,4,4,0,0,0,40,39,0
51,4,111298,10,0,10,0,4,1,4447,0,33,39,0
19,4,523401,15,2,1,0,4,1,0,0,40,26,0
37,5,370133,13,2,9,0,4,1,100004,0,60,39,1
35,4,113914,1,6,1,3,4,0,0,0,40,39,0
43,5,157972,9,2,8,0,1,1,0,0,40,35,0
25,4,174045,11,4,7,3,4,0,0,0,32,39,0
38,6,42093,11,2,3,0,4,1,0,0,40,39,1
