AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
2,0,0,2,0,2,7332.0,1,1,1,1,0,13,0,1,1,0,0
3,0,0,3,2,2,8527.0,1,1,1,1,2,21,0,6,0,3,0
2,0,0,1,2,0,1502.0,1,1,0,1,0,10,0,1,0,0,0
1,1,0,1,2,2,5350.0,1,0,1,0,0,10,0,0,1,4,0
1,0,0,1,2,0,2837.0,1,1,0,0,2,8,0,1,0,1,0
2,1,0,1,2,2,7828.0,1,1,1,0,0,11,0,1,1,0,0
1,1,0,1,0,0,2034.0,1,1,0,1,0,11,0,1,0,5,0
0,0,0,0,1,1,2923.0,0,1,1,0,0,21,0,0,0,0,0
0,1,1,0,2,3,799.0,1,0,0,0,0,10,0,0,0,0,0
1,1,0,1,2,1,1162.0,1,1,0,1,0,11,0,2,0,4,0
3,1,1,3,2,2,4536.0,1,1,1,1,2,6,0,15,0,3,0
1,0,0,1,2,2,7353.0,1,0,1,0,0,14,1,0,0,0,0
0,0,0,0,0,3,9018.0,1,1,0,1,0,7,0,0,0,0,0
2,1,1,2,0,2,7190.0,1,1,0,1,0,10,0,0,0,4,0
1,1,0,1,2,2,5785.0,1,1,0,1,0,12,0,1,0,2,0
3,1,0,2,0,0,8114.0,1,1,1,1,0,11,0,3,0,0,0
1,0,0,1,0,3,9018.0,1,1,1,1,0,8,0,0,0,3,0
1,1,0,1,2,2,5418.0,1,1,1,1,0,8,0,2,0,1,0
3,0,0,1,0,2,7893.0,1,1,1,1,0,7,0,0,0,0,0
1,1,1,1,0,3,5347.0,1,1,0,0,0,10,0,1,0,0,0
2,0,0,2,1,0,6074.0,1,0,1,1,0,21,0,3,0,1,0
3,1,0,3,0,2,8863.0,1,1,1,1,2,6,1,10,2,4,0
2,0,0,1,2,2,6375.0,1,1,0,1,0,9,0,2,0,1,0
3,0,1,3,2,2,8936.0,1,1,1,1,0,10,0,4,0,4,0
1,1,0,1,0,2,8245.0,1,0,1,1,0,21,0,3,0,1,0
2,0,0,2,2,2,2473.0,1,0,0,0,0,13,1,2,2,2,0
3,0,0,2,2,2,6504.0,1,1,1,1,0,9,0,0,0,0,0
2,0,0,2,0,2,5240.0,0,1,0,1,0,11,0,1,0,2,0
2,1,1,2,0,2,9018.0,1,0,1,1,0,21,0,2,1,2,0
2,0,0,1,2,0,4145.0,1,1,1,1,0,8,0,0,0,1,0
3,0,1,0,2,2,8725.0,1,1,1,1,0,8,0,0,0,0,0
3,0,0,3,2,2,9018.0,0,0,1,1,2,4,0,10,0,4,0
1,1,0,1,2,2,2306.0,0,1,1,1,0,4,0,2,0,3,0
1,0,0,1,2,2,6164.0,1,0,1,1,0,5,0,3,0,1,0
2,1,0,2,2,2,5493.0,1,1,1,1,2,8,0,3,1,0,0
3,0,1,0,1,0,2852.0,1,1,1,0,0,6,0,0,0,0,0
2,0,0,2,2,2,8800.0,1,0,1,1,0,9,0,2,0,1,0
2,0,0,0,2,0,5733.0,1,1,1,1,0,6,0,0,0,0,0
3,0,0,2,0,2,8512.0,1,0,1,0,0,11,0,2,0,0,0
2,0,0,1,2,2,8251.0,1,1,0,0,0,13,0,1,0,0,0
3,0,0,2,1,2,5004.0,1,0,1,1,2,4,0,3,0,0,0
2,0,0,2,0,2,4033.0,1,1,1,1,2,21,0,4,1,1,0
3,1,0,1,2,2,3620.0,1,0,1,1,2,4,0,3,1,0,0
1,0,0,1,0,3,6948.0,1,1,0,1,0,11,0,1,0,0,0
2,0,0,0,0,0,6518.0,1,1,0,0,0,14,0,0,0,0,0
2,0,0,2,1,3,2636.0,1,1,1,1,2,21,0,3,1,2,0
0,1,0,0,0,1,126.0,1,1,0,0,2,9,0,0,0,0,0
2,0,0,2,0,2,8292.0,1,1,1,1,0,9,0,3,0,2,0
2,1,0,2,0,2,6937.0,1,0,0,0,0,11,0,2,0,0,0
3,0,0,3,0,2,4677.0,1,1,1,1,0,10,0,3,0,0,0
1,1,0,0,0,2,6723.0,1,1,0,1,0,11,0,0,0,0,0
2,1,1,2,0,3,4266.0,1,1,1,1,3,21,0,3,0,1,0
1,0,0,1,2,0,1525.0,1,1,1,1,0,10,0,3,0,1,0
0,1,0,0,0,1,1882.0,0,1,0,0,0,17,0,0,0,0,0
2,1,0,2,1,1,9.0,0,1,0,1,0,15,0,1,1,0,0
2,0,0,2,0,2,7662.0,1,0,1,1,0,10,0,1,0,0,0
2,0,0,1,2,2,6056.0,1,1,0,0,0,12,0,1,0,1,0
3,1,0,3,0,2,8755.0,0,1,0,1,2,10,0,6,2,1,0
1,0,0,1,2,2,8592.0,0,1,0,0,2,14,0,0,0,0,0
1,0,0,0,2,2,6819.0,1,0,0,1,0,11,0,0,0,0,0
3,0,0,1,2,2,5085.0,1,1,1,1,0,5,0,2,0,0,0
1,1,0,1,1,0,6168.0,1,1,0,0,0,9,0,0,0,0,0
1,1,0,1,0,2,7936.0,1,1,0,1,0,10,0,0,0,0,0
1,0,0,1,2,3,4341.0,0,1,0,0,0,21,0,1,0,2,0
1,1,0,1,2,1,52.0,1,0,0,0,0,9,0,3,0,3,0
1,0,0,0,1,3,5919.0,1,1,0,1,0,9,0,0,0,0,0
2,0,0,2,0,0,965.0,1,1,1,1,2,11,0,0,0,1,0
3,1,0,3,0,2,8177.0,1,0,0,1,0,11,0,4,0,6,0
3,0,0,2,2,2,6729.0,1,1,0,1,0,8,0,2,0,0,0
3,1,0,2,0,2,7598.0,1,0,1,1,0,21,0,1,0,4,0
1,0,0,1,0,2,7282.0,1,1,0,1,0,11,0,2,0,0,0
2,1,0,2,2,2,6492.0,1,0,1,0,2,9,0,4,2,3,0
3,0,0,3,0,2,3808.0,1,1,1,1,0,9,0,3,0,3,0
2,1,0,2,2,2,4012.0,1,1,1,1,0,5,0,3,0,4,0
0,0,0,0,1,1,457.0,1,1,0,0,0,13,0,0,0,0,0
2,1,0,2,2,2,3300.0,1,1,1,0,0,9,0,3,1,5,0
0,1,0,0,2,3,9018.0,1,0,0,1,0,11,0,0,0,0,0
0,0,0,0,0,1,705.0,0,1,0,0,0,10,0,0,0,0,0
1,1,0,1,0,3,2177.0,0,1,1,1,0,12,0,3,0,0,0
3,1,0,2,0,2,9018.0,1,0,1,1,0,11,0,6,0,4,0
2,0,0,2,0,2,9018.0,1,0,1,1,0,8,1,1,0,2,0
3,0,0,2,2,0,9018.0,1,1,1,1,0,6,1,4,0,3,0
1,0,0,1,2,2,7116.0,1,1,1,1,0,11,1,1,0,3,0
3,1,0,3,2,2,4405.0,1,1,1,1,2,8,0,4,1,5,0
0,1,0,0,0,3,2337.0,1,1,1,1,2,7,0,0,0,0,0
1,0,1,1,0,2,7062.0,1,1,0,0,2,8,0,1,0,1,0
1,1,0,1,2,2,6138.0,1,0,1,1,0,12,0,1,0,2,0
3,1,0,3,0,2,7744.0,0,1,0,1,0,9,0,6,0,4,0
3,1,0,3,2,2,7221.0,1,1,1,1,0,6,1,4,0,8,0
3,0,0,1,0,2,8129.0,1,0,0,1,0,14,0,0,0,0,0
2,1,0,2,0,2,5836.0,1,1,1,1,2,21,0,17,2,0,0
2,1,0,0,2,2,5270.0,1,0,1,0,0,12,0,0,0,0,0
2,1,0,2,2,2,4795.0,1,0,0,1,0,9,0,5,1,3,0
2,0,0,2,2,2,9018.0,1,0,1,1,0,10,1,1,0,0,0
2,0,0,2,0,3,4444.0,1,1,0,0,2,12,0,0,2,0,0
1,0,0,1,2,0,5973.0,0,0,0,1,0,13,0,0,0,0,0
1,1,1,1,0,0,3951.0,1,1,1,1,0,8,0,2,0,3,0
3,0,0,1,2,2,7091.0,1,0,0,0,0,13,0,0,0,0,0
1,1,0,1,2,3,1735.0,1,1,0,0,0,21,1,3,0,1,0
2,0,0,2,2,2,4480.0,1,1,1,1,0,12,0,0,1,2,0
3,1,0,3,2,2,7695.0,1,1,0,1,0,11,0,2,1,5,0
2,1,0,2,2,2,3910.0,1,0,0,1,0,21,0,3,0,1,0
3,1,0,3,2,2,7582.0,1,1,1,1,0,11,0,6,1,4,0
1,1,0,1,2,0,4007.0,1,1,0,1,0,14,0,2,0,2,0
3,0,0,3,2,2,7565.0,1,1,1,1,2,7,0,3,1,2,0
2,0,0,2,2,2,8173.0,1,1,1,1,0,11,0,0,0,0,0
2,1,0,2,2,2,4086.0,1,0,0,1,0,21,0,3,1,1,0
1,1,0,1,2,0,3129.0,0,0,0,0,0,13,0,1,0,0,0
1,0,0,0,2,2,7058.0,1,0,0,1,0,11,0,0,0,0,0
0,0,0,0,0,0,6077.0,1,1,0,0,0,11,0,0,0,0,0
2,0,1,2,0,0,6380.0,0,1,0,0,2,11,0,2,0,0,0
3,0,1,3,2,2,6020.0,1,1,1,0,2,21,0,9,1,2,0
2,1,0,2,0,3,9018.0,0,1,1,1,0,6,0,1,1,4,0
2,1,0,1,1,3,1615.0,1,1,1,1,2,8,0,1,1,1,0
1,0,0,1,2,2,7426.0,1,1,1,1,2,7,0,2,0,3,0
1,0,0,1,1,3,4636.0,1,0,1,1,3,11,0,0,0,1,0
0,0,0,0,1,1,9018.0,1,1,1,1,0,7,0,0,0,0,0
2,0,0,2,2,2,8970.0,1,0,0,1,0,11,0,0,0,0,0
2,0,0,2,2,2,8968.0,0,0,0,1,0,10,0,0,0,0,0
0,0,0,0,0,2,3993.0,1,0,0,0,0,12,0,0,0,0,0
3,1,0,1,0,0,2094.0,1,0,1,1,0,11,0,2,0,0,0
2,1,0,0,0,1,839.0,1,1,1,1,0,10,0,0,0,0,0
2,1,0,0,0,2,5182.0,1,0,1,1,0,3,0,0,0,0,0
2,0,0,1,2,2,8777.0,1,0,0,1,3,8,0,1,0,0,0
2,0,1,2,0,2,7526.0,1,1,1,1,0,12,1,0,0,0,0
3,0,0,1,2,2,5663.0,1,1,1,1,0,6,0,1,1,0,0
2,1,0,2,0,2,7541.0,1,1,1,0,0,10,0,6,0,1,0
1,1,0,1,2,2,8127.0,1,1,1,1,0,5,1,1,0,0,0
2,0,0,2,0,2,8783.0,1,0,0,1,0,13,0,1,0,0,0
1,1,0,1,0,3,1295.0,1,0,0,0,0,12,0,3,0,2,0
3,1,0,3,0,2,9018.0,1,0,1,1,2,7,0,5,2,4,0
2,1,0,2,0,2,9003.0,1,0,1,1,0,5,0,3,1,6,0
3,1,0,1,2,2,9018.0,1,0,1,1,0,9,0,1,0,1,0
3,0,0,1,2,2,2229.0,1,0,1,1,0,21,0,0,0,0,0
1,1,0,1,0,3,9018.0,0,0,0,0,0,13,0,1,0,0,0
0,1,0,0,0,3,1178.0,1,0,0,0,0,13,0,0,0,0,0
1,1,1,1,2,0,9018.0,1,0,0,1,0,9,0,0,2,2,0
0,0,0,0,1,1,295.0,1,1,1,0,2,7,0,0,0,0,0
0,0,0,0,1,1,1350.0,0,1,0,0,0,12,0,0,0,0,0
2,1,0,1,2,2,8161.0,1,1,1,1,0,7,0,3,0,1,0
3,0,0,3,2,2,8488.0,1,1,1,1,0,6,0,4,0,2,0
1,1,0,1,2,2,2523.0,1,0,0,0,0,15,0,0,0,2,0
1,1,0,1,1,1,9018.0,0,1,1,1,0,12,0,1,0,0,0
0,1,0,0,2,2,7571.0,1,1,1,0,0,7,0,0,0,0,0
2,1,0,2,0,2,8766.0,1,1,1,1,0,9,0,2,2,0,0
2,1,0,2,0,2,5411.0,1,0,1,1,2,3,0,6,0,1,0
3,1,0,0,2,2,8234.0,1,1,1,1,2,3,1,0,0,0,0
2,1,0,2,0,0,3583.0,1,0,1,1,0,4,0,2,0,4,0
3,0,0,2,2,2,3892.0,1,1,1,1,0,5,0,2,0,1,0
1,1,0,1,2,0,5753.0,1,1,1,0,0,12,0,1,0,2,0
3,0,0,0,2,2,6802.0,1,1,1,1,0,10,0,0,0,0,0
2,1,0,2,1,3,333.0,0,1,1,1,0,8,0,0,1,4,0
3,1,0,2,0,2,8023.0,1,0,1,1,0,9,0,7,0,3,0
3,0,0,1,2,2,7379.0,1,1,1,1,2,4,0,1,0,0,0
2,1,0,2,2,2,7972.0,1,0,0,1,0,16,0,1,0,1,0
3,1,0,3,2,2,9018.0,0,0,1,1,2,6,0,15,1,3,0
3,1,0,1,2,2,8544.0,1,0,1,0,2,9,0,0,0,1,0
2,0,0,2,0,0,2857.0,1,1,1,1,0,10,0,2,0,4,0
2,1,0,2,0,2,9018.0,1,1,1,1,0,5,0,2,0,1,0
1,0,0,1,0,3,4988.0,0,0,0,0,2,9,0,2,1,0,0
2,0,0,0,2,2,6001.0,0,1,1,1,0,8,0,0,0,0,0
2,1,0,0,0,0,5361.0,1,1,1,1,0,11,0,0,0,0,0
3,1,0,0,2,2,9018.0,1,0,0,1,0,8,0,0,0,0,0
3,1,0,0,2,2,9018.0,1,1,1,0,0,10,0,0,0,0,0
2,1,0,2,2,0,5076.0,0,1,0,1,0,11,1,1,0,3,0
3,1,0,0,2,2,6069.0,1,0,1,1,0,8,0,0,0,0,0
2,0,0,2,0,2,6671.0,1,1,1,1,0,12,0,0,0,0,0
3,1,0,2,2,2,3766.0,1,1,1,1,2,8,0,4,1,0,0
2,0,0,1,2,0,3701.0,1,1,1,1,0,9,0,0,0,2,0
3,1,0,3,2,2,7455.0,1,1,1,1,0,10,0,2,1,8,0
3,1,0,3,2,2,4971.0,1,0,1,1,0,10,0,6,0,8,0
0,0,0,0,0,3,2547.0,1,1,1,0,2,9,0,0,0,0,0
2,0,0,2,0,0,4860.0,1,0,1,1,0,8,0,0,0,0,0
1,0,0,0,2,2,8591.0,1,0,1,1,2,21,0,0,0,0,0
3,0,0,2,0,2,7152.0,1,0,1,1,0,11,0,0,0,1,0
2,0,0,2,0,0,8438.0,1,1,0,1,2,21,0,1,1,0,0
2,1,0,1,0,2,8756.0,1,0,1,0,2,21,0,3,0,1,0
0,0,0,0,0,1,1542.0,1,1,0,0,2,8,0,0,0,0,0
2,1,0,2,1,3,9018.0,1,1,1,0,0,12,0,1,2,3,0
2,0,0,2,2,2,8287.0,0,1,1,1,0,12,0,1,0,1,0
2,0,0,2,0,0,5018.0,1,1,0,1,2,4,0,4,1,2,0
2,0,0,2,2,2,6269.0,1,1,0,1,2,10,0,0,1,0,0
3,0,0,3,2,2,5103.0,1,0,0,1,0,13,0,0,1,3,0
1,0,0,1,2,2,3891.0,1,1,1,0,0,12,0,2,0,1,0
2,0,0,2,1,3,6587.0,1,1,0,1,2,10,0,4,0,1,0
1,0,0,1,1,1,1450.0,1,1,0,0,0,17,0,0,0,0,0
2,0,0,2,1,0,4177.0,0,0,0,1,0,13,0,1,0,1,0
1,1,0,1,2,2,7663.0,1,0,1,0,0,13,0,0,0,2,0
0,0,0,0,1,1,1791.0,0,1,0,1,2,8,0,0,0,0,0
2,1,0,2,0,2,7794.0,1,0,0,1,2,7,0,9,0,3,0
2,1,1,0,0,2,7357.0,1,0,1,1,0,8,0,0,0,0,0
3,0,0,2,2,2,7572.0,1,0,1,1,0,10,0,4,0,3,0
3,0,0,3,0,0,3080.0,1,0,1,1,0,9,0,3,0,3,0
3,0,0,2,2,2,8279.0,1,1,1,0,2,8,0,5,0,1,0
3,0,0,3,2,2,7694.0,1,1,0,0,0,21,0,3,0,5,0
1,1,0,1,2,3,1015.0,0,1,0,1,0,11,0,0,0,0,0
2,0,0,2,1,3,4477.0,1,1,1,1,0,10,0,0,1,0,0
1,1,0,1,2,1,1788.0,0,1,0,1,0,9,0,1,0,1,0
1,1,0,1,2,0,3467.0,1,0,0,1,0,7,0,3,0,1,0
2,0,0,2,0,2,9018.0,1,1,1,1,2,6,0,5,0,2,0
3,0,0,1,1,0,3047.0,1,1,1,1,0,8,1,2,0,3,0
3,1,0,2,2,2,6614.0,1,0,0,1,0,9,0,7,0,4,0
2,1,0,1,2,2,3292.0,0,0,0,1,0,6,0,1,0,2,0
3,1,0,3,0,2,7904.0,1,1,0,1,0,10,0,6,0,7,0
1,1,0,1,0,1,35.0,0,1,0,1,0,11,0,0,0,0,0
2,0,0,1,0,2,8306.0,1,0,1,1,0,9,0,2,0,2,0
2,0,0,2,1,3,2602.0,1,1,0,1,2,7,0,3,0,0,0
2,0,0,2,2,2,9018.0,1,1,1,1,2,2,0,4,0,3,0
2,1,0,2,2,2,2683.0,0,0,1,0,0,11,0,4,0,2,0
1,1,0,1,1,2,9018.0,1,0,1,1,2,10,0,1,1,1,0
1,0,0,1,0,0,7934.0,1,0,1,1,0,6,0,0,0,0,0
2,0,0,1,2,2,9018.0,1,1,0,1,0,9,0,2,2,0,0
1,1,0,1,1,3,1848.0,0,0,0,0,0,12,0,1,0,1,0
2,0,0,0,2,2,8793.0,1,1,1,1,2,6,0,0,0,0,0
1,1,0,1,2,3,9018.0,1,1,1,0,0,8,0,3,0,1,0
3,0,0,2,2,2,6683.0,1,1,1,1,0,10,0,0,0,1,0
1,1,0,0,2,2,7208.0,1,0,0,1,0,9,0,0,0,0,0
1,0,0,1,0,2,6633.0,1,0,0,1,0,12,0,0,0,0,0
2,0,0,1,2,2,5255.0,1,1,0,0,0,12,0,1,0,0,0
3,1,0,2,2,2,8530.0,0,1,1,1,3,10,0,1,0,0,0
2,1,0,2,2,1,384.0,0,1,0,1,2,12,0,8,1,3,0
2,1,0,2,2,2,6022.0,1,0,1,1,2,4,0,7,0,3,0
2,1,1,0,0,2,7614.0,1,0,1,1,2,7,0,0,0,0,0
0,0,0,0,1,1,1159.0,1,1,0,0,0,14,0,0,0,0,0
3,1,0,3,2,2,6007.0,1,1,1,1,0,6,0,7,0,10,0
1,1,0,1,2,2,5163.0,1,0,1,0,2,11,0,0,0,0,0
3,1,0,0,2,2,6083.0,1,0,1,1,0,21,0,0,0,0,0
1,0,0,1,2,2,7796.0,1,1,1,1,2,2,0,0,2,0,0
1,1,0,1,2,2,4163.0,1,0,0,1,2,21,0,4,0,1,0
1,1,1,1,0,0,6160.0,1,0,0,1,2,21,0,2,1,2,0
3,0,0,3,0,2,4052.0,1,1,1,1,0,8,0,1,2,11,0
2,1,1,2,2,2,6847.0,1,0,1,1,0,10,0,1,1,4,0
1,1,0,1,1,1,3412.0,1,1,0,1,0,10,0,1,1,2,0
2,1,0,2,0,2,8365.0,0,0,1,0,0,11,0,0,0,4,0
2,1,0,2,1,1,603.0,1,1,1,1,0,10,0,1,0,0,0
1,1,0,1,2,0,6406.0,1,1,0,1,2,9,0,8,0,1,0
0,0,0,0,0,0,9018.0,0,1,0,0,0,14,0,0,0,0,0
3,0,0,3,2,2,8701.0,1,1,1,1,0,8,0,2,0,0,0
3,1,0,3,0,2,8136.0,1,1,1,1,0,10,0,3,1,4,0
3,1,0,0,2,2,7778.0,1,0,1,1,0,6,0,0,0,0,0
3,0,0,1,2,2,5135.0,0,0,1,1,3,9,0,0,0,1,0
2,1,0,1,2,3,4748.0,1,1,0,1,0,16,0,1,0,2,0
1,1,0,1,2,2,7894.0,1,1,1,1,0,6,0,2,0,1,0
2,0,0,0,2,2,8157.0,1,0,1,1,0,11,0,0,0,0,0
3,0,1,2,2,2,5825.0,1,1,0,1,2,3,0,3,0,0,0
2,1,0,2,0,2,8313.0,1,1,1,1,0,7,0,3,0,5,0
3,1,0,2,0,2,4276.0,1,0,1,1,0,9,0,1,1,5,0
1,1,0,1,2,0,6929.0,1,1,1,1,0,8,0,1,0,4,0
3,1,0,3,2,2,5132.0,1,1,0,1,0,21,0,3,1,6,0
3,0,0,3,2,2,4581.0,1,0,1,1,3,11,0,2,2,2,0
3,0,0,2,0,2,7547.0,1,0,0,1,2,9,0,2,0,0,0
1,0,1,1,1,0,1181.0,1,0,0,1,0,11,0,2,0,1,0
3,0,0,2,0,2,7862.0,1,0,1,1,3,11,0,4,0,1,0
3,0,0,2,1,2,8159.0,1,1,0,1,2,8,0,4,0,0,0
2,1,1,2,2,2,8501.0,1,1,0,0,0,15,0,1,0,2,0
0,0,0,0,0,1,9018.0,1,1,0,0,0,9,0,0,0,0,0
3,1,0,1,0,2,4467.0,0,0,1,1,0,21,0,0,0,0,0
3,1,0,0,1,2,8718.0,0,0,1,1,0,8,0,0,0,0,0
2,0,0,2,0,0,6151.0,1,1,0,1,2,9,0,1,0,1,0
3,0,0,3,1,3,4931.0,0,1,0,1,0,21,0,2,0,1,0
2,0,0,0,2,2,7207.0,1,0,1,1,0,9,0,0,0,0,0
3,0,0,3,1,0,6225.0,1,1,0,1,0,6,0,3,1,3,0
1,1,0,1,2,0,4654.0,1,1,1,0,0,7,0,2,0,1,0
3,1,0,3,2,2,7451.0,1,1,0,1,0,8,0,4,0,3,0
2,1,0,2,2,2,2172.0,1,0,1,1,0,11,0,0,0,7,0
0,1,0,0,2,1,2550.0,1,1,0,1,0,8,0,0,0,0,0
1,0,0,1,0,3,3823.0,0,0,1,0,0,10,0,1,0,1,0
1,1,0,1,0,0,6746.0,1,1,0,0,0,12,0,0,0,0,0
3,0,0,3,2,2,6318.0,1,0,1,1,0,10,0,4,0,1,0
1,1,0,1,1,2,9018.0,0,0,0,0,2,9,0,3,0,1,0
2,1,0,2,2,2,6914.0,1,0,1,1,0,8,0,4,0,1,0
0,1,0,0,2,2,7397.0,1,1,1,1,0,8,0,0,0,0,0
0,1,0,0,2,0,5699.0,1,1,0,0,0,12,0,0,0,0,0
1,0,0,1,2,0,7891.0,1,0,0,1,2,8,0,4,0,0,0
2,0,0,2,2,2,6770.0,1,1,0,1,0,10,1,1,0,1,0
3,1,0,3,1,0,989.0,1,1,0,1,0,11,0,3,0,7,0
2,1,0,2,1,1,703.0,1,0,1,1,0,10,0,2,0,2,0
2,0,0,2,2,2,9018.0,0,1,1,0,0,21,0,1,0,3,0
0,0,0,0,2,3,1067.0,0,1,0,1,2,4,0,0,0,0,0
3,1,0,3,2,2,5591.0,1,1,1,1,2,3,0,20,0,6,0
0,0,0,0,0,3,4423.0,1,0,0,0,2,11,0,0,0,0,0
2,1,0,2,2,2,5358.0,1,0,1,1,2,8,0,4,2,0,0
2,1,0,1,0,0,9018.0,0,1,1,1,0,5,0,1,0,3,0
3,1,0,3,2,2,7080.0,1,1,1,1,0,11,0,5,1,3,0
2,0,0,0,0,0,5322.0,1,0,0,0,0,21,0,0,0,0,0
1,1,0,1,0,2,4447.0,1,1,0,1,2,7,0,6,0,3,0
3,1,0,3,2,2,8759.0,1,1,1,1,2,9,0,5,1,1,0
1,0,0,1,2,3,2718.0,1,1,0,1,2,10,0,0,0,0,0
2,0,0,1,2,2,4786.0,0,1,0,1,0,10,0,0,0,2,0
3,1,0,3,2,2,6837.0,1,1,1,0,0,8,0,1,1,8,0
2,0,0,2,0,0,6178.0,0,1,0,1,0,11,0,1,0,2,0
1,0,0,1,1,1,9018.0,1,1,0,0,2,8,0,3,0,1,0
1,0,0,1,0,2,8462.0,1,1,0,0,2,13,0,0,0,1,0
1,0,0,1,0,0,7866.0,1,1,1,1,0,8,1,0,0,1,0
1,0,0,0,2,0,5757.0,1,1,0,0,0,14,0,0,0,0,0
3,0,0,2,2,2,3810.0,1,1,0,1,2,21,0,4,0,2,0
1,1,1,0,0,3,56.0,1,1,0,1,0,11,0,0,0,0,0
3,0,0,3,0,2,9018.0,1,0,1,1,0,21,0,1,2,1,0
1,0,0,1,2,0,3909.0,1,1,1,1,0,14,0,0,0,1,0
0,0,0,0,2,2,7106.0,1,0,0,0,0,10,0,0,0,0,0
2,1,0,1,2,2,8223.0,1,0,1,1,2,5,0,4,0,1,0
1,1,0,1,0,1,792.0,1,1,1,1,0,7,0,0,0,4,0
1,1,0,1,0,0,6541.0,1,1,1,1,0,11,0,2,0,5,0
1,1,0,1,2,2,9018.0,1,0,1,1,0,9,0,2,0,1,0
1,1,0,0,2,2,4626.0,1,0,1,0,0,21,0,0,0,0,0
3,1,0,3,0,2,7984.0,1,1,1,1,0,9,0,6,2,4,0
3,0,0,3,2,2,9018.0,0,0,1,1,0,9,1,2,1,0,0
2,0,0,2,2,2,8048.0,1,1,1,1,0,6,0,2,0,4,0
2,0,0,2,0,0,8315.0,1,0,0,1,0,14,0,0,0,1,0
1,0,1,1,0,2,8346.0,1,1,0,1,0,9,0,1,0,3,0
1,1,0,1,0,0,7810.0,0,1,1,0,0,21,0,2,0,1,0
2,1,0,2,2,2,2241.0,1,1,1,1,0,4,0,5,1,5,0
2,1,0,2,2,2,8432.0,1,0,0,1,0,9,0,0,0,5,0
0,0,0,0,2,0,6229.0,1,1,1,0,0,12,0,0,0,0,0
3,0,0,2,0,2,8511.0,1,0,1,1,3,7,0,1,1,0,0
1,1,0,1,0,3,2805.0,1,1,1,1,0,9,0,0,0,1,0
1,0,0,1,1,3,225.0,1,1,0,1,0,11,0,0,0,1,0
1,1,1,1,0,2,9018.0,1,1,0,1,0,11,1,2,0,1,0
2,0,0,0,2,2,8878.0,1,0,1,1,0,21,0,0,0,0,0
3,0,0,3,0,2,4326.0,1,1,1,1,0,9,0,2,0,0,0
2,0,0,0,0,0,7347.0,1,1,1,1,0,4,1,0,0,0,0
2,0,1,2,2,2,9018.0,1,0,0,1,0,14,0,0,0,1,0
2,0,0,2,2,2,9018.0,1,0,1,1,0,9,0,3,0,2,0
3,1,1,3,1,0,2886.0,1,1,1,1,0,21,0,4,0,3,0
1,1,0,0,0,0,5056.0,1,1,0,1,0,11,0,0,0,0,0
2,1,0,2,0,2,8941.0,1,0,0,1,0,13,0,3,1,1,0
3,1,0,3,2,2,6509.0,1,1,1,1,2,21,0,11,0,3,0
2,1,0,2,2,2,4205.0,1,1,1,1,0,7,0,0,0,3,0
0,0,0,0,2,0,5011.0,1,1,0,0,2,9,0,0,0,0,0
2,0,1,2,1,3,1269.0,1,1,0,1,0,8,0,1,0,6,0
3,0,1,1,0,2,8810.0,1,1,1,1,0,21,0,1,0,1,0
2,1,0,2,0,2,8016.0,1,0,0,1,0,13,0,4,1,1,0
1,0,0,1,2,2,8752.0,1,0,0,1,0,21,0,1,0,0,0
1,0,0,1,0,3,9018.0,1,1,0,1,0,9,0,2,0,0,0
3,1,0,3,2,2,9018.0,0,0,1,1,0,13,0,1,0,6,0
3,1,0,0,0,2,5398.0,1,0,1,1,0,7,0,0,0,0,0
1,0,0,1,1,2,5619.0,1,0,1,1,0,9,0,0,0,1,0
3,0,0,1,2,2,3345.0,1,1,1,1,0,6,0,0,0,0,0
3,0,0,3,2,2,7061.0,1,1,1,1,0,5,0,1,0,2,0
2,1,0,2,0,0,3514.0,1,1,1,1,0,7,0,3,1,2,0
1,0,1,1,2,2,6107.0,1,0,1,1,0,6,0,1,0,3,0
2,1,0,2,0,2,7015.0,1,0,1,1,0,8,0,5,2,7,0
2,1,0,2,2,2,5032.0,1,1,1,1,0,11,0,0,1,5,0
3,1,0,1,2,2,9018.0,1,1,1,0,0,10,0,5,0,1,0
2,0,1,2,1,3,3061.0,0,1,0,0,0,13,0,0,0,1,0
2,1,1,2,2,2,6941.0,1,0,0,1,0,11,0,2,0,2,0
1,1,0,0,0,0,6038.0,1,1,0,0,0,13,1,0,0,0,0
1,0,1,1,0,3,6251.0,0,1,0,1,0,8,0,0,1,4,0
0,1,1,0,1,1,65.0,1,0,1,1,0,7,0,0,0,0,0
2,0,0,2,0,3,2984.0,0,1,0,1,2,11,0,8,0,1,0
1,1,0,1,0,3,5324.0,1,1,0,1,0,13,0,0,0,2,0
3,0,0,3,2,2,6204.0,1,1,1,1,0,12,0,1,0,3,0
3,1,0,3,2,2,8210.0,1,0,1,1,2,7,0,16,1,0,0
3,0,0,2,0,2,8316.0,1,0,1,1,0,21,0,1,1,1,0
1,0,0,1,0,2,7979.0,1,1,1,1,2,6,0,1,1,0,0
