gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,1,814.7507934570312,5754.59814453125,0
1,0,0,0,52,1,2,1,0,0,0,0,2,2,0,1,1,1339.8134765625,5629.0712890625,1
1,0,1,1,37,1,0,2,1,1,1,1,1,1,2,0,0,41.18935775756836,589.3883056640625,0
1,0,1,0,53,1,0,2,1,1,1,1,1,1,2,0,1,41.27602767944336,4181.6552734375,0
1,0,0,0,64,1,0,2,1,1,1,1,1,1,2,1,0,6.92932653427124,5363.966796875,0
1,0,1,1,28,1,0,2,1,1,1,1,1,1,0,0,0,251.1667633056641,3465.791748046875,1
0,0,0,0,31,1,2,1,2,2,2,2,0,2,1,0,1,1369.135986328125,193.05059814453125,0
0,0,1,0,58,1,2,1,2,2,0,2,0,0,1,0,3,778.8696899414062,2685.334716796875,0
1,0,0,0,57,1,2,1,2,2,2,2,2,2,2,0,3,1412.008056640625,3273.558349609375,0
1,0,0,0,54,1,0,2,1,1,1,1,1,1,2,0,3,44.62670516967773,5313.08935546875,0
1,0,0,0,32,1,2,1,0,2,2,0,2,2,0,1,0,1414.0653076171875,5620.71240234375,1
1,0,0,0,65,1,0,2,1,1,1,1,1,1,2,0,0,91.17528533935548,6631.7412109375,0
0,0,0,0,11,1,0,1,0,0,0,0,0,0,0,0,1,361.6782836914063,1674.192138671875,1
1,0,1,0,72,1,2,1,0,2,2,2,2,2,1,0,0,1463.8525390625,2488.4892578125,0
1,0,0,0,53,1,0,2,1,1,1,1,1,1,2,0,1,41.28364944458008,1248.0445556640625,0
1,0,0,0,2,1,0,2,0,2,1,1,1,1,0,0,2,26.42753028869629,2051.14990234375,1
1,0,1,0,16,1,1,0,0,2,0,0,0,2,0,0,0,283.1659240722656,1789.16357421875,0
1,0,1,0,0,1,0,2,1,1,1,1,1,1,0,0,1,45.66242218017578,4697.2626953125,0
1,0,1,1,11,1,0,0,0,2,0,2,2,2,0,0,1,1086.4844970703125,886.3587646484375,0
0,0,0,0,2,1,0,1,0,2,0,0,0,0,0,0,2,482.3849487304688,1884.3511962890625,0
0,0,1,0,74,1,0,2,1,1,1,1,1,1,2,0,3,46.1633186340332,2644.992919921875,0
0,0,0,0,68,1,2,1,2,2,2,2,2,2,2,0,1,1529.6466064453125,5910.05712890625,0
0,0,1,1,2,1,0,2,1,1,1,1,1,1,0,0,3,384.11663818359375,2575.15869140625,1
0,0,1,1,11,1,0,0,2,2,2,2,0,2,0,0,1,567.875,1326.6480712890625,1
0,0,1,1,56,1,0,1,2,0,0,0,2,2,1,0,1,1389.718017578125,5512.76171875,0
1,1,0,0,3,1,0,1,2,0,0,0,0,2,0,1,1,989.033203125,1096.863037109375,1
0,0,0,0,0,1,2,1,0,2,0,0,0,2,0,1,2,1090.1043701171875,2722.292236328125,1
1,0,1,1,77,1,0,0,2,2,2,2,0,2,2,0,0,923.9505004882812,2718.009521484375,0
0,0,0,0,35,1,2,1,0,2,0,0,0,0,0,0,2,1060.54443359375,2417.2939453125,0
0,0,0,0,16,1,2,1,2,0,0,2,0,2,0,0,1,921.5339965820312,2111.282958984375,0
0,0,0,0,28,1,2,1,0,2,0,0,0,0,0,0,0,1002.3971557617188,219.3465881347656,0
1,0,1,0,56,1,2,1,2,2,2,0,0,2,1,0,0,1246.854248046875,807.2453002929688,0
1,0,1,1,48,1,0,2,1,1,1,1,1,1,1,0,3,5.28452730178833,1186.5640869140625,0
1,0,1,1,28,1,0,2,1,1,1,1,1,1,2,0,1,64.80572509765625,2978.689208984375,0
1,0,0,0,36,1,0,2,1,1,1,1,1,1,2,0,1,71.56207275390625,3784.9794921875,0
1,0,1,0,57,0,1,0,0,2,2,2,2,2,2,0,0,543.853271484375,3540.5595703125,0
0,0,0,0,3,1,0,1,0,2,0,0,0,0,0,1,3,884.8722534179688,1984.790283203125,0
0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,1,0,43.04272079467773,6622.56005859375,1
1,0,0,0,58,1,0,1,0,2,0,0,2,2,1,0,1,1447.7144775390625,1741.245361328125,0
1,0,1,0,52,1,2,0,2,2,2,2,2,2,2,0,0,846.8125610351562,1862.880126953125,0
0,0,0,0,16,1,0,0,0,2,0,0,0,0,0,0,1,459.1456909179688,2329.411865234375,0
0,0,1,0,63,1,0,1,0,2,2,0,2,2,1,0,1,918.6983642578124,915.5126953125,0
1,0,0,0,47,1,2,1,2,2,0,2,0,2,1,0,1,1416.6739501953125,5827.52392578125,0
0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,1,376.0480651855469,1391.3260498046875,1
1,0,0,0,18,1,0,2,1,1,1,1,1,1,1,0,1,37.69961929321289,3187.542724609375,0
0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,0,46.26977157592773,1225.1468505859375,1
1,0,0,0,5,1,0,2,1,1,1,1,1,1,1,0,0,56.45513534545898,6034.3798828125,0
0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,1,2,252.9942321777344,1542.1380615234375,0
1,0,1,1,23,1,0,2,1,1,1,1,1,1,2,0,0,46.737548828125,5875.498046875,0
0,0,1,1,24,1,0,2,1,1,1,1,1,1,0,0,3,52.46760940551758,1609.4508056640625,0
1,0,0,0,67,1,2,1,0,2,2,2,2,2,2,0,3,1490.816650390625,5614.978515625,0
0,0,1,0,22,1,0,2,1,1,1,1,1,1,0,1,1,43.66064453125,1750.835693359375,1
0,0,0,0,1,1,2,1,0,2,0,0,0,0,0,0,2,684.324951171875,1329.0755615234375,0
0,0,0,0,64,1,2,1,0,2,2,0,2,2,0,1,0,1447.1505126953125,5109.1015625,0
1,0,0,0,67,1,2,1,2,2,2,0,0,2,2,0,0,1439.294677734375,648.3428344726562,0
1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,1,299.20672607421875,527.2117309570312,0
0,0,0,0,28,1,2,1,0,2,0,2,0,2,0,0,1,977.8695678710938,1221.874267578125,0
1,0,0,0,5,1,2,1,0,2,2,0,0,2,0,0,0,839.3642578125,1123.8896484375,0
0,0,0,0,71,1,2,1,2,2,2,2,2,2,2,1,1,1505.4822998046875,5824.1142578125,0
0,0,0,0,69,1,0,2,1,1,1,1,1,1,2,0,1,52.141143798828125,5742.89453125,0
1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,1,891.2213134765625,1291.314453125,0
0,0,1,1,25,1,0,1,0,0,0,0,0,2,0,1,0,1104.1083984375,1648.774658203125,1
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,0,48.81647872924805,5521.08203125,0
1,0,1,0,52,1,2,1,2,2,2,0,2,2,0,0,0,1532.8546142578125,5235.2978515625,0
1,0,0,0,70,1,2,1,2,2,2,0,2,2,1,0,0,1626.9444580078125,4944.24658203125,0
0,0,0,0,24,1,2,1,0,2,0,0,2,2,0,0,1,1336.4849853515625,5118.18603515625,0
0,0,0,0,26,1,0,1,0,2,2,0,2,2,0,1,1,1362.7496337890625,5693.16357421875,0
1,0,1,1,22,1,0,0,2,2,0,2,0,0,0,0,1,495.5735168457031,1331.450927734375,0
0,0,0,0,42,1,1,0,2,2,0,2,2,0,1,0,1,297.46728515625,2710.74853515625,0
1,0,1,1,57,0,1,0,2,2,2,2,2,2,2,0,1,518.8483276367188,398.1083068847656,1
1,0,0,0,27,1,0,1,0,0,0,0,0,0,0,0,2,396.2937927246094,1990.0406494140625,1
0,0,0,0,17,1,2,1,0,2,0,2,0,0,0,0,1,813.9476928710938,2377.82470703125,0
0,0,0,0,5,0,1,0,2,2,0,2,0,0,0,1,0,361.177001953125,1414.259765625,1
0,0,1,1,60,0,1,0,2,0,2,0,2,2,0,0,0,706.9717407226562,2803.522216796875,0
1,0,0,0,46,1,2,1,2,2,0,0,2,0,0,0,0,1338.5460205078125,4928.4814453125,0
1,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,1,19.683757781982425,6062.25146484375,1
0,0,0,0,4,1,2,1,0,2,0,0,0,0,0,0,2,963.2710571289062,1634.7198486328125,0
1,0,0,0,71,0,1,0,2,2,2,2,2,2,2,0,0,1132.9119873046875,2852.418212890625,0
0,0,1,0,2,1,0,2,1,1,1,1,1,1,0,0,0,28.49766540527344,2224.246337890625,0
1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,380.4104309082031,2163.9970703125,1
0,0,0,0,12,1,2,1,0,2,0,0,0,0,0,0,1,951.513916015625,1054.84521484375,0
1,1,0,0,68,1,2,1,0,2,2,2,2,2,0,1,1,1498.722900390625,5481.73291015625,0
0,0,0,0,8,1,2,1,0,0,0,0,0,0,0,0,1,953.864501953125,3020.22705078125,0
0,0,1,0,68,1,2,0,2,2,1,1,0,2,2,0,1,1238.3994140625,4279.287109375,0
1,0,1,1,60,1,0,2,1,1,1,1,1,1,2,0,3,62.89723587036133,1119.227783203125,0
1,0,0,0,58,1,2,1,2,2,2,2,2,2,1,0,1,1477.1878662109375,1195.2491455078125,0
1,0,1,1,45,1,0,2,1,1,1,1,1,1,2,0,3,15.022832870483398,463.4311828613281,0
0,0,0,0,3,1,0,0,2,2,0,0,0,0,0,0,1,530.7096557617188,1049.321533203125,1
1,0,0,0,32,1,2,1,0,2,2,0,0,2,0,0,0,1407.801513671875,818.5125122070312,0
1,0,0,0,0,1,2,1,0,0,0,0,0,2,0,1,2,1040.2252197265625,5105.25,1
0,0,0,0,2,1,2,1,0,2,0,0,2,0,0,0,2,1047.1219482421875,780.1822509765625,0
1,0,0,1,25,1,0,2,1,1,1,1,1,1,0,0,3,37.86236190795898,2337.96435546875,0
0,0,0,0,26,1,2,1,0,0,0,0,2,2,0,1,0,1328.919921875,5166.81005859375,0
0,0,1,1,2,1,0,0,2,2,0,2,0,0,0,0,1,514.1676635742188,787.5941162109375,0
0,0,1,0,72,1,2,1,2,2,2,1,1,2,2,0,1,51.553165435791016,5696.896484375,0
0,0,0,0,16,1,0,1,0,0,0,0,0,0,0,0,1,851.6331176757812,1268.185302734375,0
0,0,0,0,4,1,0,2,1,2,1,1,1,1,0,1,0,35.08120346069336,5316.0361328125,1
0,0,0,0,44,1,0,1,0,2,0,0,0,2,0,0,1,1274.814697265625,1045.1436767578125,0
1,0,0,0,13,1,2,1,0,0,2,2,2,2,1,0,1,1409.0665283203125,5938.89599609375,0
0,0,1,1,3,1,0,1,0,0,0,0,0,0,0,0,1,920.5926513671876,2482.01513671875,1
0,0,0,0,30,1,0,0,2,2,0,2,0,0,0,0,1,613.6844482421875,344.237060546875,0
1,0,1,0,57,1,0,2,1,1,1,1,1,1,2,0,3,21.45887756347656,103.81595611572266,0
0,0,0,0,31,1,2,1,0,0,0,0,2,2,0,0,1,1261.4356689453125,6280.9150390625,0
1,0,1,0,21,1,0,2,1,1,1,1,1,1,2,0,0,52.0854606628418,1841.58642578125,0
0,0,1,1,9,1,1,0,0,2,0,2,0,0,1,0,0,231.5904235839844,3878.04931640625,0
0,0,0,0,9,1,2,1,0,0,0,0,2,2,0,1,1,1262.459716796875,5400.654296875,1
0,0,1,1,14,0,1,2,1,1,1,1,1,1,1,1,0,-20.8020076751709,1444.854736328125,1
1,0,0,0,15,1,2,1,0,2,2,0,2,2,0,0,1,1311.3199462890625,5488.271484375,1
1,0,0,0,12,1,1,0,0,0,0,2,0,2,0,0,0,143.63209533691406,2006.6656494140625,0
0,0,0,0,29,1,2,1,0,2,0,0,0,2,0,0,0,1175.024169921875,1290.521728515625,0
0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,1,2,504.845947265625,2061.204345703125,0
0,0,1,1,18,1,0,0,0,0,0,0,0,2,0,1,2,400.7280883789063,2586.741943359375,1
1,0,1,1,36,1,0,0,2,0,0,0,0,2,0,0,3,386.6321105957031,3049.319091796875,1
0,0,0,0,29,1,0,2,1,1,1,1,1,1,0,0,3,47.06989669799805,6315.44873046875,0
0,0,1,1,11,1,0,2,1,1,1,1,1,1,1,0,3,-1.1313239336013794,2273.21728515625,0
1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,1,47.36716842651367,4896.6083984375,0
1,0,0,0,40,1,2,1,0,0,0,0,2,2,0,1,0,1325.8585205078125,5525.46240234375,0
1,0,0,0,56,1,2,1,0,2,2,2,2,2,2,0,1,1479.6624755859375,3422.962890625,0
0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,464.6450805664063,1247.8143310546875,1
0,0,0,0,35,1,0,1,0,2,0,0,0,2,0,0,1,1332.157958984375,2366.45556640625,0
0,0,0,0,27,1,0,1,0,2,0,0,2,2,0,0,1,1264.27294921875,1716.5145263671875,0
1,0,1,1,70,1,0,0,2,2,2,2,0,2,2,0,0,1066.28955078125,1345.8724365234375,0
1,0,0,0,71,1,0,2,1,1,1,1,1,1,2,0,0,72.27330017089844,6185.93212890625,0
1,0,1,0,7,1,0,2,1,1,1,1,1,1,1,0,1,28.49625396728516,1737.6219482421875,0
0,1,0,0,1,1,0,2,1,0,1,1,1,1,0,0,1,48.69500350952149,2885.599853515625,1
1,0,1,0,12,1,2,1,0,2,0,0,0,0,0,0,0,1087.790771484375,1057.3109130859375,0
0,0,1,0,3,1,0,1,0,2,0,0,2,2,0,1,1,1367.22216796875,1147.99951171875,0
0,0,0,0,48,1,2,0,2,2,0,2,0,0,2,0,1,608.0982666015625,2824.989501953125,0
0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,1,469.1741027832031,2938.8798828125,0
0,0,1,1,54,1,0,0,0,2,2,2,2,2,2,0,3,522.08642578125,306.9151306152344,0
0,0,1,0,3,1,0,1,0,0,0,2,0,0,0,0,0,895.7965087890625,2046.843505859375,0
1,0,0,0,23,1,0,2,1,1,1,1,1,1,2,0,0,38.39950180053711,5188.8681640625,0
0,0,1,0,3,1,0,1,2,2,0,0,0,0,0,0,0,967.6231079101562,2390.935302734375,1
0,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,41.017086029052734,1451.2838134765625,0
0,0,0,0,55,1,2,1,2,2,0,0,0,0,1,0,1,938.6914672851562,2464.630859375,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,32.896095275878906,5720.810546875,0
1,0,1,0,27,1,0,2,1,1,1,1,1,1,2,0,0,57.75518798828125,2095.6279296875,0
0,0,0,0,28,1,0,1,0,0,0,0,0,0,0,0,1,963.8969116210938,1884.7039794921875,0
0,0,1,0,68,1,2,1,2,0,2,2,2,1,2,1,1,1063.4576416015625,2731.42919921875,0
1,0,0,0,21,1,2,1,0,0,0,0,0,2,0,0,2,1075.880615234375,1489.844970703125,1
0,0,1,0,59,1,0,2,1,1,1,1,1,1,2,0,1,45.29973220825195,1216.338623046875,0
1,0,1,1,51,1,1,0,0,2,2,1,2,2,0,0,0,695.820556640625,2665.645751953125,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,2,0,1,35.637001037597656,2734.492431640625,0
0,0,0,0,14,1,2,1,0,0,2,2,2,2,0,0,1,1378.915771484375,5864.54052734375,1
0,0,0,0,34,1,2,1,0,0,0,0,2,2,0,0,1,1369.823974609375,5424.064453125,0
1,0,1,1,46,1,2,2,1,1,1,1,1,1,2,0,0,91.07150268554688,1404.1776123046875,0
1,0,1,1,53,1,0,2,1,1,1,1,1,1,2,0,0,30.21561050415039,3005.172607421875,0
0,0,1,1,47,1,0,2,1,2,0,0,1,2,0,0,0,1212.334716796875,2404.09130859375,0
0,0,1,1,27,1,2,1,2,2,1,2,0,1,0,0,3,1132.5732421875,1908.3994140625,1
1,0,0,0,67,1,0,0,0,2,0,2,2,2,1,0,0,693.83251953125,754.3228759765625,0
1,0,0,0,15,1,2,1,0,0,0,0,0,2,0,1,1,1114.93359375,855.69873046875,1
0,0,1,1,41,1,0,2,1,1,1,1,1,1,0,0,1,29.00881004333496,4369.53076171875,0
1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,441.8009033203125,2642.6279296875,1
1,0,0,0,69,1,2,1,2,2,2,2,2,2,2,0,1,1507.86572265625,6209.005859375,0
0,0,0,0,45,1,2,1,2,2,0,2,0,2,0,0,1,1377.0228271484375,5234.50634765625,0
1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,0,46.44709396362305,2499.653564453125,0
0,0,0,0,55,1,0,2,1,1,1,1,1,1,2,0,1,63.07194519042969,5933.564453125,0
0,0,0,0,0,1,0,1,0,0,0,2,2,0,0,0,2,825.34326171875,2089.44482421875,0
0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,2,954.66015625,1173.232421875,0
0,0,1,1,37,1,0,2,1,1,1,1,1,1,2,0,0,38.41290664672852,1116.6075439453125,0
1,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,0,46.09383773803711,6068.13330078125,0
1,0,0,0,8,1,2,0,0,2,0,0,0,2,0,0,2,557.852783203125,2294.783203125,0
1,0,0,0,49,1,0,1,0,0,0,0,0,2,0,0,1,1034.2509765625,3158.673828125,0
1,0,0,0,37,0,1,0,0,2,2,2,2,2,0,1,2,501.64453125,1602.547607421875,0
1,0,0,0,2,1,2,1,0,2,0,2,0,0,0,1,1,927.7657470703124,1450.7354736328125,0
0,0,0,0,2,1,2,1,0,2,0,0,0,0,0,1,2,888.2310180664062,1701.8441162109375,0
0,0,0,0,28,0,1,0,2,2,2,2,2,0,1,0,1,620.4072265625,2920.839111328125,0
1,0,1,0,2,1,0,2,1,1,1,1,1,1,0,0,2,37.85002517700195,1305.138671875,0
1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,40.2569694519043,1246.7916259765625,0
0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,1,476.0423583984375,3005.16796875,0
0,0,1,1,16,1,0,1,2,2,1,1,2,2,0,1,2,45.92907333374024,6029.2802734375,1
1,0,0,0,69,1,2,1,2,2,2,2,2,2,2,0,1,1634.8074951171875,5780.037109375,0
0,0,0,0,-2,1,0,0,0,0,0,2,0,0,0,1,2,464.3752746582031,2100.000244140625,1
1,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,0,52.72319793701172,6360.4052734375,0
1,0,0,0,62,1,0,2,1,1,1,1,1,1,2,0,3,46.041465759277344,5693.27490234375,0
0,0,0,0,62,1,0,1,0,2,0,2,0,0,1,0,1,1386.903564453125,3537.09521484375,0
1,0,1,1,57,1,0,2,1,1,1,1,1,1,2,0,1,59.01740264892578,3228.44580078125,0
1,0,1,1,72,1,1,0,2,2,2,2,2,2,2,0,0,745.0119018554688,2962.46484375,0
0,0,1,1,44,1,0,0,2,0,2,2,2,0,2,0,0,644.4321899414062,3004.862548828125,0
0,0,0,0,31,1,2,1,0,0,0,0,2,2,0,0,0,1310.332275390625,5331.783203125,1
0,0,0,0,27,1,0,1,0,2,0,2,2,2,0,0,1,1433.81201171875,5235.93603515625,0
1,0,0,0,70,1,0,2,1,1,1,1,1,1,2,0,1,50.12033462524414,6760.97216796875,0
0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,1,285.83251953125,1388.80078125,0
0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,1,990.1350708007812,1466.00244140625,0
1,0,1,0,6,1,0,1,0,0,0,0,2,2,0,1,0,1267.3829345703125,6027.81787109375,1
0,0,0,0,7,0,1,0,0,0,0,2,0,0,0,1,1,202.0343475341797,173.75320434570312,0
1,0,0,0,39,1,2,0,2,2,2,2,0,2,1,0,0,668.069580078125,1483.820556640625,0
1,0,1,1,55,1,0,2,1,2,1,1,1,1,2,0,3,9.844541549682615,2397.6328125,0
0,0,0,0,6,1,0,1,0,2,0,0,0,0,0,0,1,874.7308349609375,2009.8284912109373,0
1,0,1,1,66,1,0,2,1,1,1,1,1,1,2,0,0,49.42720031738281,3331.33251953125,0
1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,1,1,45.37665939331055,1876.700439453125,1
0,0,1,1,2,1,0,0,0,2,0,2,0,0,0,0,0,488.66156005859375,3444.23291015625,0
1,0,1,1,68,1,0,2,1,1,1,1,1,1,2,0,0,44.99435424804688,2704.669677734375,0
1,0,0,0,51,1,0,0,0,2,2,0,2,2,1,0,0,693.5778198242188,1707.138671875,0
0,0,1,1,11,1,0,1,2,0,0,0,0,2,0,1,0,1078.8411865234375,1399.2705078125,1
1,0,1,1,73,1,2,2,1,1,1,1,1,1,2,0,1,78.893310546875,6018.2998046875,0
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,386.9785461425781,1792.2509765625,1
0,0,1,1,42,1,1,0,2,2,2,2,0,2,2,0,0,712.19775390625,3553.884033203125,0
1,0,1,0,67,1,2,1,2,2,2,2,0,2,2,0,1,1240.3958740234375,3404.9296875,0
1,0,0,0,55,1,0,0,2,2,0,2,0,2,0,0,1,469.2022399902344,1489.514892578125,0
0,0,1,1,8,1,0,2,1,1,1,1,1,1,0,0,0,42.4709358215332,1872.3267822265625,0
1,0,0,0,10,0,1,0,2,2,0,2,0,0,1,0,3,818.3081665039062,369.1326904296875,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,31.57160186767578,5858.90283203125,0
1,0,0,0,39,1,2,1,0,2,0,0,0,0,0,0,1,991.7742919921876,3564.20166015625,0
1,0,1,0,48,0,1,0,2,2,2,2,2,2,2,0,1,632.87890625,2957.18017578125,0
0,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,1,21.584163665771484,1279.606689453125,1
1,0,1,0,71,1,0,0,2,2,1,0,0,2,0,0,3,712.686767578125,1875.87451171875,0
1,0,0,0,70,1,0,2,1,1,1,1,1,1,2,0,1,48.32827377319336,6323.75439453125,0
0,0,0,0,34,1,2,1,2,2,0,0,0,0,0,0,1,1256.3797607421875,634.725830078125,0
1,0,0,0,57,1,2,1,2,2,2,0,0,2,0,0,0,1373.9759521484375,1339.44677734375,0
0,0,0,0,49,1,2,1,0,2,0,2,0,0,0,0,2,908.7823486328124,1592.2825927734375,0
0,0,0,0,66,1,2,1,2,2,2,2,2,2,2,0,1,1536.018798828125,5682.55615234375,0
1,1,0,0,23,1,2,1,0,2,2,2,2,2,0,0,0,1420.640625,401.70111083984375,0
0,0,0,0,34,1,0,1,0,2,0,0,0,0,0,0,2,1000.6583862304688,1982.52685546875,0
1,0,0,0,69,1,2,0,2,2,0,2,2,2,2,0,1,1339.0316162109375,3096.623779296875,0
0,0,1,0,2,1,2,1,2,2,1,0,0,2,0,0,0,1142.0994873046875,6099.99072265625,0
0,0,1,0,22,1,2,1,2,2,0,0,0,0,0,1,0,1021.2565307617188,1098.6611328125,0
0,0,1,0,19,1,0,0,2,2,0,2,2,0,1,0,1,496.0596008300781,898.8211059570312,0
1,0,1,1,20,1,0,1,0,2,0,2,0,0,1,0,1,894.4555053710938,1714.14208984375,0
0,0,0,0,20,1,0,0,0,0,0,2,0,0,0,0,1,713.6629028320312,3580.57470703125,0
1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,0,58.16938400268555,5719.79150390625,0
0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,2,364.42816162109375,2352.9853515625,1
1,1,1,0,2,1,0,2,1,1,1,1,1,1,0,1,0,53.737003326416016,2018.044189453125,0
0,0,1,1,2,1,0,1,0,0,0,0,0,2,0,0,0,916.958984375,862.1100463867188,1
0,0,0,0,58,1,2,1,0,0,2,0,2,2,0,1,0,1430.7593994140625,6028.69921875,0
0,0,0,0,47,1,0,1,0,2,0,0,0,0,0,0,1,928.0885620117188,1798.4732666015625,0
1,0,0,0,4,1,0,0,0,2,1,0,0,0,0,1,1,322.1960754394531,1633.3173828125,1
0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,1,816.4134521484375,1285.3487548828125,1
1,0,0,1,14,1,0,1,2,0,0,0,0,0,0,0,2,718.9511108398438,2591.062255859375,0
0,0,0,0,12,1,0,1,0,2,0,0,0,0,0,0,2,1052.5836181640625,1092.698486328125,0
0,0,1,1,70,1,0,0,2,2,2,2,2,2,1,0,0,779.9041137695312,1378.3922119140625,0
1,1,0,0,1,1,2,1,0,0,0,0,0,2,0,1,2,1111.1336669921875,4683.056640625,1
1,0,1,1,14,1,0,0,2,2,0,2,0,0,1,0,3,633.138427734375,454.5062561035156,0
0,0,0,0,56,1,2,1,2,2,2,2,2,2,0,1,0,1443.587646484375,2218.0283203125,1
0,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0,3,366.36810302734375,1721.784423828125,0
1,0,1,0,22,1,2,1,0,2,2,0,2,2,0,0,0,1421.3172607421875,1294.6573486328125,0
1,0,1,1,35,1,0,0,2,2,1,1,2,2,2,0,1,62.14669418334961,4338.65966796875,0
1,0,0,0,18,1,0,2,1,1,1,1,1,1,2,0,0,34.66992950439453,5807.11279296875,0
0,0,1,0,67,1,2,1,2,2,2,2,0,2,2,0,1,1482.2529296875,5771.8974609375,0
1,0,1,1,44,1,0,2,1,1,1,1,1,1,2,0,1,31.827651977539062,2523.9169921875,0
1,0,1,0,46,1,0,1,0,0,0,0,2,2,0,0,0,1252.2984619140625,5002.90771484375,1
1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,2,124.61804962158205,1984.8651123046875,1
0,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,0,17.730758666992188,1232.7939453125,1
1,0,1,0,24,1,0,1,0,2,0,2,0,0,0,0,1,863.7404174804688,3364.51220703125,0
0,0,0,0,40,1,0,1,2,0,0,0,2,0,0,0,1,712.2755126953125,5759.4921875,0
0,0,0,0,2,1,0,0,2,2,0,2,0,0,0,0,1,519.9942016601562,1682.460205078125,0
1,0,0,0,22,1,0,0,2,0,0,2,0,0,1,0,3,374.1155395507813,3146.365478515625,0
0,0,1,0,23,1,2,1,0,2,0,0,2,2,0,0,1,1321.22216796875,5247.60302734375,0
0,0,0,0,51,1,2,1,2,2,2,2,0,0,0,0,2,959.0457153320312,779.4959106445312,0
1,0,1,1,29,1,0,2,1,1,1,1,1,1,0,0,0,28.157058715820312,2669.49072265625,1
1,1,0,0,35,1,0,2,1,1,1,1,1,1,2,0,1,76.72138214111328,5316.58349609375,0
1,0,1,0,69,1,2,1,2,2,2,2,2,2,2,0,1,1467.52685546875,3088.637451171875,0
0,0,0,0,2,0,1,0,0,2,0,2,0,0,0,0,3,52.7774543762207,1316.5264892578125,1
1,0,1,0,58,1,2,1,0,2,2,2,2,2,2,0,0,1487.713134765625,3251.51318359375,0
1,0,1,0,68,1,0,2,1,1,1,1,1,1,2,0,1,42.483795166015625,4927.68212890625,0
0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,2,869.8740234375,1267.421630859375,0
0,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,1,31.50117301940918,1345.3446044921875,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,24.49010467529297,1039.3134765625,0
1,0,1,0,37,1,0,2,1,1,1,1,1,1,2,0,0,58.08720779418945,550.81201171875,0
0,0,0,0,60,1,0,1,0,2,0,2,0,0,1,0,1,1039.7078857421875,1177.53125,0
1,0,0,0,69,1,0,1,0,0,2,0,2,0,2,0,1,1169.820068359375,3558.89990234375,0
0,0,1,0,21,1,0,2,1,1,1,1,1,1,2,0,1,36.48698806762695,5085.51708984375,0
0,0,1,0,32,1,0,1,0,2,0,0,2,2,0,1,1,1061.0185546875,3252.242431640625,0
1,0,0,0,11,1,0,2,1,1,1,1,1,1,2,0,1,39.74456405639648,5595.35791015625,0
0,0,1,0,20,1,2,1,2,2,2,0,0,2,0,1,0,1445.6556396484375,5533.99853515625,0
0,0,1,1,36,1,0,0,0,0,2,0,2,0,1,0,1,337.11968994140625,5466.58349609375,0
