age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income,cluster
18,4,7245,7,11,2,4,0,4,1,0,0,83,38,1,101
3,4,5484,15,9,4,7,3,4,1,0,0,39,38,0,2
32,0,6034,11,8,0,0,1,4,0,0,0,39,38,0,100
25,2,4529,7,11,2,4,5,4,0,0,0,44,38,1,102
24,4,1680,15,9,2,12,0,4,1,0,0,49,38,1,101
43,4,6500,11,8,2,5,0,4,1,0,0,39,38,0,1
37,4,3620,15,9,2,4,0,4,1,0,0,39,38,1,101
32,6,3703,11,8,2,12,0,4,1,0,0,39,38,0,100
2,6,330,15,9,4,3,3,4,1,0,0,19,38,0,102
9,6,1038,11,8,2,4,0,4,1,0,0,39,12,0,100
15,4,4423,11,8,0,3,1,4,1,0,0,39,38,0,1
14,4,7592,11,8,5,8,1,4,1,0,0,39,38,0,2
20,4,3928,15,9,0,14,1,4,1,0,32,68,38,0,103
35,4,7999,8,10,4,5,1,4,1,0,0,49,38,0,1
39,4,7281,4,2,5,7,1,4,1,0,0,39,38,0,100
22,2,5779,7,11,2,3,0,4,1,0,0,39,38,1,101
8,4,3060,11,8,4,7,4,2,1,0,0,39,38,0,102
43,0,3176,11,8,2,0,0,4,1,0,0,4,38,0,100
7,4,2063,11,8,4,1,3,1,1,0,59,39,29,0,103
38,7,2660,15,9,2,3,0,4,1,0,0,42,38,1,101
1,4,2536,1,6,4,8,3,4,1,0,0,19,38,0,102
11,4,3617,9,12,4,1,1,4,0,0,0,54,38,0,102
15,4,1687,11,8,2,3,0,4,1,25,0,39,38,0,100
0,4,3092,0,5,4,8,3,4,0,0,0,24,38,0,102
38,4,4148,1,6,2,8,0,2,1,0,26,39,38,0,100
26,4,2911,11,8,2,6,0,4,1,0,0,41,38,1,101
12,4,2537,1,6,5,8,3,2,0,0,0,39,38,0,102
36,4,1171,9,12,4,8,1,1,0,0,0,20,23,1,102
29,4,3018,11,8,0,4,1,4,0,0,0,59,38,0,100
16,4,7307,6,4,2,7,0,4,1,0,0,39,38,0,0
10,4,7578,11,8,4,3,3,4,1,0,0,39,38,0,2
10,2,7823,11,8,3,12,3,2,0,0,0,39,38,0,102
14,4,4987,11,8,2,1,5,4,0,0,0,39,38,0,2
11,4,6116,15,9,4,10,1,2,0,40,0,49,38,0,102
10,6,210,11,8,4,5,4,4,1,0,0,49,38,0,102
15,4,4691,11,8,4,12,1,4,0,0,0,49,38,0,2
24,1,259,15,9,0,1,2,0,0,0,0,37,38,0,102
37,4,7410,15,9,4,8,1,4,0,0,0,39,38,0,2
33,4,1509,15,9,2,5,0,4,1,0,0,39,38,1,101
38,1,4121,11,8,2,4,0,4,1,0,0,39,38,0,100
17,4,3216,12,13,2,4,0,4,1,88,0,59,38,1,101
1,4,6575,1,6,4,12,3,4,0,0,0,14,38,0,102
10,6,2816,15,9,2,4,0,4,1,0,0,29,38,0,100
25,4,6387,5,3,4,6,1,2,1,0,55,39,38,0,103
28,1,6164,15,9,2,14,0,4,1,0,0,64,38,1,101
16,4,7086,9,12,4,12,1,4,0,0,0,39,38,0,2
48,4,5423,15,9,2,11,0,4,1,0,0,15,38,0,100
30,1,514,9,12,3,4,1,4,1,0,0,59,38,1,101
22,4,4723,15,9,0,12,1,4,1,0,0,44,38,0,1
27,4,1417,5,3,2,14,0,4,1,0,0,19,38,0,100
23,7,772,15,9,0,1,4,4,0,0,0,37,38,0,102
18,4,4497,12,13,2,10,0,4,1,0,0,37,0,0,100
15,4,1468,11,8,2,3,0,4,1,0,26,39,38,0,103
5,4,6529,15,9,4,14,3,4,1,0,0,19,38,0,102
24,4,5164,6,4,0,8,2,4,0,0,0,34,38,0,0
11,4,452,15,9,2,12,0,4,1,0,0,39,38,0,1
6,4,7647,15,9,4,6,3,4,1,0,0,34,38,0,2
4,4,3461,11,8,2,7,0,4,1,0,0,49,38,0,1
8,4,4964,3,1,4,9,1,4,0,0,0,39,13,0,102
35,1,5041,0,5,5,1,4,2,0,0,0,39,38,0,102
33,6,3569,15,9,2,3,0,4,1,0,0,39,38,0,100
22,4,6582,6,4,5,3,3,4,1,0,0,34,25,0,102
45,4,2884,11,8,0,8,1,4,0,0,0,39,38,0,1
3,4,6204,15,9,4,1,3,4,0,0,0,39,38,0,2
48,4,1235,1,6,6,12,2,4,0,0,0,19,38,0,102
3,4,5512,15,9,4,8,3,4,1,0,0,24,38,0,102
35,6,96,15,9,2,5,0,4,1,76,0,69,38,1,101
9,4,3850,15,9,2,14,0,4,1,0,0,39,38,0,1
21,4,7594,5,3,2,5,0,4,1,51,0,77,31,0,100
19,4,5103,0,5,2,14,0,4,1,0,0,68,38,0,100
27,5,3110,11,8,2,4,0,4,1,0,38,68,38,1,103
10,4,2581,15,9,4,4,1,4,1,0,0,44,38,0,2
70,6,5384,14,14,2,10,0,4,1,0,0,39,38,0,100
14,4,3522,9,12,2,12,0,4,1,88,0,59,38,1,101
6,4,6719,5,3,4,5,4,3,1,0,0,35,25,0,102
11,4,3762,7,11,2,4,5,4,0,0,0,39,38,0,2
35,4,3250,11,8,2,14,0,4,1,0,0,39,38,0,1
32,4,4138,9,12,2,4,0,4,1,0,0,49,38,1,101
30,4,8356,11,8,2,8,0,4,1,0,0,39,38,1,101
24,4,3845,15,9,0,12,4,4,1,0,0,45,38,0,1
12,7,4752,12,13,4,10,1,4,1,0,0,39,38,0,100
7,4,7364,9,12,4,12,3,4,1,0,0,3,38,0,102
11,4,2191,11,8,4,12,3,4,1,0,0,59,38,0,100
32,4,7954,9,12,2,4,0,4,1,0,0,42,38,1,101
36,4,568,11,8,2,3,0,4,1,0,0,39,38,0,1
31,7,2137,9,12,2,4,0,4,1,63,0,39,38,1,101
2,0,6799,15,9,4,0,3,4,0,0,0,11,38,0,102
26,5,6609,14,14,2,10,0,4,1,0,63,54,38,1,103
15,4,3127,15,9,2,3,0,4,1,0,0,44,38,0,1
20,4,3682,11,8,0,8,4,4,0,0,0,11,38,0,102
40,4,2579,11,8,6,4,4,4,0,0,0,44,38,0,2
29,4,5677,4,2,0,3,1,4,0,0,59,44,38,0,103
31,4,1632,9,12,4,8,4,1,0,0,0,39,39,0,102
30,6,782,15,9,3,4,1,4,0,0,0,59,38,0,100
18,6,6806,1,6,0,4,4,4,0,0,0,77,38,0,100
26,1,1591,15,9,0,6,1,1,1,0,0,39,38,0,100
17,4,5385,9,12,2,4,0,4,1,0,0,47,38,1,101
10,4,1356,11,8,4,12,1,4,1,0,0,29,38,0,100
38,6,311,15,9,2,3,0,4,1,0,0,49,38,0,100
13,4,4563,11,8,2,4,0,4,1,0,0,49,38,0,1
22,4,1437,11,8,0,6,1,4,0,0,0,39,38,0,2
71,4,5959,11,8,2,3,0,1,1,0,0,39,34,0,100
46,0,6185,11,8,0,0,1,4,0,0,55,39,38,0,103
15,4,5311,14,14,2,10,0,4,1,0,43,59,38,1,103
21,4,5272,8,10,2,3,0,4,1,0,0,49,38,1,101
22,4,6912,11,8,2,14,0,4,1,0,0,59,38,1,101
37,4,5011,15,9,0,1,4,4,0,0,0,39,38,0,2
18,4,6856,1,6,4,7,1,4,1,0,0,49,38,0,100
34,2,3167,9,12,2,1,0,4,1,0,0,39,38,1,101
29,4,5943,11,8,2,3,0,2,1,0,0,34,38,0,100
18,6,1617,11,8,0,5,1,4,1,0,0,74,32,0,100
32,4,5186,1,6,2,14,0,4,1,0,39,68,38,0,103
28,2,3424,11,8,3,1,4,2,0,0,0,39,38,0,102
2,4,6308,11,8,4,3,3,4,1,0,0,39,38,0,2
0,2,3489,1,6,4,1,3,0,0,0,0,29,38,0,102
10,2,3540,8,10,4,11,1,4,1,0,0,55,38,0,100
6,4,6672,15,9,4,12,1,4,1,0,0,24,38,0,102
3,4,4777,11,8,2,8,2,4,0,0,0,39,38,0,2
7,4,8159,6,4,4,6,3,4,1,0,0,11,38,0,102
47,0,2098,11,8,2,0,0,4,1,0,0,23,38,0,100
30,4,1201,15,9,2,3,0,4,1,0,0,39,38,0,1
16,4,6203,11,8,2,3,0,4,1,0,0,39,38,0,1
32,4,2083,9,12,2,12,0,4,1,0,0,59,38,0,100
31,4,7657,11,8,2,12,0,4,1,0,0,39,38,0,1
34,4,6670,15,9,2,3,0,4,1,0,0,39,38,1,101
13,4,4897,14,14,0,12,3,4,1,0,0,54,38,0,100
17,4,6746,8,10,2,1,0,2,1,0,0,44,38,1,101
32,4,6197,5,3,4,10,2,2,1,0,0,44,38,0,100
19,4,7845,0,5,5,12,1,4,1,0,0,39,38,0,100
11,4,6123,11,8,4,12,3,4,0,0,0,59,38,0,102
31,4,6149,9,12,0,13,3,4,0,0,0,39,38,0,2
37,6,4804,9,12,0,14,1,4,1,0,0,64,38,0,100
12,6,3513,15,9,4,4,3,1,1,0,0,44,34,0,102
48,2,1639,5,3,2,4,0,4,1,0,10,39,38,0,100
23,2,831,9,12,2,10,5,4,0,0,0,39,38,1,102
38,2,3634,11,8,0,1,4,4,1,0,0,39,38,0,100
16,4,3438,15,9,2,4,0,4,1,0,0,49,38,0,1
20,6,8439,9,12,2,13,0,4,1,0,0,39,38,1,101
11,4,3229,15,9,2,4,0,1,1,0,0,39,29,0,100
7,4,2176,9,12,4,12,1,4,0,0,0,59,38,0,102
6,4,3834,11,8,6,4,4,4,1,0,0,37,38,0,2
40,1,4791,15,9,0,1,3,4,1,0,0,39,38,0,100
37,4,2133,11,8,2,3,0,2,1,0,0,39,38,0,100
16,2,6628,9,12,0,10,3,4,1,0,59,39,38,0,103
7,4,6536,15,9,4,4,3,4,1,0,0,39,38,0,2
32,6,3648,11,8,2,8,0,4,1,0,0,39,38,0,100
14,4,5498,15,9,2,1,0,4,1,0,0,54,38,0,100
19,4,314,15,9,2,4,0,4,1,0,0,59,38,0,100
14,4,7288,15,9,0,1,4,4,0,0,0,39,38,0,2
57,7,2088,15,9,5,12,1,4,1,0,0,15,38,0,100
7,4,5659,9,12,4,10,3,4,0,0,0,54,38,0,102
37,4,2888,15,9,2,3,0,4,1,0,0,44,38,1,101
42,6,3969,9,12,2,12,0,4,1,88,0,39,38,1,101
4,4,5120,11,8,4,5,3,4,1,0,0,44,38,0,2
1,4,1856,11,8,4,12,3,4,0,0,0,39,38,0,2
36,7,1684,10,15,2,10,0,4,1,0,0,39,0,1,101
18,1,37,11,8,0,10,4,4,0,0,0,39,38,0,102
31,6,1569,15,9,4,1,1,4,1,0,0,39,38,0,100
3,4,6066,11,8,4,8,3,4,1,0,0,39,38,0,2
17,4,3209,9,12,2,10,0,4,1,0,0,39,38,1,101
15,4,865,11,8,2,1,0,4,1,29,0,39,38,0,100
38,4,1712,11,8,2,6,0,4,1,38,0,39,38,1,101
41,6,7885,7,11,2,12,0,4,1,0,0,24,38,1,101
1,4,7372,11,8,4,1,3,4,0,0,0,19,38,0,102
44,6,2047,3,1,2,3,0,4,1,0,0,19,38,0,100
18,4,208,7,11,4,4,1,4,0,0,0,59,38,0,102
33,4,1517,11,8,4,1,1,4,1,0,0,39,38,0,1
19,4,3978,1,6,0,14,1,4,1,0,0,39,38,0,100
27,4,1046,9,12,2,4,0,4,1,0,0,49,38,0,1
3,4,5583,15,9,4,10,3,4,0,0,0,14,38,0,102
30,4,3052,11,8,2,4,0,4,1,0,0,64,38,0,100
28,4,5943,0,5,2,1,0,2,1,0,0,39,38,0,100
17,2,5360,12,13,4,10,1,4,1,0,0,34,38,0,102
28,4,4272,8,10,2,3,0,4,1,0,0,34,38,0,1
9,4,6590,9,12,4,4,1,4,0,0,0,39,38,0,2
19,4,3527,11,8,5,1,1,4,1,0,0,39,4,0,100
8,4,6410,11,8,4,12,3,4,0,0,0,39,4,0,102
23,4,4845,10,15,2,10,0,4,1,0,0,59,38,1,101
11,4,484,11,8,4,6,3,4,1,0,0,39,38,0,2
33,4,4149,11,8,2,3,0,4,1,0,0,39,38,0,1
31,1,3285,11,8,2,1,0,2,1,0,0,49,38,1,101
31,4,2358,15,9,2,1,5,4,0,0,0,36,38,0,2
31,2,1600,9,12,4,1,4,4,0,0,0,34,38,0,102
2,4,8425,15,9,4,12,3,4,0,0,0,24,38,0,102
27,5,3039,11,8,0,8,4,4,0,0,0,32,38,0,102
3,4,2200,15,9,4,1,3,4,1,0,0,24,38,0,102
11,4,5945,12,13,4,4,1,3,1,0,0,29,5,0,102
7,4,7430,11,8,4,14,1,4,0,0,0,49,38,0,2
27,4,3722,11,8,2,12,0,4,1,0,0,23,38,0,100
49,2,5892,15,9,0,8,2,4,0,77,0,39,0,1,101
25,2,4324,11,8,2,3,0,4,1,0,0,39,38,0,100
14,4,3400,11,8,4,12,4,2,0,0,0,57,38,0,102
10,0,800,11,8,4,0,3,2,1,0,0,39,38,0,102
16,4,443,7,11,4,1,1,4,0,0,0,39,38,0,2
13,2,6222,9,12,2,11,0,4,1,0,0,39,38,1,101
37,4,5230,11,8,2,7,5,4,0,0,0,39,38,1,102
19,4,5349,11,8,3,8,4,4,0,0,0,24,38,0,102
3,0,451,11,8,4,0,3,4,1,0,0,59,38,0,102
39,7,5889,10,15,2,14,0,4,1,0,0,55,38,0,100
3,4,3881,0,5,4,12,1,3,1,0,0,39,38,0,100
4,4,6267,15,9,4,8,3,4,0,0,0,24,38,0,102
39,7,956,7,11,0,1,1,4,0,0,0,29,38,0,100
14,4,5477,11,8,2,3,0,4,1,0,0,49,38,1,101
19,4,2101,9,12,2,10,0,4,1,0,0,54,38,1,101
19,4,5941,15,9,4,8,1,4,1,0,0,39,38,0,1
48,4,8334,9,12,2,12,0,4,1,0,0,14,38,0,100
3,4,8008,15,9,4,1,3,4,0,0,0,14,38,0,102
22,6,7742,9,12,2,10,0,4,1,88,0,49,23,1,101
28,4,7246,7,11,6,12,4,4,0,0,0,39,5,0,102
35,4,486,6,4,5,8,1,2,1,0,0,39,38,0,100
31,4,1952,12,13,2,14,0,4,1,0,0,54,38,1,101
19,4,3043,15,9,4,4,1,4,0,0,0,59,38,0,102
51,4,6946,0,5,0,14,1,4,1,0,0,19,38,0,100
8,4,4875,11,8,4,7,3,4,1,0,0,39,38,0,2
28,2,813,12,13,2,10,0,4,1,0,0,36,38,1,101
16,4,3692,1,6,5,12,3,4,0,0,0,19,38,0,102
3,4,5768,15,9,4,14,3,4,1,0,0,22,38,0,102
2,4,4185,15,9,4,6,3,4,1,0,0,9,38,0,102
10,4,7932,0,5,2,6,0,4,1,0,0,19,38,0,100
21,4,4861,11,8,4,14,1,4,1,0,0,39,38,0,1
9,4,3454,11,8,4,3,3,4,1,0,0,39,38,0,2
9,4,7694,11,8,4,3,3,4,1,0,0,49,38,0,2
18,4,2908,11,8,0,7,4,4,0,0,0,39,38,0,2
14,4,530,12,13,4,10,1,4,0,85,0,49,38,1,101
36,4,2746,11,8,2,8,5,4,0,0,16,39,21,0,102
19,4,4511,11,8,2,6,0,4,1,0,0,64,38,0,100
52,0,5118,14,14,2,0,5,4,0,0,0,24,0,0,102
38,6,7072,14,14,0,10,1,4,0,0,0,34,38,0,100
25,4,243,11,8,2,7,0,4,1,0,0,44,38,0,1
33,4,3675,11,8,2,7,0,4,1,0,0,49,38,0,1
4,4,7337,15,9,2,3,0,4,1,0,0,53,38,0,100
49,4,7420,15,9,2,12,0,4,1,0,0,23,38,0,100
23,6,3246,6,4,2,3,0,4,1,0,0,39,38,1,100
22,2,6088,9,12,2,10,0,4,1,0,0,49,38,1,101
19,4,132,11,8,2,12,0,4,1,76,0,39,38,1,101
12,4,4218,11,8,2,4,0,4,1,0,0,39,11,0,100
19,6,902,9,12,2,12,0,4,1,0,0,49,38,1,101
30,4,6100,11,8,2,8,0,2,1,0,0,59,38,1,101
15,6,8039,8,10,2,3,0,4,1,0,0,39,38,0,100
7,4,1571,11,8,4,8,1,4,0,0,0,39,38,0,2
34,4,3401,11,8,2,3,0,4,1,0,0,19,38,0,100
42,4,4725,11,8,2,1,5,4,0,0,0,39,38,0,2
18,4,7229,15,9,2,12,0,4,1,0,0,39,38,0,1
20,4,8236,12,13,4,4,3,4,1,0,0,39,38,1,101
6,4,7883,11,8,4,3,3,1,1,0,0,39,29,0,102
23,4,966,12,13,2,4,0,4,1,0,0,45,38,1,101
11,4,7661,11,8,2,4,0,4,1,0,0,49,38,1,101
24,1,761,10,15,2,10,0,4,1,76,0,49,38,1,101
13,6,1977,8,10,2,12,0,4,1,39,0,59,11,0,100
3,4,48,11,8,2,1,5,4,0,0,0,19,38,0,102
15,4,4348,11,8,4,12,1,4,0,0,0,44,38,0,2
34,4,4997,11,8,2,4,0,4,1,0,0,39,38,0,1
17,4,805,9,12,4,4,1,4,0,0,0,39,38,0,2
58,4,1412,4,2,6,8,4,2,1,0,0,9,38,0,102
4,4,6991,15,9,4,12,2,4,0,0,0,39,38,0,2
2,4,2825,1,6,4,6,3,4,1,0,0,29,38,0,102
12,4,7826,8,10,4,3,2,4,1,0,0,39,38,0,2
10,4,7259,9,12,4,8,1,1,1,0,0,39,29,0,102
20,4,9,9,12,2,10,0,4,1,0,0,64,38,1,101
6,4,7498,11,8,4,4,1,4,1,0,0,39,38,0,2
41,6,6209,11,8,2,5,0,4,1,0,0,69,38,0,100
21,4,875,15,9,2,1,0,4,1,0,0,44,38,0,1
52,6,6338,14,14,2,10,0,4,1,97,0,39,38,1,101
13,4,2388,15,9,2,8,5,4,0,0,0,39,38,0,2
55,0,5199,7,11,6,0,1,4,0,0,0,39,38,0,102
32,4,2787,9,12,2,10,5,4,0,0,63,2,38,1,103
9,4,7034,4,2,2,3,0,4,1,0,22,49,38,0,100
28,4,4122,11,8,4,6,2,4,1,0,0,39,38,0,2
32,2,1452,11,8,6,8,1,4,0,0,0,46,38,0,102
36,4,567,11,8,2,14,0,4,1,0,39,39,38,1,103
8,4,1446,15,9,4,10,1,4,0,0,0,64,38,0,102
18,4,5566,7,11,2,10,0,4,1,0,0,44,38,0,1
14,2,6974,15,9,4,11,1,2,1,0,0,39,38,0,102
11,5,2956,11,8,2,3,0,4,1,0,0,49,38,0,100
40,4,2558,5,3,0,3,4,4,1,0,9,39,10,0,100
25,2,7642,8,10,0,10,1,4,0,0,0,35,38,0,100
21,4,6196,9,12,0,4,1,4,1,72,0,59,38,0,101
46,4,2860,11,8,2,12,0,4,1,52,0,39,38,0,100
19,6,858,8,10,2,13,0,4,1,0,0,59,38,0,100
46,4,4285,11,8,2,12,0,4,1,0,0,49,0,1,101
8,4,685,11,8,2,12,0,4,1,0,0,29,38,0,100
12,4,6453,1,6,0,8,1,4,0,0,0,68,38,0,100
40,1,6317,15,9,2,1,0,4,1,76,0,44,38,1,101
1,4,7939,11,8,4,8,1,4,1,0,0,29,38,0,102
5,4,376,11,8,5,8,2,4,1,0,0,34,38,0,2
13,4,5031,15,9,0,12,1,4,1,0,0,57,38,0,100
16,4,5185,11,8,5,13,1,4,1,0,0,39,38,0,1
23,4,7701,15,9,4,7,1,2,0,0,0,39,38,0,102
8,6,704,11,8,4,3,3,4,1,0,0,35,38,0,102
13,4,7240,15,9,0,1,4,2,0,0,0,39,38,0,102
30,4,2257,5,3,3,8,4,4,0,0,0,29,38,0,102
36,2,62,8,10,0,4,1,0,1,0,0,47,38,0,100
20,4,4858,11,8,2,14,0,4,1,0,0,44,38,0,1
21,4,4024,11,8,2,7,0,4,1,0,0,47,38,0,1
26,4,1935,8,10,2,13,5,4,0,0,39,31,38,1,103
10,4,4796,14,14,2,1,0,4,1,0,0,39,38,0,1
8,0,5676,0,5,4,0,3,2,1,0,0,39,38,0,102
7,2,7468,9,12,2,10,5,2,0,0,0,39,38,0,102
12,4,3303,7,11,0,10,4,4,0,0,0,34,38,0,2
49,4,1082,11,8,4,1,1,1,0,0,0,39,38,0,102
12,4,1451,15,9,4,1,4,4,0,0,0,39,38,0,2
40,4,6072,8,10,0,7,1,2,1,0,0,39,38,0,100
39,4,3402,11,8,2,3,0,4,1,0,0,39,38,0,1
27,4,4958,15,9,0,4,2,4,0,0,0,44,38,0,2
22,4,3027,15,9,2,3,0,4,1,0,0,49,38,0,1
12,4,7949,15,9,4,1,3,2,1,0,0,39,38,0,102
41,2,7391,0,5,2,14,0,4,1,0,0,39,38,0,100
20,4,6027,15,9,2,12,0,4,1,0,0,43,38,1,101
60,2,1568,5,3,2,8,0,4,1,0,0,7,2,0,100
39,5,5844,11,8,2,4,0,4,1,0,0,39,38,1,101
45,5,3600,10,15,2,10,0,4,1,88,0,44,38,1,101
1,4,5894,1,6,4,12,3,4,0,0,0,9,38,0,102
17,4,2553,9,12,2,4,0,4,1,0,0,39,38,0,1
7,7,5699,9,12,4,13,1,4,0,0,0,39,38,0,102
23,5,4341,9,12,0,4,1,4,1,0,0,39,38,0,100
30,4,4560,11,8,2,7,0,4,1,0,0,39,38,0,1
30,4,3853,11,8,2,6,0,4,1,52,0,59,38,0,100
12,4,8059,11,8,2,7,0,4,1,0,38,29,38,1,103
13,7,4247,11,8,4,8,1,2,0,0,0,39,38,0,102
39,6,7347,8,10,2,10,0,4,1,0,0,39,38,0,100
29,4,4457,1,6,2,6,0,4,1,0,0,44,38,1,100
8,4,7814,5,3,2,5,0,4,1,0,0,49,38,1,100
23,4,3986,11,8,6,7,4,4,0,0,0,39,38,0,2
13,4,5386,11,8,2,14,0,4,1,0,0,70,38,1,101
4,5,5971,11,8,4,5,3,4,1,0,0,39,38,0,102
12,4,5465,7,11,4,1,1,4,1,0,0,39,38,0,2
25,4,7732,11,8,2,12,0,4,1,0,0,39,38,0,1
35,4,2980,11,8,2,7,0,4,1,0,0,39,38,1,101
7,4,7553,15,9,4,12,1,4,1,0,0,39,38,0,1
4,4,317,11,8,4,11,1,2,1,0,0,10,38,0,102
25,2,6641,11,8,2,14,0,4,1,0,0,39,38,0,100
14,1,5545,11,8,5,6,4,4,0,0,0,39,38,0,102
14,2,2420,0,5,4,14,2,4,1,0,32,39,38,0,103
19,2,811,11,8,2,10,0,4,1,88,0,39,38,1,101
26,4,3575,15,9,4,8,1,4,1,0,0,39,38,0,1
29,6,5960,9,12,5,8,4,4,0,0,0,44,26,0,102
20,6,2199,11,8,2,5,0,4,1,0,0,83,38,0,100
59,1,55,12,13,6,10,1,4,0,0,0,14,38,0,102
10,4,7197,11,8,4,8,1,2,0,0,0,39,22,0,102
2,4,7473,11,8,4,1,3,4,1,0,0,39,38,0,2
36,4,3349,4,2,2,8,2,4,0,0,0,23,21,0,100
11,4,2071,15,9,4,13,3,4,0,0,0,23,38,0,102
38,4,6629,15,9,2,4,0,4,1,0,0,59,38,1,101
26,4,939,15,9,2,1,0,4,1,0,0,39,38,0,1
19,4,7625,15,9,2,3,0,4,1,0,38,39,38,1,103
48,2,8055,11,8,6,4,4,4,0,0,0,39,38,0,102
4,4,6601,11,8,4,8,3,4,1,0,0,39,38,0,2
25,0,7507,12,13,2,0,0,4,1,0,0,49,38,0,100
22,4,1128,15,9,0,4,4,4,0,0,3,39,38,0,102
18,4,7718,15,9,4,4,1,4,0,0,0,49,38,0,2
6,4,6639,15,9,4,6,1,2,1,0,0,24,38,0,102
15,4,8291,9,12,2,12,0,2,1,88,0,49,38,1,101
10,4,8332,15,9,4,12,1,2,1,0,0,39,38,0,102
32,4,3787,11,8,5,10,4,4,0,0,3,39,32,0,102
31,4,8283,12,13,4,10,1,4,1,0,0,49,38,0,1
35,4,925,9,12,2,4,0,4,1,0,0,49,38,1,101
4,0,8222,15,9,4,0,3,4,1,0,0,39,38,0,102
18,4,2794,9,12,4,12,3,1,1,0,18,39,34,0,102
18,6,6301,11,8,2,5,0,4,1,0,0,49,38,0,100
5,4,3001,9,12,4,5,1,4,1,0,0,19,38,0,102
3,4,2857,11,8,4,7,3,4,1,0,0,39,38,0,2
25,4,2197,11,8,0,4,1,4,0,0,0,39,38,0,2
9,0,5480,15,9,4,0,3,4,1,0,0,11,38,0,102
10,4,5789,11,8,2,4,5,4,0,0,0,39,38,0,2
36,4,7063,3,1,2,5,0,4,1,0,0,44,38,0,100
23,4,3650,8,10,6,1,4,4,0,0,0,29,38,0,102
28,2,2172,7,11,0,10,4,4,0,0,0,47,38,0,102
1,6,5592,11,8,4,5,3,4,1,0,0,10,38,0,102
3,4,5743,11,8,4,12,1,4,1,0,0,29,38,0,102
56,6,5661,5,3,2,5,0,4,1,0,0,11,38,0,100
33,6,855,11,8,0,10,1,1,0,0,0,59,39,0,100
18,4,4024,15,9,4,1,1,4,1,0,0,39,38,0,2
25,4,7706,4,2,2,8,0,4,1,0,0,43,25,0,100
46,0,6495,14,14,2,0,0,4,1,0,0,29,38,1,101
3,4,634,11,8,4,11,3,2,1,0,0,39,38,0,102
5,2,4934,15,9,4,11,2,4,0,0,0,42,38,0,102
18,4,1149,11,8,4,3,4,4,1,0,0,34,38,0,2
15,4,1457,15,9,4,4,3,4,1,0,0,39,38,0,2
10,4,5042,11,8,2,1,0,4,1,29,0,44,38,0,100
40,4,2829,11,8,2,1,5,2,0,0,0,37,38,1,102
38,5,6699,0,5,6,14,1,4,1,0,0,39,38,0,100
3,4,3811,11,8,4,1,1,4,0,0,0,39,38,0,2
15,4,3339,15,9,4,7,2,4,1,0,0,54,7,0,100
14,4,4109,11,8,2,14,0,4,1,0,0,37,38,0,1
0,4,2221,1,6,4,12,3,4,0,0,0,15,38,0,102
11,4,1857,6,4,2,7,0,4,1,0,0,39,38,0,0
11,2,6781,11,8,2,11,0,4,1,0,0,39,38,1,101
3,4,3491,11,8,5,7,3,4,1,0,0,39,38,0,2
58,4,7452,15,9,6,10,1,4,0,0,0,7,38,0,102
20,4,3527,11,8,2,10,0,4,1,0,0,39,4,0,100
23,4,2232,11,8,2,7,0,4,1,0,0,39,38,0,1
18,4,7905,15,9,0,7,4,4,1,0,0,39,38,0,2
11,4,7621,8,10,2,3,0,4,1,0,0,49,38,0,1
20,4,7698,1,6,5,8,4,2,0,0,0,39,38,0,102
32,4,2958,4,2,3,7,4,1,0,0,0,19,39,0,102
19,4,3916,11,8,2,3,0,4,1,0,0,39,38,0,1
1,4,7656,2,7,4,8,2,2,1,0,0,19,38,0,102
21,4,1944,9,12,2,4,0,4,1,0,0,54,38,1,101
0,0,317,1,6,4,0,3,4,0,0,0,15,38,0,102
4,4,6049,11,8,4,7,4,4,0,0,0,39,38,0,2
48,4,5151,11,8,0,1,1,4,0,0,0,39,38,0,1
43,5,1313,1,6,2,14,0,4,1,0,0,39,38,1,100
35,4,701,12,13,0,10,3,4,0,0,0,39,38,0,2
3,7,4163,15,9,4,8,3,4,0,0,0,19,38,0,102
41,4,6198,9,12,0,12,1,4,1,0,0,39,38,0,1
29,1,7593,15,9,2,4,0,2,1,0,0,39,38,0,100
5,4,7080,11,8,4,7,3,4,1,0,0,39,25,0,102
21,4,5457,9,12,0,4,4,4,1,0,0,49,38,0,1
15,4,2036,15,9,4,1,1,4,0,53,0,49,38,0,102
27,4,6219,15,9,2,3,0,4,1,0,0,49,38,1,101
15,4,4902,11,8,2,13,5,4,0,0,0,35,38,0,2
26,6,4273,9,12,5,3,4,4,1,0,0,34,38,0,102
3,4,5681,15,9,4,1,3,4,0,0,0,19,38,0,102
1,4,8001,0,5,4,14,1,4,1,0,0,55,38,0,100
33,4,4946,11,8,2,6,0,4,1,0,0,44,38,0,1
52,4,8411,15,9,6,1,1,4,0,15,0,23,38,0,102
29,4,229,11,8,2,14,0,4,1,0,0,59,38,0,100
23,4,8044,8,10,4,14,1,4,1,0,0,31,38,0,100
17,4,1875,9,12,4,1,4,1,0,0,0,39,29,0,102
23,6,4060,8,10,2,10,5,4,0,0,43,14,38,1,103
21,4,5881,15,9,5,4,4,4,1,0,0,39,38,0,2
9,4,2683,9,12,4,4,1,4,0,0,0,44,38,0,2
45,4,5430,1,6,4,7,2,4,1,0,0,49,38,0,100
