age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income,cluster
35,7,5994,9,12,2,11,0,4,1,0,0,47,39,1,101
35,6,20423,12,13,2,12,0,4,1,0,0,69,39,0,101
9,4,17654,9,12,4,12,1,4,1,0,0,41,39,0,1
6,4,5086,11,8,4,3,2,4,1,0,0,14,39,0,100
25,4,7106,15,9,2,10,0,4,1,0,0,43,39,1,101
33,4,23104,15,9,0,3,1,4,1,0,0,39,39,0,1
22,5,908,8,10,2,5,0,4,1,0,0,59,39,1,101
11,4,1217,11,8,4,8,1,2,0,0,0,47,39,0,100
26,4,5269,12,13,2,4,0,4,1,0,0,49,39,1,101
3,4,5998,11,8,4,7,3,4,0,0,0,39,39,0,2
44,6,16879,11,8,2,4,0,4,1,0,0,39,39,0,101
8,4,12351,11,8,4,3,3,4,1,0,0,39,39,0,2
24,6,9452,12,13,2,4,5,4,0,122,0,49,39,1,103
52,6,25817,11,8,2,12,0,4,1,0,0,32,39,0,101
9,4,13836,9,12,4,3,1,2,1,0,0,39,39,0,100
18,0,4932,6,4,0,0,3,0,1,0,0,37,39,0,102
22,4,24127,8,10,2,3,0,4,1,0,0,39,39,0,1
6,4,27412,9,12,4,10,1,4,0,0,0,39,39,0,2
5,4,21286,15,9,2,4,5,4,0,0,0,39,39,0,2
6,4,12375,2,7,4,8,1,4,0,0,0,37,39,0,102
19,6,20488,2,7,4,3,3,4,1,0,0,39,39,0,102
4,2,21510,15,9,4,10,3,4,0,0,0,24,39,0,100
8,4,24896,11,8,4,6,3,2,1,0,0,39,39,0,100
27,4,9676,10,15,2,10,0,4,1,0,0,39,39,1,101
53,0,12701,12,13,2,0,0,4,1,0,0,7,39,0,100
21,2,18635,12,13,5,10,4,4,0,0,0,39,39,0,100
18,0,11718,0,5,0,0,1,4,1,0,0,95,39,0,102
30,4,14555,11,8,2,3,0,2,1,0,0,39,39,0,101
9,2,18147,15,9,4,8,3,2,0,0,0,9,23,0,100
23,1,27195,12,13,4,13,1,4,0,0,0,39,39,0,100
16,6,21071,4,2,2,3,0,4,1,0,0,49,39,1,102
26,5,10676,9,12,2,12,0,4,1,0,0,59,39,1,101
19,4,5917,11,8,2,8,0,4,1,0,0,49,39,0,1
29,5,20046,12,13,0,12,1,4,1,0,0,59,39,1,101
17,4,148,9,12,4,10,1,4,0,0,0,39,39,0,2
58,0,11715,6,4,2,0,0,2,1,12,0,4,39,0,102
30,4,25551,15,9,0,12,3,4,1,0,0,54,39,0,101
24,4,14472,15,9,0,1,4,4,0,0,0,39,39,0,2
44,5,20999,0,5,2,4,0,4,1,98,0,39,39,1,103
2,0,9176,15,9,4,0,2,4,0,0,0,29,39,0,100
11,4,7344,11,8,4,7,3,2,0,0,0,39,39,0,100
20,5,16459,9,12,2,12,0,4,1,0,0,49,39,1,101
9,4,23136,11,8,4,3,4,2,0,0,0,39,39,0,100
9,4,15947,11,8,0,8,1,4,0,0,0,11,39,0,100
63,6,19258,11,8,2,8,0,4,1,12,0,39,39,0,101
26,2,16856,14,14,4,10,1,4,1,0,0,39,39,1,101
2,4,28210,11,8,1,1,5,4,0,0,0,24,39,0,100
52,4,5924,9,12,2,14,0,4,1,0,0,24,0,0,101
25,1,9280,11,8,5,8,2,2,0,0,0,39,39,0,100
8,4,7334,11,8,0,12,4,4,0,0,0,39,39,0,2
18,4,15675,11,8,4,10,4,4,0,0,0,34,39,0,2
45,4,5563,12,13,2,1,0,1,1,0,0,39,3,1,101
17,6,17055,11,8,2,3,0,4,1,0,0,59,39,0,101
12,4,4594,11,8,1,14,0,4,1,0,0,78,39,0,101
23,4,24607,15,9,2,8,0,4,1,0,19,39,39,0,101
29,4,14856,0,5,2,7,0,4,1,0,0,39,39,1,102
18,1,2648,11,8,2,10,0,4,1,0,0,59,39,0,101
30,4,21141,11,8,2,7,0,2,1,0,0,39,39,1,101
19,4,19268,11,8,2,7,0,2,1,81,0,39,39,1,103
14,4,19689,15,9,4,1,1,4,0,0,0,54,39,0,100
24,4,2928,9,12,2,7,0,4,1,0,0,39,0,0,101
34,4,12622,12,13,2,4,0,4,1,0,55,49,39,1,101
2,2,22282,15,9,4,12,2,4,0,0,0,19,39,0,100
10,4,23818,12,13,2,10,0,1,1,0,0,39,17,1,101
25,4,21541,15,9,4,4,1,4,1,0,0,39,39,1,101
1,4,22050,1,6,4,8,3,4,0,0,0,15,39,0,102
45,0,8074,12,13,2,0,0,4,1,0,0,47,39,1,101
8,4,18020,15,9,4,1,4,2,0,0,0,39,39,0,100
5,7,14709,9,12,4,10,3,4,0,0,0,11,39,0,100
38,4,13249,11,8,6,1,3,4,0,0,0,39,39,0,2
1,4,21843,15,9,4,12,3,4,0,0,0,14,39,0,100
27,4,7169,12,13,2,12,0,4,1,0,0,43,39,1,101
41,4,2060,8,10,2,3,0,4,1,0,0,39,39,0,1
22,2,24999,11,8,0,3,4,4,0,0,0,39,39,0,100
36,4,1782,11,8,2,3,0,4,1,0,0,39,39,0,1
13,4,28000,15,9,2,7,0,4,1,0,0,29,39,0,101
22,2,13856,12,13,2,10,0,4,1,0,55,44,39,1,101
3,4,3056,15,9,4,12,3,4,0,0,0,14,39,0,100
37,7,8937,2,7,4,8,3,4,1,69,0,39,39,0,102
12,4,1313,11,8,2,14,0,4,1,0,0,39,39,1,101
21,4,11438,11,8,4,4,1,1,0,0,0,34,17,0,100
59,4,4893,15,9,0,1,1,4,0,0,0,19,39,0,100
14,2,13228,9,12,2,7,0,4,1,68,0,39,0,0,103
32,4,602,5,3,2,3,0,4,1,0,0,39,39,0,102
3,4,25163,11,8,4,6,3,2,1,0,0,19,39,0,100
29,4,11795,15,9,2,3,0,4,1,0,0,49,39,1,101
2,0,18503,0,5,4,0,3,4,1,0,0,29,39,0,102
44,4,26033,6,4,2,7,0,2,1,0,0,19,38,0,102
28,4,15283,11,8,0,7,4,4,1,0,0,39,39,0,1
27,4,6236,8,10,2,14,5,4,0,0,0,24,39,0,100
27,7,10799,11,8,0,10,1,4,0,0,0,38,39,0,101
19,6,23648,9,12,2,4,5,4,0,0,0,39,39,0,100
33,4,27065,15,9,2,12,0,4,1,0,0,59,39,0,101
15,4,1312,9,12,4,13,1,3,1,0,0,39,39,0,101
29,6,2046,11,8,2,5,0,4,1,70,0,69,39,0,103
22,7,7479,12,13,2,10,5,4,0,81,0,37,39,1,103
7,4,2087,11,8,4,12,3,4,1,0,0,39,39,0,2
21,4,18116,11,8,5,11,1,2,1,0,0,39,39,0,100
9,4,4338,15,9,2,14,0,4,1,0,0,39,39,0,1
12,4,8668,11,8,2,3,0,4,1,0,0,49,39,0,1
33,4,11417,9,12,2,1,0,4,1,0,51,49,0,1,101
7,4,15625,12,13,4,10,3,4,0,0,0,39,39,0,2
40,7,23456,10,15,0,10,1,4,1,0,0,59,39,1,101
9,4,19169,8,10,4,12,2,2,1,0,0,64,39,0,100
2,0,4459,11,8,4,0,3,4,1,0,0,19,39,0,100
39,6,11529,11,8,6,1,4,4,0,122,0,39,39,1,103
31,4,1549,8,10,2,6,0,4,1,79,0,39,39,0,103
43,4,9382,15,9,2,4,0,4,1,112,0,39,39,1,103
28,6,9431,15,9,5,12,4,4,1,0,0,49,39,0,100
17,4,22760,7,11,2,12,0,2,1,0,51,49,39,1,101
26,4,2513,10,15,2,10,0,4,1,122,0,54,39,1,103
24,4,23390,11,8,0,13,1,2,1,0,0,39,0,0,101
26,1,10654,9,12,2,6,0,4,1,0,0,52,39,0,101
14,4,1970,9,12,0,10,1,4,1,0,0,59,39,0,101
9,4,5654,11,8,4,3,3,4,1,0,0,35,39,0,2
36,4,15149,11,8,2,3,0,4,1,0,0,39,39,0,1
41,4,9854,14,14,2,10,0,4,1,112,0,59,39,1,103
18,1,19340,9,12,6,1,1,4,1,0,0,39,39,1,101
36,6,21979,9,12,2,12,0,4,1,0,0,39,2,1,101
38,4,6569,8,10,2,10,5,4,0,0,0,19,39,0,100
34,4,22612,5,3,0,7,1,4,0,0,0,47,39,0,102
7,4,6943,15,9,4,8,1,4,0,0,0,52,39,0,100
33,4,15954,15,9,2,4,0,4,1,0,0,49,39,1,101
19,4,13210,15,9,4,3,3,4,1,27,0,59,39,0,100
33,2,19765,11,8,2,6,0,4,1,0,0,39,39,0,101
28,4,11235,9,12,0,1,4,4,0,74,0,34,39,1,103
8,4,15759,9,12,4,12,1,4,0,0,49,39,39,0,100
21,4,4350,11,8,0,8,2,4,1,0,0,39,39,0,1
8,4,17555,9,12,4,8,1,4,0,0,0,59,39,0,100
40,4,12425,9,12,2,11,0,4,1,0,0,39,39,1,101
6,7,17742,11,8,4,1,1,4,1,0,0,37,39,0,100
14,4,18215,11,8,2,8,0,4,1,0,0,64,39,0,101
21,4,17409,15,9,0,13,4,4,0,0,0,49,39,0,2
31,6,18640,12,13,2,12,0,4,1,0,0,49,9,0,101
33,4,3957,8,10,0,10,1,1,1,0,0,37,39,1,101
29,4,22466,11,8,2,7,0,4,1,0,0,39,39,1,101
2,4,18556,15,9,4,8,3,4,0,0,0,14,39,0,100
23,2,1099,9,12,2,10,0,4,1,0,0,49,39,1,101
16,4,7304,11,8,0,1,3,3,0,0,0,64,39,0,100
13,4,13172,11,8,2,3,0,4,1,0,0,41,39,1,101
5,4,9916,15,9,4,13,1,4,0,0,0,39,39,0,2
23,2,11826,8,10,0,4,4,4,0,0,0,39,39,0,100
24,6,232,11,8,0,3,1,4,1,0,0,39,39,0,101
25,4,10737,11,8,2,6,0,4,1,0,0,39,39,1,101
25,4,28483,15,9,2,4,0,4,1,0,0,49,39,1,101
45,7,18890,12,13,5,10,4,4,0,0,0,23,0,0,100
12,6,13636,7,11,2,12,0,4,1,0,0,49,39,0,101
12,4,2568,11,8,2,3,0,0,1,0,0,39,39,0,100
20,4,4905,9,12,2,4,0,4,1,0,0,39,39,1,101
34,5,24666,11,8,0,1,1,4,0,0,41,39,39,0,101
19,4,19221,9,12,2,4,0,2,1,0,0,39,39,1,101
24,4,8425,14,14,2,10,0,4,1,0,81,39,39,1,101
63,6,14398,5,3,2,5,0,4,1,0,0,29,39,0,102
40,4,25223,15,9,2,3,5,4,0,102,0,39,39,1,103
24,4,25767,12,13,2,10,0,4,1,0,0,39,0,1,101
33,6,13100,11,8,2,5,0,4,1,0,0,49,39,0,101
35,4,10368,15,9,2,13,0,4,1,79,0,39,39,0,103
36,4,4608,11,8,2,10,0,4,1,0,0,41,39,1,101
15,4,689,11,8,2,8,5,4,0,0,0,39,39,0,2
20,4,4611,15,9,0,12,1,4,0,0,0,44,39,0,1
23,5,792,12,13,2,3,0,4,1,0,0,49,39,0,101
17,4,6368,11,8,2,1,0,4,1,0,19,39,39,0,101
51,4,1976,12,13,4,1,1,4,0,86,0,19,39,0,103
20,2,6889,11,8,2,3,0,4,1,0,0,39,39,0,101
29,4,14442,8,10,2,3,0,4,1,0,0,49,39,0,1
32,5,3800,9,12,2,12,0,4,1,0,0,82,39,1,101
46,0,5753,11,8,2,0,0,4,1,0,0,24,39,0,101
20,4,5097,11,8,2,3,0,4,1,0,0,39,39,1,101
23,4,19046,11,8,2,1,0,4,1,0,0,39,26,0,101
12,4,5852,11,8,2,14,0,4,1,0,0,39,39,0,1
6,4,7028,9,12,4,1,3,4,0,0,0,39,39,0,2
24,4,15028,15,9,2,3,0,4,1,0,0,39,39,1,101
14,4,15478,15,9,2,3,0,4,1,0,0,39,39,1,101
35,4,16792,9,12,0,4,1,4,1,0,0,39,0,0,101
13,4,2256,6,4,4,12,1,4,1,0,0,39,39,0,3
21,4,13136,15,9,2,10,5,4,0,0,0,39,39,0,2
19,4,4439,1,6,2,7,0,4,1,0,0,39,39,0,102
18,2,3578,9,12,2,10,0,4,1,0,0,49,39,0,101
39,4,5635,15,9,2,8,0,4,1,0,0,44,39,1,101
7,4,8703,15,9,2,1,5,4,0,0,0,39,39,0,2
30,2,16427,9,12,2,10,0,4,1,0,0,39,39,1,101
43,6,1270,15,9,2,4,0,4,1,0,0,39,39,0,101
45,7,22058,9,12,0,10,1,4,1,0,0,39,39,0,101
15,4,1964,11,8,2,7,0,4,1,0,0,39,39,1,101
30,4,9085,11,8,2,13,0,4,1,0,0,39,39,0,1
23,4,19984,15,9,4,3,1,4,1,0,0,39,39,0,1
44,7,11457,4,2,2,14,0,4,1,0,0,39,39,0,102
47,4,25850,15,9,2,4,0,4,1,0,0,39,39,0,1
25,7,25199,15,9,2,4,5,4,0,0,0,39,39,1,100
13,4,27117,11,8,4,1,4,4,0,0,0,39,39,0,2
19,2,25156,15,9,0,1,4,4,0,0,0,34,39,0,100
55,0,8408,5,3,0,0,1,4,0,0,0,5,39,0,102
6,4,2346,9,12,4,11,1,4,0,46,0,39,39,0,100
26,7,21803,9,12,2,10,0,4,1,0,0,49,39,0,101
9,5,20612,15,9,4,12,1,4,1,0,0,47,39,0,101
14,4,8896,11,8,2,7,0,4,1,0,0,39,39,1,101
17,4,19966,7,11,0,3,1,4,1,0,0,49,39,0,1
6,4,16646,11,8,0,6,3,4,1,0,0,43,39,0,1
23,1,2420,12,13,4,4,1,4,0,109,0,54,39,1,103
15,4,16051,7,11,2,10,0,4,1,0,0,44,39,1,101
33,4,11579,11,8,2,3,0,4,1,0,0,39,39,0,1
4,0,11578,15,9,4,0,3,4,0,0,0,39,39,0,100
10,6,10263,11,8,4,5,3,4,1,0,0,39,39,0,100
21,7,25537,7,11,4,4,1,4,1,0,0,59,39,0,101
57,6,12869,10,15,3,10,1,4,1,0,0,24,39,1,101
30,7,11167,15,9,0,1,1,4,0,0,0,39,39,0,101
34,4,14665,9,12,2,12,0,4,1,0,0,39,39,1,101
25,6,886,9,12,4,5,3,4,1,0,0,34,39,0,100
0,4,22107,0,5,4,8,1,4,1,0,0,19,8,0,102
36,5,2312,12,13,2,4,0,4,1,0,0,39,39,1,101
23,4,26486,2,7,2,8,0,4,1,0,0,39,0,0,102
8,4,7309,9,12,4,10,3,4,1,0,0,69,39,0,101
12,4,5698,11,8,4,3,1,4,1,0,0,49,39,0,1
17,0,26429,11,8,0,0,1,4,1,0,0,39,39,0,100
38,4,16250,11,8,4,9,4,4,0,0,0,39,26,0,100
47,4,4877,10,15,2,10,0,4,1,0,0,59,39,1,101
12,6,5286,9,12,2,4,0,4,1,0,0,39,39,1,101
28,6,24566,11,8,2,3,0,4,1,98,0,49,39,1,103
13,4,6357,9,12,2,4,0,4,1,0,0,49,39,1,101
18,6,6375,9,12,2,4,0,4,1,0,0,49,39,1,101
4,4,3781,11,8,4,5,1,4,1,0,0,52,39,0,101
37,4,25265,11,8,0,3,4,4,1,0,0,44,0,0,100
33,4,17627,12,13,0,12,1,4,0,0,0,49,39,1,101
1,0,18325,2,7,4,0,3,4,0,0,0,24,39,0,102
28,4,14537,11,8,2,7,0,4,1,0,0,39,39,0,1
51,4,13265,11,8,0,9,4,2,0,0,0,23,39,0,100
19,5,23817,15,9,2,4,0,4,1,0,0,29,39,1,101
6,4,5862,9,12,4,1,3,4,0,27,0,39,39,0,100
46,6,6277,5,3,6,5,4,4,0,0,0,9,39,0,102
45,0,20057,11,8,2,0,0,4,1,0,0,47,39,0,101
0,4,19740,1,6,4,1,3,4,0,0,0,11,39,0,102
18,4,18272,11,8,2,14,0,3,1,0,0,39,6,0,101
27,4,20795,11,8,2,12,0,4,1,0,0,59,39,0,101
15,4,15198,11,8,4,12,1,4,0,0,0,49,39,0,2
23,7,10237,9,12,0,3,1,4,1,0,0,39,39,0,101
33,5,24805,14,14,2,10,0,4,1,0,0,73,39,1,101
18,4,535,11,8,4,1,1,4,1,0,0,39,39,0,2
25,2,20898,15,9,0,13,1,4,0,55,0,39,39,0,103
26,4,4309,12,13,4,10,1,4,1,0,0,59,39,1,101
16,4,14970,9,12,2,4,0,4,1,0,0,39,39,0,1
21,4,14930,9,12,2,13,0,4,1,0,0,44,39,1,101
22,4,11828,15,9,2,3,0,4,1,0,0,44,39,1,101
26,4,5489,11,8,2,7,0,4,1,0,0,42,39,0,1
15,4,25988,9,12,2,4,2,1,0,0,0,39,3,1,100
17,1,27242,11,8,2,3,5,4,0,0,0,39,39,1,100
22,1,19414,11,8,4,2,1,4,1,0,0,49,39,0,100
30,4,26114,15,9,5,10,1,2,1,0,0,39,39,0,100
9,4,3468,9,12,4,10,1,4,0,0,0,39,39,0,2
14,4,28435,11,8,4,7,1,2,1,0,0,39,39,0,100
27,4,6723,12,13,2,4,0,4,1,0,0,39,39,1,101
36,4,12462,9,12,0,1,4,4,0,0,0,39,39,0,2
8,0,5535,1,6,4,0,4,4,0,0,0,39,39,0,102
24,4,24607,9,12,0,12,1,4,1,0,0,39,39,1,101
47,4,3345,5,3,2,1,0,4,1,40,0,49,39,0,102
30,4,25620,11,8,5,3,4,2,1,0,0,39,39,0,100
42,2,23719,12,13,0,10,4,4,0,101,0,59,39,1,103
48,5,6811,11,8,0,12,1,4,0,91,0,39,39,0,103
39,4,6265,11,8,2,14,0,4,1,0,0,59,39,0,101
18,4,15471,8,10,2,13,0,4,1,0,0,39,39,0,1
9,4,8287,7,11,3,3,2,1,0,0,0,39,0,0,100
16,4,10780,11,8,0,3,1,4,1,0,0,39,39,0,1
6,4,6724,15,9,4,12,3,4,0,0,0,19,39,0,100
4,4,25568,15,9,4,12,3,2,0,0,0,29,39,0,100
30,6,5821,7,11,2,3,0,4,1,0,35,64,39,0,101
21,4,14914,9,12,2,3,0,4,1,0,0,39,39,1,101
14,4,13853,9,12,4,8,1,4,1,0,0,39,0,0,100
41,4,26096,11,8,2,3,0,2,1,0,0,39,39,0,101
32,4,15417,11,8,0,12,1,4,0,0,0,39,39,0,1
16,6,155,11,8,5,3,2,4,1,0,0,49,39,0,100
14,2,26066,9,12,2,10,0,4,1,0,0,39,39,0,101
4,4,17877,8,10,2,8,2,4,0,0,0,49,26,0,100
16,4,22868,9,12,2,12,0,4,1,0,55,39,39,1,101
2,4,24224,11,8,4,12,3,4,1,0,0,14,39,0,100
12,7,3270,9,12,4,10,3,1,0,0,0,14,39,0,100
3,4,19990,11,8,4,6,3,4,1,0,0,29,39,0,100
22,6,11176,10,15,0,1,2,3,1,0,0,39,0,0,101
17,4,25095,15,9,2,1,0,4,1,0,0,39,39,0,1
26,4,10468,15,9,2,1,5,4,0,0,0,39,39,0,2
3,4,14623,11,8,4,8,1,4,0,0,0,37,39,0,2
7,2,6297,0,5,4,3,4,2,1,0,0,64,14,0,102
10,4,21453,4,2,4,8,2,4,1,0,0,39,26,0,102
40,5,11342,9,12,2,4,0,4,1,98,0,59,39,1,103
9,2,23082,15,9,4,11,3,4,1,0,0,39,39,0,100
29,4,13948,7,11,2,4,0,4,1,0,0,39,39,1,101
10,4,11267,11,8,2,3,0,4,1,0,0,49,39,0,1
50,6,21297,11,8,2,5,0,4,1,19,0,19,39,0,101
21,1,5004,12,13,2,4,0,4,1,0,0,39,39,1,101
17,4,21326,15,9,2,4,0,4,1,0,0,59,39,1,101
16,5,23415,11,8,4,8,4,1,1,0,0,39,40,0,100
18,4,17733,11,8,0,4,1,4,1,0,0,39,39,0,1
13,4,27050,15,9,0,1,1,4,0,0,0,44,39,0,2
46,6,5753,11,8,2,8,0,4,1,0,0,11,39,0,101
32,4,24284,8,10,2,10,5,4,0,112,0,59,39,1,103
2,0,1841,15,9,4,0,3,4,1,0,0,81,39,0,100
33,2,494,9,12,2,10,0,4,1,0,0,44,39,1,101
29,0,9987,11,8,3,0,1,1,1,0,0,39,30,0,100
3,4,20172,11,8,4,1,1,4,1,0,0,39,39,0,2
20,2,22043,14,14,2,10,0,4,1,0,0,59,39,1,101
8,0,13632,1,6,4,0,4,4,0,0,0,39,39,0,102
14,4,17055,11,8,2,6,0,4,1,0,0,39,39,0,1
4,4,24795,11,8,4,3,3,4,1,3,0,39,39,0,100
12,4,8470,11,8,0,7,4,4,1,0,0,39,39,0,2
30,4,23175,11,8,2,12,0,4,1,95,0,44,39,1,103
27,6,11997,9,12,2,12,0,4,1,0,0,39,39,0,101
28,4,21262,10,15,0,12,1,4,1,122,0,54,39,1,103
24,4,1338,15,9,0,1,1,2,0,0,0,23,8,0,100
27,4,26524,12,13,2,4,0,2,1,0,51,39,39,1,101
16,4,24876,15,9,2,7,0,4,1,0,0,54,39,0,101
17,4,2378,1,6,0,3,4,4,1,0,0,39,39,0,102
2,0,18790,15,9,4,0,3,4,0,0,0,14,39,0,100
31,4,13319,11,8,2,8,0,4,1,0,0,39,39,0,1
24,4,17162,1,6,0,6,1,4,1,0,0,47,39,0,102
9,4,18138,15,9,4,8,1,4,1,0,0,19,39,0,100
9,1,3406,9,12,4,10,1,4,1,0,0,54,39,0,101
8,4,5673,11,8,4,8,3,4,0,0,0,39,39,0,2
13,4,17360,11,8,2,3,0,4,1,0,47,39,39,1,101
15,4,12802,11,8,2,6,0,4,1,0,0,39,39,0,1
1,6,2629,1,6,4,8,3,4,0,0,0,3,39,0,102
51,5,9224,11,8,2,12,0,4,1,0,0,39,39,0,101
16,1,25143,10,15,2,10,0,4,1,0,47,39,39,1,101
15,4,16105,10,15,4,10,1,4,1,0,0,39,39,1,101
18,4,20462,11,8,3,1,4,2,0,0,0,39,39,0,100
44,0,28299,12,13,2,0,0,4,1,0,0,1,39,1,101
8,4,13974,15,9,4,14,1,4,1,0,0,54,39,0,101
29,4,21964,15,9,2,4,0,4,1,0,0,59,39,1,101
12,4,9226,15,9,2,13,0,4,1,0,0,39,39,0,1
14,4,23946,8,10,4,5,3,4,1,0,0,39,39,0,2
14,4,16443,9,12,4,3,1,1,1,0,0,39,40,0,100
45,2,21062,9,12,0,10,1,2,0,0,0,39,39,0,100
19,5,11961,11,8,4,8,1,4,0,0,0,69,39,0,101
10,6,26083,11,8,4,12,1,2,1,0,0,39,39,0,100
42,0,7022,7,11,0,0,1,4,1,0,0,7,39,0,100
7,4,16631,11,8,2,8,0,4,1,0,0,39,13,0,101
43,6,2151,11,8,2,3,0,4,1,0,0,41,39,1,101
13,2,1849,2,7,2,1,5,4,0,0,0,39,39,0,102
0,0,25753,0,5,4,0,3,4,0,0,0,19,39,0,102
52,0,14346,11,8,2,0,0,4,1,0,0,7,39,0,100
30,2,14088,12,13,2,10,0,4,1,0,0,49,39,0,101
13,4,24992,2,7,4,3,1,2,1,0,0,39,39,0,102
12,4,27440,4,2,2,5,0,4,1,0,0,39,26,0,102
46,1,10618,11,8,6,4,1,4,0,0,0,39,39,0,100
50,4,13325,15,9,0,4,1,4,0,0,0,39,39,0,1
42,4,14427,11,8,2,6,0,4,1,0,0,44,39,0,1
14,2,25124,9,12,4,11,3,2,1,0,0,47,39,0,100
36,4,8251,9,12,0,12,1,4,1,0,0,44,39,0,1
24,4,7910,15,9,5,12,4,2,0,0,0,19,39,0,100
15,4,6810,11,8,4,1,4,2,0,50,0,34,39,0,100
3,4,27349,15,9,4,6,1,4,1,0,0,29,39,0,100
6,4,20377,9,12,4,7,3,4,1,0,0,39,39,0,2
27,1,24230,9,12,0,4,1,2,0,0,0,39,39,0,100
15,4,18812,1,6,0,8,1,4,1,0,0,32,39,0,102
27,4,14887,11,8,2,12,0,4,1,0,0,39,39,1,101
11,4,22106,14,14,4,10,1,4,0,0,0,49,39,0,2
48,0,22570,11,8,6,0,4,4,1,0,0,39,39,0,100
34,5,4928,11,8,3,4,1,4,1,0,0,95,39,1,101
36,4,11143,15,9,0,1,1,4,0,0,0,34,39,0,2
13,4,2274,15,9,2,7,0,4,1,0,0,47,39,0,1
27,4,28497,11,8,2,6,5,4,0,53,0,29,39,0,100
25,4,9022,15,9,5,1,3,4,0,0,0,39,39,0,2
41,4,9476,11,8,2,8,0,4,1,0,0,39,39,0,1
44,6,18914,15,9,2,1,0,4,1,0,0,49,39,1,101
52,4,629,8,10,6,1,4,4,0,0,0,39,39,0,2
21,7,10084,11,8,4,8,4,2,0,0,0,39,39,0,100
20,2,23767,11,8,2,11,0,4,1,0,0,39,39,1,101
13,4,5381,12,13,3,10,1,1,0,0,0,39,36,0,100
40,0,134,9,12,2,0,0,4,1,0,0,7,39,0,100
23,4,21367,0,5,5,14,3,4,1,0,0,34,39,0,102
39,4,17399,11,8,2,3,0,4,1,0,0,39,39,0,1
49,4,19999,15,9,2,4,0,4,1,0,0,23,39,0,101
31,4,25941,11,8,2,10,0,4,1,98,0,39,0,1,103
21,2,25762,9,12,2,11,0,4,1,0,0,39,39,0,101
15,4,15462,8,10,4,4,1,2,0,0,0,34,9,0,100
27,4,17828,4,2,2,6,0,4,1,0,0,39,26,0,102
38,4,19011,6,4,2,5,0,4,1,0,0,39,39,0,3
16,4,14393,11,8,0,6,4,4,1,0,0,29,39,0,100
9,4,23408,15,9,2,8,0,4,1,0,0,24,39,0,101
47,4,4013,13,0,2,6,0,1,1,0,0,39,30,0,102
0,4,12262,2,7,4,8,3,4,1,0,0,34,39,0,102
36,4,3748,10,15,0,4,1,4,0,0,0,54,39,1,101
11,4,12064,9,12,6,8,3,4,1,0,54,49,39,0,101
26,7,16474,12,13,2,10,0,4,1,0,0,39,39,1,101
42,6,1324,11,8,2,12,5,4,0,0,0,41,39,0,100
13,2,20937,15,9,4,1,1,4,1,0,0,39,39,0,100
22,6,16595,9,12,2,8,0,4,1,0,0,59,39,0,101
21,4,6048,11,8,2,3,0,4,1,0,0,39,39,0,1
27,4,19148,11,8,2,3,0,4,1,0,0,44,39,1,101
6,4,2616,0,5,2,3,0,4,1,0,0,39,32,0,102
26,4,10136,11,8,2,3,0,4,1,0,0,41,39,1,101
6,4,22734,15,9,4,12,3,4,0,0,0,39,39,0,2
21,4,18466,4,2,2,7,0,4,1,0,0,47,26,0,102
53,0,561,5,3,2,0,0,4,1,0,0,39,39,0,102
44,1,358,9,12,2,4,5,4,0,0,0,39,39,0,100
18,6,9225,11,8,2,3,0,4,1,0,0,39,39,0,101
18,4,27017,11,8,4,14,1,4,1,0,0,39,39,0,1
14,4,8356,9,12,2,3,0,4,1,0,0,39,39,0,1
2,2,18794,1,6,4,6,2,4,1,0,0,34,39,0,102
29,7,4714,8,10,5,1,4,2,0,0,0,39,39,0,100
18,4,2641,9,12,2,12,0,4,1,0,0,39,39,1,101
19,4,1113,15,9,2,1,0,4,1,0,0,59,39,0,101
6,4,1345,15,9,4,6,3,4,1,0,0,9,39,0,100
13,4,1814,12,13,4,1,1,4,0,0,0,39,10,0,100
41,5,5506,11,8,0,12,1,4,1,0,0,49,39,0,101
8,4,12226,9,12,2,4,5,4,0,0,0,29,39,1,100
16,6,22495,9,12,2,12,0,4,1,95,0,78,39,1,103
9,4,14226,1,6,4,8,3,2,1,6,0,31,39,0,102
2,7,10766,15,9,4,10,3,4,1,0,0,24,39,0,100
17,6,16789,8,10,2,5,0,4,1,0,0,49,39,0,101
31,5,10061,9,12,2,5,0,4,1,0,0,69,39,1,101
40,0,7643,9,12,4,0,1,2,0,0,0,34,39,0,100
14,4,27225,11,8,4,7,1,2,1,0,0,29,39,0,100
3,4,15808,15,9,2,12,0,4,1,0,0,39,39,0,1
25,4,8445,7,11,0,10,1,4,0,0,0,23,39,0,100
29,4,5709,15,9,2,3,0,4,1,0,0,39,39,0,1
32,4,16682,3,1,2,3,0,4,1,0,0,39,32,0,102
29,4,19596,9,12,2,12,0,4,1,0,0,49,19,1,101
10,4,19067,15,9,4,3,1,4,1,0,0,44,39,0,2
33,2,1946,12,13,2,10,0,4,1,0,0,51,39,1,101
37,4,3739,7,11,2,12,0,4,1,0,0,44,39,0,1
7,0,7194,9,12,4,0,3,4,1,0,0,39,39,0,100
12,4,8628,0,5,2,3,0,4,1,0,0,39,39,0,102
20,2,584,15,9,2,8,0,4,1,0,0,39,39,0,101
14,4,26615,15,9,0,1,4,2,0,0,0,39,24,0,100
