col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,class
2,97,32,2,1,1,8,13,0,0,0,0,0,40,0,1
2,327,68,2,1,2,8,55,0,0,0,1,0,86,0,1
2,33,0,3,3,6,3,0,0,1,4,0,0,124,1,1
2,38,19,2,1,6,3,0,0,1,3,0,0,93,136,1
1,307,5,2,1,6,3,0,0,0,0,1,2,149,25,1
1,118,39,2,1,6,3,0,0,1,1,0,0,163,93,1
2,105,29,2,1,9,8,9,0,1,2,1,0,31,3,1
2,76,0,2,1,9,8,25,0,1,11,0,2,0,0,1
2,234,101,2,1,6,3,0,0,1,2,0,0,28,1,1
2,153,68,3,3,10,8,3,0,0,0,1,2,159,0,1
2,13,72,2,1,9,8,1,0,0,0,1,0,23,31,1
1,18,0,3,3,8,3,0,0,0,0,0,0,161,0,1
1,349,166,2,1,6,3,0,0,0,0,0,0,170,214,1
2,10,4,2,1,2,8,4,0,0,0,0,0,13,0,1
1,120,49,2,1,6,3,0,0,0,0,0,0,90,1,1
2,159,36,2,1,6,3,0,0,1,1,0,0,167,19,1
2,41,122,2,1,2,8,13,0,0,0,0,0,0,0,1
2,349,72,3,3,7,1,100,0,0,0,0,0,0,1,1
2,233,48,2,1,2,8,36,0,0,0,0,0,0,95,1
2,209,91,2,1,11,8,72,0,0,0,0,0,126,35,1
0,143,21,2,1,13,8,6,0,0,0,1,0,80,0,1
2,304,45,2,1,4,8,73,0,0,0,1,0,0,100,1
2,205,201,2,1,13,8,2,0,0,0,0,0,86,204,1
2,192,0,0,0,0,0,0,0,0,0,0,1,170,0,1
2,142,25,3,3,2,8,1,0,0,0,0,0,61,0,1
2,205,108,2,1,7,1,84,0,0,0,0,0,46,128,1
2,102,10,3,3,2,8,36,0,0,0,1,0,23,0,1
1,89,63,3,3,2,8,0,0,0,0,0,0,8,0,1
2,85,29,2,1,10,8,2,0,1,4,0,0,65,178,1
2,62,16,2,1,2,8,3,0,0,0,0,0,96,0,1
1,210,10,2,1,6,3,0,0,1,10,0,0,40,18,1
1,75,53,2,1,8,5,0,0,1,1,0,0,40,36,1
1,122,72,2,1,10,8,63,0,1,1,1,0,74,10,1
2,158,74,2,1,2,8,57,0,1,2,1,0,23,32,1
1,151,42,2,1,13,4,1,0,1,3,0,0,0,28,1
2,64,62,2,1,9,8,19,0,0,0,0,0,34,0,1
2,9,88,2,1,7,4,10,0,0,0,1,0,8,0,1
1,62,171,2,1,9,4,2,0,0,0,0,0,86,5,1
2,52,89,3,3,7,4,1,0,0,0,0,0,15,49,1
2,15,118,2,1,7,8,3,0,0,0,0,0,147,49,1
2,34,86,3,3,7,8,25,0,0,0,1,0,96,149,1
2,48,13,2,1,2,8,3,0,0,0,0,0,0,34,1
2,114,54,2,1,4,8,19,0,0,0,1,0,159,0,1
2,82,28,2,1,7,4,2,0,0,0,1,0,51,5,1
2,229,65,3,3,7,4,114,0,0,0,1,2,40,0,1
2,72,168,2,1,7,8,10,0,0,0,0,0,0,0,1
0,111,68,3,3,0,0,2,0,0,0,0,2,159,0,1
1,11,16,2,1,7,8,4,0,1,6,1,0,61,29,1
2,81,76,3,3,9,8,10,0,1,1,1,0,74,44,1
1,14,143,2,1,1,8,42,0,1,10,1,0,0,10,1
2,83,13,3,3,2,8,1,0,1,2,0,0,10,6,1
2,193,34,2,1,10,8,28,0,0,0,0,2,73,0,1
2,346,203,3,3,6,3,1,0,1,2,0,0,0,101,1
2,128,4,3,3,9,8,2,0,0,0,0,0,49,184,1
2,89,185,3,3,1,8,1,0,0,0,1,0,8,112,1
2,31,82,3,3,6,3,0,0,0,0,1,0,34,1,1
0,269,32,2,1,11,8,3,0,0,0,1,0,68,0,1
1,276,25,2,1,11,4,62,1,1,1,0,0,89,144,0
2,86,29,2,1,11,8,82,1,1,2,1,0,141,179,0
2,230,143,2,1,10,8,98,1,1,14,0,0,61,210,0
1,47,173,2,1,2,4,95,1,0,0,0,0,90,0,0
1,31,92,3,3,2,4,64,1,0,0,0,0,61,0,0
2,34,143,2,1,13,8,36,1,0,0,0,0,8,188,0
1,94,29,2,1,14,4,26,1,0,0,1,0,23,219,0
2,43,140,2,1,2,8,40,1,1,3,1,0,110,26,0
2,103,16,2,1,2,8,35,1,1,5,1,0,84,0,0
2,46,122,2,1,2,8,39,1,1,3,0,0,40,169,0
2,349,86,2,1,14,8,84,1,1,3,1,0,77,189,0
2,227,101,2,1,3,8,72,1,1,10,1,0,0,0,0
1,337,5,2,1,6,3,0,1,1,1,0,0,58,49,0
2,129,104,2,1,14,8,83,1,1,2,0,0,116,7,0
1,135,84,2,1,2,8,27,1,1,1,1,0,100,0,0
2,160,204,2,1,2,8,100,1,1,16,0,0,0,212,0
1,32,138,2,1,1,8,19,1,1,2,0,0,162,123,0
1,91,72,2,1,11,4,43,1,1,18,0,0,0,114,0
1,154,174,2,1,2,8,46,1,1,1,0,0,51,19,0
2,51,99,3,3,13,8,51,1,1,1,1,0,159,93,0
2,0,86,3,3,13,8,42,1,1,2,1,0,8,149,0
1,271,86,2,1,8,5,0,1,0,0,0,0,1,147,0
1,265,0,2,1,2,8,57,1,0,0,0,0,0,0,0
2,44,149,2,1,5,2,0,1,0,0,0,0,0,0,0
2,71,66,3,3,2,4,59,1,0,0,0,0,0,0,0
2,349,159,2,1,14,8,98,1,0,0,0,0,0,0,0
1,333,101,2,1,1,8,75,1,1,4,0,0,0,48,0
2,6,25,2,1,2,8,42,1,1,5,1,0,94,129,0
1,128,12,2,1,11,8,15,1,1,4,0,0,159,0,0
2,229,50,2,1,14,8,3,1,1,5,1,0,131,0,0
0,46,126,2,1,9,8,36,1,1,1,0,0,23,82,0
1,146,106,2,1,5,2,51,1,1,5,1,0,169,114,0
2,73,72,2,1,10,8,31,1,1,1,0,0,67,138,0
1,69,135,2,1,11,8,42,1,1,10,0,0,159,148,1
1,133,49,2,1,11,8,55,1,0,0,1,0,122,0,1
2,268,45,2,1,2,8,57,1,0,0,1,0,15,0,1
2,248,51,2,1,9,8,5,1,0,0,0,0,23,0,1
1,321,11,2,1,7,1,25,1,0,0,1,0,63,186,1
1,313,124,2,1,9,4,99,1,1,3,1,0,1,35,1
2,261,212,2,1,11,4,5,1,1,1,0,0,158,46,1
1,98,56,2,1,2,4,62,1,0,0,1,0,96,1,1
1,90,22,2,1,1,4,42,1,0,0,0,0,111,0,1
2,260,60,2,1,7,1,19,1,0,0,0,0,145,0,1
2,242,28,2,1,6,3,0,1,0,0,0,0,12,1,1
2,165,65,2,1,1,8,103,1,0,0,1,0,142,0,1
1,185,47,3,3,6,3,0,1,0,0,0,0,86,0,1
1,93,39,2,1,6,3,0,1,0,0,0,0,159,0,1
2,199,76,2,1,14,4,73,1,0,0,1,0,151,0,1
2,189,51,2,1,13,1,6,1,0,0,1,0,24,0,1
2,348,108,2,1,0,0,14,1,0,0,0,0,0,98,1
2,36,45,3,3,3,8,46,1,0,0,1,0,1,20,1
2,256,72,2,1,7,1,25,1,0,0,0,0,0,76,1
2,39,150,3,3,9,4,22,1,0,0,1,0,15,0,1
2,207,85,2,1,13,8,28,1,0,0,1,0,40,0,1
2,147,33,3,3,7,1,13,1,1,10,1,0,13,26,1
2,264,163,3,3,4,8,36,1,0,0,0,2,0,0,1
2,82,15,3,3,13,8,60,1,1,6,1,0,44,99,1
2,84,45,2,1,4,4,44,1,1,6,0,0,40,97,0
2,179,32,2,1,14,8,19,1,1,7,1,0,90,206,0
2,285,174,2,1,10,8,127,1,0,0,0,2,4,0,0
2,347,209,2,1,5,9,119,1,1,1,1,0,0,52,0
2,297,150,2,1,7,1,0,1,1,11,0,0,0,162,0
2,194,195,2,1,12,6,91,1,1,9,1,0,0,60,0
2,223,79,2,1,13,8,75,1,1,14,0,0,105,167,0
1,68,166,3,3,14,4,19,1,1,4,0,0,0,96,0
2,250,14,2,1,2,4,5,1,1,6,0,0,51,146,0
2,141,94,2,1,13,8,103,1,1,2,1,0,88,0,0
1,169,44,2,1,13,8,27,1,1,16,0,0,8,183,0
2,298,1,2,1,14,4,1,1,0,0,0,0,0,199,0
1,73,61,2,1,11,4,52,1,1,7,1,0,15,192,0
1,94,177,2,1,3,4,72,1,1,6,0,0,111,111,0
2,114,36,2,1,14,4,30,1,0,0,0,0,0,215,0
2,79,45,2,1,2,4,34,1,0,0,0,0,117,76,0
2,88,178,2,1,11,4,38,1,0,0,1,0,8,0,0
2,253,102,2,1,11,4,119,1,0,0,1,0,163,0,0
1,50,72,2,1,1,8,1,1,0,0,0,0,1,0,0
2,76,168,2,1,13,4,49,1,1,11,1,0,77,91,0
1,96,71,2,1,14,4,23,1,0,0,0,0,96,0,0
2,259,12,3,3,2,8,9,1,1,8,1,0,80,69,0
1,202,30,2,1,1,8,19,1,1,4,0,0,0,174,0
2,329,69,2,1,13,8,42,1,1,5,1,0,147,38,0
2,51,72,3,3,4,8,27,1,1,8,1,0,23,1,0
2,62,17,3,3,14,8,1,1,1,1,1,0,160,39,0
1,338,191,2,1,6,3,0,1,1,11,1,0,0,170,0
1,45,150,2,1,2,4,25,1,1,4,0,0,135,173,0
2,170,5,3,3,2,4,70,1,1,1,1,0,120,224,0
2,148,16,2,1,2,8,42,1,1,11,0,0,85,117,0
2,96,114,2,1,2,8,25,1,1,3,0,0,0,0,0
2,229,48,2,1,2,8,36,1,1,10,0,0,36,211,0
2,228,114,2,1,10,8,31,1,1,5,1,0,3,154,0
2,163,27,2,1,14,8,32,1,1,8,1,0,81,202,0
2,243,1,2,1,5,8,1,0,1,1,0,2,145,0,0
2,286,91,2,1,10,8,3,1,0,0,1,0,54,0,0
2,173,138,3,3,13,4,89,1,0,0,1,0,21,0,0
1,127,195,3,3,5,9,0,1,0,0,0,0,0,231,0
2,345,200,2,1,6,3,0,1,0,0,1,0,0,0,0
2,337,205,2,1,14,4,128,1,1,9,1,0,0,149,0
2,299,195,2,1,2,8,109,1,1,9,0,0,0,0,0
2,113,51,3,3,2,8,25,1,1,5,1,0,23,217,0
2,98,18,2,1,2,8,7,1,1,7,1,0,167,213,0
2,148,118,2,1,3,8,67,1,1,8,0,0,88,157,0
2,117,25,2,1,2,4,77,1,1,3,1,0,84,65,0
2,77,0,0,0,0,0,0,0,0,0,0,1,170,0,0
2,188,105,2,1,13,8,2,0,0,0,1,0,77,6,0
2,224,8,2,1,9,8,2,1,0,0,1,0,74,0,0
2,103,25,2,1,2,1,6,1,0,0,0,0,92,23,0
1,272,72,2,1,2,8,54,1,1,8,1,0,108,207,0
1,57,114,2,1,1,8,57,1,1,3,0,0,159,145,0
0,42,4,2,1,11,8,25,0,1,1,0,0,61,135,0
2,47,63,2,1,2,8,46,1,1,11,1,0,40,199,0
1,140,15,2,1,9,8,14,1,1,4,0,0,103,114,0
0,254,51,3,3,0,0,0,0,0,0,1,0,19,1,1
2,144,39,3,3,9,8,6,0,0,0,0,0,53,0,1
2,42,9,2,1,11,8,3,0,0,0,0,0,40,0,1
2,80,19,2,1,2,4,2,1,0,0,0,0,34,0,1
1,141,51,3,3,9,8,30,0,0,0,1,0,74,0,1
2,7,1,2,1,2,8,1,0,0,0,0,0,0,0,0
2,171,81,2,1,9,8,13,0,0,0,1,0,58,0,1
2,349,1,3,3,4,8,77,0,0,0,1,0,128,0,1
2,281,90,2,1,14,1,2,0,0,0,1,0,141,0,1
2,41,39,3,3,9,8,3,0,0,0,0,0,15,4,1
2,122,77,3,3,11,4,86,0,1,2,1,0,98,1,1
2,63,26,2,1,13,8,7,0,1,1,0,0,116,90,1
2,35,162,2,1,2,1,15,0,1,2,1,0,40,7,1
1,221,92,2,1,2,8,3,0,0,0,0,0,23,0,1
2,139,39,2,1,2,4,6,0,1,2,1,0,111,51,1
2,71,25,2,1,7,8,38,0,1,1,1,0,111,9,1
2,170,191,3,3,6,3,0,0,1,2,0,0,23,1,1
2,141,98,2,1,10,8,46,0,1,1,1,0,128,42,1
2,26,158,3,3,1,8,3,1,0,0,0,0,8,104,1
2,65,60,2,1,7,8,3,0,0,0,0,0,23,10,1
2,71,5,2,1,2,5,51,0,0,0,1,2,0,0,0
1,101,0,0,0,0,0,0,0,0,0,0,1,170,0,0
2,31,0,2,1,11,8,17,0,0,0,0,0,23,1,1
2,58,26,3,3,3,8,17,0,0,0,0,0,23,0,1
2,83,174,2,1,2,8,48,0,0,0,0,2,159,0,1
2,63,130,3,3,7,1,4,0,0,0,1,0,170,0,1
2,204,66,2,1,6,3,0,0,0,0,0,0,0,149,1
2,138,184,2,1,4,4,13,0,0,0,0,0,55,0,1
1,38,21,2,1,13,8,40,0,0,0,0,0,51,5,1
1,74,39,2,1,11,8,6,0,0,0,1,0,8,139,1
1,119,10,2,1,10,4,3,0,1,1,1,0,70,51,1
1,225,45,2,1,6,3,0,0,0,0,0,0,157,0,1
2,172,58,3,3,9,3,0,0,0,0,0,0,8,0,1
1,83,24,2,1,13,8,6,0,1,1,1,0,61,4,1
2,23,64,2,1,2,6,24,0,1,2,1,0,23,122,1
2,242,16,3,3,10,8,13,0,0,0,1,0,12,0,1
2,37,145,2,1,1,8,20,0,0,0,0,0,159,100,1
2,133,83,2,1,1,8,6,0,0,0,1,0,1,0,1
2,201,25,2,1,9,8,36,0,0,0,1,0,57,0,1
2,188,69,2,1,7,1,57,0,0,0,1,0,58,76,1
0,179,60,3,3,3,8,72,0,0,0,1,0,40,62,1
2,162,25,3,3,1,8,72,0,0,0,1,0,86,0,1
1,305,122,2,1,1,4,64,0,0,0,0,0,0,0,1
2,205,14,3,3,13,8,7,0,0,0,1,0,82,2,1
2,214,67,2,1,3,8,4,0,0,0,1,0,0,115,1
1,50,135,2,1,2,8,4,0,0,0,0,0,0,101,1
2,85,138,2,1,1,8,6,0,0,0,1,0,0,0,1
2,101,11,2,1,9,4,72,0,0,0,1,0,90,0,1
1,198,84,2,1,6,3,0,0,1,6,0,0,0,76,1
2,282,84,2,1,7,1,25,0,0,0,0,0,1,2,1
1,3,129,2,1,11,8,3,0,1,1,1,0,0,68,1
1,69,13,2,1,7,8,8,0,0,0,1,2,17,0,1
2,57,168,2,1,7,8,13,1,0,0,1,0,1,42,1
1,82,27,2,1,11,8,10,0,1,1,1,0,40,11,1
1,52,101,3,3,6,3,0,0,0,0,0,0,0,0,1
2,102,77,2,1,2,4,52,0,1,1,1,0,115,21,1
1,226,49,2,1,1,8,6,0,0,0,0,0,0,105,1
1,2,12,2,1,2,8,25,0,0,0,0,0,8,18,1
1,133,84,2,1,2,8,6,0,1,1,1,0,110,66,1
2,66,138,2,1,1,8,2,0,0,0,0,0,0,0,1
2,144,81,2,1,2,8,4,0,0,0,0,0,49,0,1
1,81,45,2,1,13,8,23,0,0,0,1,0,23,0,1
2,168,86,3,3,3,8,36,0,0,0,1,0,8,0,1
2,158,45,3,3,13,8,1,0,0,0,0,2,23,0,1
2,165,1,3,3,10,8,1,0,0,0,0,0,0,0,1
1,60,172,2,1,2,8,6,0,0,0,1,0,34,0,1
1,20,17,2,1,2,8,42,0,1,1,1,0,159,5,1
2,150,16,2,1,4,4,2,0,0,0,1,2,63,0,1
2,300,55,3,3,6,3,36,0,0,0,0,0,8,1,1
2,275,112,2,1,13,8,92,0,0,0,0,0,129,65,1
2,104,183,2,1,3,8,13,0,0,0,0,0,0,2,1
1,295,28,2,1,1,8,13,0,0,0,1,0,61,55,1
0,140,54,3,3,5,4,46,0,0,0,0,0,66,17,1
1,214,65,2,1,7,4,5,0,0,0,0,0,67,85,1
1,248,33,2,1,1,8,17,0,0,0,0,0,61,83,1
1,153,160,2,1,11,4,2,0,1,12,1,0,11,3,1
2,36,125,2,1,10,8,1,0,1,1,0,0,1,1,1
1,20,154,2,1,6,3,0,0,0,0,0,0,0,35,1
1,42,39,2,1,2,8,0,0,0,0,0,0,0,0,1
2,37,10,2,1,9,8,7,0,0,0,0,0,74,102,1
2,125,32,3,3,4,4,64,0,0,0,0,0,32,116,1
2,12,78,2,1,7,8,8,0,0,0,1,0,15,2,1
2,208,25,3,3,4,8,15,0,0,0,0,0,61,3,1
2,240,78,2,1,10,8,72,0,0,0,1,2,111,0,1
2,52,152,3,3,5,4,30,0,0,0,0,0,67,0,1
1,71,25,2,1,2,8,46,0,1,2,1,0,40,106,1
1,97,186,3,3,6,3,46,0,1,1,1,0,40,1,1
2,20,7,2,1,1,8,1,0,0,0,0,0,74,134,1
2,197,80,2,1,2,4,108,0,0,0,1,0,0,0,1
2,37,165,2,1,1,8,60,1,1,7,0,0,-11,243,0
2,175,92,2,1,11,4,5,1,1,10,0,0,37,0,0
2,42,24,2,3,6,8,10,0,0,0,0,0,7,147,1
2,96,151,2,1,11,1,76,1,1,7,0,0,-7,143,0
1,338,20,3,1,8,8,15,0,0,0,0,0,156,0,1
1,261,133,2,1,6,4,3,1,0,0,0,1,74,175,0
1,96,4,2,1,11,8,97,1,1,5,0,0,10,231,0
0,196,147,2,3,4,8,99,1,0,0,1,0,3,1,0
1,175,17,2,3,14,8,112,1,0,0,0,0,140,160,0
2,279,57,2,3,2,8,8,0,0,0,1,0,17,0,1
2,78,163,2,1,11,4,4,1,1,1,0,0,144,139,0
1,20,138,2,1,10,4,50,1,0,0,1,0,136,54,0
1,117,164,2,1,14,4,45,1,1,16,0,0,0,175,0
2,164,105,2,1,7,8,92,1,1,1,0,0,68,121,0
1,346,92,2,1,0,2,117,1,0,0,1,0,80,0,0
2,201,29,2,3,11,8,25,1,1,7,0,0,6,197,0
1,59,23,2,1,6,3,11,0,0,0,0,0,142,-1,1
2,128,154,2,1,11,8,103,1,1,11,1,0,82,196,0
2,136,122,2,1,2,4,57,1,1,7,1,0,78,110,0
1,221,46,2,1,11,3,141,1,1,10,1,0,-8,145,0
2,34,169,3,1,2,4,103,1,1,0,0,2,7,151,0
1,78,11,3,1,6,3,5,0,0,0,0,0,161,-4,1
2,241,79,2,1,13,8,125,1,1,19,0,0,12,132,0
1,224,46,2,1,6,8,110,0,0,0,0,0,75,3,0
2,151,56,2,1,5,5,9,1,1,8,0,1,77,152,0
1,164,64,3,1,9,3,15,0,0,0,0,0,136,-3,1
2,108,77,3,1,3,3,12,0,0,0,1,0,6,0,1
2,108,24,2,1,4,9,38,1,1,7,0,0,53,103,0
2,188,87,2,1,11,4,60,1,0,0,1,2,60,131,0
1,138,26,2,1,6,1,7,0,0,0,0,0,11,-2,1
1,6,0,2,1,2,8,128,1,1,2,1,0,-6,7,0
2,105,68,2,1,9,8,57,0,0,0,1,0,36,38,1
1,85,117,2,1,11,8,55,1,1,2,1,0,108,-10,0
2,137,25,2,1,1,8,84,1,1,6,0,0,5,147,0
2,70,167,2,0,1,8,12,1,0,0,0,0,8,0,1
2,70,131,3,1,1,4,30,1,0,0,1,0,136,138,0
2,153,147,3,3,6,3,5,0,0,0,0,0,69,1,1
1,19,151,2,3,14,8,41,1,1,3,1,0,146,-2,0
1,261,17,2,3,6,3,13,0,0,0,1,2,153,2,0
2,204,73,2,1,11,5,40,1,1,7,0,0,119,234,0
1,47,39,2,3,2,8,40,0,1,0,1,0,5,2,0
2,79,176,2,1,2,8,117,1,1,11,1,0,3,159,0
2,3,19,2,1,13,8,10,0,0,0,0,0,48,59,1
2,144,154,2,1,11,8,115,1,1,7,0,0,124,8,0
1,99,129,2,1,14,8,56,1,1,7,1,0,-6,218,0
1,188,73,2,1,2,8,127,1,1,5,0,0,43,84,1
2,271,96,3,1,6,4,35,1,0,0,1,2,140,170,0
0,237,8,2,3,6,3,9,1,0,0,1,1,101,157,0
1,207,55,2,3,1,8,12,0,0,2,0,0,36,16,1
2,136,69,2,1,2,3,128,0,0,0,1,0,40,2,1
2,41,71,2,3,1,8,12,0,0,0,1,2,11,0,1
1,219,171,2,1,0,8,53,1,1,3,1,0,75,175,0
2,53,35,3,1,9,8,126,1,1,5,0,0,-1,61,1
1,317,78,2,1,5,5,108,1,0,0,1,0,88,1,0
1,235,76,2,1,14,8,50,0,1,4,1,0,57,38,1
2,138,157,2,3,11,4,80,1,1,7,0,0,120,3,0
1,242,51,2,1,0,3,13,0,0,0,0,0,149,-1,1
2,146,102,2,3,13,5,111,1,0,7,0,0,84,180,0
2,168,64,2,3,9,8,9,0,0,0,1,0,45,65,1
2,163,79,2,3,14,4,78,1,0,0,0,0,-2,119,0
1,110,96,3,1,1,3,10,0,0,0,0,0,82,52,1
2,161,180,2,1,2,9,107,1,1,10,1,0,3,157,0
1,-6,191,2,1,0,8,13,0,1,2,0,0,-2,83,1
2,1,13,2,1,11,8,11,1,1,1,0,0,52,144,1
1,213,176,2,1,7,9,131,0,1,11,0,0,131,4,0
2,135,15,3,3,6,3,106,0,0,0,0,0,33,0,1
2,118,183,2,1,11,8,69,1,1,7,0,0,-7,135,0
2,252,100,2,1,3,4,40,1,1,11,0,0,-6,214,0
1,171,64,2,1,2,6,114,1,1,11,0,0,154,196,0
2,25,166,2,1,11,4,53,1,0,0,1,0,3,162,0
1,286,57,2,1,11,4,42,1,0,0,1,0,104,-2,0
1,121,39,2,1,6,3,6,1,0,0,0,0,150,152,0
2,152,67,2,1,4,6,8,1,0,0,1,0,80,128,0
2,73,84,2,1,2,4,7,1,0,7,0,0,88,172,0
1,268,35,2,1,11,8,59,0,1,1,0,0,4,13,1
2,24,152,2,1,2,8,11,1,1,11,0,0,72,3,0
2,43,21,3,1,6,8,26,0,0,0,1,1,31,32,1
2,176,133,2,3,4,4,101,1,0,7,0,0,76,159,0
2,117,141,2,1,11,8,74,1,1,6,1,0,25,190,0
2,31,86,2,1,11,4,82,1,1,10,0,0,77,131,0
2,-4,16,2,3,6,8,12,0,0,0,0,0,166,32,1
2,161,74,2,1,14,8,37,1,1,7,0,0,-2,-2,0
2,100,179,2,1,11,4,77,1,1,6,0,0,68,159,0
2,222,141,2,1,2,8,53,0,0,0,1,0,6,0,1
2,148,175,3,1,9,8,14,1,1,10,0,0,34,1,0
2,49,22,2,1,4,3,11,0,0,0,1,1,43,-3,1
2,29,9,2,1,13,8,120,1,1,2,0,0,78,55,1
1,350,28,2,3,8,3,80,1,0,0,1,2,102,-2,0
1,298,133,3,1,11,8,12,0,0,0,0,2,72,155,0
2,147,128,2,1,11,4,76,1,1,7,1,0,-8,164,0
1,136,164,2,1,11,8,10,1,1,4,0,0,99,164,0
1,45,30,2,1,13,8,132,1,1,11,1,0,1,4,0
1,37,78,2,1,1,8,95,0,1,2,1,0,49,25,1
1,126,143,2,1,13,8,114,1,1,3,0,0,-2,157,0
2,85,130,3,1,5,5,110,0,0,0,1,2,82,-3,0
1,164,20,2,1,0,1,110,1,0,0,1,0,11,-2,0
1,60,62,2,1,7,8,10,0,1,2,1,0,69,79,0
1,172,39,2,1,2,8,117,1,1,11,1,0,0,3,0
1,112,30,2,1,6,8,7,1,0,0,0,0,163,159,0
1,91,57,2,3,7,8,9,0,0,0,0,0,-4,65,1
2,9,56,3,3,2,8,53,0,1,5,0,0,8,61,1
2,9,38,2,1,13,8,9,0,1,1,0,0,-2,88,0
1,65,130,2,3,2,8,110,1,1,8,1,0,143,80,0
2,115,124,2,1,11,4,47,1,1,7,1,0,132,-9,0
2,88,166,3,1,13,8,55,1,1,2,1,0,44,20,0
2,175,152,2,1,14,1,114,1,0,0,0,0,11,-2,0
1,9,6,2,1,2,8,50,0,1,11,1,0,34,40,1
2,9,149,2,1,3,8,130,1,0,0,0,0,171,-1,0
1,39,15,2,1,7,4,11,0,0,0,0,0,85,2,0
2,333,38,3,1,13,8,75,1,0,0,1,2,149,0,1
2,21,14,2,1,13,8,9,1,1,2,1,0,74,103,0
2,186,18,2,1,11,8,61,1,1,3,0,0,130,9,0
2,364,180,2,1,11,4,37,0,0,0,1,0,78,0,1
1,293,162,2,1,1,4,73,1,1,11,1,0,98,232,0
1,134,31,3,1,13,4,39,0,1,2,1,0,3,46,1
2,325,10,2,1,8,8,135,1,0,0,1,0,5,-2,0
2,253,74,2,1,11,6,111,1,0,0,1,2,41,0,0
2,124,44,2,1,11,8,14,0,1,9,1,0,2,42,0
1,141,58,2,1,9,8,48,0,1,1,0,0,6,-3,1
2,140,49,2,3,7,8,111,1,0,0,1,2,3,0,0
2,48,158,3,1,6,0,11,0,0,0,0,0,10,151,0
2,173,130,2,1,14,4,101,1,1,11,0,0,116,256,0
2,77,157,2,1,6,4,8,0,0,0,1,1,48,0,1
2,211,19,3,1,5,8,133,0,0,0,0,0,40,62,1
2,102,90,3,1,6,8,111,0,0,0,0,0,33,41,1
1,-22,81,2,3,2,8,14,0,1,1,0,0,79,50,1
2,149,34,3,3,11,8,9,1,1,0,1,0,1,194,0
2,168,152,2,0,1,8,31,1,1,11,0,0,8,212,0
1,360,24,3,1,6,3,9,0,0,0,0,0,77,-3,1
1,182,176,2,1,1,4,7,1,0,0,0,0,91,149,0
1,190,150,2,3,11,4,36,1,1,7,1,0,41,171,0
2,118,73,2,1,2,8,59,1,1,2,1,0,141,7,0
1,348,78,2,3,12,8,104,0,0,0,1,0,95,-1,1
2,137,152,2,3,11,3,116,1,1,2,1,0,22,94,0
2,209,10,2,1,8,4,4,1,0,0,0,0,141,153,0
1,85,25,2,1,14,0,13,0,1,0,0,0,137,2,1
2,-48,156,2,1,11,8,102,1,1,3,1,0,-10,207,0
2,140,27,2,1,1,4,9,0,0,0,0,0,71,3,1
2,38,149,2,1,6,8,9,0,0,0,0,0,46,1,1
1,95,133,2,3,6,3,8,0,0,0,0,0,164,-2,1
2,134,125,2,1,11,8,83,1,1,6,0,1,-4,145,0
2,208,60,2,1,6,3,46,0,0,0,0,0,54,3,1
2,10,48,2,1,10,8,10,1,0,0,0,0,155,0,0
1,125,33,3,1,6,3,8,0,0,0,1,0,39,-1,1
1,219,59,2,3,9,3,9,0,0,0,0,0,52,57,1
1,223,141,2,1,13,8,123,1,1,2,0,0,15,93,0
2,334,9,3,3,7,1,6,1,0,0,0,1,171,-5,0
2,69,3,2,1,7,8,105,0,1,7,1,0,28,3,1
1,285,27,2,1,0,8,9,0,0,0,1,0,85,47,0
2,217,102,2,1,10,4,39,1,1,11,1,0,75,153,0
1,251,171,2,1,7,8,9,0,1,11,1,0,94,-5,1
2,205,17,2,1,11,8,39,1,0,0,0,2,150,-1,0
1,71,76,2,3,6,3,12,0,0,0,0,0,158,0,1
2,242,155,2,1,14,8,54,1,1,9,1,0,38,53,0
2,98,66,2,1,14,8,121,0,0,0,0,0,31,0,1
2,-28,174,2,1,11,8,56,1,1,7,0,0,117,245,0
1,118,25,2,1,7,3,10,0,0,0,1,0,5,-4,1
1,79,11,2,1,6,0,14,1,0,0,0,0,163,-5,0
2,132,43,2,1,6,8,0,0,0,0,1,0,145,26,1
2,45,23,3,3,6,3,14,0,0,0,0,0,89,-1,1
2,218,152,2,1,3,8,49,1,0,0,1,0,40,-5,0
1,164,145,2,3,10,8,41,1,1,11,1,2,56,7,0
2,118,159,2,1,11,8,39,1,1,7,1,0,153,-1,0
1,97,143,2,1,7,8,103,1,1,11,1,0,123,38,0
1,401,18,2,1,6,8,9,0,0,0,0,0,51,-2,1
1,37,127,2,1,10,8,49,1,1,11,1,0,154,9,0
1,283,7,2,1,11,8,11,0,0,0,0,0,67,78,1
1,276,22,2,1,7,3,8,0,0,0,0,0,171,55,1
1,294,165,2,1,7,8,15,1,1,7,1,0,3,2,0
1,225,160,2,1,11,8,8,1,0,0,0,0,69,181,0
1,247,12,2,3,6,3,13,0,0,0,0,0,147,-1,1
1,69,24,3,1,2,8,8,0,0,0,0,1,137,64,0
1,174,59,2,3,13,8,52,1,1,11,1,0,47,50,0
2,1,9,2,1,10,4,8,1,0,0,0,0,167,119,0
2,192,62,2,1,0,4,117,1,1,3,1,0,145,132,0
1,62,164,2,3,2,4,5,1,0,0,1,1,16,165,0
