AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
3,1,0,3,0,2,8719.0,1,0,0,1,2,10,0,6,0,3,0
0,0,0,0,0,1,1226.0,1,1,0,0,0,14,0,0,0,0,0
1,1,0,1,0,0,3318.0,1,1,1,0,0,21,0,2,0,0,0
2,0,0,2,0,3,3991.0,1,1,1,1,0,5,0,3,0,1,0
2,0,0,2,0,2,4566.0,1,0,1,1,2,9,0,3,0,0,0
3,1,0,3,0,2,4747.0,1,1,0,0,2,12,0,11,5,2,0
2,0,0,2,2,2,6551.0,1,0,1,1,0,11,0,0,1,2,0
1,0,0,1,2,2,6610.0,1,0,0,1,3,9,0,0,0,0,0
1,0,0,1,0,1,1054.0,0,1,0,0,2,12,0,1,0,0,1
3,1,0,1,1,3,1301.0,0,1,1,0,0,13,0,0,0,4,1
1,0,0,1,0,3,9018.0,1,1,0,1,0,11,0,0,0,2,0
1,1,0,1,2,0,2756.0,0,1,0,1,0,14,1,0,0,0,0
2,1,0,2,1,3,1382.0,0,1,1,1,0,11,0,3,0,5,0
3,1,0,2,0,2,5116.0,1,1,1,1,2,10,0,5,0,0,0
1,1,1,0,1,1,2474.0,0,1,0,0,0,21,0,0,0,0,1
2,1,0,0,0,2,7968.0,1,0,1,1,2,5,1,0,0,0,0
2,0,0,1,2,0,9018.0,1,1,1,1,0,10,0,1,0,1,0
0,1,0,0,0,3,2763.0,0,1,0,1,0,11,0,0,0,0,1
2,0,0,2,1,3,9018.0,1,1,1,1,0,9,0,2,1,1,0
2,1,1,2,1,3,1038.0,0,1,0,1,2,8,0,7,1,0,0
2,0,0,1,0,3,2746.0,1,1,1,1,0,11,0,0,0,1,0
1,0,0,1,2,0,6019.0,0,0,1,1,3,6,0,0,0,1,1
2,1,0,2,0,2,8962.0,1,0,1,1,0,21,0,0,0,2,0
1,1,0,1,0,0,4081.0,1,1,1,1,2,9,1,3,0,1,0
1,0,0,1,1,0,6674.0,1,1,0,0,0,14,0,0,0,1,0
1,0,0,1,0,1,2299.0,0,1,0,1,2,8,0,2,0,0,1
2,0,0,1,2,2,9018.0,1,0,1,1,2,11,0,0,1,1,0
3,0,1,3,1,2,6897.0,0,0,1,1,0,12,0,3,1,4,0
3,1,0,3,0,0,4349.0,0,1,1,1,2,6,0,10,3,3,0
1,0,0,1,2,0,7865.0,0,0,1,1,3,6,0,2,0,0,0
0,1,0,0,2,2,4265.0,1,0,1,0,2,7,0,0,0,0,0
3,0,0,3,2,2,9018.0,1,0,0,1,0,11,0,2,2,2,0
0,0,1,0,1,1,682.0,0,1,1,0,0,6,0,0,0,0,1
2,0,0,2,2,0,3034.0,1,1,0,1,3,11,0,1,0,1,0
3,0,0,3,0,2,8946.0,1,1,1,1,0,10,0,2,0,5,0
0,0,0,0,0,1,9018.0,0,1,0,0,0,14,0,0,0,0,0
0,1,0,0,0,1,108.0,1,1,1,0,0,10,0,0,0,0,1
2,1,1,2,1,1,500.0,1,1,0,1,0,6,0,5,1,2,0
2,0,0,2,1,1,2089.0,1,0,0,1,2,9,0,3,0,1,0
2,1,0,2,2,2,4390.0,1,0,0,1,0,11,0,3,2,6,0
2,0,0,1,2,2,9018.0,1,0,1,1,0,12,0,2,0,0,0
3,0,0,3,2,2,8359.0,1,1,1,1,0,6,0,2,0,2,0
0,1,0,0,1,1,2228.0,1,1,0,1,3,13,0,0,0,0,1
2,1,0,2,0,2,8953.0,1,1,1,1,0,21,0,0,0,5,0
3,1,0,3,2,2,9018.0,1,1,1,1,0,11,0,3,1,6,0
0,1,0,0,2,2,6259.0,0,1,0,0,0,14,0,0,0,0,1
1,1,0,1,2,2,8158.0,1,1,1,0,0,21,0,0,0,0,0
1,1,0,0,2,2,2901.0,0,1,0,0,0,16,0,0,0,0,1
2,0,0,0,1,3,9018.0,1,1,0,0,2,10,0,0,0,0,1
2,1,0,2,0,3,2983.0,1,1,0,1,0,14,0,2,0,1,0
1,0,0,1,2,3,3547.0,0,1,0,1,0,13,0,2,0,0,1
2,0,0,0,2,2,6431.0,0,0,1,1,0,11,0,0,0,0,0
2,1,0,1,2,2,9018.0,1,1,1,0,2,11,1,2,3,0,1
2,1,0,1,1,0,3402.0,1,1,0,0,0,14,0,1,0,3,0
2,1,0,2,2,2,4504.0,1,1,0,0,0,10,0,2,1,3,0
0,1,0,0,2,2,6701.0,0,1,1,1,0,9,0,0,0,0,1
2,1,0,2,2,0,5381.0,0,0,0,1,0,11,0,0,1,2,0
1,0,0,1,2,2,8570.0,1,1,0,1,0,11,0,0,0,2,0
2,1,0,2,0,2,5940.0,1,0,0,0,0,14,0,0,1,1,0
0,1,0,0,2,0,8358.0,1,1,0,1,2,21,0,0,0,0,1
0,0,0,0,0,1,1306.0,1,1,1,1,0,8,0,0,0,0,1
2,0,0,1,0,2,4407.0,1,1,1,1,2,4,0,0,0,0,0
3,0,0,1,2,2,6708.0,1,0,0,1,2,7,0,0,0,0,0
1,1,0,0,0,3,4571.0,0,1,0,1,0,11,0,0,0,0,1
2,1,0,1,0,2,7776.0,1,1,1,0,0,15,1,0,1,2,0
1,1,0,1,2,2,6806.0,1,0,1,1,0,7,0,1,1,2,0
2,1,1,1,0,2,6559.0,1,1,1,1,0,9,0,2,0,0,0
3,0,0,1,0,2,5458.0,1,0,0,0,0,21,0,0,0,0,0
1,1,0,1,0,3,5394.0,1,1,0,0,0,17,0,0,0,0,0
0,0,1,0,1,3,1736.0,1,1,0,1,0,11,0,0,0,0,0
0,0,0,0,0,3,3819.0,0,1,0,0,0,14,0,0,0,0,1
1,1,0,1,2,2,7239.0,1,0,1,1,2,2,0,10,0,0,0
1,1,0,1,0,3,1603.0,0,1,1,0,0,8,0,1,0,1,1
2,0,0,0,2,0,5847.0,0,0,1,1,0,8,0,0,0,0,0
1,0,0,1,1,0,4255.0,1,0,0,0,0,12,0,0,0,1,0
2,1,0,2,2,2,4642.0,1,1,1,1,0,10,0,8,1,4,0
3,0,0,3,0,0,2771.0,0,1,1,1,2,9,0,2,1,0,0
0,0,1,0,1,1,9018.0,1,0,1,1,0,11,0,0,0,0,0
2,1,0,1,0,2,5632.0,1,1,1,0,0,14,0,3,0,1,0
2,1,0,2,0,0,4180.0,0,1,1,1,0,10,0,2,0,3,0
0,0,0,0,1,1,186.0,0,1,0,0,2,11,0,0,0,0,1
3,1,0,1,0,2,6913.0,0,1,1,1,0,21,0,2,0,0,1
1,0,0,1,1,3,9018.0,1,0,0,0,0,9,0,0,0,1,0
1,0,0,1,2,2,4192.0,1,0,1,1,0,8,0,0,0,1,0
2,0,0,2,0,2,5464.0,1,1,1,1,2,6,0,2,0,1,0
1,1,0,1,1,1,2327.0,0,1,0,1,0,9,0,0,0,1,1
1,1,0,1,2,0,4889.0,1,1,0,0,2,21,0,1,1,0,0
3,0,0,3,0,2,8642.0,1,1,1,1,0,21,0,3,0,4,0
2,1,0,2,0,2,9018.0,1,1,1,0,2,7,0,10,0,3,0
2,1,0,1,2,2,6704.0,1,1,1,1,2,6,1,2,0,0,0
2,0,0,2,2,2,9018.0,1,1,1,0,0,21,0,0,0,2,0
0,0,0,0,0,3,1045.0,1,1,0,0,2,12,0,0,0,0,1
1,0,0,1,0,3,5481.0,1,1,0,0,0,16,0,2,0,1,0
2,0,0,1,0,0,6333.0,0,1,0,1,0,13,0,1,0,0,1
1,1,0,0,0,0,3271.0,1,1,0,1,0,9,0,0,0,0,1
1,0,0,1,0,0,2029.0,1,0,0,0,0,14,0,2,0,0,0
2,0,1,2,0,0,3874.0,1,1,1,1,0,7,0,0,0,2,0
1,0,0,1,1,1,514.0,0,1,0,0,3,15,0,1,0,0,1
0,0,0,0,0,0,2685.0,0,1,1,1,0,8,0,0,0,0,1
2,0,0,2,0,2,8321.0,1,1,0,1,0,21,1,1,0,1,0
1,1,0,0,2,2,4295.0,0,1,0,0,0,11,0,0,0,0,1
1,0,0,1,0,0,5143.0,1,1,1,1,0,8,0,0,0,0,0
3,0,0,3,2,2,5252.0,1,1,1,0,3,11,0,0,0,1,0
3,0,0,3,2,2,7579.0,1,0,1,1,0,6,0,2,0,3,0
0,0,0,0,1,1,4375.0,0,1,0,1,0,11,0,0,0,0,1
1,0,0,0,2,3,4622.0,1,1,0,1,2,11,0,0,0,0,1
2,0,0,1,2,2,4820.0,1,1,1,0,2,10,0,0,0,0,0
3,0,0,3,0,2,8882.0,0,0,1,1,0,8,0,2,0,4,0
3,1,0,0,2,2,7407.0,1,1,1,1,0,8,0,0,0,0,1
2,1,0,2,2,2,5388.0,1,1,0,1,0,12,0,1,0,1,0
1,0,0,0,0,2,5633.0,1,0,0,1,0,9,0,0,0,0,0
2,0,0,0,0,2,6977.0,0,1,0,1,0,11,0,0,0,0,1
0,1,0,0,1,1,240.0,0,1,0,0,2,15,1,0,0,0,1
2,1,0,2,0,0,6947.0,1,1,0,1,2,9,0,4,1,3,0
2,1,0,2,0,3,2207.0,0,1,1,1,0,12,0,5,0,3,0
2,0,0,2,2,2,4420.0,1,1,0,1,2,6,0,4,0,0,0
0,0,0,0,0,1,1996.0,0,1,0,1,3,6,0,0,0,0,1
1,1,0,1,2,2,7367.0,1,1,0,1,0,10,0,0,0,5,0
2,1,0,1,0,2,4750.0,1,1,0,1,2,9,1,2,0,4,1
2,0,0,2,1,0,8707.0,1,1,0,1,0,12,0,2,0,2,0
3,1,0,3,2,2,5449.0,1,0,1,1,2,6,0,9,1,1,0
2,1,0,2,0,2,8537.0,1,0,1,1,0,6,0,2,0,2,0
2,0,0,2,2,2,8749.0,1,1,1,1,0,21,0,1,0,1,0
3,0,0,0,2,2,4655.0,1,1,1,1,0,9,0,0,0,0,0
1,1,0,1,1,1,707.0,0,1,1,1,0,14,0,0,0,2,0
3,0,0,3,0,2,8947.0,0,1,1,1,2,7,0,3,1,0,0
2,0,0,2,1,2,6349.0,1,0,0,1,0,13,0,0,1,1,0
0,0,0,0,1,1,3234.0,0,1,0,0,0,16,0,0,0,0,1
0,1,0,0,2,0,741.0,1,0,0,0,0,18,0,0,0,0,1
2,1,0,2,0,2,8252.0,1,1,1,1,2,7,0,8,0,1,1
0,1,0,0,0,0,3198.0,1,1,1,1,0,8,0,0,0,0,0
2,1,0,0,0,0,4517.0,1,0,0,1,0,21,0,0,0,0,0
3,1,0,0,0,2,8138.0,1,1,1,1,0,6,0,0,0,0,0
1,1,0,0,1,1,1612.0,0,1,0,1,0,12,0,0,0,0,1
1,0,0,1,0,3,649.0,1,1,0,0,2,6,0,1,0,0,0
1,0,0,1,2,2,8498.0,1,0,1,1,0,7,0,0,0,1,0
0,0,0,0,1,3,1440.0,1,1,0,0,0,11,0,0,0,0,0
3,1,0,3,0,2,6303.0,1,1,1,0,0,15,0,4,0,2,0
2,0,0,2,2,3,5991.0,1,1,1,1,2,21,0,2,0,1,0
1,0,0,1,2,2,9018.0,1,1,1,0,2,7,0,2,0,0,0
1,0,1,1,0,3,568.0,1,0,0,1,2,21,0,2,0,2,0
0,0,0,0,1,1,1078.0,0,1,0,0,0,7,0,0,0,0,1
0,1,0,0,0,3,4063.0,0,1,0,0,2,8,0,0,0,0,1
0,1,0,0,1,1,1684.0,1,1,0,0,0,12,0,0,0,0,0
3,0,0,2,0,2,8670.0,1,1,1,1,2,9,0,4,1,0,0
1,1,0,1,0,1,3698.0,1,1,1,1,2,8,0,2,0,0,0
1,1,1,1,2,2,6793.0,1,0,1,1,0,7,0,2,0,4,0
1,1,0,1,1,3,3128.0,0,1,0,1,3,15,0,0,1,0,1
0,0,0,0,0,3,1140.0,1,0,0,0,0,21,0,0,0,0,0
3,0,0,3,2,2,8753.0,1,1,1,1,0,9,0,3,0,4,0
2,1,0,2,2,2,8827.0,1,1,0,1,0,15,0,2,0,3,0
3,1,0,3,2,2,7191.0,1,1,1,1,0,8,0,7,0,6,0
0,0,0,0,1,3,9018.0,1,1,0,0,2,11,0,0,0,0,1
0,1,0,0,2,2,8335.0,1,0,1,1,0,21,0,0,0,0,0
3,0,0,3,2,2,7990.0,1,0,0,1,0,12,0,3,1,1,0
3,0,0,1,2,2,4597.0,1,0,1,1,0,4,0,2,0,1,0
0,1,0,0,2,1,1643.0,0,1,0,0,2,10,0,0,0,0,1
3,0,0,3,0,2,8176.0,1,1,1,0,0,12,0,1,1,0,0
3,0,0,3,2,2,8243.0,1,1,1,1,2,9,0,7,1,0,0
2,0,0,0,1,3,6364.0,0,1,1,0,3,10,0,0,0,0,1
2,1,0,1,2,2,5073.0,1,1,1,1,0,7,0,2,1,3,0
1,1,0,1,2,0,6975.0,0,1,0,0,0,12,0,0,0,4,1
0,0,0,0,0,0,6422.0,1,0,0,0,0,12,0,0,0,0,0
0,0,0,0,1,3,2543.0,0,1,0,0,0,15,0,0,0,0,1
1,0,1,1,0,1,60.0,0,1,1,1,0,12,0,1,0,0,0
0,0,0,0,2,0,5303.0,1,1,1,0,3,7,0,0,0,0,0
2,1,0,2,0,2,5683.0,0,0,1,1,2,5,0,6,1,6,1
2,1,0,0,0,2,5720.0,1,1,0,0,0,10,0,0,0,0,1
1,0,0,1,1,3,2741.0,1,1,1,1,0,11,0,1,0,1,0
0,1,0,0,2,0,9018.0,0,1,0,0,0,21,0,0,0,0,1
1,0,0,1,0,3,1415.0,1,1,0,0,3,12,0,1,0,0,1
3,1,0,3,2,2,3283.0,1,1,1,1,0,11,0,4,0,4,0
3,1,0,3,0,2,9018.0,1,0,0,1,3,8,1,6,0,2,1
2,1,0,2,0,3,2979.0,0,1,0,0,0,11,0,0,1,3,0
3,1,0,1,0,2,3877.0,0,0,1,1,0,11,0,2,1,1,0
2,0,0,2,2,2,8387.0,1,0,1,1,0,8,0,2,0,0,0
2,1,0,2,2,2,7375.0,1,1,1,1,0,10,0,3,0,1,0
2,1,0,0,2,2,7764.0,1,1,0,0,0,8,0,0,0,0,1
2,0,0,2,2,2,9018.0,1,1,1,1,0,7,0,5,0,2,0
2,1,0,2,2,0,4024.0,1,1,0,1,0,8,0,3,0,0,0
1,0,0,1,0,3,9018.0,1,1,1,1,0,6,0,0,0,1,0
2,1,0,0,2,2,6163.0,1,0,1,1,2,6,0,0,0,0,1
1,1,0,1,1,0,7071.0,1,0,0,1,0,9,0,3,0,2,0
2,0,0,0,0,2,8769.0,1,0,1,1,0,21,0,0,0,0,0
2,0,1,2,0,0,6461.0,1,1,1,1,2,8,0,5,0,2,0
2,1,0,2,0,1,119.0,0,1,0,0,0,14,0,2,1,0,0
0,1,0,0,0,1,538.0,0,0,1,1,0,8,0,0,0,0,1
1,1,1,1,0,3,3380.0,1,0,0,0,0,15,0,0,0,1,0
2,1,0,2,0,3,167.0,1,1,1,0,0,21,1,3,0,0,0
3,1,1,2,1,2,6115.0,0,0,1,1,2,10,0,4,0,2,1
0,0,0,0,1,1,994.0,1,1,0,1,0,21,0,0,0,0,1
2,1,0,2,0,0,6457.0,1,1,0,1,0,7,0,2,0,5,0
3,1,0,2,0,2,7586.0,0,1,1,1,0,5,0,3,0,3,0
2,0,0,0,0,0,7902.0,0,0,1,1,2,10,0,0,0,0,1
0,0,0,0,1,1,940.0,0,1,0,1,2,11,0,0,0,0,1
0,0,0,0,0,1,9018.0,0,1,0,1,3,6,0,0,0,0,0
3,1,0,0,0,2,8621.0,1,1,0,0,2,9,0,0,0,0,1
1,1,0,1,0,0,7615.0,1,1,1,1,0,9,0,0,0,1,0
2,1,0,2,0,2,7859.0,1,1,1,1,0,10,1,4,0,8,0
3,1,0,0,0,2,5545.0,1,1,1,1,0,6,0,0,0,0,0
3,1,0,0,2,2,5551.0,1,0,1,1,2,6,0,0,0,0,0
2,1,0,2,0,0,1693.0,1,1,1,1,3,9,0,5,0,5,0
3,1,0,1,2,2,7886.0,1,1,1,1,0,9,0,4,0,4,0
2,0,1,1,0,2,9018.0,1,0,0,1,0,13,0,3,0,2,0
2,0,0,2,0,0,6130.0,0,1,0,1,0,9,0,1,0,3,0
2,0,1,0,1,2,5968.0,1,1,1,1,0,7,0,0,0,0,0
2,1,1,2,0,0,6241.0,1,1,0,1,0,15,0,0,0,5,0
3,0,0,3,2,2,2026.0,1,1,0,1,2,8,0,6,1,0,0
3,1,0,3,0,2,646.0,1,1,1,1,0,8,0,5,1,8,0
0,1,1,0,2,1,375.0,1,1,0,0,0,11,0,0,0,0,1
1,0,0,1,2,0,6359.0,1,1,0,0,2,11,1,1,0,0,1
3,1,0,3,0,2,7291.0,1,0,1,1,2,8,0,12,0,3,0
1,1,0,1,2,0,5871.0,1,1,1,0,0,13,0,0,0,2,0
3,1,0,2,0,2,7657.0,1,1,1,1,0,13,0,0,0,1,0
3,1,1,2,1,0,3605.0,1,1,1,1,2,12,0,3,0,3,1
1,0,0,0,1,3,2925.0,1,1,0,0,0,11,0,0,0,0,1
3,1,0,0,2,2,3367.0,1,0,0,0,2,9,0,0,0,0,0
1,0,0,1,1,1,323.0,1,1,0,1,0,8,0,0,0,0,0
1,0,0,1,2,2,6039.0,1,1,0,0,2,9,1,2,0,0,0
2,1,0,2,0,3,1084.0,1,1,0,1,0,10,0,2,1,5,0
3,1,0,3,2,2,7216.0,1,1,1,1,0,7,0,10,0,3,0
1,0,1,1,0,1,306.0,0,1,0,1,2,10,0,2,0,0,1
0,0,0,0,0,1,2663.0,0,1,1,0,0,13,0,0,0,0,1
2,0,0,1,2,2,7603.0,1,1,1,1,0,6,0,1,0,1,0
2,0,0,2,1,0,2809.0,1,1,0,1,0,12,0,3,0,1,0
1,0,0,1,0,2,9013.0,1,0,1,1,0,8,0,0,0,0,0
0,1,0,0,0,0,7342.0,1,0,0,0,0,21,0,0,0,0,0
2,0,1,2,0,2,6953.0,0,1,1,1,0,11,0,2,0,4,0
2,1,0,0,0,0,4304.0,1,1,0,0,2,11,0,0,0,0,1
0,0,0,0,1,1,10.0,0,1,1,0,0,21,0,0,0,0,1
2,1,0,2,1,1,1577.0,0,1,0,1,3,9,0,2,0,1,1
0,1,0,0,1,1,265.0,0,1,0,0,2,12,0,0,0,0,1
1,0,0,1,0,2,6874.0,1,1,1,1,2,5,0,1,0,2,0
0,0,0,0,1,1,1773.0,0,1,0,1,0,11,0,0,0,0,0
0,1,0,0,0,1,1523.0,0,1,0,1,2,9,0,0,0,0,1
0,1,0,0,1,3,9018.0,1,1,0,1,0,14,0,0,0,0,1
0,1,0,0,1,3,1105.0,1,1,0,0,2,14,0,0,0,0,0
2,0,0,2,0,3,838.0,1,1,1,1,0,7,0,1,0,0,0
1,0,0,0,0,0,8036.0,1,1,1,1,3,21,0,0,0,0,0
3,0,0,3,2,2,8395.0,1,0,1,1,0,5,0,1,0,1,0
3,0,0,3,0,2,7482.0,1,1,1,1,2,4,0,4,0,1,0
1,0,0,1,2,2,4811.0,0,1,0,0,3,11,0,2,0,0,0
3,1,0,3,2,2,3851.0,0,1,1,1,0,9,0,3,0,10,0
2,1,0,2,1,3,9018.0,1,1,0,1,0,11,0,5,1,2,0
3,1,0,0,2,2,8935.0,1,0,1,1,0,8,0,0,0,0,0
0,0,0,0,1,1,9018.0,1,1,1,0,0,21,0,0,0,0,0
0,0,0,0,1,1,1107.0,1,1,0,1,0,14,0,0,0,0,0
1,0,0,1,0,0,5448.0,1,1,0,1,0,11,0,1,0,0,0
2,0,0,1,1,0,4664.0,1,1,1,1,0,9,0,0,0,0,0
2,1,0,1,0,3,1639.0,1,1,1,1,2,9,0,1,0,1,0
2,1,0,2,1,3,2293.0,1,1,1,0,0,9,0,0,0,3,0
1,1,0,0,2,2,7021.0,1,0,1,1,0,8,0,0,0,0,0
2,0,0,0,2,3,1378.0,0,1,0,1,0,21,0,0,0,0,1
3,1,0,0,2,2,3948.0,1,1,1,1,0,12,0,0,0,0,1
3,1,0,3,2,2,7681.0,1,1,0,1,0,14,0,2,0,1,0
1,1,0,1,0,0,4379.0,1,1,0,1,3,9,0,0,0,0,0
0,0,0,0,1,1,3495.0,0,1,0,1,3,6,0,0,0,0,1
3,0,0,1,2,2,8151.0,1,1,1,1,0,10,1,3,0,0,0
2,1,1,2,1,2,6634.0,1,1,0,1,0,9,0,0,1,1,0
2,0,1,0,2,2,8854.0,0,1,1,1,0,6,0,0,0,0,1
2,0,0,0,2,2,9018.0,1,1,1,1,0,21,0,0,0,0,0
2,1,0,2,2,2,9018.0,1,1,0,1,2,6,0,7,1,2,0
1,0,0,1,1,1,203.0,0,0,1,1,2,8,0,2,0,1,0
2,0,0,0,0,2,8825.0,1,0,1,1,0,12,0,0,0,0,0
1,1,0,1,2,0,1709.0,1,1,0,1,2,13,0,2,1,0,1
1,0,0,0,2,2,7019.0,1,1,1,0,0,10,0,0,0,0,0
2,0,0,2,2,2,5716.0,1,0,1,0,2,13,0,1,2,1,0
3,0,0,3,1,0,5063.0,1,0,0,1,0,14,0,2,0,0,0
2,1,0,2,0,2,2673.0,1,1,1,1,0,11,0,5,0,1,0
1,1,0,1,2,2,5308.0,1,0,1,0,0,7,0,2,0,2,0
1,0,0,1,0,1,2511.0,1,1,0,0,0,14,0,2,1,1,1
3,0,0,3,0,2,5343.0,1,1,1,1,0,12,0,1,1,3,0
3,0,0,0,0,2,5219.0,1,1,1,1,0,6,0,0,0,0,0
3,1,0,3,0,2,9018.0,1,0,0,1,0,11,0,4,2,4,0
2,1,1,1,2,2,7249.0,1,0,1,1,0,10,0,0,0,1,0
0,0,0,0,0,3,3280.0,1,1,1,0,0,11,0,0,0,0,0
0,1,0,0,1,1,2053.0,0,1,0,0,0,13,0,0,0,0,1
1,0,1,1,2,3,2012.0,0,1,0,0,0,10,0,1,0,0,0
0,0,0,0,0,0,9018.0,1,1,0,0,3,11,0,0,0,0,1
0,0,0,0,0,3,9018.0,1,1,0,1,0,13,0,0,0,0,1
2,1,0,2,0,0,1373.0,0,1,1,0,0,11,0,2,0,2,0
2,1,0,1,2,2,9018.0,1,1,0,1,0,9,0,2,1,1,0
3,1,0,1,0,2,6983.0,1,0,1,1,0,11,0,1,0,2,0
3,1,0,2,2,2,9018.0,1,0,1,1,0,9,0,1,0,2,0
3,1,0,0,0,2,7836.0,1,1,1,1,2,8,0,0,0,0,1
1,1,0,1,1,1,1446.0,0,1,1,1,0,6,0,1,0,1,0
1,1,0,1,2,0,4730.0,1,1,1,1,2,21,0,2,0,0,1
1,1,0,1,0,3,4080.0,1,1,0,0,0,14,0,0,0,2,0
0,0,0,0,0,1,433.0,0,1,0,0,0,15,0,0,0,0,1
3,1,0,1,2,2,9018.0,0,0,1,1,0,11,0,2,1,1,0
0,1,1,0,1,1,664.0,0,1,1,0,2,11,0,0,0,0,1
0,0,0,0,1,1,202.0,0,1,0,0,2,8,0,0,0,0,1
1,0,0,0,0,0,1954.0,1,0,0,1,0,10,0,0,0,0,0
2,1,0,2,1,3,6789.0,0,0,0,0,0,15,0,0,0,1,0
3,0,0,3,2,2,7396.0,1,0,0,1,0,8,0,1,0,4,0
1,0,1,1,2,0,9018.0,1,1,0,1,0,11,0,1,0,1,0
1,1,0,1,2,3,1059.0,0,1,0,0,2,10,0,4,2,2,1
0,0,0,0,0,3,2909.0,0,1,0,0,2,14,0,0,0,0,1
3,0,0,3,0,0,1000.0,1,0,0,1,0,10,0,4,1,5,0
0,0,0,0,0,3,5898.0,1,1,0,0,0,12,0,0,0,0,1
2,1,1,2,0,0,6350.0,0,1,0,1,2,6,0,8,0,3,0
0,1,0,0,0,1,212.0,1,1,0,0,0,14,0,0,0,0,1
2,1,0,2,2,2,9018.0,1,1,0,1,0,10,0,1,0,2,0
1,1,0,1,0,3,1077.0,0,1,1,0,2,10,0,3,0,2,1
0,1,1,0,1,3,5228.0,0,1,0,1,0,12,0,0,0,0,1
0,1,0,0,2,3,2858.0,1,1,0,0,0,11,0,0,0,0,1
1,1,1,1,0,3,9018.0,0,1,1,1,3,5,0,3,0,1,0
0,1,0,0,0,1,1304.0,1,1,0,0,0,15,0,0,0,0,0
0,1,0,0,2,0,2851.0,0,1,1,1,0,10,0,0,0,0,1
1,0,0,1,2,2,7374.0,1,0,1,1,3,6,0,3,0,3,0
1,1,0,1,2,0,8633.0,1,0,0,1,2,6,0,3,0,1,0
2,1,1,2,2,2,5586.0,1,0,1,1,0,10,0,6,0,5,0
3,0,0,3,2,2,9018.0,1,0,1,1,0,21,0,1,0,0,0
1,1,0,0,1,1,931.0,1,1,0,0,2,14,0,0,0,0,1
3,0,1,3,2,2,7209.0,1,1,1,1,0,8,0,4,0,4,0
1,0,0,1,0,3,9018.0,0,1,0,0,2,10,0,1,1,0,1
1,0,0,1,0,0,7597.0,1,1,1,0,0,15,0,3,0,3,0
3,1,0,2,2,2,6292.0,1,1,1,1,2,6,0,9,1,4,1
2,0,0,0,2,2,5728.0,1,0,1,1,0,9,0,0,0,0,0
1,0,0,1,2,0,8737.0,0,0,0,0,2,15,0,0,0,0,1
1,0,0,1,2,2,9018.0,1,0,1,1,0,7,0,1,0,0,0
1,1,0,1,0,1,170.0,0,1,0,1,2,6,1,0,1,0,0
2,0,0,2,2,2,7985.0,0,0,0,0,0,14,0,4,0,0,0
1,1,0,1,0,1,714.0,0,1,0,1,0,11,0,1,0,2,1
0,1,0,0,2,2,7520.0,1,0,0,0,3,10,0,0,0,0,0
1,0,0,1,0,0,6961.0,1,1,0,0,0,15,0,0,0,1,1
0,0,0,0,0,1,841.0,1,1,0,0,0,12,0,0,0,0,0
3,1,0,1,2,2,8994.0,1,0,1,1,0,12,0,0,0,0,0
3,1,0,0,0,2,7456.0,1,1,1,1,3,8,0,0,0,0,1
0,1,0,0,2,3,746.0,1,1,0,0,0,9,0,0,0,0,1
0,0,0,0,0,1,20.0,0,1,0,0,2,11,0,0,0,0,1
0,1,0,0,2,0,5327.0,0,1,0,1,2,12,0,0,0,0,1
3,1,0,1,0,2,4236.0,1,1,0,1,0,10,0,1,1,1,0
0,1,0,0,1,1,1896.0,0,0,0,0,0,12,0,0,0,0,0
2,1,0,0,2,0,1801.0,1,1,1,1,0,7,0,0,0,0,1
2,0,1,1,0,2,5611.0,1,0,0,1,0,9,0,3,0,1,0
2,1,0,2,2,2,6330.0,0,1,0,1,0,21,0,2,0,5,0
2,1,0,2,2,2,8668.0,0,1,1,1,0,9,0,4,1,4,1
1,1,0,0,2,2,3551.0,0,1,1,1,0,12,0,0,0,0,1
2,0,0,2,2,2,7102.0,1,1,1,1,2,21,0,5,2,0,0
2,0,0,1,2,2,5170.0,1,0,1,1,0,8,0,2,0,1,0
3,0,0,1,2,2,3302.0,1,0,1,1,0,11,0,0,0,0,0
1,1,0,1,2,3,1564.0,1,1,0,0,0,15,0,0,0,0,0
1,0,0,1,2,3,3827.0,1,1,1,0,0,11,0,0,0,1,1
2,1,0,1,0,0,7673.0,1,1,0,1,0,11,0,1,0,4,0
1,1,0,0,2,0,6072.0,1,1,1,0,0,8,0,0,0,0,1
1,0,0,1,0,2,6276.0,0,1,0,1,0,9,0,1,0,2,0
1,0,0,0,2,2,8450.0,1,1,1,0,2,8,0,0,0,0,0
3,0,0,3,2,2,7537.0,1,1,1,1,0,8,0,4,0,5,0
2,0,0,1,0,0,2216.0,1,1,1,1,2,4,0,1,1,0,0
1,0,0,1,1,1,1323.0,1,1,0,0,0,13,0,0,0,0,0
1,1,0,1,2,2,3645.0,1,1,1,1,0,10,0,0,0,1,0
2,0,0,2,0,0,3621.0,1,1,1,1,0,21,0,0,0,0,0
2,0,0,2,2,2,8364.0,0,0,0,0,0,12,0,3,2,1,0
2,1,0,0,2,2,5913.0,0,0,1,1,2,4,0,0,0,0,1
