age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income,cluster
14,4,1189,1,6,2,12,0,4,1,0,0,50,38,0,101
18,6,1169,15,9,2,3,0,0,1,0,0,59,38,0,103
2,4,4380,15,9,4,12,3,4,1,0,0,39,38,0,0
31,6,1436,15,9,2,8,5,4,0,0,0,59,38,0,102
31,7,1835,9,12,5,10,4,4,0,4,0,39,38,0,102
7,4,4461,9,12,4,10,3,4,1,0,0,19,38,0,102
27,4,2479,12,13,2,4,0,4,1,0,0,47,38,0,1
3,4,2237,11,8,4,3,3,4,1,0,0,39,38,0,0
45,4,678,0,5,0,10,4,4,0,0,0,39,38,0,101
26,4,1484,11,8,6,3,4,4,0,0,0,39,21,0,102
7,4,2319,9,12,4,10,2,4,0,0,0,39,38,0,0
18,4,3735,1,6,4,7,1,4,1,0,0,49,38,0,101
8,4,1276,15,9,4,8,3,4,0,0,0,39,38,0,0
31,1,4482,12,13,2,10,0,4,1,0,0,39,38,1,103
14,4,1865,15,9,4,12,1,1,0,0,0,49,38,0,102
5,4,4062,1,6,5,8,4,4,0,0,0,19,38,0,101
54,5,458,9,12,2,4,0,4,1,0,51,59,38,1,100
33,4,704,8,10,2,3,0,4,1,0,0,49,38,1,103
11,4,4039,0,5,0,8,1,4,0,0,0,39,38,0,101
21,6,13,11,8,2,4,0,4,1,0,0,49,38,0,103
38,0,331,12,13,2,0,0,4,1,0,0,17,38,0,102
31,4,601,15,9,2,4,0,4,1,0,0,63,38,1,103
25,2,3681,12,13,2,10,0,4,1,0,0,49,38,1,103
22,2,1101,11,8,4,11,3,0,1,47,0,47,38,0,102
29,4,2001,11,8,2,3,0,4,1,0,0,39,38,1,103
3,4,4341,15,9,4,1,3,4,0,0,0,14,38,0,102
17,4,686,11,8,4,1,1,4,0,49,0,39,38,0,102
12,4,4071,2,7,2,14,0,4,1,0,0,39,25,0,101
7,4,3849,15,9,4,1,1,2,1,0,0,19,38,0,102
21,4,2748,8,10,2,12,0,4,1,0,0,39,38,0,1
34,4,2469,9,12,2,12,0,4,1,0,0,39,38,1,103
28,4,1666,5,3,2,7,0,0,1,0,0,39,38,0,101
45,4,2290,2,7,2,4,0,4,1,0,0,29,38,0,101
39,7,490,7,11,0,1,1,4,0,0,0,29,38,0,103
47,6,1951,12,13,2,10,0,4,1,0,52,49,38,1,100
15,4,4120,8,10,0,4,4,4,0,0,0,39,38,0,0
33,7,347,12,13,2,10,0,4,1,0,0,45,38,1,103
48,4,666,8,10,2,5,0,4,1,56,0,59,38,0,103
14,4,2607,15,9,2,3,0,4,1,0,0,39,38,1,103
48,4,2203,4,2,6,7,1,4,0,0,0,9,21,0,101
55,2,3668,11,8,2,4,0,4,1,18,0,9,38,0,102
6,0,3044,8,10,4,0,3,2,0,0,0,14,38,0,102
38,4,4151,11,8,2,4,5,4,0,0,0,29,38,1,102
49,4,4043,15,9,2,12,0,4,1,0,0,23,38,0,103
22,4,657,9,12,2,12,0,4,1,0,0,39,38,0,1
25,4,3639,15,9,4,8,1,4,1,0,0,14,38,0,102
24,4,3180,9,12,2,4,0,4,1,0,0,54,38,1,103
23,4,3280,12,13,2,4,0,4,1,71,0,49,38,1,103
19,4,4541,0,5,0,4,4,4,0,0,0,39,38,0,101
15,4,3379,1,6,2,6,0,4,1,0,0,39,38,0,101
21,4,4498,2,7,2,8,0,4,1,42,0,39,38,0,101
17,4,2865,9,12,5,12,1,4,1,0,57,49,38,1,100
25,1,2833,12,13,2,4,0,4,1,0,35,42,38,1,100
30,4,2114,11,8,2,6,0,4,1,43,0,59,38,0,103
28,4,2139,11,8,2,3,0,4,1,0,0,39,38,0,1
22,0,3834,0,5,6,0,4,4,0,0,0,14,38,0,101
11,4,3787,11,8,2,12,0,4,1,0,20,59,38,0,100
7,4,3919,11,8,2,6,0,4,1,0,0,39,38,0,1
0,4,3003,2,7,4,8,3,4,1,0,0,19,38,0,101
30,6,4320,9,12,2,12,0,4,1,71,0,49,38,1,103
13,4,390,11,8,4,1,4,4,1,0,40,41,38,0,100
56,2,3564,12,13,2,4,0,4,1,0,0,19,5,0,102
8,4,2136,8,10,4,1,1,4,0,0,0,41,38,0,0
50,0,1271,15,9,2,0,0,4,1,0,0,7,38,0,102
10,4,2364,11,8,4,3,1,4,1,0,0,39,38,0,1
40,7,110,12,13,2,10,0,4,1,0,0,49,38,1,103
11,4,2434,12,13,4,4,1,4,1,0,0,57,38,0,103
5,0,3522,1,6,5,0,4,2,0,0,0,39,38,0,101
14,4,3539,11,8,4,5,1,4,1,0,0,37,38,0,1
17,4,3799,15,9,2,10,0,4,1,52,0,39,38,1,103
37,4,1916,12,13,0,4,1,4,1,0,0,49,38,1,103
35,4,478,9,12,2,4,0,4,1,0,0,49,38,1,103
7,4,4461,9,12,4,10,3,4,1,0,0,29,38,0,102
22,5,4546,11,8,2,3,0,4,1,52,0,49,38,1,103
38,4,1296,11,8,2,3,0,4,1,0,0,49,38,1,103
25,5,1174,12,13,2,4,0,4,1,0,0,39,38,1,103
24,4,2938,9,12,2,10,0,4,1,0,0,39,11,0,103
36,4,2725,15,9,2,3,0,4,1,0,0,39,38,0,1
34,4,4533,11,8,0,7,3,2,1,0,0,39,38,0,102
18,2,3261,9,12,2,11,0,4,1,0,0,47,38,0,103
47,4,3820,11,8,5,7,4,2,0,0,0,39,38,0,102
16,4,3416,9,12,2,12,0,4,1,0,0,44,38,0,1
29,6,2766,9,12,2,12,0,4,1,0,0,49,38,1,103
33,4,1954,11,8,2,3,0,4,1,0,0,39,38,0,1
6,4,1736,11,8,4,6,4,2,0,0,0,6,38,0,102
37,1,162,15,9,2,3,0,4,1,0,0,39,38,0,103
23,4,1042,11,8,3,4,1,4,1,0,0,39,38,0,1
35,1,536,15,9,2,4,5,1,0,0,0,39,38,1,102
44,4,3492,4,2,2,7,5,4,0,0,0,36,15,0,101
28,4,1920,11,8,0,4,4,4,0,0,0,29,38,0,102
33,4,1702,11,8,0,7,4,2,0,0,0,43,38,0,102
46,4,3065,9,12,2,4,0,4,1,0,0,49,38,1,103
43,4,3456,12,13,2,14,0,4,1,0,0,9,38,0,103
66,5,3461,0,5,2,5,0,4,1,72,0,49,38,1,103
30,4,1808,9,12,2,4,0,4,1,0,0,44,2,1,103
10,4,1355,11,8,2,6,0,4,1,0,0,39,38,1,103
2,0,105,15,9,4,0,3,4,1,0,0,24,38,0,102
8,1,566,12,13,0,4,1,4,0,0,0,39,38,0,102
30,1,1881,8,10,2,1,5,4,0,0,0,34,38,0,102
44,4,618,15,9,2,13,0,4,1,0,0,24,38,0,103
47,2,280,10,15,2,11,0,4,1,0,0,44,38,1,103
11,4,1546,9,12,2,4,0,4,1,0,35,56,38,1,100
2,4,2740,1,6,0,12,4,4,0,0,0,19,38,0,101
36,2,3411,11,8,0,1,1,4,0,0,0,39,38,0,102
22,4,4025,9,12,4,1,3,4,0,0,0,49,38,0,0
30,4,3454,1,6,2,7,5,2,0,0,0,39,38,0,101
29,6,3192,15,9,2,4,0,4,1,0,0,57,38,1,103
11,4,2358,11,8,4,7,3,4,1,0,0,39,38,0,0
8,4,945,11,8,2,7,0,4,1,0,0,39,38,0,1
44,4,3220,6,4,6,8,4,2,0,0,0,39,38,0,101
35,4,1450,1,6,2,7,0,3,1,0,0,39,6,0,101
17,4,73,11,8,4,8,1,4,1,0,0,39,38,0,1
41,5,3321,15,9,6,12,1,4,0,0,0,19,38,1,102
50,6,4294,11,8,6,8,1,4,0,0,0,29,38,0,102
17,2,426,15,9,2,14,0,4,1,0,17,39,38,0,103
7,4,1129,9,12,4,4,3,4,0,0,0,39,38,0,0
23,4,80,11,8,2,7,0,4,1,0,0,44,38,1,103
8,4,957,11,8,2,7,0,4,1,0,0,47,38,0,1
2,0,1500,15,9,4,0,2,4,0,0,0,29,38,0,102
8,2,3567,15,9,4,1,4,2,0,0,0,39,38,0,102
14,4,2561,11,8,2,14,0,4,1,0,0,49,38,0,1
27,4,2756,9,12,2,4,0,4,1,71,0,49,38,1,103
33,4,1582,11,8,2,3,0,4,1,0,0,39,38,0,1
20,6,2497,9,12,2,14,0,4,1,0,0,49,0,0,103
14,4,1677,2,7,2,3,0,4,1,0,0,42,38,0,101
48,4,386,11,8,6,9,1,4,0,0,0,9,38,0,102
25,2,3541,15,9,0,13,1,4,0,33,0,39,38,0,103
38,4,4252,5,3,2,14,0,4,1,0,0,49,38,0,1
5,4,3302,15,9,4,1,4,2,0,0,0,36,38,0,102
33,4,2926,12,13,2,12,0,4,1,71,0,39,38,1,103
29,4,1784,9,12,2,7,0,4,1,0,0,39,11,1,103
8,4,2552,9,12,4,12,3,4,0,0,0,39,38,0,0
4,0,3059,1,6,2,0,5,4,0,0,0,55,38,0,101
40,4,648,15,9,2,12,0,4,1,0,0,39,38,0,1
22,4,934,15,9,4,3,4,4,0,0,0,39,38,0,0
20,0,3966,11,8,0,0,1,4,0,0,0,29,38,0,102
5,4,4096,11,8,4,13,1,4,0,0,0,39,38,0,0
32,4,602,9,12,2,4,0,4,1,61,0,64,38,1,103
13,4,2770,9,12,4,4,1,2,0,0,0,39,38,0,102
56,6,3086,5,3,2,5,0,4,1,0,0,11,38,0,101
4,4,3673,15,9,4,12,3,4,1,0,0,29,38,0,102
25,6,3146,11,8,2,3,0,2,1,0,0,24,22,0,102
5,4,1638,9,12,4,5,1,4,1,0,0,19,38,0,102
24,4,2771,14,14,2,4,0,4,1,0,0,39,38,1,103
24,4,4329,9,12,2,10,0,4,1,0,0,39,38,1,103
34,4,3439,11,8,2,6,0,4,1,31,0,39,38,1,103
24,4,3141,11,8,0,1,4,4,0,0,0,39,38,0,0
9,4,4385,9,12,4,1,1,4,0,0,0,39,38,0,0
35,4,2210,15,9,2,4,0,4,1,0,0,44,38,1,103
11,4,4274,11,8,4,13,1,4,1,0,6,59,38,0,103
3,4,3759,11,8,4,8,3,4,0,0,0,39,25,0,102
45,6,1918,11,8,2,14,0,4,1,0,0,29,38,0,103
15,6,4073,7,11,4,12,1,4,1,0,0,73,38,0,103
31,5,645,15,9,0,5,1,4,1,0,0,44,38,0,103
45,4,3140,9,12,2,12,0,4,1,0,0,39,38,0,1
9,4,3686,11,8,4,6,3,4,0,0,0,39,21,0,102
22,2,2298,12,13,0,10,1,4,0,0,0,39,38,0,102
19,4,480,14,14,2,10,0,4,1,0,0,54,38,1,103
17,4,2248,15,9,4,12,3,2,0,0,0,34,38,0,102
33,4,3763,11,8,2,14,0,4,1,0,0,39,38,1,103
28,4,203,9,12,4,3,1,4,1,0,0,39,38,0,1
46,4,1966,15,9,2,10,0,4,1,0,0,49,38,0,1
32,4,3389,5,3,4,10,2,2,1,0,0,44,38,0,101
27,4,777,0,5,2,7,0,4,1,45,0,59,38,0,101
10,1,2581,8,10,2,2,0,4,1,0,0,39,0,1,103
35,4,1421,15,9,6,8,4,2,0,0,0,39,0,0,102
18,4,3958,7,11,2,4,0,4,1,0,0,79,38,1,103
16,7,2128,11,8,4,1,1,2,0,0,0,39,38,0,102
27,6,530,2,7,2,4,0,1,1,0,0,59,39,0,101
3,0,472,15,9,4,0,3,4,1,0,0,39,38,0,102
32,6,3305,9,12,2,12,0,4,1,0,38,59,38,1,100
24,1,4198,7,11,2,11,0,4,1,0,0,78,38,0,103
39,4,1554,11,8,0,3,4,4,0,0,0,39,38,0,0
40,4,1902,11,8,2,4,0,4,1,0,0,44,38,1,103
55,4,1415,5,3,6,8,4,2,0,0,0,19,38,0,101
28,4,2281,11,8,4,6,2,4,1,0,0,39,38,0,1
1,0,31,1,6,4,0,3,4,1,0,0,68,38,0,101
22,4,3526,9,12,2,10,0,4,1,0,0,49,38,1,103
19,4,1660,11,8,2,3,0,4,1,0,0,54,38,1,103
1,4,788,1,6,4,12,3,4,0,0,0,14,38,0,101
2,4,3841,1,6,4,8,1,4,1,0,0,39,38,0,101
34,4,2383,11,8,0,10,4,4,1,0,0,39,38,0,1
16,2,3732,15,9,2,11,0,4,1,0,0,39,38,0,103
61,2,634,11,8,6,1,4,4,0,0,0,4,38,0,102
1,4,1179,0,5,4,8,3,4,1,0,0,19,38,0,101
1,0,1888,1,6,4,0,3,4,0,0,0,5,38,0,101
13,4,3832,9,12,4,1,1,4,0,0,0,39,38,0,0
31,7,55,9,12,0,4,4,4,1,0,0,39,38,0,103
3,4,3659,11,8,4,7,3,2,1,0,0,39,38,0,102
25,4,2710,11,8,5,1,4,4,0,0,0,39,38,0,0
0,2,3524,1,6,4,10,3,4,0,0,0,39,38,0,101
25,1,3932,12,13,2,10,0,4,1,0,0,39,38,0,103
30,5,835,9,12,0,4,1,4,1,0,0,67,38,1,103
49,0,2105,12,13,6,0,1,4,1,0,0,5,38,0,102
53,5,2972,9,12,2,4,0,4,1,0,50,49,38,1,100
14,4,4200,15,9,2,1,0,1,1,0,0,49,18,0,102
25,4,2222,15,9,4,7,4,2,0,0,0,39,38,0,102
31,4,4213,9,12,2,10,0,1,1,0,0,41,38,1,103
13,4,2752,9,12,2,10,0,4,1,0,0,39,38,1,103
31,1,511,11,8,2,6,0,4,1,0,0,39,38,0,103
30,4,842,12,13,2,4,0,4,1,77,0,49,38,1,103
6,2,1591,9,12,4,10,3,4,0,0,0,42,38,0,102
18,4,1689,11,8,2,7,0,4,1,45,0,47,38,0,103
63,4,2172,15,9,6,1,1,4,0,0,0,19,38,0,102
4,4,3198,15,9,4,13,3,4,0,0,0,24,7,0,102
23,6,1774,6,4,2,3,0,4,1,0,0,39,38,1,101
35,4,4336,8,10,4,5,1,4,1,0,0,49,38,0,1
18,4,1122,11,8,0,3,1,4,1,0,0,39,38,0,1
17,4,2935,9,12,2,4,0,4,1,0,0,47,38,1,103
9,5,4366,15,9,2,4,0,4,1,0,0,59,38,1,103
31,4,3356,11,8,0,7,1,4,1,0,0,39,38,0,1
31,4,1965,11,8,0,7,4,4,0,0,0,39,38,0,0
13,4,3926,11,8,2,12,0,4,1,0,0,63,38,0,103
37,7,2764,15,9,2,11,0,4,1,0,0,39,38,1,103
18,4,1919,8,10,0,1,1,4,0,57,0,39,38,0,103
8,4,2708,15,9,4,12,3,2,0,35,0,29,38,0,102
1,4,3036,11,8,4,12,3,4,0,0,0,18,38,0,102
17,4,148,11,8,4,6,1,4,1,0,0,59,38,0,103
9,4,1141,11,8,2,3,0,4,1,0,0,59,38,0,103
13,6,913,2,7,2,14,0,4,1,0,0,70,38,0,101
17,4,1035,2,7,2,3,0,4,1,0,0,58,38,1,103
8,6,1431,1,6,4,12,3,4,1,0,0,39,38,0,101
8,4,1361,11,8,4,9,1,4,0,0,0,49,38,0,0
28,6,353,8,10,2,5,0,4,1,0,0,49,38,1,103
27,2,1602,12,13,4,10,1,4,0,0,0,39,38,0,102
46,0,3200,11,8,2,0,0,4,1,0,0,39,38,1,103
30,7,3435,11,8,2,11,0,4,1,0,0,39,38,0,103
24,7,649,7,11,0,10,4,1,0,0,0,35,38,0,102
48,4,3660,9,12,2,8,0,4,1,0,0,19,38,0,103
18,4,357,11,8,2,5,0,4,1,0,23,49,38,0,100
26,6,2349,9,12,5,3,4,4,1,0,0,34,38,0,102
17,4,623,15,9,2,1,5,4,0,0,0,39,38,1,102
6,4,2574,9,12,4,10,3,4,1,0,0,39,38,0,0
29,4,1398,1,6,0,7,4,0,1,0,0,42,11,0,101
13,4,1822,15,9,2,1,5,4,0,0,0,39,38,1,102
48,4,2711,0,5,0,6,1,4,0,0,0,27,38,0,101
14,4,4012,0,5,4,14,3,4,1,0,0,79,5,0,101
29,2,1371,15,9,2,1,5,4,0,61,0,39,38,1,102
23,4,3491,8,10,2,3,0,4,1,0,0,39,38,1,103
10,4,1028,11,8,5,7,1,4,1,0,0,42,38,0,1
14,4,2173,11,8,4,8,3,4,1,0,0,34,38,0,0
20,4,2480,11,8,4,12,4,4,1,0,0,39,38,0,0
21,5,3347,11,8,2,3,0,4,1,0,0,49,38,1,103
9,4,2125,9,12,4,1,1,4,0,0,0,39,38,0,0
9,1,293,12,13,4,13,1,4,0,0,0,39,5,0,102
45,1,152,15,9,2,10,0,4,1,0,0,39,38,1,103
12,4,1013,15,9,2,5,0,4,1,0,0,39,38,0,1
18,4,2803,11,8,4,7,3,4,1,0,37,39,38,0,100
18,4,2899,12,13,4,3,1,4,1,0,0,49,38,1,103
28,4,1318,6,4,5,8,4,3,0,0,0,39,37,0,101
4,4,1729,15,9,4,8,1,4,1,0,0,34,38,0,1
46,6,2515,9,12,2,12,0,4,1,0,0,39,38,1,103
42,6,2777,11,8,0,10,1,4,1,0,0,19,9,0,103
17,2,3862,11,8,4,5,1,2,1,3,0,59,38,0,102
34,4,3431,15,9,0,8,1,4,0,0,0,39,38,0,1
10,4,1366,0,5,4,12,2,4,1,0,39,39,38,0,100
27,0,2984,11,8,2,0,5,4,0,0,0,39,38,0,102
37,7,3566,8,10,2,11,0,4,1,0,0,39,38,0,103
23,4,2369,11,8,2,14,0,4,1,0,0,39,38,0,1
13,1,290,15,9,4,1,3,2,0,0,0,39,38,0,102
50,4,2680,12,13,2,10,0,4,1,72,0,59,38,1,103
25,4,2531,9,12,2,10,0,4,1,0,0,39,38,0,1
31,4,1147,9,12,0,10,1,2,0,0,0,39,38,0,102
20,4,2018,15,9,2,12,0,4,1,0,0,49,38,0,1
29,4,3477,15,9,4,4,1,4,1,62,0,49,38,1,103
35,4,846,5,3,2,7,0,4,1,0,0,39,38,0,1
47,5,1155,11,8,2,4,0,4,1,0,0,39,12,0,103
25,4,2375,11,8,2,3,0,4,1,0,34,49,38,1,100
66,6,3078,11,8,6,4,1,4,1,0,0,7,38,0,102
11,4,4565,12,13,2,12,0,4,1,0,0,59,38,1,103
20,4,2212,15,9,2,8,0,4,1,0,0,16,38,0,102
34,4,2058,11,8,4,3,3,4,1,0,0,34,38,0,0
58,6,90,11,8,2,5,0,4,1,37,0,39,38,0,103
24,1,4535,9,12,2,4,0,4,1,0,0,39,38,1,103
12,4,3796,11,8,4,3,4,4,0,0,0,41,38,0,0
40,2,19,12,13,2,4,0,2,1,0,0,39,38,1,103
26,4,2945,11,8,5,6,4,2,0,0,0,44,38,0,102
19,4,161,15,9,2,4,0,4,1,0,0,59,38,0,103
33,6,805,1,6,0,3,4,4,1,0,0,39,0,0,101
41,4,3055,11,8,2,3,0,4,1,0,0,39,38,0,1
24,6,4486,12,13,0,12,4,4,1,0,0,4,38,1,103
30,4,509,12,13,4,10,1,4,0,0,0,39,38,0,0
13,4,456,9,12,4,10,1,4,0,0,0,59,27,0,102
46,4,413,15,9,0,1,1,4,0,0,0,36,38,0,1
13,2,1861,9,12,2,11,0,4,1,0,0,44,38,1,103
10,6,3318,1,6,2,3,0,4,1,0,0,39,38,0,101
29,2,4236,9,12,0,3,1,4,1,0,0,39,38,0,103
22,4,2886,15,9,2,12,0,4,1,52,0,59,38,1,103
13,4,3927,11,8,4,8,1,4,1,0,0,49,0,0,102
27,6,4417,12,13,2,4,5,4,0,0,35,59,38,1,100
22,4,3244,9,12,2,4,0,4,1,0,0,59,38,1,103
21,4,938,12,13,2,10,0,4,1,58,0,49,38,1,103
13,4,4476,0,5,2,3,0,4,1,0,0,39,25,0,101
4,4,2544,15,9,4,12,3,4,0,0,0,54,38,0,102
13,4,2936,11,8,2,14,0,4,1,0,0,69,38,1,103
16,4,3737,6,4,4,12,4,4,0,0,0,39,38,0,0
54,0,271,11,8,2,0,0,4,1,0,0,67,38,0,103
11,4,2271,9,12,2,4,0,4,1,52,0,49,38,1,103
8,4,2067,9,12,2,4,5,4,0,0,0,29,38,1,102
14,4,3625,15,9,4,10,1,4,1,0,0,39,38,0,1
6,4,3018,9,12,4,10,3,4,0,0,0,39,38,0,0
12,4,3765,9,12,4,10,1,4,1,47,0,39,38,0,103
28,6,3773,9,12,2,3,0,4,1,0,0,19,38,0,103
19,6,2039,15,9,4,8,4,4,0,0,0,49,38,0,102
7,4,499,9,12,4,1,3,4,1,17,0,29,38,0,102
34,4,2147,9,12,5,12,1,4,1,0,0,39,38,0,1
33,6,2478,9,12,2,12,0,4,1,0,0,49,38,0,103
18,4,3401,11,8,4,7,2,4,1,0,0,39,25,0,102
10,4,239,11,8,3,8,4,4,0,0,0,39,38,0,0
5,4,2012,15,9,4,3,3,4,1,0,0,39,38,0,0
47,4,676,15,9,6,13,4,4,0,0,0,39,38,0,0
4,4,3707,15,9,4,1,1,2,0,0,0,19,38,0,102
6,4,3080,15,9,4,8,4,4,0,0,0,19,38,0,102
9,4,654,15,9,0,10,1,4,0,0,0,39,38,0,1
21,4,2398,15,9,2,3,0,4,1,0,0,42,38,0,1
23,4,3257,15,9,2,7,0,4,1,0,0,44,38,0,1
19,4,1978,9,12,2,6,0,4,1,0,0,39,38,0,1
52,6,1690,11,8,2,5,0,4,1,0,0,39,38,0,103
8,4,2055,9,12,4,10,1,4,1,0,28,39,38,0,100
54,4,1647,9,12,0,12,1,4,0,0,36,37,38,1,100
30,4,4092,11,8,6,8,1,4,0,0,0,39,38,0,0
4,0,740,11,8,2,0,2,4,0,0,0,39,38,0,102
42,6,1251,9,12,2,5,0,4,1,0,0,29,38,0,103
35,4,651,9,12,2,12,0,4,1,0,0,39,38,1,103
14,4,2264,11,8,2,3,0,4,1,0,0,39,38,0,1
13,4,4146,15,9,4,3,1,4,1,0,0,39,38,0,1
16,4,2670,8,10,5,3,1,4,1,0,53,41,38,1,100
47,2,2779,4,2,0,8,1,4,0,0,0,44,0,0,101
20,4,3720,15,9,2,4,0,2,1,0,34,59,5,1,100
7,4,1572,15,9,4,7,3,4,1,0,0,54,38,0,102
9,4,3546,11,8,2,14,0,4,1,0,0,63,38,0,103
20,4,1331,2,7,2,12,5,1,0,0,0,32,0,0,101
48,4,1234,9,12,6,8,1,4,0,0,0,39,38,0,0
32,6,838,11,8,2,13,0,4,1,0,0,29,38,1,103
23,6,712,9,12,4,4,1,4,1,0,0,49,38,0,103
37,4,3870,11,8,2,14,0,4,1,0,0,39,38,1,103
41,5,2565,15,9,2,4,0,4,1,0,0,63,38,1,103
0,4,3307,1,6,4,8,3,4,0,0,0,6,38,0,101
8,5,1825,11,8,4,7,1,4,1,0,0,63,38,0,103
35,4,1956,11,8,2,12,0,4,1,0,35,59,38,1,100
16,4,1684,15,9,0,4,4,2,0,0,0,39,38,0,102
6,1,852,15,9,4,1,1,4,1,0,0,59,38,0,102
5,0,2008,15,9,4,0,3,1,1,0,0,19,38,0,102
2,4,2618,11,8,4,10,1,4,0,0,0,39,38,0,0
10,4,2810,8,10,5,1,3,4,0,0,0,39,38,0,0
10,4,3825,9,12,4,12,1,4,1,64,0,44,38,1,103
10,0,1818,11,8,5,0,2,4,0,0,0,39,38,0,102
6,4,3634,15,9,4,6,1,2,1,0,0,24,38,0,102
21,7,1023,9,12,2,11,0,4,1,0,0,59,38,0,103
12,4,3128,11,8,0,4,1,4,0,0,0,39,38,0,1
17,4,2356,11,8,0,1,1,4,0,0,0,39,38,0,1
28,4,2514,11,8,0,5,1,4,1,0,48,43,38,1,100
22,4,1782,15,9,4,8,3,2,0,0,47,39,38,0,100
42,4,1308,11,8,0,8,1,4,0,0,0,39,38,0,1
6,1,233,9,12,4,10,1,4,0,0,0,14,38,0,102
33,4,3746,9,12,0,4,4,4,0,0,0,39,38,1,103
30,4,2381,8,10,2,13,0,4,1,0,0,51,38,1,103
18,4,1120,9,12,4,13,1,4,0,0,0,39,38,0,0
6,4,2551,8,10,4,1,1,4,1,0,0,49,38,0,1
11,2,2591,9,12,0,10,1,4,0,19,0,59,38,0,103
26,4,2511,9,12,2,4,0,4,1,0,0,44,38,1,103
30,4,2371,15,9,0,11,4,4,0,0,0,22,38,0,102
42,5,3615,14,14,2,10,0,4,1,0,0,54,38,1,103
9,4,1875,11,8,0,3,1,4,1,0,0,39,38,0,1
23,4,3523,15,9,2,12,0,4,1,71,0,49,38,1,103
30,4,1507,9,12,0,12,1,4,1,0,0,44,38,0,1
0,4,2424,1,6,4,12,3,4,0,0,0,12,38,0,101
13,4,724,7,11,3,1,4,4,0,0,0,44,38,0,0
25,4,2242,8,10,2,4,5,4,0,58,0,34,38,1,103
9,4,1545,9,12,4,10,1,4,1,0,0,44,0,0,102
20,7,1427,15,9,5,1,1,4,1,0,0,39,38,0,102
39,4,3322,6,4,2,14,0,2,1,0,0,39,38,0,101
23,4,1627,11,8,2,10,0,4,1,0,35,39,38,1,100
28,5,1172,11,8,2,3,0,4,1,0,0,49,38,1,103
30,2,868,9,12,2,10,0,4,1,0,0,49,38,1,103
39,0,1370,12,13,4,0,1,4,0,0,0,49,38,1,102
0,4,936,2,7,4,8,3,4,0,0,0,23,38,0,101
31,4,2436,11,8,0,12,4,4,0,0,0,29,38,0,102
27,4,1708,15,9,6,12,1,4,0,0,0,24,38,0,102
23,4,2763,15,9,2,1,0,4,1,52,0,59,38,1,103
6,4,410,15,9,4,3,1,4,1,0,0,39,38,0,1
22,4,392,11,8,2,6,0,4,1,58,0,39,38,1,103
47,6,815,9,12,2,1,0,4,1,0,0,4,38,0,103
0,0,3954,1,6,4,0,3,4,0,0,0,39,38,0,101
17,2,433,11,8,4,1,3,4,0,0,0,39,38,0,102
3,4,3994,15,9,4,12,3,1,0,0,0,19,38,0,102
5,4,4292,8,10,4,12,1,2,0,0,0,24,38,0,102
31,5,3066,11,8,2,4,0,4,1,0,0,73,38,0,103
12,4,1278,11,8,2,7,0,2,1,0,0,39,38,0,102
25,4,3285,9,12,2,1,5,4,0,0,0,39,38,1,102
10,0,2340,11,8,2,0,5,4,0,0,0,39,38,1,102
15,4,2700,11,8,4,3,1,4,1,0,0,39,38,0,1
26,6,2667,11,8,0,3,3,4,1,0,0,34,38,0,102
45,4,2278,10,15,4,4,1,4,1,0,0,49,38,1,103
25,4,3254,11,8,2,3,0,4,1,0,0,39,38,0,1
33,4,1563,11,8,0,9,4,2,0,0,0,11,38,0,102
13,4,2192,10,15,4,10,1,4,0,0,0,14,38,0,102
39,5,1536,15,9,2,5,0,4,1,0,0,59,38,0,103
26,4,636,15,9,4,6,1,4,1,0,0,39,38,0,1
15,4,2965,11,8,2,3,0,4,1,0,0,49,38,0,1
26,4,3988,11,8,0,8,4,1,1,54,0,39,29,0,102
8,4,183,9,12,4,10,1,4,0,0,0,49,38,0,0
28,4,3936,8,10,2,3,0,4,1,45,0,37,38,1,103
12,4,2322,11,8,2,4,0,4,1,0,0,39,11,0,102
15,4,3208,8,10,2,10,0,4,1,58,0,41,38,1,103
21,4,4343,5,3,2,5,0,4,1,0,0,39,38,0,1
23,6,2029,12,13,2,12,0,4,1,31,0,49,38,0,103
10,4,1263,15,9,4,1,4,4,0,0,0,49,38,0,0
0,4,1183,2,7,4,12,3,4,0,0,0,14,38,0,101
46,0,3378,11,8,0,0,1,4,0,0,47,39,38,0,100
11,4,3733,11,8,4,3,4,4,1,0,0,39,25,0,102
32,1,2963,9,12,2,1,0,4,1,0,0,39,38,1,103
15,4,379,11,8,2,12,0,4,1,0,0,39,38,0,1
6,1,226,15,9,4,12,1,4,0,0,0,34,38,0,102
18,4,3054,11,8,2,3,0,4,1,0,0,49,38,1,103
20,4,3062,8,10,2,10,0,4,1,0,0,39,23,0,103
41,4,1547,11,8,4,4,1,4,0,0,0,42,38,0,0
2,4,2112,15,9,4,8,3,4,1,0,0,19,38,0,102
6,4,2204,11,8,4,6,3,4,1,0,0,24,38,0,102
29,4,1680,9,12,0,10,1,4,1,0,0,44,9,1,103
16,4,1974,7,11,4,4,4,4,0,15,0,54,0,0,102
1,4,2092,11,8,4,6,3,4,0,0,0,19,38,0,102
28,4,1010,3,1,4,7,4,1,0,0,0,39,39,0,101
3,4,896,15,9,4,12,1,4,0,0,0,24,38,0,102
