age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income,cluster
10,4,4396,11,8,4,7,1,4,1,0,0,39,38,0,0
7,4,10821,11,8,4,1,3,4,1,0,0,49,38,0,0
6,4,3209,4,2,2,6,0,4,1,0,0,39,25,0,102
28,4,6697,8,10,2,4,5,4,0,0,0,39,38,1,103
34,4,1794,9,12,2,12,0,4,1,0,0,59,38,0,101
7,4,9131,9,12,4,10,3,2,1,0,0,14,38,0,103
5,4,5501,15,9,4,5,1,4,1,0,0,39,38,0,0
26,4,7413,9,12,2,14,0,4,1,0,0,44,38,0,1
41,4,13144,11,8,0,7,1,2,0,0,0,39,38,0,103
35,4,13767,15,9,4,1,4,4,1,0,0,44,38,0,0
9,4,11693,15,9,4,12,1,4,1,0,0,23,38,0,103
5,4,8744,8,10,4,8,1,4,0,0,0,29,38,0,103
47,4,1750,11,8,2,12,0,4,1,0,0,49,38,0,1
26,5,12890,9,12,2,12,0,4,1,0,0,44,38,1,101
12,4,12981,11,8,3,3,1,4,1,0,0,39,38,0,1
35,4,11094,11,8,2,1,5,4,0,90,0,39,38,1,101
23,4,3351,12,13,2,4,0,4,1,0,0,49,38,1,101
28,7,3277,12,13,0,4,4,4,0,0,0,39,38,0,103
29,4,7733,6,4,2,7,5,4,0,0,0,39,38,0,2
30,2,4762,1,6,2,14,0,4,1,52,0,39,8,0,102
1,4,14554,1,6,4,6,3,4,1,0,0,19,38,0,102
4,4,853,15,9,4,12,3,4,0,0,0,29,38,0,103
54,6,4850,1,6,2,4,0,4,1,0,0,71,38,1,101
6,4,960,15,9,4,1,2,4,0,0,0,39,38,0,0
12,4,4905,9,12,2,1,0,4,1,0,0,39,38,0,1
30,5,2792,9,12,0,4,1,4,1,0,0,68,38,1,101
18,4,2611,11,8,4,4,1,4,1,0,0,59,38,0,101
45,4,1743,15,9,2,8,0,4,1,0,0,39,38,0,1
44,6,11159,11,8,2,3,0,4,1,0,0,51,38,1,101
38,7,8730,12,13,2,10,0,4,1,0,0,39,38,0,101
38,6,13197,11,8,2,3,0,4,1,0,0,39,38,0,101
10,4,2363,11,8,4,12,1,4,1,0,0,29,38,0,103
25,4,12315,15,9,2,14,0,4,1,0,0,49,38,0,1
29,2,3515,12,13,2,4,0,4,1,0,48,44,38,1,100
30,2,6098,9,12,0,10,1,4,0,0,0,34,38,1,101
47,2,372,5,3,2,11,0,4,1,0,0,9,38,0,102
1,4,9943,1,6,4,3,3,4,1,0,0,39,38,0,102
36,6,3819,0,5,2,3,0,4,1,0,0,49,38,1,102
33,7,12504,9,12,2,11,0,4,1,0,0,39,38,1,101
19,4,12564,1,6,3,3,1,2,1,0,0,39,38,0,102
51,6,6347,11,8,2,4,0,4,1,0,0,39,38,1,101
12,4,8739,8,10,4,1,3,4,0,0,0,34,38,0,0
19,1,10740,9,12,2,4,0,0,1,0,0,39,38,0,103
29,4,6360,15,9,0,12,4,4,1,0,0,49,38,0,1
37,5,8619,8,10,2,3,0,4,1,0,0,39,38,0,101
24,4,2431,11,8,4,7,4,2,0,0,0,39,38,0,103
10,6,9497,11,8,4,3,1,4,1,0,69,49,38,0,100
1,4,14799,1,6,4,12,1,4,1,0,0,29,38,0,102
11,4,636,11,8,0,4,3,4,1,0,0,39,38,0,1
18,4,62,11,8,2,4,5,4,0,0,0,39,38,1,103
45,4,7253,9,12,2,4,0,4,1,0,0,34,38,1,101
21,2,8401,11,8,2,3,0,4,1,0,0,49,38,1,101
43,4,14290,11,8,2,1,0,4,1,0,0,39,38,0,1
43,5,4062,15,9,2,4,0,4,1,0,0,39,38,0,101
18,6,11927,11,8,4,8,2,4,0,0,0,29,38,0,103
58,0,590,10,15,4,0,1,4,1,0,0,39,38,0,101
11,6,8187,9,12,4,12,1,4,1,0,0,49,38,0,101
26,5,12463,14,14,2,10,0,2,1,0,0,89,38,1,101
14,4,2891,11,8,2,14,0,4,1,0,0,44,38,1,101
25,1,14745,15,9,2,1,0,4,1,0,0,39,38,1,101
10,4,8463,11,8,0,3,1,4,1,0,0,49,38,0,1
25,2,7433,0,5,2,6,0,4,1,112,0,39,38,1,102
47,5,7467,8,10,2,3,0,4,1,0,0,9,38,0,101
20,2,314,15,9,2,8,0,4,1,0,0,39,38,0,101
31,4,878,15,9,2,1,0,4,1,0,0,44,38,0,1
32,4,4563,10,15,2,10,0,3,1,0,0,49,38,1,101
44,4,7357,11,8,4,12,3,4,0,0,0,39,38,0,0
25,4,7061,8,10,2,4,0,4,1,103,0,54,38,1,101
48,4,7697,11,8,2,7,0,4,1,82,0,39,38,1,101
42,4,10006,11,8,2,14,0,2,1,0,0,39,38,1,101
14,0,6678,11,8,0,0,1,4,0,0,0,89,38,0,101
5,4,11657,11,8,4,14,3,2,1,0,0,23,38,0,103
44,5,2805,12,13,6,4,4,4,0,0,0,89,38,0,103
28,4,13717,11,8,4,3,1,4,1,0,0,39,38,0,1
59,4,4766,11,8,2,12,0,4,1,0,0,19,38,0,101
28,4,10517,11,8,2,12,5,4,0,0,0,34,38,0,0
26,4,8295,11,8,0,13,4,2,0,0,0,34,38,0,103
30,4,8405,10,15,2,4,0,4,1,112,0,49,38,1,101
2,8,13674,11,8,4,5,3,4,1,0,0,19,38,0,103
23,4,13382,11,8,5,6,1,2,1,0,0,29,38,0,103
24,4,14757,11,8,0,4,1,4,1,25,0,49,38,0,101
53,5,10701,15,9,2,4,0,4,1,0,0,29,38,0,101
18,6,11051,11,8,4,3,2,4,1,0,0,59,38,0,101
22,2,12903,11,8,5,4,4,4,1,0,0,39,38,0,103
7,4,5641,8,10,4,12,4,1,1,0,0,49,34,0,103
29,0,649,11,8,0,0,1,4,0,0,0,14,38,0,103
11,0,1255,9,12,4,0,3,2,0,0,0,39,11,0,103
12,4,11142,11,8,2,7,0,4,1,0,0,49,38,1,101
28,4,6234,15,9,0,4,1,4,0,0,0,39,38,0,1
7,4,3502,9,12,4,8,1,4,1,0,0,54,38,0,101
18,4,12726,7,11,2,4,0,4,1,0,0,89,38,1,101
5,4,12497,15,9,4,12,3,4,0,0,0,34,38,0,0
40,4,4924,11,8,2,12,0,4,1,0,0,49,38,1,101
45,4,3645,9,12,2,10,0,4,1,0,0,44,38,0,1
13,6,9571,10,15,2,10,0,4,1,0,0,39,38,1,101
0,0,1586,0,5,4,0,3,4,1,0,0,39,38,0,102
28,4,8193,11,8,0,7,4,4,1,0,0,39,38,0,1
2,0,12582,15,9,4,0,3,4,1,0,0,27,38,0,103
3,4,11652,15,9,4,6,3,4,1,0,0,19,38,0,103
23,6,482,11,8,2,5,0,4,1,0,0,68,38,1,101
10,6,5453,11,8,2,5,0,4,1,0,23,68,38,0,101
13,4,12863,11,8,4,14,1,4,1,0,0,59,38,0,101
22,4,7980,6,4,2,14,0,4,1,0,0,24,38,0,102
26,4,9954,15,9,2,11,0,3,1,0,0,31,38,0,101
15,4,10211,8,10,2,10,0,4,1,87,0,41,38,1,101
38,4,157,15,9,2,8,0,4,1,0,52,34,38,1,100
18,6,10368,11,8,4,7,3,4,1,92,0,39,38,1,101
12,4,10954,15,9,4,12,1,2,1,0,0,54,27,0,103
8,5,2279,9,12,4,12,1,4,0,0,0,49,38,0,103
7,6,2847,15,9,4,8,1,4,0,0,0,49,38,0,103
32,6,3377,9,12,2,4,0,4,1,0,0,59,33,1,101
19,6,6335,9,12,2,12,0,4,1,0,0,39,11,0,101
3,4,8508,15,9,4,6,2,4,1,0,0,14,38,0,103
43,0,14210,14,14,2,0,0,4,1,0,0,39,38,1,101
10,4,12280,4,2,2,5,0,4,1,0,0,39,25,0,102
35,0,1737,11,8,0,0,4,4,0,0,0,37,38,0,103
17,4,10002,2,7,0,7,3,4,0,0,0,39,38,0,102
34,5,2476,7,11,2,12,0,4,1,0,0,59,38,0,101
18,4,3459,11,8,2,12,0,4,1,0,0,44,23,0,101
20,2,9198,11,8,2,11,0,4,1,0,0,53,38,1,101
12,4,3003,11,8,2,6,0,4,1,0,0,41,38,0,1
29,4,7978,15,9,4,4,4,4,0,0,0,44,38,0,0
28,5,3142,9,12,2,4,5,1,0,112,0,24,0,1,103
13,4,14011,15,9,4,3,4,2,1,0,0,39,38,0,103
26,4,10440,11,8,4,10,1,4,1,69,0,39,38,0,101
11,4,10000,15,9,4,4,1,4,1,0,0,34,38,0,0
24,7,2727,12,13,0,10,1,4,1,0,0,34,38,0,101
27,6,9479,11,8,2,7,5,4,0,0,0,44,38,0,103
28,7,8189,14,14,0,10,4,2,1,108,0,35,38,1,101
23,4,3212,1,6,2,3,0,4,1,0,0,44,25,0,102
27,4,1582,11,8,4,1,3,4,0,0,0,39,38,0,0
8,4,11220,15,9,4,13,3,4,1,0,0,14,25,0,103
13,4,13311,6,4,2,3,0,4,1,37,0,39,38,0,102
15,2,2069,11,8,2,3,0,4,1,0,0,39,38,0,101
36,4,10343,4,2,2,9,5,2,0,0,0,9,14,0,102
4,4,401,11,8,4,8,1,4,0,0,35,15,38,0,103
37,5,2575,15,9,2,12,0,4,1,0,0,53,38,1,101
41,7,1635,15,9,6,10,1,4,0,0,0,19,38,0,103
20,4,11358,8,10,3,12,4,2,0,0,0,31,38,0,103
26,6,1814,11,8,2,3,0,4,1,0,0,34,38,0,101
4,7,2002,15,9,4,1,3,4,0,0,0,19,38,0,103
17,6,14707,9,12,2,4,0,4,1,103,0,34,38,1,101
9,0,4456,9,12,2,0,0,4,1,0,55,39,38,0,100
10,2,8893,8,10,4,13,3,4,0,0,0,37,38,0,103
63,4,3125,11,8,6,6,1,4,1,0,0,29,38,0,103
7,4,14880,11,8,4,8,3,2,1,0,0,39,38,0,103
47,6,13819,8,10,2,5,0,4,1,0,0,54,38,0,101
33,6,1498,11,8,0,10,1,1,0,0,0,59,39,0,103
16,4,11532,11,8,4,14,1,4,1,32,0,60,38,0,101
7,4,9057,11,8,0,6,1,4,1,0,0,29,38,0,103
29,4,9129,11,8,2,4,5,4,0,0,0,39,38,1,103
12,4,15051,11,8,3,13,3,2,1,0,0,39,38,0,103
35,4,6469,10,15,2,4,0,4,1,0,0,37,38,1,101
5,4,2452,11,8,4,7,3,4,1,0,0,39,38,0,0
12,4,7888,9,12,4,3,1,4,1,0,0,39,38,0,1
1,4,4403,15,9,4,1,3,4,0,0,0,24,38,0,103
0,0,10126,0,5,4,0,3,4,1,0,0,39,38,0,102
7,0,13793,11,8,4,0,1,4,0,0,0,29,38,0,103
53,4,9616,0,5,6,1,2,4,1,0,0,19,38,0,102
25,7,14217,11,8,0,1,1,4,1,0,0,39,38,0,101
15,4,5858,11,8,0,14,3,4,1,0,0,39,38,0,1
28,4,2769,12,13,2,4,0,4,1,103,0,59,9,1,101
12,6,10990,15,9,5,1,4,4,0,0,0,49,38,0,103
20,4,2620,12,13,4,4,1,4,1,0,0,39,38,1,101
23,4,297,11,8,2,7,0,4,1,0,0,44,38,1,101
25,4,3493,11,8,2,1,5,4,0,0,0,39,38,0,0
14,4,1152,15,9,2,7,0,2,1,0,0,39,37,0,103
45,4,8562,10,15,0,10,4,4,1,102,0,49,38,1,101
26,4,5335,9,12,2,1,0,4,1,0,0,39,38,1,101
21,2,2025,9,12,2,10,5,4,0,0,0,14,38,0,103
7,4,4958,15,9,4,6,3,4,1,0,0,49,38,0,0
3,4,10305,11,8,4,14,1,4,1,0,0,39,38,0,0
23,4,8468,11,8,2,8,0,4,1,0,0,29,38,0,101
10,4,1243,9,12,2,4,5,2,0,0,0,44,38,1,103
2,4,12095,1,6,4,13,3,4,1,0,0,39,38,0,102
45,4,5282,0,5,2,3,0,2,1,0,0,39,38,0,102
22,4,3160,15,9,2,3,0,4,1,0,0,39,38,0,1
44,4,7134,9,12,2,10,0,4,1,103,0,49,38,1,101
45,4,8128,12,13,2,4,0,4,1,103,0,39,38,1,101
36,4,12194,11,8,2,4,0,4,1,0,0,44,38,0,1
26,4,4030,12,13,2,4,5,2,0,0,52,49,38,1,100
17,4,1726,9,12,4,8,1,4,0,0,0,14,38,0,103
15,4,4931,11,8,2,7,0,2,1,0,0,39,38,0,103
11,2,111,11,8,4,4,4,0,0,0,0,34,38,0,103
27,7,6286,12,13,2,10,0,4,1,0,0,39,38,1,101
19,6,8401,11,8,4,5,1,4,1,0,0,59,38,0,101
33,6,2694,1,6,0,3,4,4,1,0,0,39,0,0,102
5,4,2711,9,12,4,3,1,4,1,99,0,54,38,1,101
43,4,9109,15,9,0,3,3,4,1,0,0,43,38,1,101
16,4,1456,11,8,0,1,4,2,0,0,0,39,38,0,103
39,5,7709,6,4,2,14,0,4,1,0,0,89,38,0,101
2,4,12458,15,9,4,12,3,4,0,0,0,29,38,0,103
33,4,7208,9,12,0,8,1,4,1,0,0,39,38,0,1
5,4,9213,15,9,4,12,3,4,0,0,0,14,38,0,103
14,4,9995,11,8,0,3,1,4,1,0,0,44,38,0,1
11,4,2789,9,12,4,6,3,4,1,0,0,39,38,0,0
20,2,11977,15,9,2,4,0,4,1,0,0,39,38,1,101
46,4,8561,9,12,2,4,0,4,1,103,0,44,38,1,101
34,4,2079,9,12,2,10,0,4,1,0,0,54,38,1,101
23,2,10666,12,13,4,10,1,4,0,0,0,39,38,0,103
8,4,5098,11,8,4,3,3,2,1,0,0,49,38,0,103
40,4,4082,8,10,4,7,1,4,0,0,0,39,38,0,0
32,4,3000,0,5,2,7,0,4,1,0,0,49,38,0,102
31,4,14509,1,6,2,14,0,4,1,0,55,39,38,0,100
24,4,8653,12,13,4,10,1,4,0,0,0,39,38,0,0
17,6,1851,11,8,2,12,0,4,1,0,48,59,38,1,100
11,4,5407,7,11,4,8,1,4,0,0,0,75,38,0,101
22,4,2787,11,8,0,12,1,4,0,0,0,39,38,0,1
3,0,3710,15,9,4,0,3,4,1,0,0,39,38,0,103
8,4,9091,12,13,4,4,1,4,1,0,0,44,38,0,1
20,4,12311,9,12,2,6,0,4,1,0,0,39,38,1,101
5,4,13825,11,8,4,3,4,4,0,0,0,35,25,0,103
16,1,1023,0,5,4,8,4,2,0,0,0,39,38,0,102
33,6,13983,9,12,2,13,5,4,0,0,0,49,38,1,101
53,6,7168,11,8,2,4,0,4,1,0,0,2,38,0,101
9,4,6363,9,12,4,13,1,4,1,0,0,39,38,0,1
7,4,2471,8,10,4,12,1,4,1,0,0,54,38,0,101
5,4,14538,15,9,2,3,0,4,1,0,0,39,38,0,1
2,4,2511,15,9,4,12,3,4,0,0,0,13,38,0,103
22,7,3425,11,8,2,11,2,4,0,0,0,39,38,0,103
5,4,12263,15,9,4,6,3,2,1,0,0,9,38,0,103
13,4,7069,0,5,4,7,2,1,1,0,0,39,39,0,102
19,4,10037,11,8,5,1,4,2,0,0,0,39,38,0,103
23,4,9204,1,6,2,6,0,4,1,0,0,39,38,0,102
15,6,631,14,14,2,10,0,4,1,90,0,44,38,1,101
28,4,1892,11,8,0,7,1,4,1,0,0,49,38,0,1
46,5,1185,12,13,2,12,0,4,1,0,0,67,38,1,101
19,4,9053,15,9,0,8,1,4,0,0,0,39,38,0,0
38,2,2099,12,13,3,10,1,4,0,0,0,37,38,0,103
17,1,8153,15,9,4,1,1,2,0,0,0,69,38,0,103
18,4,7863,11,8,2,7,0,4,1,0,0,39,38,0,1
32,4,7195,11,8,5,1,4,4,0,0,0,34,38,0,0
46,6,262,5,3,2,5,0,4,1,90,0,59,38,1,101
26,4,4448,15,9,2,4,0,4,1,0,0,39,38,1,101
32,4,8477,5,3,2,6,0,4,1,0,0,39,38,0,102
14,7,9579,15,9,4,4,1,4,1,0,0,39,38,0,103
36,4,12974,11,8,0,1,1,4,0,0,0,44,38,0,1
3,0,12486,15,9,4,0,3,4,1,0,0,35,38,0,103
20,2,10186,9,12,2,10,5,4,0,0,0,29,38,1,103
19,6,10986,11,8,2,5,0,4,1,0,0,34,38,0,101
36,2,8945,12,13,2,10,0,4,1,0,52,54,38,1,100
13,4,13588,12,13,2,4,0,4,1,103,0,59,38,1,101
28,2,637,9,12,2,10,0,4,1,0,0,44,38,1,101
22,4,9302,7,11,6,1,4,4,0,0,0,44,38,0,0
33,4,4738,11,8,2,14,0,4,1,0,0,59,38,1,101
30,1,4454,15,9,0,1,1,4,1,0,46,39,38,0,100
30,2,12420,12,13,2,4,0,4,1,0,52,40,38,1,100
41,4,10767,0,5,2,14,0,4,1,0,0,39,38,0,102
18,4,12822,8,10,2,1,5,4,0,0,0,39,38,1,103
10,4,12597,15,9,2,10,0,1,1,0,0,39,1,1,101
4,6,105,15,9,4,5,3,4,1,0,0,39,38,0,103
1,4,9656,11,8,4,12,3,4,0,0,0,18,38,0,103
17,7,14885,9,12,3,5,1,2,1,0,0,39,0,0,103
10,4,12634,11,8,4,8,1,2,0,0,0,39,22,0,103
0,4,8231,0,5,4,12,3,4,0,0,0,19,38,0,102
50,4,2237,11,8,2,12,0,4,1,17,0,3,38,0,101
28,7,13006,8,10,2,10,5,1,0,0,0,39,29,1,103
9,4,6467,9,12,2,10,0,4,1,0,0,49,38,1,101
34,4,5597,11,8,2,13,0,4,1,0,0,39,38,1,101
21,4,3386,1,6,2,14,0,4,1,0,0,39,38,0,102
7,4,14348,15,9,4,6,1,4,0,0,0,34,38,0,0
2,4,11512,2,7,4,1,3,4,1,0,0,37,0,0,102
23,4,12381,6,4,4,3,2,2,1,0,0,48,38,0,102
44,4,4168,11,8,2,7,0,4,1,0,0,39,38,0,1
44,4,1765,9,12,0,12,1,1,0,0,0,29,34,0,103
19,4,14777,11,8,0,12,4,2,0,0,0,24,38,0,103
43,0,10392,13,0,6,0,1,4,0,0,0,39,13,0,102
21,6,3207,12,13,2,4,0,4,1,0,0,68,38,1,101
26,4,14731,12,13,2,4,0,4,1,0,0,49,38,1,101
16,4,13740,15,9,4,1,1,4,1,0,0,39,38,0,0
19,2,4990,11,8,2,4,0,4,1,0,0,44,38,1,101
38,4,2690,0,5,4,8,1,4,1,0,0,39,38,0,102
23,4,7061,9,12,2,4,0,4,1,0,52,59,38,1,100
8,4,7238,11,8,2,14,0,4,1,0,0,39,38,0,1
38,4,2997,11,8,2,6,0,4,1,48,0,39,38,1,101
50,7,6511,9,12,2,4,0,4,1,0,0,39,38,0,101
14,7,6057,15,9,0,1,4,4,0,0,0,39,38,0,103
39,5,7910,15,9,2,12,5,4,0,0,0,59,2,1,103
14,4,7198,15,9,4,1,1,4,0,0,0,39,32,0,103
6,4,13070,9,12,4,12,3,2,0,0,0,24,38,0,103
24,4,3655,9,12,2,4,0,4,1,0,0,39,38,1,101
19,4,4901,5,3,2,1,0,4,1,0,0,44,31,0,102
19,4,9302,11,8,3,8,4,4,0,0,0,24,38,0,103
16,4,6124,11,8,4,14,1,4,1,0,0,59,38,0,101
1,4,13729,1,6,4,8,3,4,0,0,0,3,38,0,102
51,0,4079,11,8,2,0,0,4,1,0,0,44,38,0,101
12,5,11806,9,12,4,12,1,4,1,0,0,39,38,1,101
18,4,1811,12,13,2,10,0,2,1,87,0,39,0,1,101
13,4,10658,9,12,4,12,1,4,0,0,0,39,25,0,103
16,4,2627,0,5,0,6,1,4,0,0,0,35,38,0,102
8,4,6637,11,8,2,12,0,4,1,0,0,39,38,0,1
49,5,913,0,5,2,5,0,4,1,0,0,49,38,0,102
21,4,4286,9,12,2,10,0,4,1,90,0,39,38,1,101
2,4,10362,11,8,4,8,3,2,0,0,0,39,38,0,103
15,4,9631,11,8,0,1,1,4,0,0,0,37,38,1,101
34,2,14548,9,12,2,10,0,4,1,0,0,44,38,0,101
8,4,7928,11,8,4,12,3,2,1,0,0,23,38,0,103
37,4,8732,15,9,0,1,4,4,0,0,0,39,38,0,0
25,4,1553,5,3,2,3,0,3,1,0,0,39,38,0,102
8,4,6981,11,8,2,14,0,4,1,0,0,39,38,0,1
28,4,12019,12,13,0,4,1,4,0,0,0,49,38,1,101
28,6,510,11,8,2,14,0,4,1,0,0,49,38,0,101
21,4,10784,12,13,2,4,0,4,1,0,52,59,38,1,100
34,4,1464,12,13,2,10,5,4,0,0,0,39,38,1,103
31,4,5331,15,9,2,3,0,4,1,0,0,59,38,0,101
8,4,5595,15,9,4,1,3,4,0,0,0,39,38,0,0
8,4,2822,9,12,2,4,0,4,1,0,0,39,38,0,1
49,2,7993,11,8,6,1,4,4,0,0,0,34,38,1,103
9,4,14759,11,8,2,3,0,4,1,0,0,39,38,0,1
27,2,2036,12,13,2,10,5,4,0,0,0,39,38,1,103
17,4,3944,15,9,0,1,4,4,0,0,0,39,38,0,0
10,4,15015,9,12,4,10,1,4,1,0,0,49,38,0,1
2,4,3327,11,8,4,12,3,4,1,0,0,39,38,0,0
33,4,7602,11,8,2,10,0,4,1,112,0,39,38,1,101
7,4,7077,11,8,2,7,0,4,1,0,0,39,38,0,1
29,2,4513,15,9,2,1,5,4,0,90,0,39,38,1,103
28,2,12962,9,12,2,4,0,2,1,90,0,64,38,1,101
48,4,5192,5,3,6,9,1,2,0,0,32,30,38,0,102
42,2,11435,0,5,6,8,1,4,0,0,0,24,32,0,102
14,4,12918,3,1,5,6,4,4,1,0,0,34,15,0,102
22,4,6809,15,9,0,12,4,4,0,0,0,39,38,0,0
0,4,9517,1,6,4,12,3,4,0,0,0,23,38,0,102
17,4,15037,11,8,2,3,0,4,1,0,0,39,26,0,101
30,6,2817,9,12,2,4,0,4,1,0,0,29,38,0,101
39,7,4780,7,11,0,10,1,4,0,0,0,39,38,0,101
0,4,3303,1,6,4,12,3,4,0,0,0,24,38,0,102
22,4,5117,12,13,0,10,1,4,0,0,0,44,38,1,101
38,2,9723,11,8,0,1,1,4,0,0,0,39,38,0,103
17,2,14609,9,12,2,10,0,4,1,0,0,44,25,1,101
33,4,1520,11,8,2,3,0,4,1,0,0,49,38,1,101
8,4,6526,9,12,4,10,1,4,1,0,40,39,38,0,100
48,0,8381,5,3,2,0,0,4,1,0,0,24,38,0,102
8,4,10921,15,9,4,8,3,2,1,0,0,41,38,0,103
31,7,7620,8,10,0,10,4,4,0,0,0,55,38,1,101
24,4,4508,3,1,2,14,0,4,1,0,0,39,25,0,102
23,7,14303,11,8,0,8,1,2,0,0,0,47,38,0,103
17,4,12406,11,8,2,10,0,4,1,0,0,39,38,0,1
50,2,9224,9,12,2,10,0,4,1,0,0,9,38,0,101
54,7,114,14,14,2,8,0,4,1,0,0,27,38,0,101
29,4,12936,4,2,2,6,0,4,1,0,0,39,38,0,102
24,2,462,15,9,2,11,0,4,1,0,0,44,38,1,101
36,4,2335,11,8,2,3,0,4,1,0,0,39,38,1,101
11,4,2001,11,8,0,13,3,1,0,0,0,39,38,0,103
23,2,2636,7,11,2,11,0,4,1,0,0,39,38,0,101
23,4,13407,15,9,5,8,1,4,0,0,0,39,38,0,0
38,6,13567,11,8,5,3,1,2,1,0,0,39,38,0,103
49,4,980,11,8,2,14,0,4,1,0,0,15,38,0,101
55,6,9194,14,14,2,4,0,4,1,0,0,9,38,0,101
44,6,11116,13,0,2,3,0,4,1,0,0,39,38,0,102
14,4,3485,11,8,4,12,4,2,0,0,0,24,38,0,103
12,4,5123,15,9,2,4,3,2,0,0,0,39,38,0,103
43,6,2347,4,2,2,5,0,4,1,0,0,39,38,0,102
30,4,3423,11,8,2,11,0,4,1,0,0,39,38,0,1
27,4,14038,9,12,2,4,0,4,1,0,0,39,38,1,101
30,4,6095,9,12,2,12,0,4,1,0,0,44,38,1,101
33,4,8096,11,8,2,1,0,4,1,0,0,39,38,0,1
45,4,80,6,4,2,4,0,4,1,0,0,39,38,0,2
47,4,6811,15,9,2,12,0,4,1,0,0,11,38,0,101
41,4,5878,11,8,6,4,1,4,1,0,0,54,38,1,101
10,4,5496,15,9,2,7,0,4,1,0,0,44,38,0,1
46,4,4739,15,9,2,12,0,4,1,87,0,47,38,1,101
29,6,11223,15,9,0,4,1,4,1,0,0,49,38,0,101
17,4,6231,15,9,2,10,0,4,1,0,48,37,38,1,100
7,4,13370,1,6,4,6,1,4,1,0,0,39,38,0,102
48,0,1821,11,8,4,0,4,1,0,0,0,39,38,0,103
6,7,14047,9,12,4,10,1,4,0,0,0,39,38,0,103
46,6,3334,5,3,6,5,4,4,0,0,0,9,38,0,102
35,6,832,14,14,2,10,0,4,1,0,0,68,38,1,101
14,2,12268,8,10,0,14,1,4,1,0,0,39,38,0,101
19,5,620,11,8,4,5,1,4,1,0,0,49,38,0,101
61,5,14248,9,12,2,4,0,4,1,93,0,44,38,1,101
11,7,4493,8,10,4,4,1,2,0,0,0,39,11,0,103
20,4,5309,11,8,2,14,0,4,1,0,0,49,38,1,101
43,6,10812,11,8,2,4,0,4,1,0,0,47,38,0,101
12,4,5307,11,8,2,3,0,4,1,0,0,39,38,0,1
7,4,12241,8,10,4,7,1,4,1,0,0,39,38,0,0
33,4,8826,15,9,2,14,0,4,1,0,0,68,38,1,101
19,6,6461,15,9,4,8,4,4,0,0,0,49,38,0,103
12,4,1998,11,8,2,8,3,1,1,0,0,24,29,0,103
11,4,6005,11,8,2,3,0,4,1,0,0,39,30,1,101
9,4,4470,9,12,4,1,3,4,0,0,0,39,38,0,0
48,0,3027,7,11,2,0,0,4,1,0,0,39,38,0,101
6,4,6475,15,9,4,1,3,4,0,0,0,23,38,0,103
0,5,11528,1,6,4,10,3,4,1,0,0,19,38,0,102
52,4,8040,11,8,6,1,1,4,0,0,17,29,38,0,103
16,4,5339,14,14,2,10,0,4,1,0,52,49,38,1,100
3,4,13292,2,7,4,8,3,2,1,0,0,34,38,1,102
9,4,3430,8,10,4,13,3,4,1,0,0,39,38,0,0
4,0,3178,15,9,4,0,3,4,0,0,0,39,38,0,103
42,7,4687,12,13,2,10,0,4,1,0,0,7,38,1,101
15,4,406,11,8,2,10,0,4,1,0,0,49,38,0,1
16,4,8012,12,13,4,10,1,2,1,0,0,49,38,0,103
11,4,3929,11,8,4,7,3,2,0,0,0,39,38,0,103
14,6,79,11,8,4,3,4,4,1,0,0,49,38,0,103
5,4,9811,4,2,4,9,2,4,0,0,0,39,8,0,102
26,1,14559,9,12,4,1,1,2,1,86,0,49,38,0,101
29,4,14976,11,8,2,8,0,2,1,0,0,39,38,0,101
27,4,3430,5,3,2,3,0,1,1,0,0,39,29,0,102
16,4,14578,9,12,0,4,1,4,0,0,0,39,38,0,0
50,6,7319,9,12,2,12,0,4,1,0,0,29,38,0,101
46,4,12089,11,8,2,1,5,4,0,57,0,39,38,0,103
18,4,6464,1,6,4,3,3,4,1,86,0,39,38,0,102
22,4,6324,6,4,2,6,0,4,1,0,0,39,38,0,2
6,0,9839,9,12,4,0,3,4,1,0,0,41,38,0,103
45,0,10162,15,9,2,0,0,4,1,0,0,39,38,0,101
36,7,10650,10,15,2,10,0,4,1,0,0,39,38,1,101
23,4,6484,11,8,2,3,0,4,1,0,0,39,38,0,1
19,4,4671,9,12,2,10,0,4,1,0,0,39,38,1,101
26,2,6591,8,10,4,1,1,4,0,0,0,34,38,0,103
16,4,2764,11,8,2,4,5,4,0,0,0,41,2,1,103
17,4,5029,8,10,2,1,5,4,0,0,0,17,38,0,103
32,4,4911,11,8,0,1,2,4,0,0,0,39,38,0,0
8,4,9237,0,5,2,3,0,4,1,0,0,39,25,0,102
9,4,9690,11,8,2,1,0,4,1,0,0,39,38,0,1
35,4,7021,7,11,2,4,0,4,1,0,0,54,38,1,101
13,4,13371,15,9,2,7,0,4,1,0,0,39,38,0,1
1,4,207,1,6,4,8,2,4,0,0,0,39,38,0,102
12,2,10043,15,9,4,1,1,4,0,0,0,39,38,0,103
42,4,2264,15,9,2,10,0,4,1,0,0,33,38,0,1
20,4,13647,9,12,2,10,0,4,1,0,0,39,38,1,101
42,4,5979,11,8,2,12,0,4,1,0,0,59,38,0,101
8,4,14254,11,8,4,5,3,4,1,0,0,39,38,0,0
3,4,9996,15,9,4,3,3,4,1,0,0,39,38,0,0
