gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,0,1,0,52,1,0,0,2,2,0,0,2,2,1,1,3,815.0,3305.0,0
1,0,1,1,62,1,0,1,2,2,2,2,2,2,2,0,3,1434.0,5393.0,0
0,0,0,0,16,1,0,1,0,2,0,0,0,2,0,1,2,1020.0,622.0,0
1,0,0,0,12,1,0,1,0,0,2,0,2,2,1,0,2,1202.0,344.0,0
0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,1571.0,6202.0,0
1,1,0,0,71,1,2,1,0,2,0,2,2,2,1,0,0,1390.0,5705.0,0
0,0,1,0,24,1,0,2,1,1,1,1,1,1,1,0,3,32.0,3885.0,0
0,0,0,0,15,1,0,2,1,1,1,1,1,1,2,0,3,21.0,2875.0,0
1,0,0,1,2,1,2,0,2,2,0,0,0,0,0,0,0,562.0,619.0,0
0,0,1,1,5,0,1,0,0,0,0,0,0,0,0,0,3,93.0,455.0,0
1,0,1,1,41,1,0,0,2,2,2,0,0,0,1,1,0,549.0,2171.0,0
0,0,0,1,43,1,0,0,2,2,0,0,0,2,0,1,2,607.0,2380.0,0
1,1,1,0,1,1,2,1,0,0,0,0,0,0,0,0,2,793.0,5717.0,0
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,727.0,5513.0,0
1,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,0,1104.0,5161.0,0
1,0,0,0,7,1,0,2,1,1,1,1,1,1,2,0,3,18.0,1127.0,0
0,1,0,0,28,1,2,0,0,2,2,2,0,0,0,0,0,617.0,1438.0,0
1,1,0,0,16,1,0,1,0,0,0,0,0,0,0,0,2,708.0,83.0,0
1,0,0,0,7,1,0,2,1,1,1,1,1,1,1,0,3,19.0,513.0,0
0,0,0,0,69,1,2,1,0,2,2,2,2,2,2,1,0,1478.0,5749.0,0
0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,86.0,2042.0,0
1,0,0,0,3,1,0,0,2,0,2,0,2,2,0,1,2,851.0,1685.0,0
0,0,1,0,69,1,2,1,0,2,2,0,0,0,0,1,0,1003.0,4820.0,0
0,0,1,0,71,0,1,0,2,2,2,2,0,0,2,1,0,337.0,2931.0,0
0,0,1,1,69,1,0,2,1,1,1,1,1,1,2,0,3,17.0,631.0,0
0,0,0,0,48,1,2,1,0,0,2,2,2,2,0,1,2,1352.0,4190.0,0
1,0,0,0,45,1,2,1,2,0,2,2,2,2,0,1,1,1440.0,4200.0,0
1,0,0,0,51,1,2,1,0,2,0,0,0,0,0,0,0,920.0,3485.0,0
1,0,0,0,72,1,2,0,2,2,2,2,2,2,2,0,0,1028.0,5055.0,0
1,0,1,1,37,1,2,1,0,2,2,0,2,0,0,1,2,1148.0,2959.0,0
1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,2,1100.0,5111.0,0
0,0,0,0,66,1,2,2,1,1,1,1,1,1,2,1,1,95.0,1178.0,0
1,0,1,1,51,1,0,0,2,0,0,2,2,2,1,1,0,835.0,3390.0,0
0,0,1,1,30,1,0,2,1,1,1,1,1,1,1,0,0,20.0,4969.0,0
0,0,0,0,34,1,2,1,0,0,0,0,2,0,0,0,2,1002.0,2500.0,0
1,0,1,1,64,1,2,2,1,1,1,1,1,1,2,1,3,88.0,932.0,0
1,1,1,0,65,1,2,1,0,2,2,0,2,2,1,1,0,1339.0,5374.0,0
1,0,0,0,47,1,2,1,2,2,0,2,2,0,0,0,3,1296.0,3948.0,0
0,0,1,1,67,1,2,1,0,2,0,2,2,0,2,0,1,1170.0,5097.0,0
1,0,0,1,39,1,0,2,1,1,1,1,1,1,1,0,0,16.0,5904.0,0
1,0,0,0,14,1,0,2,1,1,1,1,1,1,0,0,3,27.0,2444.0,0
1,1,0,0,56,1,2,1,0,0,2,0,2,2,0,1,2,1302.0,4629.0,0
0,0,0,0,14,1,0,0,0,0,0,2,0,2,1,0,1,526.0,5880.0,0
1,0,1,1,16,1,0,0,2,2,0,0,0,0,1,1,3,476.0,6236.0,0
1,0,1,1,70,1,2,1,2,2,0,0,2,2,0,1,2,1396.0,5804.0,0
1,1,1,0,72,1,2,0,2,2,2,0,2,2,2,1,1,977.0,4900.0,0
0,0,1,1,23,1,0,1,0,0,2,0,0,0,0,1,1,813.0,1202.0,0
1,0,0,1,21,1,2,2,1,1,1,1,1,1,0,0,3,86.0,3949.0,0
0,0,0,0,36,1,2,0,0,0,2,0,0,0,1,0,2,475.0,1546.0,0
0,0,0,0,50,0,1,0,0,2,2,2,0,0,2,0,1,238.0,1535.0,0
0,0,1,1,48,0,1,0,0,0,0,2,0,0,0,1,1,136.0,777.0,0
0,0,0,1,50,1,0,2,1,1,1,1,1,1,2,0,1,32.0,6487.0,0
1,0,1,0,72,1,2,0,2,2,2,2,0,2,2,0,1,891.0,4790.0,0
1,0,0,1,10,1,2,2,1,1,1,1,1,1,0,0,1,88.0,1865.0,0
0,0,0,0,18,1,0,2,1,1,1,1,1,1,0,0,3,22.0,3349.0,0
1,0,0,0,9,1,0,1,0,0,2,0,2,2,0,1,2,1169.0,6069.0,0
1,0,0,0,2,1,2,1,2,0,0,0,0,2,0,0,3,1108.0,1254.0,0
0,0,1,0,40,1,2,1,0,0,0,2,0,0,0,1,1,877.0,2717.0,0
1,0,1,0,69,1,2,1,0,0,2,0,2,2,1,0,0,1271.0,5405.0,0
1,0,0,1,18,1,2,1,0,0,2,0,0,0,0,1,1,911.0,743.0,0
1,1,1,0,11,1,0,1,0,0,0,0,0,0,0,1,2,719.0,6157.0,0
1,0,1,1,55,1,0,0,2,0,0,0,0,2,1,0,1,532.0,2740.0,0
1,0,1,0,33,1,2,1,0,2,2,0,0,2,0,1,2,1155.0,2689.0,0
0,0,0,0,46,1,0,0,0,0,0,0,0,0,0,0,0,304.0,1781.0,0
1,0,0,0,34,1,2,2,1,1,1,1,1,1,2,0,0,114.0,6502.0,0
0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,2,33.0,5207.0,0
1,0,1,1,30,1,0,2,1,1,1,1,1,1,2,0,3,54.0,5578.0,0
0,0,0,0,33,1,2,0,2,0,0,2,0,0,1,0,2,531.0,1556.0,0
1,0,1,1,45,1,2,1,0,2,2,0,0,2,1,1,1,1188.0,3709.0,0
1,0,0,0,40,1,0,0,2,2,0,2,0,0,0,1,3,579.0,2291.0,0
0,0,0,0,71,1,2,1,2,2,2,2,2,2,2,1,2,1583.0,6201.0,0
0,0,1,1,72,0,1,0,2,2,2,2,2,2,2,0,0,617.0,3855.0,0
0,0,1,1,22,1,0,1,0,0,0,0,0,2,0,1,2,903.0,1331.0,0
1,0,1,1,46,1,0,2,1,1,1,1,1,1,1,1,0,33.0,6192.0,0
0,0,1,1,55,1,0,2,1,1,1,1,1,1,2,0,3,49.0,384.0,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,38.0,1615.0,0
0,0,0,0,12,1,2,0,0,0,0,2,2,2,1,1,3,824.0,6222.0,0
1,0,0,0,31,1,2,1,0,2,0,0,0,0,0,1,2,909.0,2077.0,0
0,0,1,1,67,1,2,0,2,0,0,0,2,2,2,1,2,817.0,4379.0,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,294.0,3742.0,0
1,0,1,1,41,1,2,0,2,2,2,0,2,0,0,1,1,798.0,2626.0,0
1,0,1,1,42,0,1,0,2,0,2,2,2,0,2,0,1,341.0,1666.0,0
1,0,1,1,23,1,0,2,1,1,1,1,1,1,1,0,3,22.0,3704.0,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,32.0,1609.0,0
0,0,0,0,56,1,2,1,2,2,0,0,2,2,0,1,1,1407.0,4835.0,0
1,0,0,1,15,1,2,1,0,2,0,0,2,0,0,1,2,1113.0,797.0,0
1,0,1,1,12,1,2,2,1,1,1,1,1,1,2,1,0,100.0,2719.0,0
0,0,1,1,54,1,0,0,2,0,2,2,0,2,2,0,0,714.0,3313.0,0
0,0,0,0,7,1,0,0,0,0,0,0,2,2,0,1,2,662.0,3895.0,0
1,0,1,1,16,1,0,2,1,1,1,1,1,1,0,0,2,32.0,2952.0,0
0,0,0,1,21,1,0,0,2,0,2,0,0,2,1,0,3,625.0,610.0,0
1,1,1,0,30,1,2,0,0,0,2,0,2,2,2,0,2,804.0,1797.0,0
1,0,0,0,3,1,0,0,0,0,0,2,0,0,0,1,3,386.0,867.0,0
1,0,0,0,11,1,0,1,0,0,2,0,0,0,0,0,2,766.0,6091.0,0
0,0,0,0,62,1,2,1,2,2,2,2,2,2,1,1,1,1546.0,5597.0,0
1,0,0,0,18,1,0,2,1,1,1,1,1,1,0,0,2,9.0,3016.0,0
1,0,0,1,6,1,0,2,1,1,1,1,1,1,0,0,3,20.0,513.0,0
0,0,0,0,46,1,2,1,0,0,2,0,2,2,1,1,2,1303.0,3956.0,0
1,0,0,0,21,1,2,1,0,0,0,0,0,2,0,1,2,977.0,1246.0,0
1,0,0,0,68,1,2,2,1,1,1,1,1,1,2,1,0,75.0,901.0,0
0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,2,378.0,4225.0,0
0,0,1,0,25,1,0,1,0,0,2,0,0,0,0,1,2,799.0,1338.0,0
0,0,0,1,24,1,0,2,1,1,1,1,1,1,2,0,3,24.0,4211.0,0
1,0,1,0,51,1,2,1,0,2,2,0,2,2,1,1,0,1411.0,4557.0,0
0,0,1,1,57,1,2,0,2,0,2,2,2,2,2,1,2,985.0,4086.0,0
0,0,0,0,15,1,2,2,1,1,1,1,1,1,2,0,0,93.0,3180.0,0
0,0,1,1,72,1,0,0,2,2,2,2,2,2,2,1,0,969.0,4980.0,0
1,0,1,0,28,1,2,1,0,2,2,0,2,0,0,0,1,1219.0,2335.0,0
1,0,1,1,70,1,0,1,2,2,2,2,2,0,2,1,1,1303.0,5498.0,0
0,0,0,0,13,1,0,2,1,1,1,1,1,1,1,0,3,33.0,2375.0,0
0,1,1,0,59,1,2,1,2,2,2,2,0,0,1,1,2,1169.0,4550.0,0
0,0,1,0,62,1,0,0,2,0,2,2,2,2,2,0,3,920.0,4217.0,0
0,0,0,0,21,1,0,0,2,0,2,2,0,0,1,1,2,548.0,470.0,0
0,0,0,0,2,1,0,0,0,0,2,0,0,2,0,0,2,560.0,210.0,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,284.0,3661.0,0
1,0,0,0,4,1,0,1,0,0,2,0,0,2,0,0,2,1016.0,2672.0,0
0,0,0,0,19,1,0,2,1,1,1,1,1,1,1,0,1,34.0,3279.0,0
1,0,1,1,67,1,0,2,1,1,1,1,1,1,2,1,1,17.0,517.0,0
1,1,1,0,72,1,2,1,2,2,2,0,0,2,2,1,1,1330.0,5802.0,0
1,0,1,0,53,1,0,2,1,1,1,1,1,1,2,0,1,27.0,212.0,0
0,0,0,0,5,1,0,2,1,1,1,1,1,1,1,0,2,20.0,6510.0,0
1,1,1,0,71,1,0,1,0,2,2,2,0,2,2,1,1,1198.0,5323.0,0
0,0,1,1,50,1,2,0,0,2,2,2,2,2,1,1,1,978.0,3560.0,0
1,0,1,1,56,1,2,1,0,0,2,2,2,2,2,1,2,1340.0,4825.0,0
1,0,0,0,2,1,0,0,0,0,0,2,0,0,0,1,1,380.0,174.0,0
1,0,1,1,46,1,0,2,1,1,1,1,1,1,2,0,1,28.0,6245.0,0
1,0,1,0,71,1,2,1,2,2,2,2,2,2,2,1,2,1562.0,6232.0,0
0,0,0,0,29,0,1,0,0,0,0,2,0,0,0,1,2,163.0,6380.0,0
1,0,1,1,69,1,2,2,1,1,1,1,1,1,2,0,0,81.0,1222.0,0
1,0,1,0,71,1,2,0,0,2,2,2,2,2,2,0,1,979.0,4880.0,0
1,1,1,0,56,1,0,0,2,2,2,2,2,2,2,1,0,1008.0,4076.0,0
1,0,0,1,56,1,0,2,1,1,1,1,1,1,1,1,3,53.0,437.0,0
0,0,1,0,28,1,2,2,1,1,1,1,1,1,1,0,3,103.0,5329.0,0
0,0,1,1,19,1,0,2,1,1,1,1,1,1,0,0,3,33.0,3271.0,0
1,0,1,0,66,1,2,0,0,0,0,2,0,2,0,0,2,605.0,3635.0,0
0,0,1,1,17,1,2,0,0,0,2,2,0,0,1,1,3,580.0,140.0,0
1,0,1,1,52,1,2,2,1,1,1,1,1,1,2,0,3,107.0,630.0,0
0,0,0,0,19,1,0,0,0,2,0,0,2,0,1,0,2,510.0,87.0,0
0,0,0,0,36,1,0,0,2,2,2,2,2,2,1,0,0,1012.0,2600.0,0
1,0,1,1,72,1,2,1,2,2,2,2,0,2,1,1,1,1373.0,5790.0,0
1,1,0,0,34,1,0,1,0,2,2,0,2,2,1,1,2,1278.0,2901.0,0
1,0,1,0,8,1,0,2,1,1,1,1,1,1,0,1,0,20.0,1066.0,0
0,0,0,0,69,1,2,1,0,0,2,2,2,2,2,0,2,1355.0,5532.0,0
0,0,1,0,50,1,2,1,2,0,2,0,2,2,1,1,3,1363.0,4386.0,0
1,0,0,0,10,1,0,2,1,1,1,1,1,1,1,0,3,19.0,1888.0,0
0,0,1,1,12,1,2,2,1,1,1,1,1,1,2,0,1,97.0,2382.0,0
0,0,1,0,70,0,1,0,2,0,2,2,0,2,2,1,0,373.0,2926.0,0
0,1,0,0,64,1,2,1,2,0,2,2,2,2,0,1,0,1449.0,5581.0,0
0,0,1,1,66,1,2,0,2,2,2,2,2,2,2,0,1,1091.0,4882.0,0
0,0,1,1,71,1,0,0,2,0,2,2,2,2,2,1,1,940.0,4909.0,0
1,1,0,0,20,1,0,1,0,0,0,0,2,2,0,0,2,1092.0,1124.0,0
1,0,1,0,72,1,0,0,2,2,0,2,2,2,2,1,0,887.0,4750.0,0
0,0,1,1,71,1,0,0,2,2,2,2,0,0,2,0,1,609.0,3807.0,0
1,0,1,1,38,1,2,1,0,0,2,0,2,2,0,1,1,1304.0,3381.0,0
1,0,0,0,33,0,1,0,0,2,0,0,2,0,1,1,2,227.0,566.0,0
0,0,1,1,23,0,1,0,2,0,0,2,0,0,2,0,3,183.0,6078.0,0
1,0,1,1,58,1,0,2,1,1,1,1,1,1,1,1,2,20.0,208.0,0
0,1,1,0,70,1,2,1,0,2,0,2,2,2,2,1,0,1364.0,5694.0,0
1,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,2,725.0,2541.0,0
1,0,1,1,45,1,0,2,1,1,1,1,1,1,2,0,3,36.0,6387.0,0
1,0,1,1,36,1,0,2,1,1,1,1,1,1,2,0,1,18.0,5792.0,0
1,0,0,0,54,1,0,0,2,2,0,2,2,0,0,1,3,713.0,3322.0,0
1,0,1,1,23,1,2,0,0,2,0,2,0,0,2,0,3,537.0,759.0,0
0,0,1,1,41,1,2,0,2,2,2,0,2,0,1,1,1,867.0,2796.0,0
1,1,0,0,5,1,0,1,0,0,0,0,0,0,0,1,3,743.0,3199.0,0
1,0,1,1,27,0,1,0,0,2,2,0,0,2,1,1,1,322.0,450.0,0
0,0,0,0,1,1,0,1,0,0,0,2,2,2,0,1,2,1205.0,6447.0,0
0,0,1,1,67,0,1,0,2,0,0,2,0,0,2,0,1,203.0,2197.0,0
0,1,1,1,72,1,2,0,2,2,2,2,2,2,2,1,1,1084.0,5185.0,0
0,0,1,1,56,1,2,2,1,1,1,1,1,1,2,1,1,91.0,863.0,0
1,0,1,1,44,1,2,2,1,1,1,1,1,1,1,0,2,89.0,32.0,0
0,1,1,0,66,1,2,1,0,2,0,0,2,2,0,1,2,1297.0,5312.0,0
0,0,1,0,69,1,2,1,0,0,2,2,2,2,2,0,0,1382.0,5639.0,0
0,0,0,0,40,1,0,2,1,1,1,1,1,1,2,0,1,22.0,6134.0,0
1,0,1,1,30,1,2,0,2,0,0,0,0,0,0,1,0,448.0,1040.0,0
0,0,0,0,11,1,0,0,0,0,0,2,2,2,0,0,3,725.0,6128.0,0
0,0,0,0,15,1,0,2,1,1,1,1,1,1,1,0,1,31.0,2620.0,0
1,0,0,0,11,1,0,0,0,0,2,0,2,2,0,1,2,702.0,5586.0,0
0,0,1,1,64,1,0,2,1,1,1,1,1,1,1,0,0,25.0,609.0,0
1,1,1,0,72,1,0,0,2,2,2,2,2,0,2,0,0,795.0,4472.0,0
1,1,1,0,72,1,2,1,2,2,2,2,0,0,2,1,0,1150.0,5340.0,0
0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,3,400.0,4301.0,0
0,0,0,1,15,1,0,0,2,2,2,2,0,0,1,0,1,640.0,24.0,0
0,0,0,0,60,1,2,0,0,0,2,2,2,2,1,0,1,911.0,4087.0,0
1,0,0,0,56,1,0,0,2,0,2,0,0,0,1,0,3,420.0,2618.0,0
0,0,0,0,8,1,0,2,1,1,1,1,1,1,2,0,3,46.0,1069.0,0
0,0,1,0,49,1,2,0,0,0,0,0,0,0,0,1,1,415.0,2235.0,0
1,0,0,0,70,1,2,1,2,2,2,2,2,2,2,1,0,1544.0,5874.0,0
1,1,1,0,52,1,0,1,2,0,2,2,2,2,1,1,0,1364.0,4549.0,0
0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,1525.0,6073.0,0
0,0,0,0,40,1,0,2,1,1,1,1,1,1,2,1,0,41.0,6119.0,0
0,1,0,0,40,1,0,1,0,0,0,0,2,2,0,1,2,1124.0,3168.0,0
1,0,0,1,1,1,0,0,0,0,2,0,0,0,0,1,2,373.0,4146.0,0
1,0,1,0,30,1,0,2,1,1,1,1,1,1,1,0,1,25.0,4753.0,0
0,1,1,0,44,1,2,1,0,0,2,2,2,2,0,0,2,1358.0,3809.0,0
0,1,0,0,7,1,0,0,2,0,0,0,0,0,0,1,2,342.0,2946.0,0
1,1,0,0,72,1,2,2,1,1,1,1,1,1,2,1,1,94.0,1324.0,0
0,1,0,0,8,1,2,1,0,0,0,2,2,2,0,1,1,1284.0,6340.0,0
1,0,0,1,3,1,0,0,2,0,2,0,0,0,0,0,3,477.0,1019.0,0
1,1,1,0,8,1,0,0,0,0,2,2,0,2,0,1,1,616.0,4788.0,0
0,0,0,0,5,1,0,1,0,2,0,0,2,0,0,1,3,1001.0,3592.0,0
0,0,1,1,72,1,2,1,2,0,2,2,2,2,2,0,3,1422.0,5813.0,0
0,0,1,1,54,1,2,0,2,2,2,2,2,2,2,0,1,1119.0,4201.0,0
1,0,1,0,72,1,2,0,0,2,2,2,2,2,2,0,0,1014.0,5019.0,0
1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,309.0,3814.0,0
1,0,1,1,69,1,2,1,0,0,2,0,0,0,2,1,1,884.0,4504.0,0
0,0,0,0,48,1,0,0,2,2,0,0,0,0,2,0,1,469.0,2276.0,0
0,0,1,0,8,1,2,1,0,0,0,2,0,2,0,1,2,1098.0,5743.0,0
1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,1,3,1118.0,5257.0,0
1,0,1,0,67,1,0,1,2,2,0,0,2,2,1,1,1,1299.0,5339.0,0
1,0,1,1,34,1,2,1,0,2,0,0,2,2,0,1,0,1236.0,2955.0,0
0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,712.0,1596.0,0
0,0,1,1,9,1,0,0,0,2,0,2,2,0,1,1,3,640.0,4863.0,0
1,0,1,1,71,1,0,1,2,2,2,0,2,2,1,1,0,1368.0,5657.0,0
1,0,0,0,57,1,2,1,0,0,0,2,2,0,2,1,1,1102.0,4380.0,0
1,0,0,0,72,0,1,0,2,2,2,2,2,2,2,1,0,602.0,3791.0,0
0,1,1,1,48,1,0,1,2,0,2,2,2,2,0,1,2,1365.0,4286.0,0
1,0,0,0,18,1,0,2,1,1,1,1,1,1,1,0,3,31.0,3425.0,0
1,0,1,1,43,1,2,1,0,0,2,2,2,2,1,1,1,1361.0,3779.0,0
0,0,1,1,72,1,2,0,2,2,2,2,2,2,2,1,0,1153.0,5307.0,0
1,0,1,1,35,1,2,0,0,0,0,2,2,2,1,1,0,776.0,2317.0,0
1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,43.0,5663.0,0
0,0,1,1,49,1,2,2,1,1,1,1,1,1,2,0,3,97.0,386.0,0
0,0,1,1,71,1,2,1,2,2,2,0,2,0,2,0,0,1291.0,5534.0,0
1,0,1,1,11,1,0,1,0,0,0,0,2,2,0,0,2,1105.0,39.0,0
1,0,1,1,63,1,2,0,2,2,2,2,2,2,2,1,1,1081.0,4631.0,0
0,1,0,0,65,1,2,1,0,2,2,0,2,0,0,1,0,1197.0,5053.0,0
0,0,0,1,49,1,0,2,1,1,1,1,1,1,2,0,1,38.0,52.0,0
0,0,1,1,4,1,0,2,1,1,1,1,1,1,0,1,2,28.0,6103.0,0
0,0,1,0,72,1,2,1,0,2,2,2,2,2,1,0,1,1453.0,5903.0,0
0,1,1,0,26,1,0,1,0,0,2,0,2,0,0,1,1,1009.0,1691.0,0
0,1,1,0,35,1,2,1,0,0,2,0,2,2,0,0,0,1320.0,2988.0,0
0,0,0,0,57,1,2,1,0,2,0,2,0,2,1,0,2,1182.0,4541.0,0
1,0,1,1,28,1,2,0,0,2,0,0,0,2,0,0,2,616.0,1351.0,0
0,0,1,0,25,1,2,2,1,1,1,1,1,1,1,1,3,122.0,5684.0,0
0,0,1,0,47,1,0,0,2,0,2,0,2,0,1,1,1,648.0,2624.0,0
0,0,1,1,57,1,2,0,2,2,0,2,0,0,0,0,0,632.0,3177.0,0
1,1,1,0,16,1,2,1,0,0,0,0,2,0,0,1,1,996.0,715.0,0
1,0,0,0,5,1,0,0,2,0,2,0,0,0,0,1,3,475.0,2381.0,0
1,0,1,1,72,1,0,2,1,1,1,1,1,1,2,0,0,28.0,588.0,0
0,0,1,1,48,0,1,0,2,0,2,0,0,2,1,0,1,305.0,1817.0,0
0,0,1,0,68,1,2,1,2,2,2,2,2,2,2,0,0,1543.0,5931.0,0
0,0,0,0,30,1,2,1,2,0,0,2,2,2,0,0,0,1403.0,2797.0,0
0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,3,327.0,547.0,0
0,1,0,0,14,0,1,0,2,0,2,2,0,0,2,0,3,238.0,5463.0,0
0,0,0,1,4,1,0,2,1,1,1,1,1,1,0,1,0,30.0,6211.0,0
0,0,1,1,71,1,2,1,0,2,2,0,0,2,2,1,1,1203.0,5408.0,0
1,0,1,1,8,1,2,2,1,1,1,1,1,1,1,0,3,80.0,1662.0,0
1,0,1,1,61,0,1,0,2,0,2,0,0,0,0,0,0,170.0,1744.0,0
1,0,1,1,72,1,2,1,0,2,2,2,0,0,2,0,0,1102.0,5244.0,0
0,0,0,0,5,1,2,1,0,0,0,0,2,0,0,1,2,975.0,3619.0,0
0,0,0,0,49,1,0,0,2,2,2,2,0,0,2,0,0,667.0,2871.0,0
1,0,0,0,8,1,0,2,1,1,1,1,1,1,0,1,0,23.0,1173.0,0
1,0,0,0,3,1,0,1,0,0,0,0,0,2,0,1,2,907.0,2183.0,0
1,0,1,1,9,1,0,2,1,1,1,1,1,1,2,0,3,21.0,1572.0,0
1,0,1,1,67,1,0,0,2,2,0,0,0,0,2,1,0,443.0,3284.0,0
1,0,0,0,46,1,0,0,0,0,0,0,0,0,0,1,1,309.0,1688.0,0
0,0,1,0,67,1,2,0,2,2,2,0,0,2,1,0,3,809.0,4283.0,0
0,0,1,0,55,1,0,2,1,1,1,1,1,1,1,0,2,23.0,272.0,0
1,0,1,0,33,1,2,0,2,2,2,0,2,0,0,1,0,763.0,2097.0,0
1,0,1,1,62,1,0,2,1,1,1,1,1,1,2,0,1,30.0,482.0,0
1,0,1,1,49,0,1,0,2,0,0,0,0,2,0,1,2,229.0,1393.0,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,300.0,3747.0,0
1,0,1,0,14,1,2,1,0,2,2,0,0,0,0,1,2,950.0,345.0,0
1,1,0,0,18,1,2,1,0,0,2,2,2,0,0,0,0,1166.0,1264.0,0
0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,1573.0,6219.0,0
1,0,0,0,64,1,2,1,2,0,2,2,0,2,2,0,1,1266.0,5234.0,0
1,0,1,0,69,1,2,1,2,2,2,2,2,2,2,1,0,1509.0,5922.0,0
0,0,0,0,1,1,2,2,1,1,1,1,1,1,0,1,2,106.0,2156.0,0
1,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,1,1099.0,5080.0,0
0,0,1,1,66,1,0,0,0,0,0,2,0,0,1,1,1,364.0,2831.0,0
1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,17.0,4231.0,0
0,1,1,0,71,1,0,1,2,2,2,2,2,2,2,1,0,1463.0,5979.0,0
1,0,0,0,11,1,0,0,0,2,0,0,2,0,1,1,2,568.0,5658.0,0
1,0,0,1,47,1,0,0,2,2,0,0,0,0,0,1,2,465.0,2302.0,0
1,0,1,1,60,1,2,1,0,2,0,2,2,2,0,1,0,1350.0,4891.0,0
1,0,0,0,11,1,0,2,1,1,1,1,1,1,1,0,3,19.0,1897.0,0
0,0,0,0,29,0,1,0,2,2,0,2,0,0,1,0,1,234.0,164.0,0
1,0,1,1,21,0,1,0,0,0,0,0,0,0,0,1,2,113.0,4677.0,0
1,1,1,0,48,1,2,1,0,0,2,0,0,2,0,1,1,1114.0,3712.0,0
0,0,0,1,3,0,1,0,0,2,0,0,0,0,0,0,3,138.0,6321.0,0
0,0,1,1,43,1,0,0,0,2,0,0,0,0,0,0,3,380.0,1782.0,0
1,0,0,0,5,1,2,1,0,2,2,0,2,2,0,0,2,1381.0,4570.0,0
0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,2,468.0,4564.0,0
1,0,1,1,71,1,2,0,2,0,2,2,2,2,1,0,2,1004.0,5095.0,0
0,0,1,1,8,1,0,2,1,1,1,1,1,1,1,0,2,25.0,1055.0,0
1,0,0,0,8,1,2,0,0,0,0,0,2,0,0,1,2,529.0,3703.0,0
1,0,0,0,20,1,2,1,0,0,2,0,2,0,0,1,1,1107.0,1312.0,0
1,0,0,0,71,1,2,1,0,2,0,0,0,0,1,1,1,881.0,4606.0,0
0,1,1,0,31,1,2,1,0,0,2,0,2,0,1,1,2,1107.0,2448.0,0
0,1,1,0,38,1,2,1,2,2,0,0,0,2,1,0,1,1188.0,3110.0,0
0,0,1,1,2,0,1,0,0,2,0,0,0,0,0,1,3,149.0,5092.0,0
0,0,1,0,12,0,1,0,0,0,2,0,2,2,0,1,0,373.0,5028.0,0
0,0,0,1,9,1,0,1,2,0,2,2,0,2,0,0,0,1149.0,6269.0,0
1,1,0,1,11,1,0,0,0,2,0,2,0,0,0,1,2,450.0,4920.0,0
1,0,0,1,6,1,0,2,1,1,1,1,1,1,0,0,3,23.0,211.0,0
0,0,1,0,71,1,0,0,2,2,2,2,2,2,1,1,0,991.0,4943.0,0
0,0,1,1,42,1,2,1,2,2,0,0,2,0,1,1,1,1177.0,3359.0,0
0,0,1,1,45,1,0,2,1,1,1,1,1,1,2,0,3,46.0,6308.0,0
1,0,1,1,28,0,1,0,0,2,2,2,2,2,1,1,1,543.0,1176.0,0
0,0,1,0,43,1,2,1,0,2,0,0,0,0,0,0,2,909.0,2940.0,0
1,0,0,1,60,1,2,0,2,0,2,2,2,2,2,1,2,994.0,4216.0,0
1,0,1,1,7,0,1,0,2,0,2,2,0,2,2,0,1,369.0,2651.0,0
0,0,1,0,25,1,0,2,1,1,1,1,1,1,1,1,0,33.0,4289.0,0
1,0,0,0,27,1,2,1,0,0,2,0,2,2,1,1,0,1291.0,2326.0,0
1,0,0,0,10,0,1,0,0,2,0,2,0,0,0,0,2,204.0,3332.0,0
