age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,cluster,income
-1,4,2228,9,12.062496365548634,4,10,3,4,0,0.0,0,35,38,102,1
9,4,1264,11,8.002442108832506,4,8,3,4,1,0.0,0,45,38,0,0
27,4,3240,11,8.009224372778762,4,1,3,4,0,0.0,0,35,38,0,0
22,4,2276,10,10.986810857847045,2,9,0,4,1,0.0,44,43,38,100,1
29,4,3577,2,10.009513384353799,0,6,4,4,0,0.0,0,39,38,0,0
29,2,2714,11,8.008222442518363,3,3,3,1,1,0.0,0,19,38,102,0
43,4,3015,0,5.092095065874503,2,5,1,4,1,0.0,0,41,25,101,0
20,3,1810,4,3.4777921129888547,3,5,1,3,1,0.0,0,23,38,101,0
32,0,1918,0,7.537581774812382,2,8,1,4,1,0.0,0,19,38,101,0
22,0,1318,11,8.009199686573046,3,6,1,4,1,0.0,0,39,38,102,0
3,4,1849,11,9.009942250122538,4,1,3,4,0,0.0,0,33,38,0,0
23,4,2507,11,7.996322683386476,3,4,0,4,0,0.0,0,39,38,0,0
24,2,3408,9,12.014313258150077,3,10,1,4,1,0.0,45,65,38,103,0
0,4,3900,6,6.200266598534617,4,12,3,4,0,0.0,0,19,38,101,0
30,4,651,14,13.328608294316433,0,4,1,4,0,0.0,46,35,38,103,1
30,4,2133,11,3.6403860196774285,2,8,1,1,1,0.0,0,39,29,101,0
10,4,4371,9,12.09705945392959,4,10,1,4,0,0.0,0,27,22,101,0
25,2,3396,7,8.008971053740394,3,9,0,4,1,0.0,31,39,38,100,0
17,4,4187,15,9.006871451805505,2,13,0,4,1,64.54313659667969,0,49,38,103,1
39,0,709,2,6.11757810149683,6,0,1,4,0,0.0,0,23,38,101,0
2,4,4324,4,5.644935860531186,2,7,2,1,0,0.0,0,36,26,101,0
17,4,2763,11,8.000562338648962,2,3,0,4,1,0.0,0,49,38,103,0
18,4,3571,11,8.00707659344911,6,4,4,4,0,0.0,0,39,38,102,0
10,4,2356,7,7.993685665711727,2,12,0,4,1,0.0,0,39,38,1,0
9,0,977,5,1.9805496125109867,3,0,1,1,0,0.0,0,22,26,101,0
13,2,4546,9,12.028754825886558,4,10,1,1,1,63.93000411987305,0,50,39,103,1
24,5,2335,10,11.006512394590906,2,3,0,4,1,0.0,33,43,38,100,1
0,0,1518,11,8.001712440768294,6,1,3,4,0,0.0,0,23,38,0,0
3,4,1466,1,6.247073626636002,4,8,3,4,0,0.0,0,21,38,101,0
1,4,3777,9,12.026985899398106,4,10,1,1,1,0.0,0,49,38,103,0
10,4,4432,9,11.975768406781413,4,10,1,4,1,63.635623931884766,0,49,38,103,1
34,4,1619,11,8.007135820724022,4,6,1,4,1,0.0,0,39,21,0,0
16,4,2737,10,9.019571903398177,2,7,0,3,1,0.0,44,49,33,100,1
31,4,501,11,8.015820045567777,0,4,0,4,1,0.0,0,39,38,103,0
15,3,249,9,12.057395416658219,3,11,0,4,1,0.0,40,41,38,100,1
18,6,1300,10,9.029312503589555,2,9,0,4,1,0.0,35,23,38,100,1
28,4,3080,11,7.98402978338921,2,3,3,4,1,0.0,0,45,38,0,0
33,4,616,2,13.206709797925992,2,4,5,0,0,0.0,0,52,38,101,1
24,4,2699,12,9.987433567032918,3,3,0,4,1,0.0,35,43,38,100,0
50,4,2455,2,5.667456494026926,2,4,5,4,0,0.0,0,38,26,101,0
19,4,1907,11,8.012391717765437,2,14,5,4,0,0.0,0,39,38,0,0
25,4,3916,11,13.334272666329026,0,4,1,4,0,0.0,40,39,38,100,0
4,4,3738,15,8.99526379392183,2,6,0,4,1,0.0,35,39,38,103,1
8,0,1778,11,8.014978677088145,4,0,3,2,0,0.0,0,18,38,102,0
42,4,133,9,11.994945421705024,2,4,0,4,1,0.0,36,48,37,100,0
23,4,2005,14,5.799522145373458,0,5,1,4,0,0.0,46,39,38,100,0
18,3,3694,12,13.251555789334292,0,4,4,0,0,0.0,44,37,7,102,0
7,4,2947,9,11.002887427080031,4,12,3,4,0,0.0,0,39,38,0,0
22,4,653,12,7.993396063836597,2,4,0,4,1,0.0,0,30,38,1,0
20,4,3784,14,5.91315223734705,4,8,1,1,1,0.0,0,49,38,102,0
25,4,2509,9,12.000966130103338,2,4,0,4,1,0.0,0,46,38,1,0
31,4,2020,9,10.942252176130413,2,4,0,4,1,0.0,32,56,38,100,1
24,4,1976,12,8.012756330966297,0,4,4,4,0,0.0,0,36,38,0,0
29,2,3180,11,8.000000636058996,2,4,0,4,1,0.0,0,43,38,103,0
46,5,595,2,6.7502302201270865,2,4,0,4,1,0.0,0,22,26,101,0
32,4,2601,11,13.445157967386121,3,4,1,4,1,0.0,0,39,38,1,0
10,4,1401,11,8.01079522318316,3,6,1,4,1,0.0,0,39,38,1,0
18,4,3866,11,8.007536334434091,3,6,1,4,1,0.0,46,39,38,100,0
13,4,4465,9,11.987764432557908,4,6,4,4,1,0.0,46,39,38,1,0
30,4,1723,10,11.119721612484872,2,9,0,4,0,0.0,34,58,38,100,1
18,4,2990,12,13.216032522374485,0,12,4,4,0,0.0,35,40,38,100,0
31,7,963,12,13.280032280109182,2,4,0,4,1,64.08673858642578,0,48,38,103,0
22,2,1264,11,7.998924762471863,3,11,3,4,0,0.0,0,45,38,0,0
11,0,442,11,13.295124333662999,4,10,1,4,0,0.0,0,19,21,103,0
36,4,2884,14,9.999320305557818,3,6,1,4,1,0.0,0,39,38,1,0
30,4,2577,12,13.328120715887477,5,8,5,2,0,0.0,0,37,38,102,0
14,4,1785,11,8.003168673775102,6,12,4,4,0,0.0,0,39,38,0,0
11,4,1531,9,10.953012986952912,2,9,0,3,0,0.0,0,39,38,103,1
28,4,305,15,9.024801037735656,2,10,0,4,1,64.83680725097656,0,49,38,103,1
55,4,1754,0,2.9246946305207357,2,3,0,4,1,0.0,0,23,25,101,0
61,2,4012,11,7.997670317663953,2,1,0,1,1,0.0,0,21,0,103,0
22,4,2691,9,12.128583461361663,4,10,1,4,1,0.0,0,39,38,0,0
22,4,4386,9,12.036014403079086,0,4,4,1,0,0.0,0,37,0,101,0
5,4,4795,9,5.724084003997181,4,8,1,3,1,0.0,0,39,29,101,0
59,4,2988,0,3.9477217272183136,2,7,2,4,0,0.0,0,33,38,101,0
39,4,2813,10,5.783197037166011,2,14,0,4,1,0.0,0,39,29,1,0
5,4,4312,11,8.018405392319961,4,8,3,2,1,0.0,0,22,21,102,0
0,4,2066,15,11.090972411736418,4,12,3,4,0,0.0,0,39,38,0,0
33,4,1825,11,8.000523181447114,0,8,1,4,0,0.0,0,39,38,102,0
16,2,3642,11,7.988853225861516,0,14,1,4,0,0.0,15,39,38,0,0
2,0,2410,9,9.050648656090285,2,9,3,4,1,0.0,0,37,21,103,0
36,2,2196,11,8.009971823619928,0,5,1,4,1,0.0,0,39,31,1,0
33,6,2879,7,13.628927574126683,2,4,0,4,0,0.0,0,27,38,103,0
23,0,2809,9,5.487387581276622,3,3,0,4,1,0.0,16,39,38,100,0
4,4,4382,9,5.857356933059515,4,3,3,2,1,0.0,0,39,38,102,0
29,7,737,7,11.008137765064559,2,10,0,4,1,64.83601379394531,0,48,38,103,1
17,4,4361,11,8.999152626819926,3,7,1,4,0,0.0,36,44,38,100,0
12,2,2322,15,8.006445395065914,2,3,0,4,1,0.0,0,39,38,103,0
57,4,366,2,2.9446911276675243,2,9,5,3,0,0.0,0,37,26,101,0
29,4,491,8,11.941328651161104,2,10,0,4,1,65.35907745361328,0,50,38,103,1
30,4,577,9,12.105909772852941,2,10,0,4,1,66.5185775756836,0,48,38,103,1
43,3,4347,12,3.431871300838834,0,6,1,2,1,0.0,0,39,31,101,0
9,4,4354,11,8.000081106587913,4,1,3,4,0,0.0,0,39,38,0,0
24,4,429,4,3.283715299915693,2,5,0,4,1,0.0,0,44,2,101,0
11,4,3239,0,5.0030362003201505,2,6,0,4,1,0.0,0,39,38,101,0
12,5,2520,9,3.645469318938993,2,4,5,1,0,0.0,45,28,7,101,1
37,4,638,2,5.552840587631849,0,4,1,3,1,0.0,0,44,38,101,1
25,2,2516,9,10.077412527749862,2,8,0,2,1,0.0,0,39,38,102,0
33,4,2710,11,8.005986947965411,2,8,1,4,1,0.0,0,39,38,103,1
18,1,3696,9,12.015553767757117,4,10,1,1,1,0.0,0,48,0,103,1
14,4,2710,12,13.313970392632125,0,8,1,4,0,0.0,50,49,31,100,0
37,4,3010,12,13.85196948240281,2,14,0,4,1,0.0,0,39,38,103,1
2,4,4299,1,6.093140596190695,4,7,3,4,0,0.0,0,35,38,101,0
65,4,2315,0,4.533357163073952,2,5,1,3,1,0.0,0,28,38,101,0
10,4,3859,15,8.014662782657373,4,1,1,4,1,0.0,35,50,38,100,0
29,4,1312,15,8.989947067797187,2,3,0,4,1,0.0,0,39,38,103,0
32,4,784,11,8.004007571002372,2,14,0,4,1,0.0,0,46,38,103,1
12,4,3415,11,13.466116412189946,3,10,1,4,1,0.0,0,39,38,1,0
-2,0,4326,1,5.345523990581508,4,0,1,2,0,0.0,0,25,21,101,0
2,4,3441,15,9.018705630082744,4,3,0,4,1,0.0,0,51,38,103,0
31,4,2738,11,8.010048581019793,2,11,0,4,1,0.0,0,44,38,1,0
4,4,1205,14,5.900716117773325,4,8,1,2,1,0.0,0,39,38,101,0
28,3,1623,10,11.391320457435441,2,9,0,3,1,0.0,45,42,38,100,1
22,4,2019,12,5.859215727071176,1,11,4,4,0,0.0,0,39,38,0,0
6,0,4723,15,9.049661451808456,4,0,1,1,1,0.0,20,39,6,102,0
38,4,2307,7,9.000971305403866,2,12,5,4,0,0.0,0,39,38,102,0
41,2,1181,11,9.983150549919806,2,11,0,4,0,0.0,35,28,38,100,1
25,4,2211,9,11.018145422885622,2,6,0,4,1,0.0,15,39,38,100,0
29,4,477,2,5.53593281644588,0,4,4,4,0,0.0,0,35,38,101,0
28,2,694,11,8.017713196662339,2,4,3,4,0,0.0,0,39,38,102,1
33,4,461,9,3.892862030130354,2,10,0,4,1,0.0,35,57,38,103,1
19,4,340,2,5.766175330420405,2,14,4,4,0,0.0,0,12,26,101,0
38,4,1235,11,8.012548089255382,0,14,1,4,1,0.0,0,39,38,1,0
47,6,1822,0,3.8553388517822365,2,9,5,4,0,0.0,0,44,38,101,0
36,4,528,11,8.013560042813925,2,4,4,4,0,0.0,0,35,38,0,0
15,4,4117,15,9.000818661949733,4,8,1,4,1,0.0,0,49,38,1,0
67,0,1904,2,7.589396252177759,0,0,1,4,0,12.835823059082031,0,22,21,101,0
23,4,1229,13,11.003768491854263,3,4,2,4,0,0.0,21,37,38,100,0
30,2,351,11,7.996263740105809,2,8,5,4,1,0.0,0,39,38,0,0
22,1,2108,10,11.19360878560108,2,9,0,4,0,0.0,45,52,38,100,1
27,4,1620,11,3.812809250976196,0,7,1,3,0,0.0,0,17,38,101,0
9,4,917,11,8.00971636469569,3,1,3,4,0,0.0,0,39,38,0,0
43,4,1535,2,5.583673671033902,3,6,4,4,0,0.0,0,39,38,101,0
8,4,4349,15,9.002917336411127,4,1,4,4,0,0.0,0,35,38,0,0
41,4,1899,8,5.759548982344754,6,8,4,2,0,0.0,0,19,38,101,0
10,2,1689,11,7.994155858259128,6,1,3,4,0,0.0,0,39,38,102,0
29,2,854,11,8.000817641953565,0,1,1,4,1,-6.7224836349487305,0,49,38,103,0
3,3,2224,10,9.124011594575107,2,9,0,4,1,0.0,42,42,38,100,1
13,4,300,15,8.99195984113482,2,1,0,4,1,0.0,0,45,38,1,0
1,0,1367,6,5.465275696665533,6,0,3,4,1,0.0,0,23,38,101,0
8,4,3535,11,8.005659317179385,4,3,1,4,1,0.0,0,23,38,103,0
24,4,1015,11,8.00316779164639,3,6,0,4,0,0.0,0,39,38,1,0
17,4,3275,9,13.545925203870503,4,10,1,1,1,61.692100524902344,0,46,11,103,0
24,4,477,11,8.005513029279536,2,1,0,4,1,0.0,0,39,38,103,0
19,5,2366,9,12.086676751100724,2,9,0,3,1,0.0,63,38,31,100,1
43,4,854,12,3.341483502741411,0,4,4,4,0,0.0,41,39,31,100,0
45,2,1806,11,8.008090396439425,3,1,1,1,1,0.0,0,49,38,102,0
55,3,1922,0,3.9762573717058682,2,4,0,3,1,0.0,14,24,22,101,1
24,4,2061,9,12.001690492601817,4,1,1,4,1,0.0,0,39,38,103,0
57,5,403,9,11.983210178076499,0,4,1,3,0,0.0,30,25,31,101,0
18,2,4350,15,9.01591972842144,2,1,0,1,1,0.0,0,49,38,103,1
14,4,3233,15,9.003646449531596,2,12,0,4,1,0.0,0,34,38,1,0
30,4,449,11,7.995771202690248,2,3,0,4,0,0.0,34,25,38,100,0
7,4,1602,11,8.000322768164962,3,4,3,4,0,0.0,0,33,38,0,0
33,5,2208,9,11.995013018183302,2,4,0,4,1,0.0,32,46,38,100,0
26,4,2897,12,13.167505895606334,0,4,5,4,0,0.0,0,35,38,0,0
16,3,2548,5,12.089022857924714,3,6,1,1,1,0.0,0,49,4,101,0
13,4,4062,9,11.985420163193774,2,10,0,4,0,0.0,0,48,38,103,1
56,0,1984,0,3.0946757830247966,2,8,5,2,0,0.0,0,27,38,101,0
29,4,3222,11,7.986145976433935,3,4,4,4,1,0.0,0,38,38,0,0
9,3,2819,5,5.55870773821899,2,5,0,4,1,0.0,0,31,38,101,0
20,2,4026,11,8.002405567601656,6,1,1,2,0,0.0,0,26,38,102,0
5,4,2249,1,5.939033562367291,2,6,0,2,1,0.0,0,44,38,101,0
0,0,1239,0,5.615602843191091,2,0,0,4,1,0.0,0,39,38,101,0
6,4,3809,6,5.975893600322195,4,8,3,4,1,0.0,0,24,38,101,0
33,4,2323,13,11.037335966204939,2,5,0,4,1,0.0,35,49,4,100,0
11,4,4364,9,11.968202612582267,4,1,4,4,0,0.0,0,43,38,102,0
20,4,1377,11,7.990096879486256,3,4,4,4,0,0.0,0,39,38,0,0
30,4,1532,15,8.979235027647821,5,1,3,4,0,0.0,0,36,38,0,0
9,4,3644,11,7.987208336937285,3,6,1,4,1,0.0,0,39,38,1,0
5,4,1687,15,8.990545773875521,4,1,3,4,0,0.0,0,44,38,0,0
11,4,1829,15,9.030864236485195,2,12,1,4,1,15.852627754211426,0,36,38,102,0
-3,0,3613,15,9.00727129457103,4,0,3,4,1,0.0,0,1,38,102,0
46,3,2864,0,3.39414636188212,2,5,4,3,0,0.0,0,14,22,101,0
26,2,175,11,8.008500380292881,3,8,1,4,1,0.0,0,39,38,100,0
42,7,401,15,9.055908575481244,2,0,0,4,1,19.89337158203125,0,31,38,103,1
28,2,178,11,8.007450608845282,2,14,0,4,1,0.0,30,43,38,100,0
42,3,2219,0,3.9156765233914133,2,9,0,3,1,0.0,0,19,31,101,0
26,4,3163,9,12.114754480446935,2,10,1,4,1,63.30316162109375,0,49,38,103,1
8,4,3052,10,11.050974010704017,2,9,0,4,1,0.0,43,61,37,100,0
35,0,3192,2,5.9462614482636305,6,8,4,4,0,0.0,0,39,38,101,0
19,4,2818,9,12.038323490159675,2,10,0,4,1,0.0,32,47,38,100,1
-2,4,1412,0,8.990585031722606,2,3,0,4,1,0.0,0,36,38,101,0
12,4,4200,12,10.976863843457592,4,2,1,4,0,0.0,46,39,38,0,0
11,4,599,15,8.993462168085957,4,3,1,4,1,0.0,0,39,38,1,0
25,4,2440,11,7.987127170568637,2,4,0,4,1,0.0,0,46,38,103,1
41,5,2763,0,4.210238668246015,2,9,0,4,1,0.0,34,32,2,101,1
25,4,1594,11,9.99480170968747,3,11,3,4,1,0.0,0,39,38,1,0
30,4,2162,11,7.997140662655168,2,3,0,4,1,0.0,0,44,38,103,1
11,0,1405,11,7.992384522273076,3,3,3,4,1,0.0,0,45,38,103,0
20,4,638,15,9.028668411662482,2,13,0,4,1,0.0,35,48,38,103,1
30,4,2776,10,10.980400027984999,2,6,0,4,1,0.0,29,39,38,100,0
39,4,1081,12,14.250630507207045,2,4,5,4,0,0.0,0,34,38,103,0
35,2,3892,11,7.990610442524597,2,14,0,4,1,0.0,0,39,38,103,0
7,4,1963,1,6.141679730376955,4,6,1,4,1,0.0,0,11,38,101,0
38,0,1490,15,9.010710109948247,6,0,1,4,0,0.0,0,24,38,102,0
23,2,3421,11,7.998371939322639,2,6,0,4,1,0.0,40,43,38,100,0
32,4,2409,9,11.974230863709462,2,14,0,4,1,0.0,0,49,38,103,1
29,2,932,11,8.011410764798551,2,4,5,4,0,0.0,0,69,38,102,0
12,1,1909,9,12.019877374682737,2,6,0,4,1,0.0,0,39,38,103,1
14,4,2807,11,7.993603892116967,3,2,1,4,1,0.0,0,43,38,1,0
27,4,4414,9,12.00726575163134,4,10,1,1,0,18.0791015625,0,37,26,102,0
20,4,2651,13,7.991665242608286,2,3,0,4,1,0.0,34,46,38,100,1
14,4,4193,11,5.94772234117869,4,8,1,2,0,0.0,0,23,38,102,0
5,4,2516,11,8.020897760265537,3,3,2,4,1,0.0,0,39,38,102,0
8,4,3368,1,5.776937894243151,4,8,3,4,0,0.0,0,22,38,101,0
27,0,1762,0,5.344655095985346,2,0,0,4,1,0.0,0,39,38,103,0
3,4,1761,2,5.3728278833594265,2,4,0,2,1,0.0,0,34,0,101,0
23,2,1851,11,8.01844405190384,2,6,0,4,1,0.0,33,39,38,100,0
17,3,2047,2,8.003885376915864,0,4,4,3,0,0.0,0,39,38,101,0
11,1,3703,5,2.6416904518327624,3,8,1,2,1,0.0,0,39,21,101,0
22,4,2864,8,9.99323949684179,2,12,0,4,1,0.0,0,39,38,1,0
16,4,2502,13,11.023338224857795,2,14,0,4,1,0.0,0,42,38,1,0
4,4,1069,15,9.977241774524304,4,1,3,4,1,0.0,0,39,38,0,0
21,4,783,14,6.2148079989966885,0,10,1,4,0,0.0,0,36,38,101,1
9,4,2509,15,9.0294306324599,4,8,3,4,0,0.0,0,37,38,102,0
35,4,2072,15,9.014085086432779,2,14,0,4,1,0.0,35,45,38,103,1
5,4,1220,11,8.001486258851434,4,8,3,4,1,0.0,0,45,38,0,0
7,4,1439,15,9.031288705900055,4,8,3,2,1,0.0,0,22,38,102,0
19,4,2068,8,9.983253807868142,3,6,3,4,0,0.0,0,37,38,0,0
12,4,1411,15,9.011018786417322,5,1,1,4,0,0.0,0,40,38,0,0
10,4,2299,7,5.7373694317431765,2,12,3,4,1,0.0,0,21,38,1,0
6,0,2948,15,8.99547763552747,6,0,1,1,0,0.0,0,9,38,102,0
26,4,2435,10,9.010340413150553,2,14,0,4,1,0.0,0,47,38,103,1
10,4,853,11,7.994334058307563,3,4,3,4,0,0.0,0,39,38,0,0
12,3,1608,11,8.005227866040658,2,3,0,4,1,0.0,0,39,38,103,0
39,4,805,12,10.973817700540563,2,4,2,4,0,0.0,0,35,30,101,1
40,4,1813,12,8.001518302828856,2,4,0,4,1,0.0,0,39,38,103,0
34,5,483,11,13.186449887577034,2,4,0,4,1,0.0,0,39,38,103,0
7,0,4530,15,8.973917271322177,6,1,1,2,1,0.0,0,58,38,103,1
36,3,2280,9,10.023129633474879,3,9,4,4,0,0.0,0,41,38,101,0
31,2,2514,11,7.997748796494815,2,4,0,4,1,0.0,35,43,38,100,1
15,4,2473,9,11.984383366135349,2,10,0,4,0,0.0,35,39,38,100,1
11,4,1693,15,8.983156025231088,4,1,3,4,0,0.0,0,37,38,0,0
48,4,1062,7,7.979767953771746,2,6,0,4,1,0.0,0,39,38,1,0
31,5,2754,11,8.003118168736242,2,9,0,4,1,0.0,41,39,38,100,0
7,2,3189,9,12.015632844915055,2,10,0,4,1,63.73973846435547,0,49,38,103,1
33,4,2101,11,8.000983631505552,2,3,0,4,1,0.0,0,39,38,1,0
0,4,2927,0,5.660381625761364,3,3,3,4,1,0.0,0,19,38,101,0
34,4,2615,10,5.810233895529593,2,4,0,4,1,0.0,31,43,38,100,0
27,4,1850,15,8.984237042726049,2,12,0,4,1,0.0,0,39,38,103,0
8,0,1488,9,10.030196693070948,2,3,0,2,1,0.0,0,43,38,102,0
-1,4,3338,6,5.993076690604355,2,3,3,4,1,0.0,0,16,38,101,0
15,4,73,10,9.135344375639972,2,9,0,4,1,0.0,38,43,38,100,1
9,4,3972,9,8.009039464054148,2,6,0,4,1,0.0,0,39,38,1,0
34,4,1880,4,3.1778817821580634,2,9,4,1,0,0.0,47,37,0,101,0
56,3,2450,10,5.885646713647674,2,9,0,4,0,0.0,35,32,38,100,1
7,4,4098,7,10.996936708830544,2,6,0,4,1,0.0,34,39,38,100,1
59,4,4367,1,3.7948377503387585,0,8,1,2,0,17.752553939819336,0,21,26,101,0
42,6,814,12,13.693565314230959,2,4,5,4,0,0.0,0,77,38,103,0
11,4,554,12,10.992408626511985,2,4,4,4,0,0.0,0,33,38,0,0
14,0,2935,8,10.051169510163945,4,1,1,4,1,17.07960319519043,0,39,38,103,0
18,2,1653,10,10.979824608538319,2,9,0,4,1,0.0,43,43,38,100,1
21,3,3631,12,11.026021593539836,2,9,2,3,0,0.0,43,25,38,100,0
31,4,1982,9,12.13717015802782,2,4,0,4,0,0.0,45,43,38,103,1
8,3,1235,0,4.426496355964625,2,5,1,3,1,0.0,0,30,38,101,0
5,4,2676,2,5.7183445788627525,2,3,0,4,1,0.0,0,39,38,103,0
21,4,568,9,12.011915008549057,2,10,4,4,1,63.43190002441406,0,46,38,103,1
21,4,900,9,11.984718199042886,2,10,0,4,1,0.0,36,48,31,100,1
22,4,1612,11,10.983471055468371,2,3,0,4,1,0.0,0,39,38,0,0
36,3,358,4,12.189039753499715,2,9,2,3,0,0.0,58,44,37,101,0
23,2,410,12,13.295956341789047,2,4,5,4,0,0.0,0,39,38,102,0
29,4,2675,12,13.110908845295382,2,4,0,4,1,0.0,0,39,38,103,1
5,4,4358,9,11.012741473610573,3,6,0,3,1,0.0,35,43,38,100,1
6,4,1892,4,5.579282073630605,2,12,0,4,1,0.0,0,26,29,101,0
45,6,3488,0,3.8236344479509974,2,14,0,4,1,18.231422424316406,0,39,38,103,0
13,4,2781,0,5.5421043010181155,2,8,1,2,1,0.0,14,39,26,101,0
14,4,932,5,3.6927257361429926,2,8,1,4,1,0.0,0,39,29,101,0
32,2,2574,8,10.030648716475113,2,6,1,2,1,0.0,45,43,38,100,0
13,0,1530,11,8.013853937380496,4,0,1,4,1,0.0,0,25,38,103,0
26,0,4043,15,13.207348986599003,6,0,1,4,0,0.0,0,26,38,102,0
8,4,4312,11,11.015481006457787,4,8,3,4,0,0.0,0,39,38,0,0
33,4,2476,9,12.025068202540101,2,4,0,4,0,0.0,36,43,38,100,1
18,4,3112,0,4.893810805838541,2,5,2,4,0,21.385164260864258,0,46,26,101,0
29,4,2597,10,8.005520357144515,2,6,0,4,1,0.0,29,39,38,100,0
39,4,929,11,8.070809997147919,0,4,1,4,1,0.0,0,39,38,1,0
55,4,1843,0,2.6136954050284125,2,12,0,4,1,19.7470645904541,0,39,26,101,0
29,4,2207,8,10.0034455679602,4,1,4,4,1,0.0,0,39,38,0,0
19,4,2709,9,12.061097881989875,3,4,1,1,1,0.0,44,48,31,100,0
13,4,3829,11,7.992852432339352,3,6,3,4,0,0.0,0,39,38,0,0
21,5,2206,2,13.451272478226354,2,4,0,4,1,0.0,0,36,38,103,0
2,0,1802,8,10.025232872639341,4,0,3,4,1,0.0,0,39,38,102,0
10,4,4616,11,9.010544069289052,4,5,1,4,1,0.0,0,47,38,100,0
10,4,2318,7,5.807491724549213,2,9,2,4,0,0.0,0,43,4,101,0
48,4,927,12,4.547366207746433,0,10,0,4,0,0.0,0,39,38,1,0
14,7,3748,9,12.076980073366556,4,10,1,1,1,0.0,0,39,0,103,1
9,4,2319,0,1.8882654673912653,3,8,1,2,1,0.0,0,39,6,101,0
19,2,3293,11,7.982997324824128,2,8,0,4,1,0.0,0,39,38,103,0
41,3,3017,2,3.7263493540017727,6,6,4,2,0,0.0,0,19,38,101,0
23,4,3633,11,10.015071125132609,2,8,4,2,1,0.0,0,39,38,102,0
28,4,283,15,9.003942314518556,2,14,0,4,1,0.0,0,39,38,103,1
36,4,1463,8,9.994483621101692,3,4,4,4,0,0.0,0,39,38,0,0
27,5,676,12,13.253960501976367,2,4,5,4,0,0.0,0,18,0,103,0
12,4,1378,14,6.189904431122458,4,6,3,4,0,0.0,0,39,38,0,0
27,3,3998,7,10.110670680158448,2,9,0,4,1,0.0,30,39,38,100,1
38,4,3857,9,3.8162324622896917,2,4,1,4,1,0.0,0,49,29,101,0
19,4,217,15,8.99423081014237,2,14,0,4,1,0.0,0,39,38,103,1
45,6,604,11,12.937189153141887,2,14,0,4,1,0.0,0,39,38,103,1
10,4,538,8,10.009572439938855,4,1,4,4,0,0.0,0,42,38,0,0
26,5,1792,7,11.00435662202124,2,14,0,4,1,0.0,0,39,29,103,0
62,6,3919,0,3.705103188535955,2,14,0,4,1,0.0,0,39,38,101,0
58,4,3205,0,3.5284910529594256,2,5,1,3,1,0.0,0,17,30,101,0
39,1,333,2,14.997493607278594,0,10,1,4,0,0.0,0,31,38,101,0
4,0,3875,15,9.018192579216372,4,0,3,4,0,0.0,0,25,38,102,0
45,4,701,9,7.99419483270099,2,4,4,4,0,0.0,0,43,38,0,0
48,4,1019,0,3.321294260072533,0,5,1,4,1,0.0,0,39,26,101,0
23,4,617,4,5.830577641244288,0,4,1,3,0,0.0,33,42,26,100,0
28,5,3547,0,3.337844072855114,2,6,1,4,1,0.0,0,39,29,101,0
30,0,1791,0,4.3138916420949265,6,8,4,2,0,0.0,0,39,38,101,0
12,0,1719,0,3.3104277956295367,6,9,3,4,0,0.0,0,24,6,101,0
4,4,2374,9,12.020142274519381,3,6,0,4,1,0.0,0,43,38,1,0
0,4,1802,15,9.045056599643038,4,0,3,4,1,0.0,0,40,38,102,0
11,4,3967,11,8.008394498051047,3,6,4,4,0,0.0,0,39,38,0,0
3,4,883,15,8.995047349103082,4,1,1,4,1,0.0,0,48,38,0,0
42,7,534,9,12.415787380274553,0,10,1,4,0,17.926725387573242,0,43,38,103,0
43,4,183,11,7.999290408770575,2,5,1,4,1,0.0,0,39,38,1,0
67,3,820,0,6.664913122464391,2,5,0,3,1,0.0,0,39,29,101,0
20,4,1761,15,9.021151738327655,4,8,3,4,0,0.0,0,20,38,0,0
28,4,4455,0,3.286226988093536,2,6,2,4,1,0.0,0,24,38,101,0
30,0,3723,11,8.002286653564937,6,0,1,4,1,0.0,0,21,38,103,0
20,2,2050,10,8.999837828988436,2,3,0,4,1,0.0,34,39,38,100,1
17,4,1533,8,9.003650725514971,2,6,0,4,1,0.0,0,45,38,1,0
10,4,2717,11,9.004976974551905,4,8,3,4,1,0.0,0,36,38,102,0
35,4,4317,0,3.3788783378284095,4,10,1,4,1,0.0,0,39,29,101,0
8,4,1294,8,11.00689508804698,4,4,3,4,0,0.0,0,39,38,0,0
28,4,1083,14,5.663317187572913,0,5,1,4,1,64.12993621826172,0,27,29,101,0
15,2,1439,11,8.003691127005652,3,1,3,4,0,0.0,0,39,38,0,0
8,4,3547,5,3.620494751499464,3,6,2,2,1,0.0,0,39,38,101,0
25,6,2793,15,8.994321098883646,2,10,0,4,1,68.2862548828125,0,39,38,103,1
37,0,2768,0,5.143174064261794,6,0,1,4,0,16.843128204345703,0,19,38,101,0
1,0,4314,0,3.546429435069854,4,0,1,3,0,0.0,0,24,31,101,0
60,7,1727,2,3.38083807618171,2,4,0,4,0,0.0,0,25,26,101,0
-1,4,4092,11,8.016722366342123,4,6,3,4,1,0.0,0,39,38,0,0
28,4,1671,8,9.993576442043047,0,11,4,0,0,0.0,45,40,38,102,1
37,4,2045,9,11.955519725648049,4,1,1,4,1,64.32025146484375,0,50,38,103,0
26,5,356,10,10.954830472389022,2,4,0,4,1,0.0,34,47,38,103,1
5,4,3986,10,10.004738700881644,2,12,2,4,1,0.0,35,56,38,100,0
