age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,cluster,income
17,3,523,7,7.044276747685486,4,1,3,2,0,0.0,0,24,25,100,0
31,0,207,11,12.301092008015736,2,9,0,4,1,0.0,0,36,25,1,0
9,3,409,15,9.25137989874117,2,6,3,4,1,0.0,0,32,25,1,1
19,3,450,15,9.164202363188831,2,2,0,4,1,0.0,0,32,25,1,0
37,5,143,12,13.38063284144854,2,8,1,2,0,0.0,11,30,25,100,1
21,0,157,11,8.084617412851243,2,2,1,4,1,0.0,23,14,25,101,0
17,0,440,5,8.033435170310996,4,0,1,4,0,0.0,20,39,25,100,0
34,3,963,9,12.432546682382212,5,1,4,4,0,0.0,15,27,25,101,0
8,3,294,11,8.08930788012832,2,6,0,1,1,0.0,0,32,25,1,1
19,2,471,11,10.26763011837879,0,6,2,1,0,0.0,22,32,25,101,0
22,3,114,15,9.191240916812975,2,4,0,4,1,36.50202178955078,0,35,25,102,1
10,3,703,15,9.106939233550968,4,6,3,4,0,0.0,0,32,25,2,0
15,5,591,8,9.306455503338974,4,6,3,1,0,0.0,0,32,25,100,0
58,3,472,11,7.06434548668885,4,0,3,2,0,0.0,0,33,25,100,0
31,5,464,11,8.054756653635042,4,4,0,4,1,35.40736389160156,0,36,25,103,0
56,0,189,12,13.226941447873774,2,7,1,2,0,0.0,14,29,25,101,1
42,4,505,12,8.101007314843606,2,12,0,4,1,0.0,8,32,25,1,1
24,3,591,7,7.80621508543522,0,1,1,4,0,0.0,0,34,25,100,0
20,5,449,10,9.169159959965146,2,6,0,4,1,0.0,0,50,25,1,1
7,3,341,11,8.170770238231102,4,11,0,4,1,0.0,0,32,25,3,0
31,3,198,10,9.164575633522599,2,2,0,4,1,0.0,0,36,25,1,1
60,0,863,5,6.07482978543174,4,0,1,2,1,0.0,0,23,0,100,0
15,3,271,14,12.586498328751665,4,4,1,4,1,26.969499588012695,0,35,25,3,0
14,3,239,10,8.14374406204636,2,6,0,4,1,0.0,0,41,25,3,0
49,0,766,8,8.034344009813182,2,7,2,1,0,0.0,23,29,25,101,1
22,3,594,9,6.836256461506628,2,6,1,2,1,0.0,0,49,25,100,0
22,2,733,9,7.347022963468499,2,0,3,4,0,0.0,0,32,25,100,0
54,0,957,7,6.796913527783439,4,1,3,2,0,0.0,0,26,25,100,0
42,5,121,8,8.175371339130274,2,6,0,4,0,0.0,21,33,25,101,1
25,2,431,11,8.080648080649597,2,7,2,4,0,0.0,24,32,25,101,1
11,4,424,10,9.228410080606324,2,9,0,4,1,0.0,0,36,25,1,1
23,3,124,10,9.034882137311872,2,11,0,4,1,37.455421447753906,0,40,25,102,1
33,4,214,11,8.146880522536705,2,13,0,4,1,27.571226119995117,0,35,25,102,0
36,0,417,11,8.146294589937213,2,11,0,4,1,0.0,0,52,25,103,0
16,3,450,9,12.265042555562516,2,7,1,4,0,0.0,0,32,25,100,0
30,6,132,10,8.11485051711284,2,7,0,4,1,0.0,23,36,25,101,0
46,0,44,12,8.133094800110253,2,3,5,2,1,0.0,0,32,21,103,0
19,3,909,11,11.1746266988475,4,6,3,2,0,0.0,0,28,25,100,0
26,3,676,11,8.102683307054667,1,12,3,4,0,0.0,0,32,25,2,0
34,0,82,12,9.075473104494328,2,6,0,3,1,0.0,19,32,25,101,0
17,3,678,7,7.550705849269911,4,7,1,2,0,0.0,0,25,25,100,0
36,5,178,10,9.052930878902943,2,6,0,4,1,37.57368850708008,0,49,25,102,1
18,3,577,8,10.312888626231556,2,6,0,4,0,0.0,23,32,25,101,1
43,5,891,11,8.143936897237007,2,6,0,4,1,0.0,21,23,25,101,0
51,3,421,10,12.34252230992359,4,4,1,4,1,0.0,0,35,25,3,0
15,3,30,15,9.090291290986935,2,6,0,4,1,37.80068588256836,0,35,25,102,1
23,4,739,11,8.118757388394902,2,9,3,4,1,0.0,0,32,25,1,1
16,3,295,11,8.124106873789655,0,0,3,4,1,0.0,0,40,25,3,0
52,6,765,5,13.794204772832465,4,3,0,2,1,0.0,0,59,25,103,0
49,0,832,12,12.964512667865316,2,7,0,1,1,0.0,8,48,25,103,1
33,3,524,15,9.298054969275542,2,6,0,4,1,0.0,0,32,25,1,1
43,3,626,8,13.503656180020414,2,3,0,4,1,0.0,11,22,25,101,0
36,1,86,8,8.139361262252223,2,4,0,4,1,0.0,0,36,25,1,0
15,3,693,8,7.536029686421573,5,0,3,2,0,0.0,0,32,25,100,0
21,3,272,11,9.172969551343186,2,2,1,4,0,36.39317321777344,0,36,25,102,1
47,3,369,15,12.467666060076668,2,6,0,4,1,0.0,0,32,25,1,1
29,5,427,11,8.048797881269834,2,2,0,4,1,0.0,0,32,25,103,0
19,3,214,8,10.369094040726202,3,1,3,4,0,0.0,0,33,25,2,0
21,5,208,0,6.600433763700547,0,6,0,2,1,0.0,0,45,21,103,0
55,0,115,12,13.798897606279459,2,8,1,4,0,0.0,26,31,25,101,1
55,0,194,11,8.108782469986679,4,12,0,4,1,0.0,9,26,25,101,0
12,5,44,9,9.058098819049672,2,3,0,4,1,35.49000549316406,0,32,25,102,1
8,3,427,15,9.15913419423892,2,6,5,4,0,0.0,22,32,25,101,1
24,5,-32,12,11.874748244650522,2,3,1,4,1,35.68989944458008,0,28,25,102,1
24,3,514,7,9.26926558643857,0,12,0,4,0,0.0,0,39,25,2,0
32,3,334,15,9.190815351188034,2,6,5,4,1,0.0,0,32,25,1,1
51,3,188,11,8.060595462944063,2,6,3,4,0,0.0,0,32,25,1,0
8,5,125,0,9.216063663735493,0,13,0,1,1,0.0,5,46,20,103,0
25,2,822,8,10.148668988656,2,8,0,4,1,0.0,20,32,25,101,0
18,3,334,11,8.008930212010839,4,5,3,4,1,0.0,0,35,25,3,0
20,3,266,7,7.883678480631234,0,1,4,2,0,0.0,0,23,25,100,0
13,3,720,15,11.272846008785203,2,6,3,4,0,0.0,0,32,25,100,0
32,5,15,10,8.964820084218161,1,9,0,4,1,0.0,0,36,25,102,1
23,5,-31,11,8.047233163894044,2,2,0,4,1,41.31840133666992,0,36,25,102,1
33,5,265,12,13.943444602860422,2,9,0,4,1,37.07011413574219,0,47,25,102,1
15,3,399,15,8.209227756367072,2,6,0,4,1,0.0,0,32,25,3,0
14,3,729,8,10.238254340398717,2,1,1,4,0,0.0,26,32,25,101,0
15,3,686,11,8.12205376565529,4,1,1,4,0,0.0,0,35,25,2,0
49,0,212,9,12.118545127467673,2,7,1,2,1,0.0,0,32,25,100,0
57,0,731,12,5.869341453874162,0,0,2,1,1,0.0,23,34,7,101,0
47,3,576,10,8.125026118137052,2,1,1,4,0,0.0,0,32,25,1,1
15,3,800,15,9.205658836479724,2,6,0,4,1,0.0,6,32,25,1,1
21,5,544,2,5.637442690523983,2,13,0,1,1,0.0,20,32,25,101,1
45,3,265,15,8.022018532312394,2,6,1,4,0,0.0,0,35,25,102,1
20,3,488,11,8.114737633937555,2,1,1,2,0,0.0,22,12,1,101,0
59,4,788,11,8.077824746443753,0,7,0,4,1,0.0,0,29,25,103,0
9,5,77,12,9.144195114551202,2,6,0,1,1,0.0,0,32,25,103,1
9,3,-6,15,9.203758800677642,2,2,0,4,1,36.13947296142578,0,32,25,102,1
39,3,188,11,8.086053599973534,5,4,0,4,1,0.0,0,36,25,3,0
31,3,810,10,8.081486939844522,2,13,0,4,1,0.0,14,56,25,101,0
29,4,177,12,13.623346329339006,2,9,0,4,1,35.70509338378906,0,49,25,102,1
22,3,767,11,8.103665515525059,2,4,0,4,1,0.0,0,35,25,1,0
15,3,480,9,12.236908375959807,5,7,1,4,0,35.942100524902344,0,34,25,102,1
14,0,70,12,6.218739823883735,2,3,0,2,1,0.0,21,18,25,101,0
53,3,679,9,12.02898578009583,2,6,5,2,0,0.0,0,32,12,100,1
68,1,755,11,8.042841347841321,5,8,2,3,1,0.0,25,10,25,101,0
54,2,83,8,8.05514601842112,2,7,0,4,0,0.0,27,25,25,101,0
60,0,909,11,8.170949595213932,5,7,2,4,0,0.0,27,29,25,101,0
10,3,909,15,9.132799080506079,2,6,0,4,0,0.0,0,32,25,1,1
19,0,765,8,7.429927254781705,0,1,4,2,0,0.0,0,28,25,100,0
29,3,475,15,8.149536697665187,0,4,0,4,0,0.0,14,44,25,2,0
45,3,505,9,12.27801059647961,2,9,0,4,0,0.0,0,36,25,102,1
15,3,966,1,6.708308734518573,4,1,3,2,0,0.0,0,24,25,100,0
29,3,404,11,8.14583656017937,4,2,0,4,1,0.0,0,36,25,3,0
13,5,820,5,6.685559006859678,4,6,1,4,0,0.0,8,33,12,100,0
24,3,230,15,9.143875250148891,4,10,3,4,0,0.0,0,41,25,2,0
10,3,164,15,9.384387831157948,2,6,5,3,0,0.0,21,32,25,101,1
16,3,637,10,8.103663107792283,2,11,0,4,1,0.0,0,32,25,1,1
14,3,541,15,12.596653461441774,3,1,3,4,0,0.0,0,32,25,2,0
10,3,855,15,9.187919118648459,5,6,0,4,0,0.0,0,35,25,2,0
15,3,292,9,7.83007409241424,0,4,5,4,1,28.677278518676758,0,35,25,102,1
48,3,524,8,10.081154033242582,2,1,1,4,0,0.0,0,32,25,102,1
20,0,846,8,8.05186754628463,2,13,0,2,1,0.0,0,32,0,100,1
21,3,236,0,11.190547431333362,2,3,0,4,1,34.69664764404297,0,48,25,102,1
52,0,676,11,8.054779291418868,2,11,0,4,1,0.0,22,36,25,101,0
13,3,458,8,7.938226247732214,0,1,3,4,0,0.0,0,34,25,2,0
27,3,848,7,7.567460226340085,4,1,1,4,0,0.0,0,21,25,100,0
52,3,823,11,10.16423311269601,2,6,2,4,0,0.0,22,33,25,101,1
59,0,422,11,8.103938251773755,1,7,0,4,0,0.0,18,30,25,101,0
26,0,114,11,8.109463285092607,2,6,3,4,1,0.0,21,32,25,1,1
59,4,52,12,6.45858414712583,2,7,0,2,1,0.0,0,27,17,100,1
19,3,881,11,8.084130700498982,2,7,0,4,0,0.0,23,32,25,101,0
30,4,250,11,5.174495069649613,0,8,0,4,1,33.808719635009766,0,53,25,102,0
56,4,152,12,8.141847660371672,1,13,0,4,0,0.0,26,30,25,101,1
47,2,782,11,8.001095273694972,2,6,0,4,1,0.0,18,32,25,101,1
17,3,886,9,12.28643850366963,5,1,4,2,0,0.0,0,31,25,100,0
16,5,-36,10,8.25619817680377,2,6,0,4,1,0.0,0,32,25,1,1
14,3,221,8,9.06361148210825,5,1,5,4,0,0.0,0,32,25,100,0
54,3,175,9,12.184802816729366,0,1,1,4,0,0.0,0,21,25,100,0
39,5,106,10,13.460754606787685,2,3,0,4,1,0.0,6,53,25,103,0
35,0,892,8,10.200478915205899,4,1,4,1,0,0.0,23,33,25,101,0
28,5,261,12,10.174106222171774,0,9,0,4,1,0.0,15,41,25,101,0
12,3,309,10,9.222222227585426,2,2,0,4,1,0.0,0,35,25,1,1
13,3,912,8,10.354929745171816,6,1,3,2,0,0.0,0,32,25,100,1
33,3,621,7,8.137858110858303,6,13,5,4,0,0.0,0,35,25,1,1
18,3,92,9,12.324918744677511,3,6,1,4,0,26.979459762573242,0,27,25,102,1
22,3,469,11,8.015744747065295,3,2,3,4,1,0.0,0,36,25,3,0
35,3,202,9,11.326096248362031,2,5,1,4,0,34.82270050048828,0,50,25,102,1
16,3,705,7,6.898711095246801,4,1,4,2,0,0.0,0,24,25,100,0
21,3,95,10,8.090835191655627,2,4,0,4,1,0.0,0,35,25,1,0
37,5,134,4,14.662531322513361,2,3,0,4,1,29.073637008666992,0,52,25,102,1
30,3,125,11,8.070358481758998,0,4,1,1,0,0.0,13,34,25,101,0
34,4,345,12,8.119132255827017,2,8,0,4,1,0.0,26,21,25,101,1
19,3,379,15,9.255603536817757,2,6,0,4,0,0.0,0,32,25,1,1
33,2,596,4,8.092535082843872,2,6,3,1,0,0.0,0,32,25,100,0
30,2,381,8,8.198671071119238,2,6,3,4,0,0.0,21,32,25,101,1
36,3,560,9,12.351994662253839,0,3,1,4,1,0.0,8,35,25,3,0
59,4,19,9,12.235900923360559,2,3,0,4,1,34.4780387878418,0,48,25,103,1
18,4,394,10,8.113453891970105,2,4,0,4,1,0.0,0,41,25,1,0
25,3,436,11,8.090221544650554,4,1,3,4,0,0.0,0,35,25,2,0
60,2,324,11,8.212270888548856,4,7,0,4,1,0.0,0,52,25,103,0
46,0,92,11,8.044640159902617,2,6,0,4,1,0.0,0,32,25,1,1
30,5,123,9,12.221499155140696,2,6,0,4,1,0.0,0,49,25,102,1
57,3,56,12,13.553972582942778,2,7,0,4,0,36.62679672241211,0,31,25,102,1
37,0,586,11,8.031554094046516,2,6,0,4,1,0.0,22,33,25,101,0
11,3,254,9,12.272781945844452,2,3,0,4,1,34.50636291503906,0,49,25,102,1
16,0,737,5,10.376431470667718,0,1,3,4,0,0.0,22,28,25,100,0
48,1,598,11,8.023647424462629,2,6,0,1,1,0.0,7,32,0,100,1
37,3,233,5,7.178268401639322,5,12,1,4,0,0.0,24,33,25,101,0
47,3,185,11,8.070372577824166,0,11,0,4,1,36.99544906616211,0,36,25,102,1
49,0,266,12,7.977930367476072,2,9,0,4,1,30.368200302124023,0,57,25,103,1
23,2,828,11,8.085424774060511,0,7,1,2,0,0.0,0,32,13,100,0
22,3,781,9,10.429345903878522,4,1,1,4,0,0.0,0,33,25,2,0
50,3,248,7,7.732030495973821,1,7,1,4,0,0.0,0,26,25,100,0
32,4,96,11,8.077126121758877,2,6,0,4,1,0.0,0,32,0,1,1
40,3,644,4,5.449912444644555,4,3,0,4,1,0.0,0,41,25,103,0
63,0,500,11,8.099554305440199,5,7,1,4,1,0.0,0,23,25,100,0
35,3,-24,15,9.157474723122743,2,3,0,4,1,23.334896087646484,0,36,25,1,1
17,4,634,11,7.464740192051835,4,7,3,1,1,0.0,0,28,25,100,0
25,3,319,14,8.136485091688236,2,6,0,4,1,0.0,0,32,25,1,0
12,3,897,15,9.187794726936449,2,6,4,1,1,0.0,0,32,16,103,1
34,4,118,11,8.08549603148529,2,6,5,4,1,0.0,0,32,0,100,1
24,5,839,12,13.891151766499583,2,4,0,4,1,0.0,16,28,25,101,1
15,3,391,11,8.096994503319396,2,4,0,4,1,0.0,0,32,25,1,1
52,2,663,8,10.406921182088446,2,1,1,2,0,0.0,21,32,25,100,1
56,4,88,11,8.150928176119871,2,12,1,4,1,35.73517608642578,0,30,25,102,0
13,3,506,11,8.101485644718796,5,1,3,4,0,0.0,0,34,25,2,0
15,0,837,11,7.683079753169674,5,6,1,1,1,0.0,24,26,12,101,0
48,5,352,12,13.425706445528538,2,8,0,2,0,0.0,15,26,25,101,1
56,4,13,12,13.693865498493688,2,8,0,3,1,0.0,15,34,25,101,1
23,3,132,15,9.346496941574305,2,6,0,4,1,0.0,0,35,25,1,1
35,4,391,10,8.098179540982352,2,9,0,4,1,37.0098991394043,0,47,25,102,1
23,3,193,0,7.590985438108765,4,7,1,4,0,35.659523010253906,0,23,25,100,0
16,3,192,2,12.451373214149278,0,6,1,4,0,0.0,0,36,25,2,0
57,2,813,12,5.671188725063448,2,7,3,2,0,0.0,20,17,21,100,0
17,4,215,10,13.669377521286966,2,3,0,4,1,39.4676513671875,0,58,25,103,1
32,3,221,11,8.124700348070649,3,11,0,4,1,0.0,25,32,25,101,0
54,1,610,12,6.469288129876797,5,7,1,4,0,0.0,0,30,25,100,1
26,4,342,5,13.974778038065656,2,3,0,2,1,36.50020217895508,0,52,25,102,1
16,3,961,8,7.319495286154463,0,1,1,4,0,0.0,0,26,25,100,0
37,3,942,9,12.327199596251711,2,6,0,4,1,0.0,14,40,25,1,1
36,3,117,9,12.149564331903624,2,9,1,4,1,36.02980422973633,0,49,25,102,1
48,3,748,11,8.11495159093213,2,4,0,4,1,35.91282653808594,0,35,25,1,1
23,0,597,8,10.198701353033355,0,1,3,4,0,0.0,0,32,25,100,1
40,0,827,11,8.160773089697512,2,6,0,1,1,0.0,22,32,25,101,1
37,2,769,7,9.941954766768811,0,7,3,2,0,0.0,0,27,25,100,0
37,3,626,15,9.111905604385539,2,6,0,4,1,0.0,0,32,25,1,1
0,3,519,13,9.022574071246767,2,6,0,4,1,0.0,0,32,25,1,1
33,3,871,9,12.47263315689305,2,6,5,4,0,0.0,0,32,25,1,1
52,3,439,11,8.066383397751277,2,4,4,4,1,0.0,0,37,25,103,0
22,3,109,10,10.225118737008662,2,10,0,4,0,0.0,24,37,25,101,1
16,3,884,15,9.061499436975327,2,6,3,4,1,0.0,0,32,1,3,1
23,3,764,15,9.144693934836136,2,6,0,4,1,0.0,0,32,25,1,1
48,4,310,12,8.101409444435197,2,10,0,4,1,0.0,0,32,25,102,1
19,3,423,15,9.248772480274772,2,6,0,4,1,0.0,0,32,25,1,1
28,3,82,15,8.153938772060862,2,11,0,4,1,0.0,0,32,25,1,1
18,3,122,15,9.210630966777492,5,6,1,4,1,0.0,0,35,25,2,0
54,3,523,8,8.184590993806413,4,1,1,4,0,0.0,10,32,25,100,0
21,3,671,9,12.107180976263834,2,3,0,4,1,0.0,0,51,25,103,1
14,3,-58,14,9.01603993744269,2,6,0,4,1,35.67131042480469,0,35,25,102,1
60,0,574,11,8.146404785114532,3,13,1,4,1,0.0,26,37,25,101,0
15,0,195,12,7.064588112159255,4,6,2,2,1,0.0,0,55,0,103,0
8,3,402,11,11.362251409736423,2,3,0,4,1,0.0,0,36,25,102,1
34,2,538,15,11.433071650566934,2,6,0,4,0,0.0,0,32,25,1,1
21,3,82,12,9.094984626773533,2,6,0,4,1,0.0,0,32,25,1,1
26,3,566,11,8.112260994142478,2,2,5,4,1,0.0,0,32,25,1,1
48,3,352,12,8.159726694128748,2,12,1,4,1,34.548728942871094,0,49,25,102,1
52,0,811,11,8.043335321609892,2,7,1,2,0,0.0,24,15,25,101,1
56,3,699,11,8.176124883053234,0,1,1,2,0,0.0,0,27,25,100,0
19,3,560,9,12.303358895192543,2,6,0,4,1,0.0,0,32,25,103,1
16,3,636,9,11.303821125269426,0,1,1,4,0,0.0,0,34,25,100,0
17,3,1006,7,7.310727948113538,4,1,3,2,0,0.0,0,21,25,100,0
12,2,189,2,10.241113953345414,0,7,0,4,1,0.0,0,49,25,3,0
20,3,687,11,8.04754229321474,0,1,3,4,0,0.0,0,33,25,101,0
36,1,327,10,8.068908669926632,2,4,0,4,1,0.0,21,36,25,101,1
27,3,365,11,8.173088910373144,2,2,0,4,1,0.0,6,32,25,1,1
36,3,178,5,7.785786225959109,2,11,0,4,1,0.0,0,53,25,103,1
14,3,725,7,12.413921224825495,4,6,5,1,0,0.0,0,32,25,100,0
25,3,565,11,8.100804555717339,2,4,0,4,1,0.0,0,35,25,3,0
49,5,463,9,12.465541668757767,2,6,0,4,0,0.0,10,32,25,1,1
10,3,509,15,6.908908772545144,4,3,3,4,0,0.0,0,35,25,2,0
29,3,662,9,12.053131751568781,2,6,0,4,0,0.0,16,32,25,101,0
35,3,936,9,12.292244251056209,0,4,1,4,0,39.42146682739258,0,34,25,102,1
18,3,582,14,8.110130571033412,2,11,0,4,0,0.0,21,41,25,101,0
29,5,399,9,12.236967380455834,2,3,0,4,1,36.030216217041016,0,53,25,102,1
28,5,97,12,13.232672367706991,2,3,0,4,1,0.0,0,59,25,103,0
33,5,724,11,8.130958924569294,2,3,0,4,1,0.0,9,58,25,103,0
16,3,82,11,8.080673438279707,2,6,0,4,1,0.0,0,32,25,3,0
20,3,142,11,8.15555559646833,2,6,3,1,1,0.0,0,32,5,100,0
34,3,463,5,14.518060747624189,0,7,0,4,1,0.0,0,35,25,101,0
34,3,579,5,9.08703406068875,1,12,0,4,1,0.0,0,36,25,3,0
33,3,673,10,9.12521729459505,4,6,0,4,1,0.0,14,40,25,3,0
53,0,547,9,12.129112914656801,2,6,4,2,0,0.0,0,32,25,100,1
20,3,710,8,9.199008719105585,4,6,3,4,0,0.0,7,32,25,2,1
48,2,148,11,7.564291166179917,4,6,4,2,1,0.0,0,48,21,103,0
31,3,286,10,8.167523722696036,2,1,0,4,0,0.0,0,35,25,2,1
14,3,516,5,7.452296320285825,4,1,1,4,0,0.0,0,36,4,100,0
10,3,481,15,8.213887814870942,2,6,0,4,1,0.0,0,32,25,1,1
32,5,102,9,11.780836828090086,2,3,0,4,1,37.686912536621094,0,62,25,102,1
24,3,419,11,8.092317132070328,0,1,3,4,0,0.0,0,34,25,100,0
27,5,-81,12,12.77340256630916,2,3,0,4,1,43.600807189941406,0,57,25,102,1
52,3,938,9,12.50381208322172,0,1,1,4,0,0.0,0,14,25,100,0
24,3,307,11,8.153001845527784,2,7,0,4,0,0.0,0,28,25,103,0
15,3,25,10,8.083389793988266,2,2,0,4,1,0.0,0,36,25,102,1
23,3,241,11,8.157472037104167,2,6,0,1,1,0.0,0,36,25,1,1
48,2,664,7,8.152034319131598,4,1,3,1,0,0.0,0,32,25,100,0
22,5,36,15,9.253755256852996,2,6,0,4,1,0.0,0,32,25,102,1
35,5,205,10,8.091008803202042,2,3,0,4,1,0.0,0,48,25,102,1
34,4,130,10,8.045370145625384,2,3,0,3,1,0.0,25,26,25,101,0
57,0,110,12,13.42666409357106,2,1,1,2,0,0.0,0,22,25,100,0
17,2,508,11,8.14949735862385,5,6,3,4,0,0.0,24,32,25,101,0
19,3,136,9,9.189066076871606,2,6,0,4,1,0.0,20,32,25,101,1
28,5,110,15,9.306262886580836,2,6,0,1,1,0.0,0,32,25,1,1
54,0,886,2,7.943863692426736,6,7,2,3,1,0.0,21,25,25,101,0
40,5,227,12,11.91052040055762,2,3,0,4,0,36.167510986328125,0,29,25,102,1
56,1,571,5,8.285594922915923,0,1,1,4,0,0.0,22,16,25,100,0
56,0,153,8,6.49034601782265,0,8,1,2,0,0.0,0,31,25,100,0
20,3,181,7,8.122660335964293,2,6,3,4,0,0.0,21,32,25,101,0
11,3,562,15,10.420689856537825,4,6,1,4,0,0.0,0,40,25,2,0
44,3,612,5,12.210207218883939,0,4,0,4,0,0.0,14,28,25,101,1
20,3,849,9,12.28799025635459,2,6,0,4,1,0.0,0,32,25,1,0
16,3,815,7,7.185896345855399,4,1,1,2,0,0.0,0,23,25,100,0
47,5,469,11,8.12572201660598,4,6,0,1,1,0.0,0,35,25,103,0
18,3,388,11,8.143627853906766,0,7,3,1,0,0.0,0,32,25,100,0
55,4,413,12,13.939161377646515,2,7,0,4,1,38.091041564941406,0,58,25,102,0
16,3,690,7,6.95472618233096,4,1,1,2,0,0.0,0,24,25,100,0
16,1,376,8,9.982831869913124,2,1,3,2,0,0.0,0,32,25,100,1
16,4,326,10,8.121991266517727,2,6,0,4,1,0.0,0,32,25,1,1
21,1,505,11,8.126124095240263,3,7,1,4,0,0.0,0,35,25,100,0
13,3,631,15,9.091221261830817,2,4,0,4,0,0.0,9,32,25,1,1
31,2,159,10,7.9982643288361155,2,6,5,1,1,0.0,19,32,25,101,1
23,3,557,9,12.35147794677002,2,6,1,4,0,0.0,0,28,25,3,0
16,5,-148,9,11.997299957000259,2,3,0,4,1,43.2578125,0,52,25,102,1
30,0,481,12,8.080742542758246,2,8,3,1,1,0.0,20,48,25,101,0
22,3,936,11,8.076004341223433,4,0,0,4,1,0.0,0,36,25,103,0
50,2,889,11,8.129130448985409,0,6,3,1,0,0.0,0,32,25,100,0
15,3,994,9,10.05827668110335,4,1,4,2,0,0.0,0,21,25,100,0
22,3,388,10,8.098373669214672,2,4,0,4,1,27.247549057006836,0,35,25,102,1
31,4,90,11,8.104610601596987,2,4,0,4,1,0.0,0,42,25,101,0
25,3,174,5,8.04213180873816,2,3,0,4,1,34.86811828613281,0,51,25,102,1
50,0,158,9,12.101700687843257,2,6,0,4,1,0.0,15,31,25,101,1
13,4,173,9,12.40554917522505,2,6,0,4,0,0.0,0,32,25,100,1
13,2,89,11,8.095443267336252,2,7,0,4,0,34.457889556884766,0,32,25,101,1
20,3,204,9,12.177652487999435,2,9,0,4,1,0.0,0,50,25,103,0
10,3,476,5,10.146399646704204,3,11,0,4,0,0.0,0,35,25,2,0
19,3,408,15,8.202286950697218,3,6,3,4,0,0.0,0,32,25,2,0
47,3,803,11,8.098663444313042,4,2,0,4,1,0.0,0,50,9,103,0
57,0,429,12,14.077472243828236,2,1,1,4,0,0.0,0,13,25,100,1
28,3,154,11,8.125534710283192,4,2,0,4,1,0.0,0,49,25,102,1
14,3,365,10,8.118192870603858,1,9,0,4,0,0.0,0,39,25,2,0
29,3,440,11,8.071214099538405,2,2,0,4,1,0.0,0,36,25,3,0
22,3,45,11,8.19259931684896,2,10,0,4,1,0.0,0,32,25,1,1
14,3,233,9,12.370909274621363,0,3,0,4,1,0.0,0,37,25,3,0
14,3,756,7,11.43844947305806,0,1,5,4,0,0.0,0,32,25,2,0
18,3,113,15,9.146442130244859,2,6,0,4,1,0.0,0,32,25,1,1
17,3,755,7,10.473128147658183,0,1,1,4,0,0.0,0,32,25,2,0
58,3,204,9,10.310973264690034,1,1,1,4,0,0.0,0,32,25,100,1
17,3,635,8,12.075702888945237,2,1,4,2,0,0.0,0,32,25,100,1
52,2,451,11,8.133408136593644,2,6,3,1,0,0.0,0,32,25,100,1
30,0,741,8,9.297035306295436,2,6,2,3,0,0.0,14,32,25,101,1
50,3,641,9,11.990281177564958,4,6,0,4,0,0.0,0,34,25,100,0
21,3,691,7,8.208360539430561,4,1,1,4,0,0.0,0,35,25,2,0
34,3,397,9,11.993184672034715,4,3,0,4,1,36.7518310546875,0,47,25,102,1
6,3,493,11,8.16063485526178,0,2,3,4,1,0.0,0,32,25,3,0
8,4,846,8,10.27306005393026,2,8,0,4,0,0.0,18,28,25,101,1
45,5,412,11,8.11957483278138,0,8,0,4,1,0.0,22,18,25,101,0
17,3,373,11,8.080161444733298,4,4,0,4,1,0.0,0,36,25,3,0
30,4,3,11,8.107392392857948,2,6,0,4,1,0.0,0,35,25,102,1
21,3,783,5,7.287701890671006,4,6,3,2,1,0.0,0,28,25,100,0
28,5,2,12,13.680515471381698,2,3,0,4,1,0.0,21,30,25,101,1
27,5,718,11,8.074705936290771,2,2,0,4,1,24.09516143798828,0,32,25,102,1
20,3,189,9,12.52333801494836,2,6,0,4,0,0.0,14,30,25,101,1
19,4,-96,12,13.954664992102991,2,3,0,4,1,37.451602935791016,0,54,25,102,1
21,2,728,12,8.097502388432895,2,8,0,4,1,0.0,20,6,25,101,0
55,0,42,11,8.135711865505282,2,7,2,1,1,0.0,8,18,24,100,1
21,3,583,11,8.095500447804852,4,4,1,4,0,23.460365295410156,0,28,25,2,0
14,0,740,9,9.231314341488538,0,6,3,4,0,0.0,0,32,25,2,0
18,3,294,9,6.402734077270955,4,1,4,2,0,0.0,0,24,21,100,0
21,3,436,9,10.28698819692022,0,6,1,4,0,0.0,0,35,25,2,0
21,3,792,8,10.315865335517037,4,6,4,4,0,0.0,0,32,25,2,0
9,3,435,11,8.203270477687939,2,6,3,4,1,0.0,0,32,25,3,0
46,4,826,6,10.170253829917124,2,8,0,2,1,0.0,24,32,25,101,1
35,5,575,9,12.163496112922495,0,6,1,4,0,0.0,0,25,25,100,1
19,3,410,11,8.0859173337638,1,4,3,4,1,0.0,0,35,25,3,0
18,3,359,15,9.297256323712311,4,6,5,4,0,0.0,0,33,25,100,0
27,3,186,15,9.207093466403185,2,11,0,4,1,0.0,0,35,25,1,1
19,3,318,15,9.163408128454163,2,6,0,4,1,0.0,0,32,25,1,1
34,3,475,8,8.114605718207942,2,6,1,4,0,0.0,0,32,25,1,1
21,6,191,15,9.263415320465686,2,6,0,4,1,0.0,0,32,25,1,1
56,0,621,12,7.99324695785911,5,1,1,2,0,0.0,0,19,25,101,0
51,1,852,9,12.13401861401704,4,1,1,4,0,0.0,0,26,25,100,0
16,0,962,9,12.41888933783042,4,1,1,4,0,0.0,0,24,25,100,0
28,5,421,10,8.109466278834418,2,6,0,4,1,0.0,0,36,25,1,1
